"","vapourpres_h09","time"
"1",23.2939453125,1980-01-01
"2",21.673828125,1980-01-02
"3",22.7236328125,1980-01-03
"4",24.744140625,1980-01-04
"5",23.2138671875,1980-01-05
"6",24.0537109375,1980-01-06
"7",23.234375,1980-01-07
"8",23.6240234375,1980-01-08
"9",26.4443359375,1980-01-09
"10",27.7041015625,1980-01-10
"11",25.7744140625,1980-01-11
"12",26.6142578125,1980-01-12
"13",8.4140625,1980-01-13
"14",25.833984375,1980-01-14
"15",21.314453125,1980-01-15
"16",23.833984375,1980-01-16
"17",22.5439453125,1980-01-17
"18",24.5341796875,1980-01-18
"19",24.734375,1980-01-19
"20",21.4638671875,1980-01-20
"21",24.50390625,1980-01-21
"22",26.75390625,1980-01-22
"23",26.5439453125,1980-01-23
"24",26.4541015625,1980-01-24
"25",25.154296875,1980-01-25
"26",26.18359375,1980-01-26
"27",24.564453125,1980-01-27
"28",26.59375,1980-01-28
"29",24.734375,1980-01-29
"30",24.9140625,1980-01-30
"31",26.763671875,1980-01-31
"32",28.458984375,1980-02-01
"33",23.5390625,1980-02-02
"34",24.708984375,1980-02-03
"35",26.6787109375,1980-02-04
"36",28.5185546875,1980-02-05
"37",30.1689453125,1980-02-06
"38",30.388671875,1980-02-07
"39",26.369140625,1980-02-08
"40",28.2685546875,1980-02-09
"41",30.0390625,1980-02-10
"42",23.3193359375,1980-02-11
"43",23.5888671875,1980-02-12
"44",20.7490234375,1980-02-13
"45",15.5888671875,1980-02-14
"46",18.0087890625,1980-02-15
"47",21.7392578125,1980-02-16
"48",21.9892578125,1980-02-17
"49",24.8994140625,1980-02-18
"50",23.19921875,1980-02-19
"51",24.8388671875,1980-02-20
"52",26.71875,1980-02-21
"53",28.5693359375,1980-02-22
"54",28.0693359375,1980-02-23
"55",27.21875,1980-02-24
"56",26.37890625,1980-02-25
"57",26.2490234375,1980-02-26
"58",26.279296875,1980-02-27
"59",26.119140625,1980-02-28
"60",28.138671875,1980-02-29
"61",22.1494140625,1980-03-01
"62",24.548828125,1980-03-02
"63",24.0791015625,1980-03-03
"64",26.529296875,1980-03-04
"65",26.109375,1980-03-05
"66",22.869140625,1980-03-06
"67",20.2685546875,1980-03-07
"68",21.939453125,1980-03-08
"69",22.9892578125,1980-03-09
"70",24.3486328125,1980-03-10
"71",22.859375,1980-03-11
"72",24.55859375,1980-03-12
"73",21.0693359375,1980-03-13
"74",18.8291015625,1980-03-14
"75",19.0693359375,1980-03-15
"76",16.2685546875,1980-03-16
"77",17.439453125,1980-03-17
"78",22.439453125,1980-03-18
"79",21.3291015625,1980-03-19
"80",17.5693359375,1980-03-20
"81",17.71875,1980-03-21
"82",20.119140625,1980-03-22
"83",18.7685546875,1980-03-23
"84",20.4189453125,1980-03-24
"85",20.1689453125,1980-03-25
"86",19.869140625,1980-03-26
"87",23.0185546875,1980-03-27
"88",22.609375,1980-03-28
"89",15.478515625,1980-03-29
"90",20.7587890625,1980-03-30
"91",22.439453125,1980-03-31
"92",23.009765625,1980-04-01
"93",21.9296875,1980-04-02
"94",21.669921875,1980-04-03
"95",21.5703125,1980-04-04
"96",15.76953125,1980-04-05
"97",13.6103515625,1980-04-06
"98",20.150390625,1980-04-07
"99",21.0400390625,1980-04-08
"100",17.6298828125,1980-04-09
"101",17.900390625,1980-04-10
"102",17.4501953125,1980-04-11
"103",17.9501953125,1980-04-12
"104",15.2197265625,1980-04-13
"105",16.3896484375,1980-04-14
"106",18.8798828125,1980-04-15
"107",16.4296875,1980-04-16
"108",20.2099609375,1980-04-17
"109",18.6298828125,1980-04-18
"110",16.8896484375,1980-04-19
"111",17.8603515625,1980-04-20
"112",21.76953125,1980-04-21
"113",23.7197265625,1980-04-22
"114",21.9404296875,1980-04-23
"115",12.849609375,1980-04-24
"116",17.23046875,1980-04-25
"117",18.9296875,1980-04-26
"118",22.740234375,1980-04-27
"119",21.580078125,1980-04-28
"120",19.2802734375,1980-04-29
"121",16.099609375,1980-04-30
"122",15.515625,1980-05-01
"123",13.2763671875,1980-05-02
"124",17.765625,1980-05-03
"125",17.986328125,1980-05-04
"126",19.2861328125,1980-05-05
"127",19.166015625,1980-05-06
"128",19.935546875,1980-05-07
"129",12.2763671875,1980-05-08
"130",17.435546875,1980-05-09
"131",19.6259765625,1980-05-10
"132",19.755859375,1980-05-11
"133",21.595703125,1980-05-12
"134",19.7763671875,1980-05-13
"135",17.5859375,1980-05-14
"136",14.3857421875,1980-05-15
"137",15.4462890625,1980-05-16
"138",12.826171875,1980-05-17
"139",15.595703125,1980-05-18
"140",16.4462890625,1980-05-19
"141",16.595703125,1980-05-20
"142",15.1357421875,1980-05-21
"143",8.265625,1980-05-22
"144",16.8056640625,1980-05-23
"145",19.2060546875,1980-05-24
"146",20.4755859375,1980-05-25
"147",23.2158203125,1980-05-26
"148",21.515625,1980-05-27
"149",23.49609375,1980-05-28
"150",21.185546875,1980-05-29
"151",11.5556640625,1980-05-30
"152",21.1357421875,1980-05-31
"153",22.943359375,1980-06-01
"154",11.9326171875,1980-06-02
"155",13.1328125,1980-06-03
"156",11.302734375,1980-06-04
"157",12.0927734375,1980-06-05
"158",12.5029296875,1980-06-06
"159",17.712890625,1980-06-07
"160",17.9228515625,1980-06-08
"161",16.5029296875,1980-06-09
"162",20.3525390625,1980-06-10
"163",15.892578125,1980-06-11
"164",18.462890625,1980-06-12
"165",15.9326171875,1980-06-13
"166",15.142578125,1980-06-14
"167",12.0927734375,1980-06-15
"168",16.5927734375,1980-06-16
"169",18.9833984375,1980-06-17
"170",7.9326171875,1980-06-18
"171",7.6533203125,1980-06-19
"172",5.2734375,1980-06-20
"173",7.72265625,1980-06-21
"174",9.6328125,1980-06-22
"175",10.72265625,1980-06-23
