"","vapourpres_h09","time"
"1",15.787109375,1980-01-01
"2",11.3271484375,1980-01-02
"3",21.4072265625,1980-01-03
"4",17.306640625,1980-01-04
"5",11.2373046875,1980-01-05
"6",9.5068359375,1980-01-06
"7",10.546875,1980-01-07
"8",12.1474609375,1980-01-08
"9",11.1171875,1980-01-09
"10",12.2666015625,1980-01-10
"11",13.806640625,1980-01-11
"12",13.7265625,1980-01-12
"13",12.796875,1980-01-13
"14",14.3466796875,1980-01-14
"15",13.7470703125,1980-01-15
"16",12.537109375,1980-01-16
"17",9.88671875,1980-01-17
"18",11.9072265625,1980-01-18
"19",11.7568359375,1980-01-19
"20",11.787109375,1980-01-20
"21",12.6474609375,1980-01-21
"22",15.45703125,1980-01-22
"23",14.1171875,1980-01-23
"24",11.63671875,1980-01-24
"25",11.1767578125,1980-01-25
"26",11.7373046875,1980-01-26
"27",7.6474609375,1980-01-27
"28",7.88671875,1980-01-28
"29",12.95703125,1980-01-29
"30",10.5771484375,1980-01-30
"31",10.287109375,1980-01-31
"32",18.4306640625,1980-02-01
"33",19.55078125,1980-02-02
"34",8.78125,1980-02-03
"35",9.6005859375,1980-02-04
"36",12.201171875,1980-02-05
"37",12.4306640625,1980-02-06
"38",6.951171875,1980-02-07
"39",9.970703125,1980-02-08
"40",8.30078125,1980-02-09
"41",7.9111328125,1980-02-10
"42",8.4208984375,1980-02-11
"43",10.69140625,1980-02-12
"44",10.880859375,1980-02-13
"45",13.4609375,1980-02-14
"46",13.4013671875,1980-02-15
"47",12.130859375,1980-02-16
"48",11.4609375,1980-02-17
"49",10.630859375,1980-02-18
"50",9.9208984375,1980-02-19
"51",11.4912109375,1980-02-20
"52",15.0107421875,1980-02-21
"53",13.5810546875,1980-02-22
"54",11.12109375,1980-02-23
"55",11.4013671875,1980-02-24
"56",8.12109375,1980-02-25
"57",7.7412109375,1980-02-26
"58",10.8408203125,1980-02-27
"59",13.220703125,1980-02-28
"60",14.1806640625,1980-02-29
"61",10.888671875,1980-03-01
"62",11.8193359375,1980-03-02
"63",8.939453125,1980-03-03
"64",12.869140625,1980-03-04
"65",13.529296875,1980-03-05
"66",10.5791015625,1980-03-06
"67",16.7392578125,1980-03-07
"68",15.2392578125,1980-03-08
"69",8.0390625,1980-03-09
"70",8.369140625,1980-03-10
"71",11.189453125,1980-03-11
"72",9.3486328125,1980-03-12
"73",10.708984375,1980-03-13
"74",12.0185546875,1980-03-14
"75",13.8193359375,1980-03-15
"76",13.619140625,1980-03-16
"77",11.228515625,1980-03-17
"78",7.8994140625,1980-03-18
"79",10.62890625,1980-03-19
"80",11.62890625,1980-03-20
"81",11.5390625,1980-03-21
"82",9.529296875,1980-03-22
"83",9.69921875,1980-03-23
"84",10.19921875,1980-03-24
"85",11.12890625,1980-03-25
"86",9.0986328125,1980-03-26
"87",12.728515625,1980-03-27
"88",12.7490234375,1980-03-28
"89",12.2490234375,1980-03-29
"90",10.779296875,1980-03-30
"91",10.9091796875,1980-03-31
"92",10.291015625,1980-04-01
"93",8.7412109375,1980-04-02
"94",12.28125,1980-04-03
"95",11.3310546875,1980-04-04
"96",12.28125,1980-04-05
"97",9.3212890625,1980-04-06
"98",8.87109375,1980-04-07
"99",6.951171875,1980-04-08
"100",7.0712890625,1980-04-09
"101",6.8212890625,1980-04-10
"102",6.9912109375,1980-04-11
"103",12.9609375,1980-04-12
"104",13.0107421875,1980-04-13
"105",9.4208984375,1980-04-14
"106",8.521484375,1980-04-15
"107",13.3310546875,1980-04-16
"108",13.4208984375,1980-04-17
"109",21.130859375,1980-04-18
"110",19.861328125,1980-04-19
"111",20.1708984375,1980-04-20
"112",20.30078125,1980-04-21
"113",22.4814453125,1980-04-22
"114",15.140625,1980-04-23
"115",13.5810546875,1980-04-24
"116",13.6806640625,1980-04-25
"117",13.5712890625,1980-04-26
"118",9.87109375,1980-04-27
"119",8.630859375,1980-04-28
"120",9.5810546875,1980-04-29
"121",9.9013671875,1980-04-30
"122",10.931640625,1980-05-01
"123",10.5615234375,1980-05-02
"124",11.322265625,1980-05-03
"125",13.2021484375,1980-05-04
"126",13.9521484375,1980-05-05
"127",13.7216796875,1980-05-06
"128",15.5419921875,1980-05-07
"129",15.0224609375,1980-05-08
"130",15.162109375,1980-05-09
"131",16.5419921875,1980-05-10
"132",8.3115234375,1980-05-11
"133",12.90234375,1980-05-12
"134",12.1015625,1980-05-13
"135",12.7822265625,1980-05-14
"136",11.26171875,1980-05-15
"137",11.8515625,1980-05-16
"138",10.5224609375,1980-05-17
"139",9.6015625,1980-05-18
"140",8.6318359375,1980-05-19
"141",10.8017578125,1980-05-20
"142",9.1416015625,1980-05-21
"143",8.2822265625,1980-05-22
"144",7.931640625,1980-05-23
"145",8.6220703125,1980-05-24
"146",9.8017578125,1980-05-25
"147",9.58203125,1980-05-26
"148",14.412109375,1980-05-27
"149",13.572265625,1980-05-28
"150",12.732421875,1980-05-29
"151",11.7421875,1980-05-30
"152",14.2216796875,1980-05-31
"153",12.11328125,1980-06-01
"154",11.9033203125,1980-06-02
"155",10.6533203125,1980-06-03
"156",11.2431640625,1980-06-04
"157",10.8134765625,1980-06-05
"158",9.0634765625,1980-06-06
"159",10.2333984375,1980-06-07
"160",9.0732421875,1980-06-08
"161",12.1630859375,1980-06-09
"162",10.7529296875,1980-06-10
"163",9.6025390625,1980-06-11
"164",9.783203125,1980-06-12
"165",9.22265625,1980-06-13
"166",9.0234375,1980-06-14
"167",10.392578125,1980-06-15
"168",8.6533203125,1980-06-16
"169",8.54296875,1980-06-17
"170",9.6328125,1980-06-18
"171",9.5234375,1980-06-19
"172",9.8828125,1980-06-20
"173",10.11328125,1980-06-21
"174",8.623046875,1980-06-22
"175",8.892578125,1980-06-23
"176",8.3330078125,1980-06-24
"177",8.2333984375,1980-06-25
"178",9.97265625,1980-06-26
"179",12.97265625,1980-06-27
"180",9.3828125,1980-06-28
"181",11.123046875,1980-06-29
"182",9.033203125,1980-06-30
"183",11.533203125,1980-07-01
"184",12.29296875,1980-07-02
"185",12.142578125,1980-07-03
"186",10.36328125,1980-07-04
"187",10.5830078125,1980-07-05
"188",11.033203125,1980-07-06
"189",9.47265625,1980-07-07
"190",9.142578125,1980-07-08
"191",10.0126953125,1980-07-09
"192",9.0126953125,1980-07-10
"193",8.3828125,1980-07-11
"194",7.0126953125,1980-07-12
"195",10.4931640625,1980-07-13
"196",10.04296875,1980-07-14
"197",10.3525390625,1980-07-15
