"","vapourpres_h09","time"
"1",27.048828125,1980-01-01
"2",26.359375,1980-01-02
"3",27.359375,1980-01-03
"4",28.5185546875,1980-01-04
"5",29.4892578125,1980-01-05
"6",26.44921875,1980-01-06
"7",19.638671875,1980-01-07
"8",17.529296875,1980-01-08
"9",21.189453125,1980-01-09
"10",24.9091796875,1980-01-10
"11",24.5791015625,1980-01-11
"12",26.2890625,1980-01-12
"13",25.1494140625,1980-01-13
"14",23.3994140625,1980-01-14
"15",23.3193359375,1980-01-15
"16",23.80859375,1980-01-16
"17",24.369140625,1980-01-17
"18",23.6787109375,1980-01-18
"19",27.5693359375,1980-01-19
"20",22.8193359375,1980-01-20
"21",22.3486328125,1980-01-21
"22",18.5791015625,1980-01-22
"23",22.478515625,1980-01-23
"24",26.638671875,1980-01-24
"25",26.3486328125,1980-01-25
"26",27.8994140625,1980-01-26
"27",26.8388671875,1980-01-27
"28",24.939453125,1980-01-28
"29",26.548828125,1980-01-29
"30",27.6689453125,1980-01-30
"31",26.8388671875,1980-01-31
"32",28.2939453125,1980-02-01
"33",29.25390625,1980-02-02
"34",29.4140625,1980-02-03
"35",28.6640625,1980-02-04
"36",29.32421875,1980-02-05
"37",30.6435546875,1980-02-06
"38",27.314453125,1980-02-07
"39",29.32421875,1980-02-08
"40",28.7138671875,1980-02-09
"41",29.244140625,1980-02-10
"42",26.984375,1980-02-11
"43",30.353515625,1980-02-12
"44",31.923828125,1980-02-13
"45",28.853515625,1980-02-14
"46",28.84375,1980-02-15
"47",25.8935546875,1980-02-16
"48",28.1943359375,1980-02-17
"49",28.59375,1980-02-18
"50",28.013671875,1980-02-19
"51",26.8037109375,1980-02-20
"52",29.1435546875,1980-02-21
"53",27.6240234375,1980-02-22
"54",14.6337890625,1980-02-23
"55",24.994140625,1980-02-24
"56",19.7236328125,1980-02-25
"57",26.84375,1980-02-26
"58",29.32421875,1980-02-27
"59",23.09375,1980-02-28
"60",21.18359375,1980-02-29
"61",8.7001953125,1980-03-01
"62",20.48046875,1980-03-02
"63",21.669921875,1980-03-03
"64",27.4697265625,1980-03-04
"65",22.7001953125,1980-03-05
"66",24.0302734375,1980-03-06
"67",26.2001953125,1980-03-07
"68",26.1103515625,1980-03-08
"69",24.599609375,1980-03-09
"70",23.349609375,1980-03-10
"71",24.0595703125,1980-03-11
"72",6.240234375,1980-03-12
"73",9.919921875,1980-03-13
"74",9.349609375,1980-03-14
"75",12.73046875,1980-03-15
"76",6.349609375,1980-03-16
"77",6.4501953125,1980-03-17
"78",16.900390625,1980-03-18
"79",24.830078125,1980-03-19
"80",26.51953125,1980-03-20
"81",26.150390625,1980-03-21
