"","vapourpres_h09","time"
"1",27.9326171875,1980-01-01
"2",26.3330078125,1980-01-02
"3",27.9228515625,1980-01-03
"4",29.693359375,1980-01-04
"5",31.443359375,1980-01-05
"6",29.8427734375,1980-01-06
"7",22.2626953125,1980-01-07
"8",20.8427734375,1980-01-08
"9",23.4130859375,1980-01-09
"10",26.373046875,1980-01-10
"11",24.783203125,1980-01-11
"12",29.86328125,1980-01-12
"13",31.4931640625,1980-01-13
"14",28.052734375,1980-01-14
"15",26.443359375,1980-01-15
"16",28.1826171875,1980-01-16
"17",26.5830078125,1980-01-17
"18",24.892578125,1980-01-18
"19",29.623046875,1980-01-19
"20",23.552734375,1980-01-20
"21",28.0732421875,1980-01-21
"22",23.5126953125,1980-01-22
"23",24.9326171875,1980-01-23
"24",28.0029296875,1980-01-24
"25",28.052734375,1980-01-25
"26",29.802734375,1980-01-26
"27",28.1728515625,1980-01-27
"28",26.3828125,1980-01-28
"29",28.04296875,1980-01-29
"30",28.0634765625,1980-01-30
"31",27.943359375,1980-01-31
"32",27.8046875,1980-02-01
"33",30.615234375,1980-02-02
"34",31.375,1980-02-03
"35",29.5146484375,1980-02-04
"36",29.5849609375,1980-02-05
"37",31.3447265625,1980-02-06
"38",27.8447265625,1980-02-07
"39",29.375,1980-02-08
"40",28.9345703125,1980-02-09
"41",29.9453125,1980-02-10
"42",27.96484375,1980-02-11
"43",31.35546875,1980-02-12
"44",33.0146484375,1980-02-13
"45",29.60546875,1980-02-14
"46",29.525390625,1980-02-15
"47",26.275390625,1980-02-16
"48",29.615234375,1980-02-17
"49",28.85546875,1980-02-18
"50",29.615234375,1980-02-19
"51",27.96484375,1980-02-20
"52",31.4052734375,1980-02-21
"53",29.64453125,1980-02-22
"54",18.634765625,1980-02-23
"55",31.35546875,1980-02-24
"56",26.1650390625,1980-02-25
"57",31.5849609375,1980-02-26
"58",31.4853515625,1980-02-27
"59",27.9951171875,1980-02-28
"60",24.8154296875,1980-02-29
"61",13.6640625,1980-03-01
"62",26.333984375,1980-03-02
"63",26.423828125,1980-03-03
"64",29.9443359375,1980-03-04
"65",24.654296875,1980-03-05
"66",26.1640625,1980-03-06
"67",27.564453125,1980-03-07
"68",26.1337890625,1980-03-08
"69",25.154296875,1980-03-09
"70",26.25390625,1980-03-10
"71",29.484375,1980-03-11
"72",11.2236328125,1980-03-12
"73",13.234375,1980-03-13
"74",11.0537109375,1980-03-14
"75",16.103515625,1980-03-15
"76",11.333984375,1980-03-16
"77",11.5341796875,1980-03-17
"78",19.8740234375,1980-03-18
"79",25.82421875,1980-03-19
"80",27.4140625,1980-03-20
"81",27.59375,1980-03-21
"82",27.57421875,1980-03-22
"83",27.7041015625,1980-03-23
"84",27.923828125,1980-03-24
"85",24.6943359375,1980-03-25
"86",24.5537109375,1980-03-26
"87",24.5341796875,1980-03-27
"88",23.744140625,1980-03-28
"89",17.1240234375,1980-03-29
"90",17.8935546875,1980-03-30
"91",13.7041015625,1980-03-31
"92",11.2744140625,1980-04-01
"93",23.4140625,1980-04-02
"94",24.7138671875,1980-04-03
"95",24.8642578125,1980-04-04
"96",23.263671875,1980-04-05
"97",21.244140625,1980-04-06
"98",19.984375,1980-04-07
"99",20.6142578125,1980-04-08
"100",19.1240234375,1980-04-09
"101",18.494140625,1980-04-10
"102",23.083984375,1980-04-11
"103",22.404296875,1980-04-12
"104",23.484375,1980-04-13
"105",21.994140625,1980-04-14
"106",21.6142578125,1980-04-15
"107",24.7939453125,1980-04-16
"108",24.904296875,1980-04-17
"109",26.09375,1980-04-18
"110",25.00390625,1980-04-19
"111",24.814453125,1980-04-20
"112",24.744140625,1980-04-21
"113",24.82421875,1980-04-22
"114",30.6337890625,1980-04-23
"115",6.994140625,1980-04-24
"116",10.57421875,1980-04-25
"117",9.82421875,1980-04-26
"118",9.7138671875,1980-04-27
"119",8.84375,1980-04-28
"120",13.18359375,1980-04-29
"121",18.6943359375,1980-04-30
"122",12.859375,1980-05-01
"123",9.30859375,1980-05-02
"124",8.44921875,1980-05-03
"125",7.0986328125,1980-05-04
"126",14.208984375,1980-05-05
"127",11.5791015625,1980-05-06
"128",12.228515625,1980-05-07
"129",10.609375,1980-05-08
"130",12.62890625,1980-05-09
"131",7.869140625,1980-05-10
"132",10.439453125,1980-05-11
"133",9.869140625,1980-05-12
"134",8.978515625,1980-05-13
"135",7.798828125,1980-05-14
"136",5.9892578125,1980-05-15
"137",9.228515625,1980-05-16
"138",8.1494140625,1980-05-17
"139",7.119140625,1980-05-18
"140",8.6591796875,1980-05-19
"141",10.798828125,1980-05-20
"142",19.048828125,1980-05-21
"143",11.048828125,1980-05-22
"144",15.3388671875,1980-05-23
"145",13.12890625,1980-05-24
"146",13.4189453125,1980-05-25
"147",14.8388671875,1980-05-26
"148",24.2890625,1980-05-27
"149",20.2392578125,1980-05-28
"150",14.5791015625,1980-05-29
"151",10.4189453125,1980-05-30
"152",11.298828125,1980-05-31
"153",13.31640625,1980-06-01
"154",10.99609375,1980-06-02
"155",8.15625,1980-06-03
"156",7.2060546875,1980-06-04
"157",7.146484375,1980-06-05
"158",9.5859375,1980-06-06
