"","vapourpres_h09","time"
"1",15.2666015625,1980-01-01
"2",17.6865234375,1980-01-02
"3",20.3466796875,1980-01-03
"4",14.6572265625,1980-01-04
"5",13.6572265625,1980-01-05
"6",13.8671875,1980-01-06
"7",15.5673828125,1980-01-07
"8",8.5166015625,1980-01-08
"9",8.3173828125,1980-01-09
"10",11.4169921875,1980-01-10
"11",11.3466796875,1980-01-11
"12",12.1669921875,1980-01-12
"13",14.2666015625,1980-01-13
"14",11.38671875,1980-01-14
"15",15.0166015625,1980-01-15
"16",13.0966796875,1980-01-16
"17",6.0673828125,1980-01-17
"18",15.9267578125,1980-01-18
"19",12.9873046875,1980-01-19
"20",13.287109375,1980-01-20
"21",14.2373046875,1980-01-21
"22",12.056640625,1980-01-22
"23",14.947265625,1980-01-23
"24",16.0673828125,1980-01-24
"25",14.4267578125,1980-01-25
"26",11.5869140625,1980-01-26
"27",11.8466796875,1980-01-27
"28",15.9267578125,1980-01-28
"29",11.3173828125,1980-01-29
"30",12.197265625,1980-01-30
"31",11.0068359375,1980-01-31
"32",14.0048828125,1980-02-01
"33",16.8251953125,1980-02-02
"34",10.6748046875,1980-02-03
"35",13.85546875,1980-02-04
"36",14.705078125,1980-02-05
"37",15.2353515625,1980-02-06
"38",13.28515625,1980-02-07
"39",13.39453125,1980-02-08
"40",12.3251953125,1980-02-09
"41",8.2548828125,1980-02-10
"42",5.4052734375,1980-02-11
"43",5.7646484375,1980-02-12
"44",16.0947265625,1980-02-13
"45",16.4951171875,1980-02-14
"46",14.85546875,1980-02-15
"47",15.544921875,1980-02-16
"48",17.365234375,1980-02-17
"49",13.2451171875,1980-02-18
"50",8.025390625,1980-02-19
"51",15.4150390625,1980-02-20
"52",18.125,1980-02-21
"53",14.28515625,1980-02-22
"54",12.3154296875,1980-02-23
"55",13.6953125,1980-02-24
"56",13.044921875,1980-02-25
"57",16.89453125,1980-02-26
"58",18.884765625,1980-02-27
"59",14.4951171875,1980-02-28
"60",12.5849609375,1980-02-29
"61",14.5859375,1980-03-01
"62",16.9560546875,1980-03-02
"63",11.7158203125,1980-03-03
"64",16.8564453125,1980-03-04
"65",13.99609375,1980-03-05
"66",14.416015625,1980-03-06
"67",16.2158203125,1980-03-07
"68",14.0361328125,1980-03-08
"69",10.3564453125,1980-03-09
"70",8.8564453125,1980-03-10
"71",7.755859375,1980-03-11
"72",8.3662109375,1980-03-12
"73",12.736328125,1980-03-13
"74",14.0859375,1980-03-14
"75",13.826171875,1980-03-15
"76",15.845703125,1980-03-16
"77",8.3564453125,1980-03-17
"78",7.1357421875,1980-03-18
"79",14.3662109375,1980-03-19
"80",10.7861328125,1980-03-20
"81",14.6162109375,1980-03-21
"82",13.416015625,1980-03-22
"83",15.2958984375,1980-03-23
"84",14.326171875,1980-03-24
"85",10.7763671875,1980-03-25
"86",12.935546875,1980-03-26
"87",16.3662109375,1980-03-27
"88",14.8564453125,1980-03-28
"89",14.2158203125,1980-03-29
"90",12.396484375,1980-03-30
"91",12.7158203125,1980-03-31
"92",11.466796875,1980-04-01
"93",11.796875,1980-04-02
"94",14.796875,1980-04-03
"95",8.296875,1980-04-04
"96",13.8173828125,1980-04-05
"97",11.7373046875,1980-04-06
"98",10.0068359375,1980-04-07
"99",5.796875,1980-04-08
"100",4.4072265625,1980-04-09
"101",7.357421875,1980-04-10
"102",16.5966796875,1980-04-11
"103",13.6474609375,1980-04-12
"104",10.88671875,1980-04-13
"105",13.5771484375,1980-04-14
"106",16.306640625,1980-04-15
"107",10.3974609375,1980-04-16
"108",19.5966796875,1980-04-17
"109",21.13671875,1980-04-18
"110",21.1865234375,1980-04-19
"111",20.7373046875,1980-04-20
"112",25.2666015625,1980-04-21
"113",18.6865234375,1980-04-22
"114",12.4169921875,1980-04-23
"115",12.876953125,1980-04-24
"116",13.2666015625,1980-04-25
"117",14.8173828125,1980-04-26
"118",15.0673828125,1980-04-27
"119",11.45703125,1980-04-28
"120",11.9765625,1980-04-29
"121",11.0869140625,1980-04-30
"122",10.6005859375,1980-05-01
"123",10.4912109375,1980-05-02
"124",7.7314453125,1980-05-03
"125",8.4814453125,1980-05-04
"126",8.611328125,1980-05-05
"127",12.361328125,1980-05-06
"128",14.6708984375,1980-05-07
"129",13.021484375,1980-05-08
"130",10.220703125,1980-05-09
"131",12.4013671875,1980-05-10
"132",13.28125,1980-05-11
"133",13.4306640625,1980-05-12
"134",10.1611328125,1980-05-13
"135",10.701171875,1980-05-14
"136",9.140625,1980-05-15
"137",16.0908203125,1980-05-16
"138",11.8408203125,1980-05-17
"139",10.130859375,1980-05-18
"140",9.3505859375,1980-05-19
"141",10.9208984375,1980-05-20
"142",11.3505859375,1980-05-21
"143",9.19140625,1980-05-22
"144",9.19140625,1980-05-23
"145",9.55078125,1980-05-24
"146",10.5712890625,1980-05-25
"147",15.140625,1980-05-26
"148",12.0107421875,1980-05-27
"149",11.9208984375,1980-05-28
"150",12.390625,1980-05-29
"151",16.970703125,1980-05-30
"152",15.2314453125,1980-05-31
"153",13.734375,1980-06-01
"154",12.1435546875,1980-06-02
"155",13.82421875,1980-06-03
"156",11.7236328125,1980-06-04
