"","vapourpres_h09","time"
"1",30.0791015625,1980-01-01
"2",30.0185546875,1980-01-02
"3",29.6494140625,1980-01-03
"4",28.5390625,1980-01-04
"5",31.439453125,1980-01-05
"6",33.5888671875,1980-01-06
"7",29.189453125,1980-01-07
"8",32.119140625,1980-01-08
"9",29.19921875,1980-01-09
"10",30.359375,1980-01-10
"11",31.9287109375,1980-01-11
"12",31.138671875,1980-01-12
"13",30.87890625,1980-01-13
"14",31.94921875,1980-01-14
"15",32.9287109375,1980-01-15
"16",32.8994140625,1980-01-16
"17",31.05859375,1980-01-17
"18",31.62890625,1980-01-18
"19",31.4091796875,1980-01-19
"20",32.69921875,1980-01-20
"21",29.19921875,1980-01-21
"22",27.9287109375,1980-01-22
"23",28.638671875,1980-01-23
"24",30.37890625,1980-01-24
"25",30.94921875,1980-01-25
"26",31.119140625,1980-01-26
"27",30.048828125,1980-01-27
"28",29.94921875,1980-01-28
"29",31.0986328125,1980-01-29
"30",30.8994140625,1980-01-30
"31",30.3486328125,1980-01-31
"32",31.3173828125,1980-02-01
"33",29.546875,1980-02-02
"34",28.9267578125,1980-02-03
"35",29.9072265625,1980-02-04
"36",27.70703125,1980-02-05
"37",30.5966796875,1980-02-06
"38",30.857421875,1980-02-07
"39",31.0869140625,1980-02-08
"40",31.02734375,1980-02-09
"41",31.306640625,1980-02-10
"42",30.88671875,1980-02-11
"43",30.6669921875,1980-02-12
"44",30.9970703125,1980-02-13
"45",30.4765625,1980-02-14
"46",29.8974609375,1980-02-15
"47",28.7470703125,1980-02-16
"48",31.9873046875,1980-02-17
"49",29.8369140625,1980-02-18
"50",31.0068359375,1980-02-19
"51",31.6171875,1980-02-20
"52",31.9365234375,1980-02-21
"53",29.4365234375,1980-02-22
"54",30.3671875,1980-02-23
"55",29.8173828125,1980-02-24
"56",31.6474609375,1980-02-25
"57",32.4873046875,1980-02-26
"58",32.1767578125,1980-02-27
"59",30.806640625,1980-02-28
"60",30.107421875,1980-02-29
"61",31.0927734375,1980-03-01
"62",30.7529296875,1980-03-02
"63",32.712890625,1980-03-03
"64",31.9130859375,1980-03-04
"65",31.2626953125,1980-03-05
"66",30.193359375,1980-03-06
"67",30.1826171875,1980-03-07
"68",29.873046875,1980-03-08
"69",28.6328125,1980-03-09
"70",28.3232421875,1980-03-10
"71",28.302734375,1980-03-11
"72",30.1728515625,1980-03-12
"73",28.7333984375,1980-03-13
"74",29.8427734375,1980-03-14
"75",26.7529296875,1980-03-15
"76",26.8427734375,1980-03-16
"77",22.873046875,1980-03-17
"78",24.943359375,1980-03-18
"79",29.79296875,1980-03-19
"80",30.7626953125,1980-03-20
"81",29.7333984375,1980-03-21
"82",29.052734375,1980-03-22
"83",27.86328125,1980-03-23
"84",28.2333984375,1980-03-24
"85",27.8330078125,1980-03-25
"86",27.802734375,1980-03-26
"87",28.7431640625,1980-03-27
"88",29.642578125,1980-03-28
"89",27.4833984375,1980-03-29
"90",24.212890625,1980-03-30
"91",26.5029296875,1980-03-31
"92",26.30859375,1980-04-01
"93",26.44921875,1980-04-02
"94",26.37890625,1980-04-03
"95",28.30859375,1980-04-04
"96",29.30859375,1980-04-05
"97",27.5185546875,1980-04-06
"98",26.44921875,1980-04-07
"99",23.3994140625,1980-04-08
"100",23.798828125,1980-04-09
"101",23.109375,1980-04-10
"102",26.1591796875,1980-04-11
"103",26.939453125,1980-04-12
"104",27.5791015625,1980-04-13
"105",27.359375,1980-04-14
"106",27.3193359375,1980-04-15
"107",27.359375,1980-04-16
"108",29.458984375,1980-04-17
"109",27.119140625,1980-04-18
"110",27.1689453125,1980-04-19
"111",28.7890625,1980-04-20
"112",30.228515625,1980-04-21
"113",29.5791015625,1980-04-22
"114",31.0693359375,1980-04-23
"115",30.62890625,1980-04-24
"116",24.5390625,1980-04-25
"117",16.3388671875,1980-04-26
"118",15.5693359375,1980-04-27
"119",15.71875,1980-04-28
"120",25.779296875,1980-04-29
"121",24.71875,1980-04-30
"122",22.681640625,1980-05-01
"123",21.431640625,1980-05-02
"124",24.65234375,1980-05-03
"125",22.591796875,1980-05-04
"126",25.6318359375,1980-05-05
