"","vapourpres_h09","time"
"1",4.76953125,1980-01-01
"2",5.4697265625,1980-01-02
"3",8.33984375,1980-01-03
"4",11.2998046875,1980-01-04
"5",6.080078125,1980-01-05
"6",7.3701171875,1980-01-06
"7",5.26953125,1980-01-07
"8",6.919921875,1980-01-08
"9",9.4296875,1980-01-09
"10",7.1201171875,1980-01-10
"11",8.4404296875,1980-01-11
"12",10.580078125,1980-01-12
"13",9.169921875,1980-01-13
"14",8.759765625,1980-01-14
"15",4.919921875,1980-01-15
"16",3.080078125,1980-01-16
"17",7.0595703125,1980-01-17
"18",3.91015625,1980-01-18
"19",2.2197265625,1980-01-19
"20",2.669921875,1980-01-20
"21",7.2802734375,1980-01-21
"22",5.9404296875,1980-01-22
"23",2.6201171875,1980-01-23
"24",4.8896484375,1980-01-24
"25",5.0595703125,1980-01-25
"26",2.990234375,1980-01-26
"27",4.9501953125,1980-01-27
"28",6.7998046875,1980-01-28
"29",8.33984375,1980-01-29
"30",5.6103515625,1980-01-30
"31",7.7802734375,1980-01-31
"32",9.31640625,1980-02-01
"33",9.396484375,1980-02-02
"34",2.6064453125,1980-02-03
"35",3.42578125,1980-02-04
"36",6.0361328125,1980-02-05
"37",1.90625,1980-02-06
"38",1.06640625,1980-02-07
"39",3.4462890625,1980-02-08
"40",1.1357421875,1980-02-09
"41",1.935546875,1980-02-10
"42",6.56640625,1980-02-11
"43",7.1162109375,1980-02-12
"44",10.8759765625,1980-02-13
"45",6.0361328125,1980-02-14
"46",10.685546875,1980-02-15
"47",8.0361328125,1980-02-16
"48",8.3056640625,1980-02-17
"49",8.90625,1980-02-18
"50",9.7763671875,1980-02-19
"51",11.6259765625,1980-02-20
"52",13.8857421875,1980-02-21
"53",6.2255859375,1980-02-22
"54",7.236328125,1980-02-23
"55",5.49609375,1980-02-24
"56",3.5263671875,1980-02-25
"57",6.916015625,1980-02-26
"58",9.90625,1980-02-27
"59",9.095703125,1980-02-28
"60",8.3662109375,1980-02-29
"61",8.623046875,1980-03-01
"62",13.3525390625,1980-03-02
"63",6.7529296875,1980-03-03
"64",8.783203125,1980-03-04
"65",7.04296875,1980-03-05
"66",8.623046875,1980-03-06
"67",13.2333984375,1980-03-07
"68",6.86328125,1980-03-08
"69",1.0029296875,1980-03-09
"70",2.8427734375,1980-03-10
"71",5.3525390625,1980-03-11
"72",4.802734375,1980-03-12
"73",6.3525390625,1980-03-13
"74",5.6025390625,1980-03-14
"75",3.302734375,1980-03-15
"76",2.1630859375,1980-03-16
"77",3.203125,1980-03-17
"78",6.7431640625,1980-03-18
"79",3.9833984375,1980-03-19
"80",2.4931640625,1980-03-20
"81",8.3828125,1980-03-21
"82",3.5732421875,1980-03-22
"83",4.3330078125,1980-03-23
"84",5.0732421875,1980-03-24
"85",5.6826171875,1980-03-25
"86",9.1025390625,1980-03-26
"87",8.5126953125,1980-03-27
"88",6.11328125,1980-03-28
"89",2.0927734375,1980-03-29
