"","vapourpres_h09","time"
"1",27.64453125,1980-01-01
"2",26.125,1980-01-02
"3",27.7451171875,1980-01-03
"4",29.4150390625,1980-01-04
"5",31.1953125,1980-01-05
"6",29.0751953125,1980-01-06
"7",21.1953125,1980-01-07
"8",19.8154296875,1980-01-08
"9",22.8349609375,1980-01-09
"10",25.96484375,1980-01-10
"11",24.4150390625,1980-01-11
"12",29.2353515625,1980-01-12
"13",30.85546875,1980-01-13
"14",27.4248046875,1980-01-14
"15",25.8447265625,1980-01-15
"16",27.455078125,1980-01-16
"17",26.1748046875,1980-01-17
"18",24.365234375,1980-01-18
"19",29.3349609375,1980-01-19
"20",22.7646484375,1980-01-20
"21",27.28515625,1980-01-21
"22",22.5849609375,1980-01-22
"23",24.365234375,1980-01-23
"24",27.794921875,1980-01-24
"25",27.5849609375,1980-01-25
"26",29.35546875,1980-01-26
"27",27.9345703125,1980-01-27
"28",25.96484375,1980-01-28
"29",27.615234375,1980-01-29
"30",27.9248046875,1980-01-30
"31",27.5947265625,1980-01-31
"32",27.8193359375,1980-02-01
"33",30.3486328125,1980-02-02
"34",31.0986328125,1980-02-03
"35",29.3994140625,1980-02-04
"36",29.4189453125,1980-02-05
"37",31.298828125,1980-02-06
"38",27.6689453125,1980-02-07
"39",29.46875,1980-02-08
"40",29.0087890625,1980-02-09
"41",29.859375,1980-02-10
"42",27.62890625,1980-02-11
"43",31.21875,1980-02-12
"44",33.029296875,1980-02-13
"45",29.369140625,1980-02-14
"46",29.3994140625,1980-02-15
"47",25.958984375,1980-02-16
"48",29.3388671875,1980-02-17
"49",28.80859375,1980-02-18
"50",29.3193359375,1980-02-19
"51",27.5791015625,1980-02-20
"52",30.9091796875,1980-02-21
"53",29.3291015625,1980-02-22
"54",17.1591796875,1980-02-23
"55",30.939453125,1980-02-24
"56",24.87890625,1980-02-25
"57",30.978515625,1980-02-26
"58",31.1494140625,1980-02-27
"59",27.30859375,1980-02-28
"60",24.1787109375,1980-02-29
"61",11.583984375,1980-03-01
"62",25.1142578125,1980-03-02
"63",25.2939453125,1980-03-03
"64",29.2138671875,1980-03-04
"65",24.0244140625,1980-03-05
"66",25.5244140625,1980-03-06
"67",27.173828125,1980-03-07
"68",25.994140625,1980-03-08
"69",24.9140625,1980-03-09
"70",25.4140625,1980-03-10
"71",28.744140625,1980-03-11
"72",9.314453125,1980-03-12
"73",12.423828125,1980-03-13
"74",10.7041015625,1980-03-14
"75",15.234375,1980-03-15
"76",9.9443359375,1980-03-16
"77",9.984375,1980-03-17
"78",19.244140625,1980-03-18
"79",25.494140625,1980-03-19
"80",27.064453125,1980-03-20
"81",27.1240234375,1980-03-21
"82",27.1142578125,1980-03-22
"83",27.1943359375,1980-03-23
"84",27.314453125,1980-03-24
"85",24.0341796875,1980-03-25
"86",24.083984375,1980-03-26
"87",24.103515625,1980-03-27
"88",22.8837890625,1980-03-28
