"","vapourpres_h09","time"
"1",29.1630859375,1987-01-01
"2",31.1025390625,1987-01-02
"3",31.1025390625,1987-01-03
"4",29.4033203125,1987-01-04
"5",29.283203125,1987-01-05
"6",26.7529296875,1987-01-06
"7",28.6328125,1987-01-07
"8",30.8330078125,1987-01-08
"9",32.22265625,1987-01-09
"10",32.0634765625,1987-01-10
"11",32.2529296875,1987-01-11
"12",28.9228515625,1987-01-12
"13",33.2333984375,1987-01-13
"14",31.11328125,1987-01-14
"15",30.193359375,1987-01-15
"16",30.953125,1987-01-16
"17",29.8232421875,1987-01-17
"18",29.302734375,1987-01-18
"19",30.4033203125,1987-01-19
"20",29.5234375,1987-01-20
"21",28.392578125,1987-01-21
"22",28.61328125,1987-01-22
"23",30.5234375,1987-01-23
"24",30.72265625,1987-01-24
"25",30.203125,1987-01-25
"26",31.4228515625,1987-01-26
"27",33.4931640625,1987-01-27
"28",29.892578125,1987-01-28
"29",31.203125,1987-01-29
"30",31.2431640625,1987-01-30
"31",31.5927734375,1987-01-31
"32",29.62890625,1987-02-01
"33",28.388671875,1987-02-02
"34",31.109375,1987-02-03
"35",29.3486328125,1987-02-04
"36",31.37890625,1987-02-05
"37",29.728515625,1987-02-06
"38",32.0185546875,1987-02-07
"39",33.3994140625,1987-02-08
"40",33.3486328125,1987-02-09
"41",28.779296875,1987-02-10
"42",29.9091796875,1987-02-11
"43",28.8193359375,1987-02-12
"44",28.0390625,1987-02-13
"45",30.939453125,1987-02-14
"46",30.2685546875,1987-02-15
"47",31.109375,1987-02-16
"48",31.8994140625,1987-02-17
"49",31.109375,1987-02-18
"50",31.0888671875,1987-02-19
"51",31.44921875,1987-02-20
"52",29.0087890625,1987-02-21
"53",30.9892578125,1987-02-22
"54",31.7392578125,1987-02-23
"55",32.21875,1987-02-24
"56",32.3193359375,1987-02-25
"57",31.1591796875,1987-02-26
"58",30.939453125,1987-02-27
"59",32.609375,1987-02-28
"60",30.9365234375,1987-03-01
"61",29.216796875,1987-03-02
"62",28.1865234375,1987-03-03
"63",28.13671875,1987-03-04
"64",28.3173828125,1987-03-05
"65",29.9267578125,1987-03-06
"66",30.7373046875,1987-03-07
"67",21.5166015625,1987-03-08
"68",28.046875,1987-03-09
"69",27.0166015625,1987-03-10
"70",27.8671875,1987-03-11
"71",29.1767578125,1987-03-12
"72",28.4873046875,1987-03-13
"73",31.447265625,1987-03-14
"74",29.7373046875,1987-03-15
"75",26.2470703125,1987-03-16
"76",26.8271484375,1987-03-17
"77",29.8173828125,1987-03-18
"78",31.1669921875,1987-03-19
"79",30.376953125,1987-03-20
"80",28.0771484375,1987-03-21
"81",26.8466796875,1987-03-22
"82",26.716796875,1987-03-23
"83",27.2265625,1987-03-24
"84",30.4072265625,1987-03-25
"85",30.4970703125,1987-03-26
"86",28.0869140625,1987-03-27
"87",28.1171875,1987-03-28
"88",29.7265625,1987-03-29
"89",30.63671875,1987-03-30
"90",21.607421875,1987-03-31
"91",14.033203125,1987-04-01
"92",16.5927734375,1987-04-02
"93",24.2626953125,1987-04-03
"94",30.5830078125,1987-04-04
"95",30.6025390625,1987-04-05
"96",30.8330078125,1987-04-06
"97",30.443359375,1987-04-07
"98",30.4130859375,1987-04-08
"99",26.3134765625,1987-04-09
"100",22.1826171875,1987-04-10
"101",28.5830078125,1987-04-11
"102",28.033203125,1987-04-12
"103",28.47265625,1987-04-13
"104",25.4228515625,1987-04-14
"105",25.2431640625,1987-04-15
"106",28.3232421875,1987-04-16
"107",25.123046875,1987-04-17
"108",22.962890625,1987-04-18
"109",22.453125,1987-04-19
"110",22.9130859375,1987-04-20
"111",25.943359375,1987-04-21
"112",22.54296875,1987-04-22
"113",19.1533203125,1987-04-23
"114",23.54296875,1987-04-24
"115",26.693359375,1987-04-25
"116",25.3828125,1987-04-26
"117",30.1826171875,1987-04-27
"118",30.2333984375,1987-04-28
"119",27.203125,1987-04-29
"120",26.6630859375,1987-04-30
"121",28.5390625,1987-05-01
"122",31.5390625,1987-05-02
"123",25.939453125,1987-05-03
"124",26.46875,1987-05-04
"125",19.0986328125,1987-05-05
"126",16.7392578125,1987-05-06
"127",16.939453125,1987-05-07
"128",24.69921875,1987-05-08
"129",26.4091796875,1987-05-09
"130",28.5390625,1987-05-10
"131",26.5791015625,1987-05-11
"132",28.4990234375,1987-05-12
"133",28.8994140625,1987-05-13
"134",28.1689453125,1987-05-14
"135",27.8486328125,1987-05-15
"136",26.55859375,1987-05-16
"137",28.638671875,1987-05-17
"138",24.298828125,1987-05-18
"139",16.6787109375,1987-05-19
"140",12.1689453125,1987-05-20
"141",12.359375,1987-05-21
"142",10.7685546875,1987-05-22
"143",12.62890625,1987-05-23
"144",11.728515625,1987-05-24
"145",16.6494140625,1987-05-25
"146",16.8193359375,1987-05-26
"147",14.119140625,1987-05-27
"148",8.859375,1987-05-28
"149",5.2490234375,1987-05-29
"150",10.6689453125,1987-05-30
"151",10.4990234375,1987-05-31
"152",7.955078125,1987-06-01
"153",14.8447265625,1987-06-02
"154",17.8251953125,1987-06-03
"155",17.0048828125,1987-06-04
"156",16.1748046875,1987-06-05
"157",18.974609375,1987-06-06
"158",19.4951171875,1987-06-07
"159",21.2353515625,1987-06-08
"160",21.1748046875,1987-06-09
"161",21.78515625,1987-06-10
"162",22.224609375,1987-06-11
"163",24.3251953125,1987-06-12
"164",21.3447265625,1987-06-13
"165",16.884765625,1987-06-14
"166",13.7451171875,1987-06-15
"167",12.9248046875,1987-06-16
"168",15.9951171875,1987-06-17
"169",20.0947265625,1987-06-18
"170",25.53515625,1987-06-19
"171",26.8046875,1987-06-20
"172",27.0654296875,1987-06-21
"173",25.375,1987-06-22
"174",25.4052734375,1987-06-23
"175",19.1748046875,1987-06-24
"176",17.634765625,1987-06-25
"177",11.1552734375,1987-06-26
"178",9.794921875,1987-06-27
"179",9.615234375,1987-06-28
"180",7.3046875,1987-06-29
"181",6.0947265625,1987-06-30
"182",8.61328125,1987-07-01
"183",13.0029296875,1987-07-02
"184",18.283203125,1987-07-03
"185",17.29296875,1987-07-04
"186",14.892578125,1987-07-05
"187",7.0927734375,1987-07-06
"188",6.5927734375,1987-07-07
"189",7.4326171875,1987-07-08
"190",11.9326171875,1987-07-09
"191",15.11328125,1987-07-10
"192",16.373046875,1987-07-11
"193",18.1025390625,1987-07-12
"194",13.3134765625,1987-07-13
"195",13.4228515625,1987-07-14
"196",15.443359375,1987-07-15
"197",17.11328125,1987-07-16
"198",20.052734375,1987-07-17
"199",20.033203125,1987-07-18
"200",20.61328125,1987-07-19
"201",22.8134765625,1987-07-20
"202",19.9130859375,1987-07-21
"203",8.9833984375,1987-07-22
"204",7.61328125,1987-07-23
"205",6.4033203125,1987-07-24
"206",11.8330078125,1987-07-25
"207",18.1826171875,1987-07-26
"208",22.97265625,1987-07-27
"209",20.9326171875,1987-07-28
"210",12.693359375,1987-07-29
"211",8.552734375,1987-07-30
"212",15.783203125,1987-07-31
"213",18.3369140625,1987-08-01
"214",21.2373046875,1987-08-02
"215",21.4267578125,1987-08-03
"216",17.8466796875,1987-08-04
"217",7.1669921875,1987-08-05
"218",5.0166015625,1987-08-06
"219",7.3974609375,1987-08-07
"220",9.876953125,1987-08-08
"221",6.70703125,1987-08-09
"222",7.5869140625,1987-08-10
"223",7.857421875,1987-08-11
"224",7.27734375,1987-08-12
"225",14.20703125,1987-08-13
"226",18.0068359375,1987-08-14
"227",18.70703125,1987-08-15
"228",21.876953125,1987-08-16
"229",15.8974609375,1987-08-17
"230",8.876953125,1987-08-18
"231",7.6171875,1987-08-19
"232",8.216796875,1987-08-20
"233",16.376953125,1987-08-21
"234",19.20703125,1987-08-22
"235",24.5673828125,1987-08-23
"236",26.306640625,1987-08-24
"237",27.2568359375,1987-08-25
"238",26.296875,1987-08-26
"239",22.3271484375,1987-08-27
"240",25.466796875,1987-08-28
"241",24.4873046875,1987-08-29
"242",25.037109375,1987-08-30
"243",18.537109375,1987-08-31
"244",22.1484375,1987-09-01
"245",20.7080078125,1987-09-02
"246",21.91796875,1987-09-03
"247",23.5478515625,1987-09-04
"248",22.6181640625,1987-09-05
"249",24.318359375,1987-09-06
"250",27.84765625,1987-09-07
"251",26.41796875,1987-09-08
"252",11.0576171875,1987-09-09
"253",6.6884765625,1987-09-10
"254",17.91796875,1987-09-11
"255",21.7080078125,1987-09-12
"256",23.0380859375,1987-09-13
"257",24.677734375,1987-09-14
"258",25.48828125,1987-09-15
"259",23.8681640625,1987-09-16
"260",26.017578125,1987-09-17
"261",22.5380859375,1987-09-18
"262",25.6376953125,1987-09-19
"263",24.078125,1987-09-20
"264",25.48828125,1987-09-21
"265",25.6884765625,1987-09-22
"266",24.908203125,1987-09-23
"267",24.587890625,1987-09-24
"268",25.1376953125,1987-09-25
"269",25.578125,1987-09-26
"270",26.7783203125,1987-09-27
"271",26.5078125,1987-09-28
"272",27.59765625,1987-09-29
"273",28.1982421875,1987-09-30
"274",27.2138671875,1987-10-01
"275",10.6640625,1987-10-02
"276",24.7138671875,1987-10-03
"277",28.2041015625,1987-10-04
"278",28.5244140625,1987-10-05
"279",27.154296875,1987-10-06
"280",27.00390625,1987-10-07
"281",28.904296875,1987-10-08
"282",29.1640625,1987-10-09
"283",28.4541015625,1987-10-10
"284",26.8837890625,1987-10-11
"285",27.1337890625,1987-10-12
"286",27.2138671875,1987-10-13
"287",28.4140625,1987-10-14
"288",29.2841796875,1987-10-15
"289",26.4638671875,1987-10-16
"290",26.814453125,1987-10-17
"291",29.34375,1987-10-18
"292",27.93359375,1987-10-19
"293",29.9140625,1987-10-20
"294",28.09375,1987-10-21
"295",31.34375,1987-10-22
"296",30.6943359375,1987-10-23
"297",32.6435546875,1987-10-24
"298",29.814453125,1987-10-25
"299",29.7138671875,1987-10-26
"300",32.494140625,1987-10-27
"301",31.984375,1987-10-28
"302",30.7744140625,1987-10-29
"303",28.7939453125,1987-10-30
"304",25.00390625,1987-10-31
"305",27.474609375,1987-11-01
"306",27.21484375,1987-11-02
"307",30.60546875,1987-11-03
"308",29.3447265625,1987-11-04
"309",29.955078125,1987-11-05
"310",29.78515625,1987-11-06
"311",29.0947265625,1987-11-07
"312",28.125,1987-11-08
"313",30.025390625,1987-11-09
"314",31.8154296875,1987-11-10
"315",30.89453125,1987-11-11
"316",27.60546875,1987-11-12
"317",27.625,1987-11-13
"318",32.0751953125,1987-11-14
"319",33.884765625,1987-11-15
"320",33.14453125,1987-11-16
"321",32.1748046875,1987-11-17
"322",29.6953125,1987-11-18
"323",32.8251953125,1987-11-19
"324",32.025390625,1987-11-20
"325",30.2646484375,1987-11-21
"326",29.1953125,1987-11-22
"327",27.955078125,1987-11-23
"328",33.7646484375,1987-11-24
"329",36.294921875,1987-11-25
"330",33.7353515625,1987-11-26
"331",30.3251953125,1987-11-27
"332",34.53515625,1987-11-28
"333",31.6953125,1987-11-29
"334",33.205078125,1987-11-30
"335",32.5029296875,1987-12-01
"336",31.8232421875,1987-12-02
"337",28.7333984375,1987-12-03
"338",25.7431640625,1987-12-04
"339",24.9326171875,1987-12-05
"340",29.9326171875,1987-12-06
"341",30.97265625,1987-12-07
"342",31.533203125,1987-12-08
"343",31.3525390625,1987-12-09
"344",33.7431640625,1987-12-10
"345",30.5126953125,1987-12-11
"346",33.033203125,1987-12-12
"347",31.0029296875,1987-12-13
"348",29.6533203125,1987-12-14
"349",32.1630859375,1987-12-15
"350",29.392578125,1987-12-16
"351",31.8427734375,1987-12-17
"352",31.9130859375,1987-12-18
"353",30.47265625,1987-12-19
"354",30.4931640625,1987-12-20
"355",31.04296875,1987-12-21
"356",32.1826171875,1987-12-22
"357",31.0126953125,1987-12-23
"358",31.873046875,1987-12-24
"359",30.9931640625,1987-12-25
"360",28.2626953125,1987-12-26
"361",28.6826171875,1987-12-27
"362",31.1328125,1987-12-28
"363",31.9228515625,1987-12-29
"364",31.22265625,1987-12-30
"365",30.72265625,1987-12-31
"366",33.1630859375,1988-01-01
"367",32.123046875,1988-01-02
"368",27.462890625,1988-01-03
"369",31.2734375,1988-01-04
"370",31.4130859375,1988-01-05
"371",31.212890625,1988-01-06
"372",31.892578125,1988-01-07
"373",31.4833984375,1988-01-08
"374",31.6630859375,1988-01-09
"375",28.703125,1988-01-10
"376",30.4833984375,1988-01-11
"377",31.212890625,1988-01-12
"378",30.79296875,1988-01-13
"379",35.4228515625,1988-01-14
"380",33.8330078125,1988-01-15
"381",30.0234375,1988-01-16
"382",35.533203125,1988-01-17
"383",34.943359375,1988-01-18
"384",33.0126953125,1988-01-19
"385",29.9130859375,1988-01-20
"386",33.0732421875,1988-01-21
"387",32.61328125,1988-01-22
"388",32.0732421875,1988-01-23
"389",31.1630859375,1988-01-24
"390",31.533203125,1988-01-25
"391",32.302734375,1988-01-26
"392",30.392578125,1988-01-27
