"","vapourpres_h09","time"
"1",22.7626953125,1980-01-01
"2",23.3134765625,1980-01-02
"3",21.693359375,1980-01-03
"4",25.443359375,1980-01-04
"5",21.0830078125,1980-01-05
"6",11.3828125,1980-01-06
"7",9.052734375,1980-01-07
"8",7.0029296875,1980-01-08
"9",5.962890625,1980-01-09
"10",13.642578125,1980-01-10
"11",13.552734375,1980-01-11
"12",6.8828125,1980-01-12
"13",5.3134765625,1980-01-13
"14",7.4833984375,1980-01-14
"15",14.693359375,1980-01-15
"16",10.3427734375,1980-01-16
"17",5.712890625,1980-01-17
"18",13.953125,1980-01-18
"19",12.4326171875,1980-01-19
"20",10.453125,1980-01-20
"21",8.203125,1980-01-21
"22",8.1025390625,1980-01-22
"23",8.9130859375,1980-01-23
"24",7.7529296875,1980-01-24
"25",14.7734375,1980-01-25
"26",12.783203125,1980-01-26
"27",9.802734375,1980-01-27
"28",17.693359375,1980-01-28
"29",17.5634765625,1980-01-29
"30",10.703125,1980-01-30
"31",12.533203125,1980-01-31
"32",14.25390625,1980-02-01
"33",20.6943359375,1980-02-02
"34",24.244140625,1980-02-03
"35",22.763671875,1980-02-04
"36",9.75390625,1980-02-05
"37",11.734375,1980-02-06
"38",8.083984375,1980-02-07
"39",6.9443359375,1980-02-08
"40",5.00390625,1980-02-09
"41",7.173828125,1980-02-10
"42",4.93359375,1980-02-11
"43",20.2744140625,1980-02-12
"44",21.84375,1980-02-13
"45",18.7744140625,1980-02-14
"46",12.744140625,1980-02-15
"47",10.7236328125,1980-02-16
"48",13.68359375,1980-02-17
"49",9.923828125,1980-02-18
"50",11.8037109375,1980-02-19
"51",16.8037109375,1980-02-20
"52",19.1240234375,1980-02-21
"53",11.2041015625,1980-02-22
"54",10.1142578125,1980-02-23
"55",7.7138671875,1980-02-24
"56",7.853515625,1980-02-25
"57",4.833984375,1980-02-26
"58",4.4443359375,1980-02-27
"59",6.18359375,1980-02-28
"60",8.984375,1980-02-29
"61",6.294921875,1980-03-01
"62",4.8046875,1980-03-02
"63",8.6552734375,1980-03-03
"64",8.96484375,1980-03-04
"65",7.4345703125,1980-03-05
"66",16.615234375,1980-03-06
"67",14.5654296875,1980-03-07
"68",15.2451171875,1980-03-08
"69",11.134765625,1980-03-09
"70",13.21484375,1980-03-10
"71",4.865234375,1980-03-11
"72",4.0048828125,1980-03-12
"73",8.1650390625,1980-03-13
"74",9.884765625,1980-03-14
"75",5.89453125,1980-03-15
"76",6.71484375,1980-03-16
"77",6.9345703125,1980-03-17
"78",7.0849609375,1980-03-18
"79",9.14453125,1980-03-19
"80",11.60546875,1980-03-20
"81",8.46484375,1980-03-21
"82",7.9052734375,1980-03-22
"83",11.775390625,1980-03-23
"84",9.1845703125,1980-03-24
"85",6.865234375,1980-03-25
"86",6.025390625,1980-03-26
"87",6.4150390625,1980-03-27
"88",5.9052734375,1980-03-28
"89",7.5546875,1980-03-29
"90",13.4345703125,1980-03-30
"91",7.46484375,1980-03-31
"92",6.3525390625,1980-04-01
"93",4.623046875,1980-04-02
"94",5.8427734375,1980-04-03
"95",4.642578125,1980-04-04
"96",4.6728515625,1980-04-05
"97",8.36328125,1980-04-06
"98",8.2333984375,1980-04-07
"99",6.2734375,1980-04-08
"100",4.693359375,1980-04-09
"101",5.0634765625,1980-04-10
"102",8.61328125,1980-04-11
"103",10.283203125,1980-04-12
"104",10.283203125,1980-04-13
"105",12.0732421875,1980-04-14
"106",13.8525390625,1980-04-15
"107",15.533203125,1980-04-16
"108",20.1826171875,1980-04-17
"109",18.7626953125,1980-04-18
"110",24.873046875,1980-04-19
"111",24.7529296875,1980-04-20
"112",24.9033203125,1980-04-21
"113",23.283203125,1980-04-22
"114",5.783203125,1980-04-23
"115",10.6025390625,1980-04-24
"116",10.9130859375,1980-04-25
"117",8.86328125,1980-04-26
"118",9.7626953125,1980-04-27
"119",9.962890625,1980-04-28
"120",7.6728515625,1980-04-29
"121",7.7529296875,1980-04-30
"122",6.490234375,1980-05-01
"123",8.009765625,1980-05-02
"124",7.8798828125,1980-05-03
"125",6.830078125,1980-05-04
"126",8.6298828125,1980-05-05
"127",10.08984375,1980-05-06
"128",8.5302734375,1980-05-07
"129",10.48046875,1980-05-08
"130",9.8701171875,1980-05-09
"131",7.1201171875,1980-05-10
"132",6.73046875,1980-05-11
"133",6.7998046875,1980-05-12
"134",8.5498046875,1980-05-13
"135",9.1103515625,1980-05-14
"136",7.8896484375,1980-05-15
"137",7.419921875,1980-05-16
"138",7.759765625,1980-05-17
"139",10.16015625,1980-05-18
"140",8.419921875,1980-05-19
"141",7.3095703125,1980-05-20
"142",10.830078125,1980-05-21
"143",11.7802734375,1980-05-22
"144",11.2099609375,1980-05-23
"145",12.009765625,1980-05-24
"146",11.169921875,1980-05-25
"147",12.23046875,1980-05-26
"148",16.150390625,1980-05-27
"149",10.2802734375,1980-05-28
"150",10.9404296875,1980-05-29
"151",13.9697265625,1980-05-30
"152",16.01953125,1980-05-31
"153",12.9521484375,1980-06-01
"154",10.7822265625,1980-06-02
"155",10.9716796875,1980-06-03
"156",12.7919921875,1980-06-04
"157",11.4921875,1980-06-05
"158",9.5615234375,1980-06-06
"159",9.431640625,1980-06-07
"160",4.8017578125,1980-06-08
"161",8.7919921875,1980-06-09
"162",9.5615234375,1980-06-10
"163",9.251953125,1980-06-11
"164",8.08203125,1980-06-12
"165",6.091796875,1980-06-13
