"","vapourpres_h09","time"
"1",12.240234375,1980-01-01
"2",15.830078125,1980-01-02
"3",13.419921875,1980-01-03
"4",15.2099609375,1980-01-04
"5",18.1201171875,1980-01-05
"6",19.580078125,1980-01-06
"7",18.5,1980-01-07
"8",15.01953125,1980-01-08
"9",11.66015625,1980-01-09
"10",10.3896484375,1980-01-10
"11",10.5400390625,1980-01-11
"12",10.0400390625,1980-01-12
"13",19.48046875,1980-01-13
"14",12.5,1980-01-14
"15",19.5400390625,1980-01-15
"16",16.490234375,1980-01-16
"17",13.08984375,1980-01-17
"18",15.26953125,1980-01-18
"19",16.6298828125,1980-01-19
"20",19.7998046875,1980-01-20
"21",22.1396484375,1980-01-21
"22",14.8798828125,1980-01-22
"23",18.4404296875,1980-01-23
"24",19.23046875,1980-01-24
"25",11.849609375,1980-01-25
"26",12.6103515625,1980-01-26
"27",15.16015625,1980-01-27
"28",16.01953125,1980-01-28
"29",12.01953125,1980-01-29
"30",11.2900390625,1980-01-30
"31",12.75,1980-01-31
"32",12.3603515625,1980-02-01
"33",12.4501953125,1980-02-02
"34",11.9404296875,1980-02-03
"35",13.009765625,1980-02-04
"36",13.48046875,1980-02-05
"37",13.2802734375,1980-02-06
"38",17.0400390625,1980-02-07
"39",17.5400390625,1980-02-08
"40",15.58984375,1980-02-09
"41",20.91015625,1980-02-10
"42",24.5498046875,1980-02-11
"43",11.330078125,1980-02-12
"44",10.650390625,1980-02-13
"45",12.7099609375,1980-02-14
"46",12.7802734375,1980-02-15
"47",14.990234375,1980-02-16
"48",15.7802734375,1980-02-17
"49",18.9404296875,1980-02-18
"50",16.490234375,1980-02-19
"51",13.5595703125,1980-02-20
"52",13.3896484375,1980-02-21
"53",14.7998046875,1980-02-22
"54",16.83984375,1980-02-23
"55",18.0498046875,1980-02-24
"56",22.2197265625,1980-02-25
"57",16.3798828125,1980-02-26
"58",16.25,1980-02-27
"59",14.6904296875,1980-02-28
"60",17.509765625,1980-02-29
"61",15.7939453125,1980-03-01
"62",17.4736328125,1980-03-02
"63",17.064453125,1980-03-03
"64",12.8935546875,1980-03-04
"65",13.494140625,1980-03-05
"66",19.2138671875,1980-03-06
"67",14.7236328125,1980-03-07
"68",16.603515625,1980-03-08
"69",14.423828125,1980-03-09
"70",13.68359375,1980-03-10
"71",13.814453125,1980-03-11
"72",17.1240234375,1980-03-12
"73",16.09375,1980-03-13
"74",14.814453125,1980-03-14
"75",13.583984375,1980-03-15
"76",15.333984375,1980-03-16
"77",19.6142578125,1980-03-17
"78",14.603515625,1980-03-18
"79",17.3037109375,1980-03-19
"80",16.5439453125,1980-03-20
"81",9.75390625,1980-03-21
"82",11.564453125,1980-03-22
"83",11.5341796875,1980-03-23
"84",14.173828125,1980-03-24
"85",15.5244140625,1980-03-25
"86",19.1435546875,1980-03-26
"87",15.583984375,1980-03-27
"88",15.0244140625,1980-03-28
"89",15.603515625,1980-03-29
"90",18.6640625,1980-03-30
"91",18.1640625,1980-03-31
"92",18.314453125,1980-04-01
"93",15.3037109375,1980-04-02
"94",19.6435546875,1980-04-03
"95",13.0244140625,1980-04-04
"96",12.734375,1980-04-05
"97",16.4140625,1980-04-06
"98",16.654296875,1980-04-07
"99",17.5244140625,1980-04-08
"100",18.173828125,1980-04-09
"101",12.814453125,1980-04-10
"102",9.9736328125,1980-04-11
"103",13.7236328125,1980-04-12
"104",18.314453125,1980-04-13
"105",17.1240234375,1980-04-14
"106",9.5537109375,1980-04-15
"107",11.583984375,1980-04-16
"108",14.4541015625,1980-04-17
"109",17.0244140625,1980-04-18
"110",16.84375,1980-04-19
"111",18.1943359375,1980-04-20
"112",12.6640625,1980-04-21
"113",11.8642578125,1980-04-22
"114",17.904296875,1980-04-23
"115",12.013671875,1980-04-24
"116",13.1240234375,1980-04-25
"117",13.333984375,1980-04-26
"118",11.8837890625,1980-04-27
"119",11.3642578125,1980-04-28
"120",11.7939453125,1980-04-29
"121",11.84375,1980-04-30
"122",13.4248046875,1980-05-01
"123",11.21484375,1980-05-02
"124",18.7353515625,1980-05-03
"125",16.6845703125,1980-05-04
"126",17.4345703125,1980-05-05
"127",16.0751953125,1980-05-06
"128",14.0947265625,1980-05-07
"129",16.4248046875,1980-05-08
"130",12.8154296875,1980-05-09
"131",9.615234375,1980-05-10
"132",11.294921875,1980-05-11
"133",13.89453125,1980-05-12
"134",13.6552734375,1980-05-13
"135",13.9853515625,1980-05-14
"136",16.525390625,1980-05-15
"137",13.7353515625,1980-05-16
"138",14.5146484375,1980-05-17
"139",12.9853515625,1980-05-18
"140",10.6845703125,1980-05-19
"141",11.8349609375,1980-05-20
"142",13.5751953125,1980-05-21
"143",16.64453125,1980-05-22
"144",13.474609375,1980-05-23
"145",13.3154296875,1980-05-24
"146",13.2548828125,1980-05-25
"147",10.85546875,1980-05-26
"148",10.5849609375,1980-05-27
"149",19.705078125,1980-05-28
"150",15.6748046875,1980-05-29
"151",15.9853515625,1980-05-30
"152",14.7451171875,1980-05-31
"153",13.107421875,1980-06-01
"154",11.6767578125,1980-06-02
"155",14.1572265625,1980-06-03
"156",15.0966796875,1980-06-04
"157",11.9267578125,1980-06-05
"158",10.5673828125,1980-06-06
"159",9.2265625,1980-06-07
"160",10.3671875,1980-06-08
"161",10.0966796875,1980-06-09
"162",10.3671875,1980-06-10
"163",8.607421875,1980-06-11
"164",9.947265625,1980-06-12
"165",10.77734375,1980-06-13
"166",9.9765625,1980-06-14
"167",14.0673828125,1980-06-15
"168",12.056640625,1980-06-16
"169",10.9365234375,1980-06-17
"170",10.306640625,1980-06-18
"171",9.0869140625,1980-06-19
"172",15.5068359375,1980-06-20
"173",15.5068359375,1980-06-21
"174",17.0771484375,1980-06-22
"175",15.2265625,1980-06-23
"176",15.9873046875,1980-06-24
"177",10.45703125,1980-06-25
"178",12.95703125,1980-06-26
"179",9.1171875,1980-06-27
"180",8.4072265625,1980-06-28
"181",13.8271484375,1980-06-29
"182",11.5673828125,1980-06-30
"183",12.9365234375,1980-07-01
"184",13.2568359375,1980-07-02
"185",10.6572265625,1980-07-03
"186",10.3369140625,1980-07-04
"187",11.1865234375,1980-07-05
"188",11.296875,1980-07-06
"189",9.6572265625,1980-07-07
"190",10.1171875,1980-07-08
"191",12.77734375,1980-07-09
"192",10.6474609375,1980-07-10
"193",12.1171875,1980-07-11
"194",9.6572265625,1980-07-12
"195",12.4873046875,1980-07-13
"196",13.0869140625,1980-07-14
"197",11.046875,1980-07-15
"198",10.8369140625,1980-07-16
"199",11.107421875,1980-07-17
"200",10.1572265625,1980-07-18
"201",10.3173828125,1980-07-19
"202",8.7373046875,1980-07-20
"203",10.1474609375,1980-07-21
"204",11.4365234375,1980-07-22
"205",12.8369140625,1980-07-23
"206",14.4267578125,1980-07-24
"207",15.056640625,1980-07-25
"208",10.806640625,1980-07-26
"209",10.8369140625,1980-07-27
"210",12.216796875,1980-07-28
"211",11.27734375,1980-07-29
"212",11.4365234375,1980-07-30
"213",15.2265625,1980-07-31
"214",11.68359375,1980-08-01
"215",11.853515625,1980-08-02
"216",11.6435546875,1980-08-03
"217",14.25390625,1980-08-04
"218",14.013671875,1980-08-05
"219",12.1240234375,1980-08-06
"220",11.5341796875,1980-08-07
"221",14.9541015625,1980-08-08
"222",13.43359375,1980-08-09
"223",11.984375,1980-08-10
"224",9.84375,1980-08-11
"225",10.3037109375,1980-08-12
"226",11.0439453125,1980-08-13
"227",11.404296875,1980-08-14
"228",9.9541015625,1980-08-15
"229",10.404296875,1980-08-16
"230",14.4736328125,1980-08-17
"231",8.9638671875,1980-08-18
"232",9.7939453125,1980-08-19
"233",11.564453125,1980-08-20
"234",13.0341796875,1980-08-21
"235",11.59375,1980-08-22
"236",11.083984375,1980-08-23
"237",10.494140625,1980-08-24
"238",9.18359375,1980-08-25
"239",11.5341796875,1980-08-26
"240",14.9638671875,1980-08-27
"241",14.8935546875,1980-08-28
"242",14.4541015625,1980-08-29
"243",10.6240234375,1980-08-30
"244",11.4140625,1980-08-31
"245",14.1328125,1980-09-01
"246",11.6533203125,1980-09-02
"247",13.7333984375,1980-09-03
"248",13.54296875,1980-09-04
"249",14.8828125,1980-09-05
"250",16.4228515625,1980-09-06
"251",14.873046875,1980-09-07
"252",8.4033203125,1980-09-08
"253",9.1826171875,1980-09-09
"254",10.8330078125,1980-09-10
"255",11.5732421875,1980-09-11
"256",11.373046875,1980-09-12
"257",13.1826171875,1980-09-13
"258",9.802734375,1980-09-14
"259",12.392578125,1980-09-15
