"","vapourpres_h09","time"
"1",17.189453125,1980-01-01
"2",11.6494140625,1980-01-02
"3",18.87890625,1980-01-03
"4",18.978515625,1980-01-04
"5",12.189453125,1980-01-05
"6",11.728515625,1980-01-06
"7",10.5390625,1980-01-07
"8",11.2392578125,1980-01-08
"9",11.37890625,1980-01-09
"10",8.0693359375,1980-01-10
"11",11.208984375,1980-01-11
"12",13.5791015625,1980-01-12
"13",12.1689453125,1980-01-13
"14",14.6591796875,1980-01-14
"15",15.19921875,1980-01-15
"16",8.96875,1980-01-16
"17",12.619140625,1980-01-17
"18",16.6494140625,1980-01-18
"19",11.369140625,1980-01-19
"20",12.2490234375,1980-01-20
"21",14.2890625,1980-01-21
"22",17.3994140625,1980-01-22
"23",18.439453125,1980-01-23
"24",13.3486328125,1980-01-24
"25",14.888671875,1980-01-25
"26",18.689453125,1980-01-26
"27",6.228515625,1980-01-27
"28",7.6494140625,1980-01-28
"29",11.798828125,1980-01-29
"30",13.37890625,1980-01-30
"31",9.609375,1980-01-31
"32",18.7568359375,1980-02-01
"33",15.70703125,1980-02-02
"34",7.63671875,1980-02-03
"35",7.8271484375,1980-02-04
"36",14.1669921875,1980-02-05
"37",11.8671875,1980-02-06
"38",7.3974609375,1980-02-07
"39",11.6669921875,1980-02-08
"40",7.0166015625,1980-02-09
"41",6.8369140625,1980-02-10
"42",7.1171875,1980-02-11
"43",7.2373046875,1980-02-12
"44",15.5966796875,1980-02-13
"45",14.9267578125,1980-02-14
"46",16.7373046875,1980-02-15
"47",13.27734375,1980-02-16
"48",15.0166015625,1980-02-17
"49",12.1767578125,1980-02-18
"50",7.8671875,1980-02-19
"51",10.9365234375,1980-02-20
"52",16.626953125,1980-02-21
"53",14.966796875,1980-02-22
"54",10.0771484375,1980-02-23
"55",10.6474609375,1980-02-24
"56",7.4072265625,1980-02-25
"57",6.126953125,1980-02-26
"58",9.9365234375,1980-02-27
"59",16.306640625,1980-02-28
"60",13.4169921875,1980-02-29
"61",11.30859375,1980-03-01
"62",14.548828125,1980-03-02
"63",11.609375,1980-03-03
"64",12.189453125,1980-03-04
"65",14.0185546875,1980-03-05
"66",11.3486328125,1980-03-06
"67",16.7890625,1980-03-07
"68",13.7392578125,1980-03-08
"69",7.9091796875,1980-03-09
"70",7.869140625,1980-03-10
"71",11.12890625,1980-03-11
"72",8.189453125,1980-03-12
"73",9.189453125,1980-03-13
"74",11.8388671875,1980-03-14
"75",13.478515625,1980-03-15
"76",14.7490234375,1980-03-16
"77",10.798828125,1980-03-17
"78",9.0390625,1980-03-18
"79",10.478515625,1980-03-19
"80",13.3193359375,1980-03-20
"81",13.0791015625,1980-03-21
"82",12.9990234375,1980-03-22
"83",11.3994140625,1980-03-23
"84",11.55859375,1980-03-24
"85",11.939453125,1980-03-25
"86",10.048828125,1980-03-26
"87",14.638671875,1980-03-27
"88",13.12890625,1980-03-28
"89",14.369140625,1980-03-29
"90",13.37890625,1980-03-30
"91",12.62890625,1980-03-31
"92",11.4296875,1980-04-01
"93",7.490234375,1980-04-02
"94",14.01953125,1980-04-03
"95",11.919921875,1980-04-04
"96",11.5302734375,1980-04-05
"97",9.9599609375,1980-04-06
"98",8.650390625,1980-04-07
"99",7.919921875,1980-04-08
"100",6.9501953125,1980-04-09
"101",5.6103515625,1980-04-10
"102",7.330078125,1980-04-11
"103",14.8701171875,1980-04-12
"104",16.7099609375,1980-04-13
"105",10.9599609375,1980-04-14
"106",8.4501953125,1980-04-15
"107",13.580078125,1980-04-16
"108",14,1980-04-17
"109",21.4404296875,1980-04-18
"110",19.6298828125,1980-04-19
"111",21.6201171875,1980-04-20
"112",21.669921875,1980-04-21
"113",24.1796875,1980-04-22
"114",13.2802734375,1980-04-23
"115",12.400390625,1980-04-24
"116",12.3095703125,1980-04-25
"117",13.650390625,1980-04-26
"118",9.2099609375,1980-04-27
"119",8.91015625,1980-04-28
"120",9.9697265625,1980-04-29
"121",8.9296875,1980-04-30
"122",10.6806640625,1980-05-01
"123",9.0107421875,1980-05-02
"124",11.4912109375,1980-05-03
"125",12.560546875,1980-05-04
"126",13.771484375,1980-05-05
"127",12.0712890625,1980-05-06
"128",13.380859375,1980-05-07
"129",15.041015625,1980-05-08
"130",14.37109375,1980-05-09
"131",13.94140625,1980-05-10
"132",10.701171875,1980-05-11
"133",11.4208984375,1980-05-12
"134",11.05078125,1980-05-13
"135",10.4814453125,1980-05-14
"136",9.6005859375,1980-05-15
"137",9.4013671875,1980-05-16
"138",10.7607421875,1980-05-17
"139",9.37109375,1980-05-18
"140",8.55078125,1980-05-19
"141",9.361328125,1980-05-20
"142",9.4306640625,1980-05-21
"143",7.80078125,1980-05-22
"144",7.6513671875,1980-05-23
"145",7.6513671875,1980-05-24
"146",9.3408203125,1980-05-25
"147",10.541015625,1980-05-26
"148",15.4111328125,1980-05-27
"149",13.541015625,1980-05-28
"150",13.37109375,1980-05-29
"151",14.111328125,1980-05-30
"152",14.3505859375,1980-05-31
"153",11.708984375,1980-06-01
"154",12.529296875,1980-06-02
"155",11.0185546875,1980-06-03
"156",12.4189453125,1980-06-04
"157",10.7490234375,1980-06-05
"158",10.19921875,1980-06-06
"159",10.12890625,1980-06-07
"160",10.4892578125,1980-06-08
"161",13.3291015625,1980-06-09
"162",10.529296875,1980-06-10
"163",8.869140625,1980-06-11
"164",9.029296875,1980-06-12
"165",8.87890625,1980-06-13
"166",7.859375,1980-06-14
"167",10.138671875,1980-06-15
"168",9.4091796875,1980-06-16
"169",8.978515625,1980-06-17
"170",9.478515625,1980-06-18
"171",9.5693359375,1980-06-19
"172",10.978515625,1980-06-20
"173",9.55859375,1980-06-21
"174",8.3291015625,1980-06-22
"175",8.7685546875,1980-06-23
"176",7.6591796875,1980-06-24
"177",8.2392578125,1980-06-25
"178",12.439453125,1980-06-26
"179",12.5986328125,1980-06-27
"180",10.05859375,1980-06-28
"181",11.0888671875,1980-06-29
"182",9.529296875,1980-06-30
"183",11.3359375,1980-07-01
"184",13.0859375,1980-07-02
"185",13.765625,1980-07-03
"186",10.8857421875,1980-07-04
"187",10.7158203125,1980-07-05
"188",11.986328125,1980-07-06
"189",10.5361328125,1980-07-07
"190",10.666015625,1980-07-08
"191",9.9658203125,1980-07-09
"192",9.0556640625,1980-07-10
"193",7.9755859375,1980-07-11
"194",7.3056640625,1980-07-12
"195",12.5859375,1980-07-13
"196",9.49609375,1980-07-14
"197",11.2158203125,1980-07-15
"198",9.845703125,1980-07-16
"199",9.0458984375,1980-07-17
"200",10.595703125,1980-07-18
"201",8.3662109375,1980-07-19
"202",8.5361328125,1980-07-20
"203",9.24609375,1980-07-21
"204",9.9560546875,1980-07-22
"205",8.9560546875,1980-07-23
"206",9.435546875,1980-07-24
"207",8.7763671875,1980-07-25
"208",10.076171875,1980-07-26
"209",11.4755859375,1980-07-27
"210",9.1259765625,1980-07-28
"211",10.5859375,1980-07-29
"212",10.2158203125,1980-07-30
"213",9.326171875,1980-07-31
"214",8.384765625,1980-08-01
"215",9.3251953125,1980-08-02
"216",8.4248046875,1980-08-03
"217",9.1845703125,1980-08-04
"218",7.6552734375,1980-08-05
"219",6.1953125,1980-08-06
"220",10.275390625,1980-08-07
"221",9.5654296875,1980-08-08
