"","vapourpres_h09","time"
"1",27.5888671875,1980-01-01
"2",28.228515625,1980-01-02
"3",30.4189453125,1980-01-03
"4",26.80859375,1980-01-04
"5",29.96875,1980-01-05
"6",28.12890625,1980-01-06
"7",26.5185546875,1980-01-07
"8",29.208984375,1980-01-08
"9",27.208984375,1980-01-09
"10",27.2685546875,1980-01-10
"11",27.46875,1980-01-11
"12",27.1591796875,1980-01-12
"13",28.5986328125,1980-01-13
"14",28.869140625,1980-01-14
"15",24.548828125,1980-01-15
"16",27.5185546875,1980-01-16
"17",25.3486328125,1980-01-17
"18",28.6689453125,1980-01-18
"19",26.8486328125,1980-01-19
"20",27.859375,1980-01-20
"21",29.359375,1980-01-21
"22",30.048828125,1980-01-22
"23",23.0791015625,1980-01-23
"24",22.978515625,1980-01-24
"25",27.779296875,1980-01-25
"26",27.96875,1980-01-26
"27",29.798828125,1980-01-27
"28",30.3291015625,1980-01-28
"29",28.859375,1980-01-29
"30",27.7392578125,1980-01-30
"31",27.62890625,1980-01-31
"32",27.666015625,1980-02-01
"33",27.2255859375,1980-02-02
"34",26.9462890625,1980-02-03
"35",28.255859375,1980-02-04
"36",27.1064453125,1980-02-05
"37",28.416015625,1980-02-06
"38",28.3359375,1980-02-07
"39",27.6162109375,1980-02-08
"40",26.7763671875,1980-02-09
"41",27.0859375,1980-02-10
"42",29.646484375,1980-02-11
"43",28.42578125,1980-02-12
"44",28.8056640625,1980-02-13
"45",29.2158203125,1980-02-14
"46",29.076171875,1980-02-15
"47",30.076171875,1980-02-16
"48",30.3056640625,1980-02-17
"49",28.9755859375,1980-02-18
"50",25.90625,1980-02-19
"51",25.15625,1980-02-20
"52",26.3662109375,1980-02-21
"53",26.90625,1980-02-22
"54",30.7158203125,1980-02-23
"55",27.6259765625,1980-02-24
"56",28.666015625,1980-02-25
"57",29.8359375,1980-02-26
"58",30.435546875,1980-02-27
"59",30.8359375,1980-02-28
"60",27.755859375,1980-02-29
"61",28.27734375,1980-03-01
"62",26.197265625,1980-03-02
"63",28.056640625,1980-03-03
"64",30.63671875,1980-03-04
"65",30.0966796875,1980-03-05
"66",22.8173828125,1980-03-06
"67",30.7666015625,1980-03-07
"68",24.5869140625,1980-03-08
"69",24.537109375,1980-03-09
"70",25.9873046875,1980-03-10
"71",26.9072265625,1980-03-11
"72",25.537109375,1980-03-12
"73",30.02734375,1980-03-13
"74",26.626953125,1980-03-14
"75",18.0673828125,1980-03-15
"76",18.126953125,1980-03-16
"77",16.9873046875,1980-03-17
"78",20.4970703125,1980-03-18
"79",25.3369140625,1980-03-19
"80",27.1171875,1980-03-20
"81",28.107421875,1980-03-21
"82",28.6171875,1980-03-22
"83",25.6474609375,1980-03-23
"84",26.5771484375,1980-03-24
"85",26.5966796875,1980-03-25
"86",26.9765625,1980-03-26
