,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,Bryophyte,Chenopod,Cycad,Epiphyte,Fern,Forb,Fungus,Grass.tree,Heath.shrub,Hummock.grass,Rush,Sedge,Shrub,Shrub.Mallee,Tree.fern,Tree.Mallee,Tree.Palm,Tussock.grass,Vine,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,249395.0,6474615.0,28.6446280991736,28.4132231404959,41.9090909090909,11.5289256198347,28354.0,28.19094856056582,40.18565482513788,30.589221601195167,9,1987,254,0.6816387600233341,0.6410690690149683,,,,,,,11.726174338281695,,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,0.0009765625,24.772216796875,7.40380859375,8.62884521484375,7.2960205078125,17.854219611761884,300.46137152777777,1.2768683664936404,60.4140625,61.55078125,30.5751953125,278.1240234375,263.55078125,277.482421875,247.43359375,0.725614839786143,2.000431674987155,3.7307143254409576,10.988905942944434,18.5966796875,93.482421875,114.533203125,284.8291015625,2.6748046875,46.2900390625,43.9921875,74.4619140625,1987-09-11,348.25
1,2.0,249395.0,6474615.0,38.8760330578512,21.9917355371901,37.7190082644628,10.3636363636364,28354.0,22.375444600536078,41.06506453208773,35.279167293357204,9,1987,270,0.6816387600233341,0.6740855661712415,28.19094856056582,40.18565482513788,30.589221601195167,,,,12.238879066851528,0.5127047285698332,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,13.8779296875,22.52252197265625,8.80133056640625,8.79669189453125,7.51513671875,17.854219611761884,300.46137152777777,1.1112882370847448,58.615234375,26.0869140625,67.7919921875,254.3603515625,286.98046875,238.2705078125,285.91796875,2.569024072003777,10.225650234452067,7.594398604024076,7.796962085493045,32.966796875,162.4736328125,160.4306640625,267.0966796875,13.294921875,55.890625,43.685546875,98.546875,1987-09-27,348.25
2,3.0,249395.0,6474615.0,36.0495867768595,18.1322314049587,44.6198347107438,10.702479338843,28354.0,17.957634754566918,43.38657660092602,37.25246200247372,10,1987,286,0.7401768531960371,0.7058069740145997,22.375444600536078,41.06506453208773,35.279167293357204,-5.1404958677686015,1.3553719008264515,3.7024793388429487,12.754365405817687,0.5154863389661593,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,6.2119140625,24.43377685546875,8.6884765625,9.0233154296875,7.35272216796875,17.854219611761884,300.46137152777777,1.2699883091443838,13.87890625,82.447265625,69.98828125,194.1748046875,343.9091796875,219.7841796875,297.2275390625,0.4777002200209513,7.891567563630194,6.832561962366069,23.743613102817303,15.287109375,144.9814453125,145.5283203125,410.4345703125,5.560546875,55.0458984375,52.5654296875,140.5205078125,1987-10-13,348.25
3,3.5,249395.0,6474615.0,37.892561983471055,14.97520661157025,45.77685950413225,10.219008264462826,28354.0,14.725738928384569,46.0259787086882,37.80430263446961,10,1987,302,0.7401768531960371,0.7361723476763936,17.957634754566918,43.38657660092602,37.25246200247372,-3.508264462809924,4.028925619834723,-0.491735537190074,13.250661426354196,0.49629602053650856,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,1.5,30.01751708984375,14.4149169921875,8.2642822265625,7.033447265625,17.854219611761884,300.46137152777777,2.1734593127852264,18.0390625,74.96484375,75.0361328125,179.546875,324.5615234375,246.9755859375,280.3017578125,1.3764061290140504,8.856646289818839,8.016321487920619,17.981537442457768,26.787109375,157.78125,158.958984375,353.2099609375,11.1708984375,55.4052734375,56.296875,129.314453125,1987-10-29,348.25
4,4.0,249395.0,6474615.0,39.7355371900826,11.8181818181818,46.9338842975207,9.73553719008265,28354.0,12.489641816542251,48.152072060231234,37.92235736171824,11,1987,318,0.793577803248942,0.7651233475735113,14.725738928384569,46.0259787086882,37.80430263446961,-3.157024793388449,1.157024793388448,1.842975206611552,13.693978993134154,0.4433175667799585,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,1.888671875,30.22802734375,14.997314453125,9.68798828125,9.224365234375,17.854219611761884,300.46137152777777,2.0498126289007472,4.73828125,77.2666015625,64.296875,192.4169921875,328.9248046875,245.671875,285.2783203125,2.049063337694248,12.099476714406212,16.707160134776128,24.34677652924221,27.8330078125,173.2890625,207.923828125,414.76171875,16.0478515625,79.5986328125,103.8994140625,153.9658203125,1987-11-14,348.25
5,4.5,249395.0,6474615.0,37.1487603305785,10.9669421487603,50.3719008264463,9.719008264462815,28354.0,11.080892902420157,49.22667138823357,38.28676562304142,11,1987,334,0.793577803248942,0.7926043514935122,12.489641816542251,48.152072060231234,37.92235736171824,-2.0041322314049754,2.2975206611570265,-0.37190082644627864,14.034495852881527,0.3405168597473729,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,6.044921875,31.91986083984375,15.90203857421875,9.85888671875,8.25164794921875,17.854219611761884,300.46137152777777,2.357718022571059,3.388671875,52.5810546875,90.9130859375,175.5234375,342.73046875,249.4990234375,272.4248046875,2.197358340988131,11.102604109930738,15.463732907638896,36.16193856472309,30.6826171875,169.328125,219.7021484375,472.9814453125,22.5576171875,73.9677734375,112.10546875,230.8720703125,1987-11-30,348.25
6,5.0,249395.0,6474615.0,34.5619834710744,10.1157024793388,53.8099173553719,9.70247933884298,28354.0,10.35270645822548,49.004604953195155,39.2701381237094,12,1987,350,0.8414709848078965,0.818562561459001,11.080892902420157,49.22667138823357,38.28676562304142,-0.8512396694215001,3.4380165289256013,-2.586776859504102,14.214777405912324,0.18028155303079707,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,11.888671875,32.37841796875,17.629638671875,12.49090576171875,12.54937744140625,17.854219611761884,300.46137152777777,2.1776503532631017,7.93359375,21.5908203125,120.912109375,159.66015625,348.859375,261.5205078125,241.154296875,4.054742895281748,19.40529520965568,13.761716990999837,31.7781392498803,39.3291015625,219.4638671875,200.5126953125,471.125,22.8193359375,119.5439453125,83.732421875,236.9677734375,1987-12-16,348.25
7,5.5,249395.0,6474615.0,39.801652892562004,11.2603305785124,47.5785123966942,9.66528925619835,28354.0,10.179961544990851,47.533714543430335,40.937556835434734,1,1988,1,0.08323691620031025,0.0027397225999562153,10.35270645822548,49.004604953195155,39.2701381237094,0.1466942148760504,-1.3966942148760495,1.3264462809917532,14.192831255855783,-0.021946150056541214,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,4.58984375,36.89007568359375,19.84320068359375,12.61688232421875,10.0880126953125,17.854219611761884,300.46137152777777,3.1336922007550845,14.2763671875,22.9052734375,88.435546875,196.13671875,349.0908203125,260.7607421875,231.8681640625,2.8725421495966255,13.909057143463981,13.908334965310233,42.594785065895586,38.2587890625,192.8544921875,215.123046875,531.1240234375,23.7490234375,93.744140625,124.7724609375,265.904296875,1988-01-01,350.45
8,6.0,249395.0,6474615.0,45.0413223140496,12.404958677686,41.3471074380165,9.62809917355372,28354.0,10.351113346902805,42.319482707496746,45.949565377174125,1,1988,17,0.08323691620031025,0.04655850526789941,10.179961544990851,47.533714543430335,40.937556835434734,1.1446280991736,-6.2314049586777,5.239669421487601,13.97340818623055,-0.21942306962523261,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,0.0,33.38507080078125,16.716552734375,10.32305908203125,8.14569091796875,17.854219611761884,300.46137152777777,2.5909691347610706,16.478515625,9.6591796875,98.5107421875,201.6953125,349.0908203125,259.873046875,225.2744140625,2.277861967459174,24.802237955445438,21.190416270112493,34.72502735313078,32.38671875,243.2919921875,252.6884765625,508.1103515625,15.2451171875,143.16015625,127.666015625,273.685546875,1988-01-17,350.45
9,7.0,249375.0,6474622.77777778,55.2777777777778,8.66666666666667,34.8888888888889,10.0,28354.0,11.202097612830785,41.130104250265425,46.352772085404695,2,1988,33,0.16589613269341502,0.09028783724052472,10.351113346902805,42.319482707496746,45.949565377174125,-1.2968319559228654,-6.3448117539026505,7.738062442607898,13.602779939889684,-0.3706282463408659,10950,0,0.0,2.4,0.0,0.1,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,19.6,0.0,0.0,17.166666,21.666666,29.666666,34.166668,33.5,3.1950142,0.071107335,0.065415554,0.044183746,0.034186076,0.026439628,0.02426753,0.023203373,0.021918533,0.02028102,0.020439347,10.833333,11.333333,12.166667,12.333333,6.1350904,6.20586,6.262263,6.4027677,6.5015807,1.1923828125,30.37890625,15.457763671875,10.831298828125,9.99365234375,17.854219611761884,300.46137152777777,1.9983207067340294,4.58984375,20.56640625,81.296875,171.7998046875,396.1650390625,257.3896484375,220.5234375,2.2730377739491474,19.129561030140554,16.37065012389845,52.95302268960518,28.376953125,216.7509765625,224.5185546875,592.8818359375,17.0087890625,112.30078125,107.2958984375,316.9306640625,1988-02-02,350.45
