,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,Bryophyte,Chenopod,Cycad,Epiphyte,Fern,Forb,Fungus,Grass.tree,Heath.shrub,Hummock.grass,Rush,Sedge,Shrub,Shrub.Mallee,Tree.fern,Tree.Mallee,Tree.Palm,Tussock.grass,Vine,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,242385.0,7411795.0,28.6694214876033,16.5206611570248,53.6776859504132,8.06611570247934,28351.0,16.90731655138494,53.3000864257549,28.613653421351096,9.0,1987.0,249.0,0.6816387600233341,0.6304957812967532,,,,,,,11.730401061797632,,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0,30.01153564453125,12.367919921875,4.59344482421875,3.32513427734375,24.322015509434053,348.38910590277777,2.439456328176904,0.029296875,4.6123046875,27.078125,216.9150390625,119.8271484375,206.0361328125,208.8740234375,1.8339391651885624,12.059377581183796,11.053529085794121,26.71716378715711,27.09375,170.0537109375,172.337890625,407.3232421875,7.8857421875,76.0263671875,59.287109375,139.0263671875,1987-09-06,348.25
1,2.0,242385.0,7411795.0,29.9669421487603,13.5289256198347,55.1074380165289,7.39669421487603,28351.0,13.710044841483063,54.392589956092614,30.55933130102847,9.0,1987.0,265.0,0.6816387600233341,0.6639040987988447,16.90731655138494,53.3000864257549,28.613653421351096,,,,12.083946255136514,0.35354519333888135,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0,32.56658935546875,16.294189453125,7.42681884765625,5.87939453125,24.322015509434053,348.38910590277777,2.7086444161990224,0.029296875,0.1044921875,25.3896484375,217.96875,124.9697265625,206.00390625,208.8564453125,3.3140923095240526,16.392349726412196,15.864682687852374,28.986233524514773,34.3642578125,191.873046875,201.9892578125,421.443359375,16.666015625,80.9658203125,73.86328125,169.5908203125,1987-09-22,348.25
2,3.0,242385.0,7411795.0,32.0743801652893,13.4297520661157,53.099173553719,7.39669421487603,28351.0,12.206519740540287,55.01598082547278,31.372440721863782,10.0,1987.0,281.0,0.7401768531960371,0.6960368881687455,13.710044841483063,54.392589956092614,30.55933130102847,-1.5454545454545503,-0.2892561983471005,1.7024793388429984,12.44370502571986,0.3597587705833458,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,4.072265625,35.35040283203125,16.82916259765625,8.27301025390625,6.21917724609375,24.322015509434053,348.38910590277777,3.092965079307906,0.0,0.1337890625,24.9052734375,192.451171875,150.9716796875,203.5859375,211.2734375,2.5499054912379515,17.35536052723774,17.436460509186627,42.283648195818685,33.123046875,205.27734375,212.716796875,498.1748046875,15.5859375,104.65625,109.8125,202.1474609375,1987-10-08,348.25
3,4.0,242385.0,7411795.0,31.2314049586777,12.1818181818182,55.0826446280992,7.01652892561984,28351.0,11.653171733667088,55.28358480497517,31.649998420755566,10.0,1987.0,297.0,0.7401768531960371,0.7268324141695728,12.206519740540287,55.01598082547278,31.372440721863782,-0.6735537190082503,-0.012396694214849902,0.6322314049587003,12.7949689448236,0.3512639191037401,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0,36.08074951171875,19.1151123046875,8.40533447265625,6.3388671875,24.322015509434053,348.38910590277777,3.3455750044278414,4.072265625,0.1337890625,24.9052734375,192.451171875,150.69921875,202.5234375,212.240234375,3.3252614937144975,19.83020892532597,20.71374616503015,43.37135851518336,36.443359375,221.126953125,238.41015625,520.7431640625,19.4560546875,98.716796875,117.83203125,263.31640625,1987-10-24,348.25
4,4.5,242385.0,7411795.0,32.1322314049587,11.12396694214875,55.3925619834711,7.09504132231405,28351.0,11.472840645681133,55.30952062575788,31.828051714850346,11.0,1987.0,313.0,0.793577803248942,0.7562315107864898,11.653171733667088,55.28358480497517,31.649998420755566,-1.1528925619834753,1.1466942148760495,0.028925619834701877,13.1167188232715,0.3217498784478998,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0009765625,38.04791259765625,21.513671875,10.78863525390625,9.86737060546875,24.322015509434053,348.38910590277777,3.563716242397664,4.072265625,0.029296875,5.4638671875,211.84375,150.4091796875,202.966796875,212.240234375,3.3711691885027344,18.082099163014732,24.92346403591092,51.60156433345833,37.060546875,205.306640625,258.8193359375,572.0859375,18.7626953125,103.2783203125,142.359375,277.4462890625,1987-11-09,348.25
5,5.0,242385.0,7411795.0,33.0330578512397,10.0661157024793,55.702479338843,7.17355371900826,28351.0,11.254775641107283,55.20869997905733,32.18167850154264,11.0,1987.0,329.0,0.793577803248942,0.7841776948996244,11.472840645681133,55.30952062575788,31.828051714850346,-1.05785123966945,0.3099173553718977,0.9008264462809983,13.37780586730282,0.26108704403132066,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0,37.7283935546875,20.4566650390625,7.8616943359375,5.6016845703125,24.322015509434053,348.38910590277777,3.7858974644195786,0.0009765625,4.072265625,5.2763671875,212.052734375,120.2509765625,232.5380859375,210.80859375,3.991781340017643,23.444750488122004,24.664981488422995,51.85745266408573,39.8310546875,235.166015625,266.517578125,568.4384765625,21.9228515625,130.96875,147.181640625,308.5458984375,1987-11-25,348.25
6,6.0,242385.0,7411795.0,34.1157024793388,11.2148760330579,53.1900826446281,6.52066115702479,28351.0,10.754635224177594,55.09682751618829,32.82498725847495,12.0,1987.0,345.0,0.8414709848078965,0.8106172748024666,11.254775641107283,55.20869997905733,32.18167850154264,0.04545454545457517,-1.1012396694214992,0.9917355371900491,13.539734946100566,0.16192907879774587,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,38.349609375,39.5283203125,25.2508544921875,15.98846435546875,13.50506591796875,24.322015509434053,348.38910590277777,3.721005908283159,0.0,4.0732421875,4.267578125,213.0615234375,119.8642578125,222.181640625,218.3916015625,4.482729153727353,26.47765874147437,22.63380009251979,60.305856070087856,39.935546875,238.71484375,242.861328125,623.6572265625,24.404296875,131.6328125,126.8642578125,344.478515625,1987-12-11,348.25
7,7.0,242385.0,7411795.0,30.6859504132231,6.57851239669422,61.5537190082645,7.76859504132231,28351.0,9.89448723882985,55.090400848535566,33.71111704353274,12.0,1987.0,361.0,0.8414709848078965,0.8354994533572515,10.754635224177594,55.09682751618829,32.82498725847495,-1.74380165289254,2.9256198347107514,-1.1735537190082983,13.57038737712087,0.030652431020303794,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,0.0087890625,41.0372314453125,25.80120849609375,10.4820556640625,10.4139404296875,24.322015509434053,348.38910590277777,4.505162313749257,38.349609375,4.0732421875,0.1337890625,216.4853515625,120.57421875,182.15234375,219.529296875,4.05995450602655,16.69527949616407,32.2419024743733,60.676930134850025,40.095703125,228.884765625,285.9306640625,599.0537109375,26.583984375,145.4638671875,186.158203125,328.708984375,1987-12-27,348.25
8,8.0,242385.0,7411795.0,38.3801652892562,10.297520661157,49.9752066115703,7.32231404958678,28351.0,8.687761244715658,54.13963657046801,35.829557465020194,1.0,1988.0,12.0,0.08323691620031025,0.03287079002849224,9.89448723882985,55.090400848535566,33.71111704353274,-0.45867768595045,-1.6074380165288993,2.1322314049586986,13.45897008949745,-0.11141728762341963,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,9.73828125,40.076904296875,26.46600341796875,10.8538818359375,12.35711669921875,24.322015509434053,348.38910590277777,4.261792282610337,34.6044921875,3.7548828125,4.2060546875,208.7353515625,85.248046875,222.8056640625,214.6298828125,4.079715396146032,28.833432927059597,31.99846549187081,60.407811827787434,41.4453125,254.2001953125,284.41796875,631.443359375,27.2412109375,157.1552734375,179.3046875,407.32421875,1988-01-12,350.45
9,9.0,242385.0,7411795.0,23.4710743801653,11.7933884297521,63.6115702479339,9.57851239669422,28351.0,7.5878684936064325,55.33415016525775,35.73153244421546,1.0,1988.0,28.0,0.08323691620031025,0.07663711168828477,8.687761244715658,54.13963657046801,35.829557465020194,2.6074380165289406,1.0289256198346983,-3.6074380165288993,13.232301887010548,-0.226668202486902,10950.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.0,0.3,0.0,0.0,0.0,4.7,21.8,0.0,15.25,17.75,21.0,24.0,22.0,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,9.5,10.5,10.25,9.5,5.565757,5.5836287,5.719809,5.964423,6.1584806,13.40625,35.52777099609375,22.65570068359375,15.09161376953125,13.26495361328125,24.322015509434053,348.38910590277777,2.8440083287247964,9.7470703125,38.3505859375,4.1015625,135.4296875,157.9033203125,220.97265625,215.791015625,1.5840000881385021,22.862978281381437,36.96577991615024,73.4765672398651,31.2548828125,231.5703125,296.78515625,661.68359375,20.4306640625,156.8271484375,191.6162109375,418.283203125,1988-01-28,350.45
