,Unnamed: 0,x,y,bs,pv,npv,ue,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,Bryophyte,Chenopod,Cycad,Epiphyte,Fern,Forb,Fungus,Grass.tree,Heath.shrub,Hummock.grass,Rush,Sedge,Shrub,Shrub.Mallee,Tree.fern,Tree.Mallee,Tree.Palm,Tussock.grass,Vine,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,precip,tmax,tmin,vapourpres_h09,vapourpres_h15,MAT,MAP,VPD,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1.0,692755.0,8544725.0,1.33884297520661,47.0165289256198,50.6198347107438,14.0413223140496,28352.0,42.7609431163118,53.44397772641516,2.792050228336459,9,1987,262,0.6816387600233341,0.6577352961024162,,,,,,,12.05775697468539,,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,17.828125,33.8338623046875,21.31378173828125,25.0614013671875,18.78411865234375,26.76159933009751,1628.3159993489583,1.7024704350042852,1.62109375,2.06640625,73.052734375,1231.4755859375,1261.837890625,1160.8974609375,1838.28125,1.7871649744795066,10.074958928892041,12.355774428626574,22.332773050764427,33.822265625,201.732421875,227.4228515625,513.001953125,19.3505859375,119.3955078125,135.4462890625,283.5703125,1987-09-19,348.25
1,1.5,692755.0,8544725.0,0.669421487603305,45.78512396694215,52.65702479338845,14.380165289256201,28352.0,48.22614273828035,52.54515170332795,0.0,10,1987,278,0.7401768531960371,0.6901120250244518,42.7609431163118,53.44397772641516,2.792050228336459,,,,12.252259595533978,0.1945026208485885,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,9.251953125,35.923828125,23.09759521484375,28.03778076171875,23.0699462890625,26.76159933009751,1628.3159993489583,1.8074038202697167,19.4375,2.078125,64.693359375,1188.02734375,1307.0888671875,1162.34765625,1808.5693359375,1.6794755090030642,9.988565613925015,12.260179180593537,27.654591686592475,33.716796875,200.806640625,239.0341796875,530.76171875,22.4296875,135.9423828125,146.5361328125,310.3046875,1987-10-05,348.25
2,2.0,692755.0,8544725.0,0.0,44.5537190082645,54.6942148760331,14.7190082644628,28352.0,51.184266825626224,49.63245830484789,0.0,10,1987,294,0.7401768531960371,0.7211628737419908,48.22614273828035,52.54515170332795,0.0,-1.2314049586776505,2.037190082644649,-0.669421487603305,12.444102094702663,0.19184249916868445,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,62.4580078125,36.13067626953125,24.06121826171875,29.746826171875,24.2021484375,26.76159933009751,1628.3159993489583,1.7833391241259606,27.080078125,3.6875,35.5263671875,1146.271484375,1361.3818359375,1171.14453125,1745.1318359375,1.9099535053078727,11.177524146051196,12.195672895450732,27.619977459746927,37.27734375,216.521484375,250.3984375,544.1416015625,24.419921875,142.9501953125,156.2109375,350.888671875,1987-10-21,348.25
3,3.0,692755.0,8544725.0,0.322314049586777,45.801652892562,52.8760330578512,14.6859504132231,28352.0,52.5752491689024,45.67158879887564,0.8279133486001089,11,1987,310,0.793577803248942,0.7508281857005106,51.184266825626224,49.63245830484789,0.0,0.008264462809922435,0.10950413223137545,-0.173553719008264,12.622434491126342,0.17833239642367893,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,76.4267578125,34.3494873046875,24.46142578125,30.6912841796875,27.97454833984375,26.76159933009751,1628.3159993489583,1.3036220011701625,71.2177734375,19.94140625,35.3583984375,1122.580078125,1315.658203125,1241.5615234375,1703.4560546875,0.9832026142870336,9.577421183228326,14.327124863387976,29.18523949368059,32.107421875,210.1416015625,263.2685546875,576.7705078125,24.26171875,137.408203125,173.5087890625,373.3818359375,1987-11-06,348.25
4,4.0,692755.0,8544725.0,0.776859504132231,62.1818181818182,36.0495867768595,18.8512396694215,28352.0,53.16287208687035,41.45358908528961,4.3654434569506595,11,1987,326,0.793577803248942,0.7790509663129592,52.5752491689024,45.67158879887564,0.8279133486001089,8.81404958677685,-9.3223140495868,0.3884297520661155,12.771268612425256,0.14883412129891482,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,71.6201171875,34.76177978515625,24.444091796875,30.95916748046875,28.7144775390625,26.76159933009751,1628.3159993489583,1.314365963571936,134.5625,33.0234375,3.380859375,1084.75,1330.6826171875,1238.0908203125,1648.8115234375,1.2282945001307888,7.32492823929993,9.450039170379894,27.79526451260127,34.037109375,206.19140625,240.119140625,574.76171875,25.5615234375,147.7421875,170.5654296875,382.6923828125,1987-11-22,348.25
5,5.0,692763.484848485,8544730.15151515,5.84848484848485,57.030303030303,35.7272727272727,14.9090909090909,28352.0,53.53476642650002,37.594859695945885,7.74572560014443,12,1987,342,0.8414709848078965,0.8057769924608094,53.16287208687035,41.45358908528961,4.3654434569506595,5.614325068870503,-8.574380165289252,2.7630853994490367,12.870230460774271,0.09896184834901511,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,224.927734375,32.79656982421875,23.989501953125,31.33416748046875,28.7762451171875,26.76159933009751,1628.3159993489583,0.9634440239371773,141.9140625,96.59375,2.7646484375,1039.0537109375,1318.2607421875,1252.89453125,1557.259765625,1.6193749841653553,8.334670307535685,8.161819256913295,21.02437401438781,35.970703125,204.5556640625,243.908203125,552.1015625,24.3369140625,143.7109375,174.943359375,391.9833984375,1987-12-08,348.25
6,6.0,692755.0,8544725.0,0.297520661157025,71.7438016528926,26.9090909090909,15.0826446280992,28352.0,54.10241156296983,34.537155794678284,10.134877682126525,12,1987,358,0.8414709848078965,0.8309549166704199,53.53476642650002,37.594859695945885,7.74572560014443,4.780991735537199,-4.5702479338843,-0.23966942148760317,12.90082091249021,0.03059045171593766,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,113.0009765625,32.05963134765625,23.82122802734375,30.92730712890625,30.46185302734375,26.76159933009751,1628.3159993489583,0.7834809100125546,275.71484375,186.7978515625,3.6875,993.4189453125,1328.3515625,1139.80078125,1673.1357421875,0.3975826042006383,3.586435697699775,8.934159232789721,21.012289781033772,29.560546875,186.3251953125,238.4169921875,554.876953125,23.4365234375,139.271484375,171.849609375,392.265625,1987-12-24,348.25
7,7.0,692755.0,8544725.0,38.7603305785124,46.7851239669422,13.4545454545455,18.7107438016529,28352.0,55.101135399658524,32.54758717729345,11.0444438758523,1,1988,9,0.08323691620031025,0.024655035717071696,54.10241156296983,34.537155794678284,10.134877682126525,-5.122589531680401,-11.1363636363636,16.455922865013775,12.854555336788446,-0.046265575701763595,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,95.7578125,33.81768798828125,23.80364990234375,32.15374755859375,31.73974609375,26.76159933009751,1628.3159993489583,0.9039800604100916,335.6298828125,221.55859375,22.0126953125,941.634765625,1224.84375,1249.267578125,1616.8779296875,0.8856659890083285,5.405481091275195,4.908934555173051,14.328660874155581,32.6220703125,196.712890625,220.1171875,517.8046875,24.47265625,142.7080078125,166.2646484375,382.251953125,1988-01-09,350.45
8,8.0,692760.151515151,8544733.48484848,2.0,38.3939393939394,57.969696969697,2.6969696969697,28352.0,54.843344631377306,33.35881314567202,10.453927768449145,1,1988,25,0.08323691620031025,0.0684396094589796,55.101135399658524,32.54758717729345,11.0444438758523,-16.6749311294766,15.53030303030305,0.8512396694214885,12.74249295979937,-0.11206237698907628,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,122.572265625,32.97216796875,23.89886474609375,31.05889892578125,31.3358154296875,26.76159933009751,1628.3159993489583,0.8657800717052728,176.9697265625,462.1162109375,33.806640625,654.4619140625,1175.6904296875,1494.4619140625,1468.1728515625,0.9748112412342516,6.431617274024013,5.783416987283431,12.543569311128397,33.90234375,205.8525390625,236.0244140625,514.755859375,24.0830078125,145.80859375,167.05078125,377.361328125,1988-01-25,350.45
9,8.5,692757.5757575755,8544729.24242424,1.0991735537190084,55.519283746556496,41.914600550964195,9.03856749311295,28352.0,56.7336027497906,34.59060953715403,7.326636748865269,2,1988,41,0.16589613269341502,0.11209269335562372,54.843344631377306,33.35881314567202,10.453927768449145,4.3670798898071475,14.23002754820935,-18.8305785123967,12.583990615353567,-0.15850234444580202,10950,0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,30.4,97.4,2.0,9.0,11.0,14.0,16.5,19.5,29.98821,0.08681583,0.07478611,0.051735748,0.03699435,0.027119217,0.016389495,0.015347329,0.013641957,0.012747441,0.013481922,6.8333335,7.0,8.0,9.0,4.8292747,4.856557,4.9230213,5.0284,5.2139797,139.3994140625,32.6656494140625,23.13641357421875,31.1097412109375,30.2528076171875,26.76159933009751,1628.3159993489583,0.8081177561301112,188.330078125,493.884765625,113.25,394.1923828125,1337.4375,1429.470703125,1427.8759765625,0.5517027176365779,5.117991845956467,6.23083017015346,15.223699743778266,30.7900390625,199.0400390625,230.2802734375,543.2236328125,23.189453125,148.3837890625,161.6826171875,386.068359375,1988-02-10,350.45
