"","precip","time"
"1",0,1980-01-01
"2",0,1980-01-02
"3",0.005859375,1980-01-03
"4",0,1980-01-04
"5",0,1980-01-05
"6",0,1980-01-06
"7",0,1980-01-07
"8",0,1980-01-08
"9",0.0439453125,1980-01-09
"10",0.158203125,1980-01-10
"11",1.9501953125,1980-01-11
"12",2.59765625,1980-01-12
"13",0.060546875,1980-01-13
"14",0.0166015625,1980-01-14
"15",0.0595703125,1980-01-15
"16",0,1980-01-16
"17",0,1980-01-17
"18",0.9951171875,1980-01-18
"19",0.71875,1980-01-19
"20",0.404296875,1980-01-20
"21",0,1980-01-21
"22",0.03125,1980-01-22
"23",0.0537109375,1980-01-23
"24",0,1980-01-24
"25",0.01171875,1980-01-25
"26",0,1980-01-26
"27",0.05859375,1980-01-27
"28",0,1980-01-28
"29",1.53515625,1980-01-29
"30",0.41796875,1980-01-30
"31",0,1980-01-31
"32",0.0126953125,1980-02-01
"33",0.091796875,1980-02-02
"34",0,1980-02-03
"35",0.0185546875,1980-02-04
"36",0.025390625,1980-02-05
"37",0.4833984375,1980-02-06
"38",0,1980-02-07
"39",0,1980-02-08
"40",0,1980-02-09
"41",0,1980-02-10
"42",0,1980-02-11
"43",0,1980-02-12
"44",0,1980-02-13
"45",0,1980-02-14
"46",0.0009765625,1980-02-15
"47",0,1980-02-16
"48",0.009765625,1980-02-17
"49",0.0341796875,1980-02-18
"50",0,1980-02-19
"51",0,1980-02-20
"52",0,1980-02-21
"53",1.3984375,1980-02-22
"54",0.009765625,1980-02-23
"55",0.0361328125,1980-02-24
"56",0,1980-02-25
"57",0.015625,1980-02-26
"58",0.0712890625,1980-02-27
"59",0.1181640625,1980-02-28
"60",0,1980-02-29
"61",0,1980-03-01
"62",0.7509765625,1980-03-02
"63",0.24609375,1980-03-03
"64",0.0595703125,1980-03-04
"65",0,1980-03-05
"66",0,1980-03-06
"67",0,1980-03-07
"68",0.0302734375,1980-03-08
"69",0.0107421875,1980-03-09
"70",0,1980-03-10
"71",0,1980-03-11
"72",0,1980-03-12
"73",0,1980-03-13
"74",0.01171875,1980-03-14
"75",0.3740234375,1980-03-15
"76",0.0126953125,1980-03-16
"77",0.01171875,1980-03-17
"78",0,1980-03-18
"79",0,1980-03-19
"80",0.0234375,1980-03-20
"81",0,1980-03-21
"82",0,1980-03-22
"83",0,1980-03-23
"84",0,1980-03-24
"85",0,1980-03-25
"86",0,1980-03-26
"87",0.2197265625,1980-03-27
"88",0.0615234375,1980-03-28
"89",0.005859375,1980-03-29
"90",0.125,1980-03-30
"91",0,1980-03-31
"92",0.01171875,1980-04-01
"93",0.01171875,1980-04-02
"94",0.009765625,1980-04-03
"95",0,1980-04-04
"96",0,1980-04-05
"97",0,1980-04-06
"98",0.01171875,1980-04-07
"99",0.0234375,1980-04-08
"100",0,1980-04-09
"101",0,1980-04-10
"102",0,1980-04-11
"103",0.060546875,1980-04-12
"104",0,1980-04-13
"105",0.044921875,1980-04-14
"106",0.484375,1980-04-15
"107",1.3193359375,1980-04-16
"108",0.5751953125,1980-04-17
"109",11.6484375,1980-04-18
"110",8.5556640625,1980-04-19
"111",1.7216796875,1980-04-20
"112",20.1298828125,1980-04-21
"113",8.7822265625,1980-04-22
"114",3.6064453125,1980-04-23
"115",1.5849609375,1980-04-24
"116",0.5576171875,1980-04-25
"117",0.578125,1980-04-26
"118",0.04296875,1980-04-27
"119",0,1980-04-28
"120",0.0068359375,1980-04-29
"121",0.03515625,1980-04-30
"122",0.0048828125,1980-05-01
"123",0.0068359375,1980-05-02
"124",0.056640625,1980-05-03
"125",0.029296875,1980-05-04
"126",0.0302734375,1980-05-05
"127",0.1533203125,1980-05-06
"128",11.791015625,1980-05-07
"129",0.1767578125,1980-05-08
"130",0.02734375,1980-05-09
"131",0.01171875,1980-05-10
"132",10.12890625,1980-05-11
"133",3.0263671875,1980-05-12
"134",1.04296875,1980-05-13
"135",0.0400390625,1980-05-14
"136",0.1064453125,1980-05-15
"137",0.0869140625,1980-05-16
"138",0.0791015625,1980-05-17
"139",0.1474609375,1980-05-18
"140",2.2734375,1980-05-19
"141",10.2060546875,1980-05-20
"142",0.03515625,1980-05-21
"143",0.0078125,1980-05-22
"144",0.013671875,1980-05-23
"145",0.826171875,1980-05-24
"146",0.0078125,1980-05-25
"147",0.015625,1980-05-26
"148",0.34765625,1980-05-27
"149",3.314453125,1980-05-28
"150",0.4345703125,1980-05-29
"151",4.119140625,1980-05-30
"152",2.478515625,1980-05-31
"153",2.916015625,1980-06-01
"154",0.1259765625,1980-06-02
"155",19.185546875,1980-06-03
"156",12.279296875,1980-06-04
"157",0.142578125,1980-06-05
"158",0.8349609375,1980-06-06
"159",3.43359375,1980-06-07
"160",0.9033203125,1980-06-08
"161",10.7685546875,1980-06-09
"162",4.787109375,1980-06-10
"163",2.4033203125,1980-06-11
"164",1.568359375,1980-06-12
"165",0.044921875,1980-06-13
"166",0,1980-06-14
"167",22.349609375,1980-06-15
"168",9.5517578125,1980-06-16
"169",18.734375,1980-06-17
"170",0.8740234375,1980-06-18
"171",2.0556640625,1980-06-19
"172",0.6181640625,1980-06-20
"173",0.037109375,1980-06-21
"174",0.0048828125,1980-06-22
"175",0.1826171875,1980-06-23
"176",0.9794921875,1980-06-24
"177",0.1396484375,1980-06-25
"178",1.90625,1980-06-26
"179",7.734375,1980-06-27
"180",16.5517578125,1980-06-28
"181",2.017578125,1980-06-29
"182",0.3388671875,1980-06-30
"183",0.984375,1980-07-01
"184",6.1484375,1980-07-02
"185",4.0712890625,1980-07-03
"186",3.78515625,1980-07-04
"187",1.37890625,1980-07-05
"188",1.6376953125,1980-07-06
"189",9.1025390625,1980-07-07
"190",1.1484375,1980-07-08
"191",0.435546875,1980-07-09
"192",0.1484375,1980-07-10
"193",3.3046875,1980-07-11
"194",1.990234375,1980-07-12
"195",14.61328125,1980-07-13
"196",19.0078125,1980-07-14
"197",4.90625,1980-07-15
"198",1.55859375,1980-07-16
"199",4.662109375,1980-07-17
"200",1.2099609375,1980-07-18
"201",0.173828125,1980-07-19
"202",2.2900390625,1980-07-20
"203",1.4404296875,1980-07-21
"204",0.6435546875,1980-07-22
"205",0.39453125,1980-07-23
"206",0.337890625,1980-07-24
"207",0.021484375,1980-07-25
"208",0.021484375,1980-07-26
"209",5.048828125,1980-07-27
"210",19.8671875,1980-07-28
"211",4.6201171875,1980-07-29
"212",0.85546875,1980-07-30
"213",0.3583984375,1980-07-31
"214",0.322265625,1980-08-01
"215",5.015625,1980-08-02
"216",0.841796875,1980-08-03
"217",0.0791015625,1980-08-04
"218",4.27734375,1980-08-05
"219",0.1669921875,1980-08-06
"220",10.4521484375,1980-08-07
"221",0.5166015625,1980-08-08
"222",0.09375,1980-08-09
"223",0,1980-08-10
"224",5.1328125,1980-08-11
"225",0.78125,1980-08-12
"226",0.3349609375,1980-08-13
"227",1.8212890625,1980-08-14
"228",5.33203125,1980-08-15
"229",0.138671875,1980-08-16
"230",0.0234375,1980-08-17
"231",0.080078125,1980-08-18
"232",0.0185546875,1980-08-19
"233",13.828125,1980-08-20
"234",2.861328125,1980-08-21
"235",0.2998046875,1980-08-22
"236",0.4443359375,1980-08-23
"237",4.7568359375,1980-08-24
"238",1.677734375,1980-08-25
"239",0.3154296875,1980-08-26
"240",0.0498046875,1980-08-27
"241",0.384765625,1980-08-28
"242",0.212890625,1980-08-29
"243",0.0087890625,1980-08-30
"244",2.5390625,1980-08-31
"245",3.4423828125,1980-09-01
"246",0.1318359375,1980-09-02
"247",0,1980-09-03
