"","precip","time"
"1",1.86328125,1980-01-01
"2",0.5712890625,1980-01-02
"3",0.1015625,1980-01-03
"4",1.626953125,1980-01-04
"5",0.5712890625,1980-01-05
"6",0.755859375,1980-01-06
"7",7.51953125,1980-01-07
"8",1.2900390625,1980-01-08
"9",0.1533203125,1980-01-09
"10",0.0517578125,1980-01-10
"11",0.5888671875,1980-01-11
"12",0,1980-01-12
"13",0.423828125,1980-01-13
"14",0.2041015625,1980-01-14
"15",1.3154296875,1980-01-15
"16",0.8740234375,1980-01-16
"17",0.01171875,1980-01-17
"18",0.015625,1980-01-18
"19",0.3955078125,1980-01-19
"20",0,1980-01-20
"21",0.0107421875,1980-01-21
"22",0.7080078125,1980-01-22
"23",1.24609375,1980-01-23
"24",0.89453125,1980-01-24
"25",0.345703125,1980-01-25
"26",2.8447265625,1980-01-26
"27",0.9306640625,1980-01-27
"28",0.015625,1980-01-28
"29",3.98828125,1980-01-29
"30",0.998046875,1980-01-30
"31",0.44140625,1980-01-31
"32",1,1980-02-01
"33",0.154296875,1980-02-02
"34",1.6611328125,1980-02-03
"35",0.5029296875,1980-02-04
"36",0.0029296875,1980-02-05
"37",1.1796875,1980-02-06
"38",0.3994140625,1980-02-07
"39",1.0703125,1980-02-08
"40",8.6728515625,1980-02-09
"41",0.53515625,1980-02-10
"42",0.0185546875,1980-02-11
"43",0,1980-02-12
"44",0.0244140625,1980-02-13
"45",0,1980-02-14
"46",0,1980-02-15
"47",0.416015625,1980-02-16
"48",0,1980-02-17
"49",0.0048828125,1980-02-18
"50",0,1980-02-19
"51",0,1980-02-20
"52",20.1064453125,1980-02-21
"53",0.1181640625,1980-02-22
"54",1.3076171875,1980-02-23
"55",5.4775390625,1980-02-24
"56",2.06640625,1980-02-25
"57",0.197265625,1980-02-26
"58",3.642578125,1980-02-27
"59",0.0322265625,1980-02-28
"60",0.0126953125,1980-02-29
"61",8.3232421875,1980-03-01
"62",11.6650390625,1980-03-02
"63",6.94140625,1980-03-03
"64",0.7607421875,1980-03-04
"65",0.0126953125,1980-03-05
"66",0.0048828125,1980-03-06
"67",0,1980-03-07
"68",1.2666015625,1980-03-08
"69",0.8388671875,1980-03-09
"70",0.4130859375,1980-03-10
"71",1.1171875,1980-03-11
"72",0.005859375,1980-03-12
"73",0.337890625,1980-03-13
"74",10.1279296875,1980-03-14
"75",0.388671875,1980-03-15
"76",0.7939453125,1980-03-16
"77",0.0107421875,1980-03-17
"78",0,1980-03-18
"79",0,1980-03-19
"80",0,1980-03-20
"81",0,1980-03-21
"82",0,1980-03-22
"83",0,1980-03-23
"84",0.0009765625,1980-03-24
"85",0,1980-03-25
"86",0.0400390625,1980-03-26
"87",11.4970703125,1980-03-27
"88",6.46875,1980-03-28
"89",1.2724609375,1980-03-29
"90",0.154296875,1980-03-30
"91",0.814453125,1980-03-31
"92",0.4873046875,1980-04-01
"93",0.177734375,1980-04-02
"94",0.4384765625,1980-04-03
"95",2.107421875,1980-04-04
"96",0.2578125,1980-04-05
"97",5.71875,1980-04-06
"98",0.0634765625,1980-04-07
"99",0.158203125,1980-04-08
"100",0.0341796875,1980-04-09
"101",0,1980-04-10
"102",0.01171875,1980-04-11
"103",0,1980-04-12
"104",0,1980-04-13
"105",1.20703125,1980-04-14
"106",0,1980-04-15
"107",6.9697265625,1980-04-16
"108",2.0458984375,1980-04-17
"109",0,1980-04-18
"110",5.8203125,1980-04-19
"111",9.4130859375,1980-04-20
"112",2.6806640625,1980-04-21
"113",5.3251953125,1980-04-22
"114",22.7880859375,1980-04-23
"115",30.3466796875,1980-04-24
"116",4.314453125,1980-04-25
"117",3.1083984375,1980-04-26
"118",1.5458984375,1980-04-27
"119",0.951171875,1980-04-28
"120",0.2939453125,1980-04-29
"121",0.3828125,1980-04-30
"122",0,1980-05-01
"123",0.03125,1980-05-02
"124",0.0126953125,1980-05-03
"125",0.0556640625,1980-05-04
"126",4.490234375,1980-05-05
"127",0.6708984375,1980-05-06
"128",6.658203125,1980-05-07
"129",16.763671875,1980-05-08
"130",4.3720703125,1980-05-09
"131",9.2841796875,1980-05-10
"132",18.33984375,1980-05-11
"133",3.8359375,1980-05-12
"134",1.087890625,1980-05-13
"135",0.6845703125,1980-05-14
"136",0,1980-05-15
"137",0.0341796875,1980-05-16
"138",7.4365234375,1980-05-17
"139",1.966796875,1980-05-18
"140",3.8857421875,1980-05-19
"141",2.0634765625,1980-05-20
"142",2.005859375,1980-05-21
"143",2.576171875,1980-05-22
"144",1.2763671875,1980-05-23
"145",13.7294921875,1980-05-24
"146",0.2724609375,1980-05-25
"147",0.0556640625,1980-05-26
"148",0.0205078125,1980-05-27
"149",0,1980-05-28
"150",1.205078125,1980-05-29
"151",6.748046875,1980-05-30
"152",4.158203125,1980-05-31
"153",1.560546875,1980-06-01
"154",1.4912109375,1980-06-02
"155",3.2197265625,1980-06-03
"156",10.3134765625,1980-06-04
"157",0.9775390625,1980-06-05
"158",0.111328125,1980-06-06
"159",0.0693359375,1980-06-07
"160",0,1980-06-08
"161",0.841796875,1980-06-09
"162",2.0654296875,1980-06-10
"163",0.2548828125,1980-06-11
"164",0.056640625,1980-06-12
"165",0.0693359375,1980-06-13
"166",0.0498046875,1980-06-14
"167",0,1980-06-15
"168",34.4404296875,1980-06-16
"169",31.46484375,1980-06-17
"170",3.8173828125,1980-06-18
"171",0.4462890625,1980-06-19
"172",0.109375,1980-06-20
"173",0.0361328125,1980-06-21
"174",0.0400390625,1980-06-22
"175",0.2666015625,1980-06-23
"176",6.2216796875,1980-06-24
"177",3.54296875,1980-06-25
"178",0.0322265625,1980-06-26
"179",7.58203125,1980-06-27
"180",56.0927734375,1980-06-28
