"","precip","time"
"1",0.2666015625,1980-01-01
"2",0,1980-01-02
"3",0,1980-01-03
"4",0.892578125,1980-01-04
"5",0.0224609375,1980-01-05
"6",0,1980-01-06
"7",0,1980-01-07
"8",0,1980-01-08
"9",0,1980-01-09
"10",0,1980-01-10
"11",0.587890625,1980-01-11
"12",3.53125,1980-01-12
"13",0.0458984375,1980-01-13
"14",0.4912109375,1980-01-14
"15",0.58984375,1980-01-15
"16",0,1980-01-16
"17",0,1980-01-17
"18",0.1181640625,1980-01-18
"19",1.29296875,1980-01-19
"20",0.5830078125,1980-01-20
"21",0.16015625,1980-01-21
"22",0.00390625,1980-01-22
"23",0,1980-01-23
"24",0.0029296875,1980-01-24
"25",0.21484375,1980-01-25
"26",0.0048828125,1980-01-26
"27",0,1980-01-27
"28",0,1980-01-28
"29",0.2470703125,1980-01-29
"30",0.0244140625,1980-01-30
"31",0.001953125,1980-01-31
"32",0,1980-02-01
"33",0.0361328125,1980-02-02
"34",0.0107421875,1980-02-03
"35",0,1980-02-04
"36",0,1980-02-05
"37",1.0498046875,1980-02-06
"38",0.046875,1980-02-07
"39",0,1980-02-08
"40",0,1980-02-09
"41",0,1980-02-10
"42",0,1980-02-11
"43",0,1980-02-12
"44",0,1980-02-13
"45",0,1980-02-14
"46",0,1980-02-15
"47",0,1980-02-16
"48",0,1980-02-17
"49",0,1980-02-18
"50",0.0126953125,1980-02-19
"51",0,1980-02-20
"52",0.224609375,1980-02-21
"53",1.2265625,1980-02-22
"54",0.2021484375,1980-02-23
"55",0.0205078125,1980-02-24
"56",0,1980-02-25
"57",0,1980-02-26
"58",0.3173828125,1980-02-27
"59",0,1980-02-28
"60",0,1980-02-29
"61",0,1980-03-01
"62",1.4736328125,1980-03-02
"63",0.056640625,1980-03-03
"64",0,1980-03-04
"65",0.02734375,1980-03-05
"66",0,1980-03-06
"67",0.8818359375,1980-03-07
"68",0.1083984375,1980-03-08
"69",0,1980-03-09
"70",0,1980-03-10
"71",0,1980-03-11
"72",0,1980-03-12
"73",0,1980-03-13
"74",0,1980-03-14
"75",0.1337890625,1980-03-15
"76",0.033203125,1980-03-16
"77",0,1980-03-17
"78",0,1980-03-18
"79",0,1980-03-19
"80",0,1980-03-20
"81",0,1980-03-21
"82",0,1980-03-22
"83",0,1980-03-23
"84",0,1980-03-24
"85",0,1980-03-25
"86",0,1980-03-26
"87",0,1980-03-27
"88",0.0087890625,1980-03-28
"89",0,1980-03-29
"90",0.294921875,1980-03-30
"91",0.001953125,1980-03-31
"92",0,1980-04-01
"93",0,1980-04-02
"94",0,1980-04-03
"95",0.1337890625,1980-04-04
"96",0,1980-04-05
"97",0,1980-04-06
"98",0,1980-04-07
"99",0,1980-04-08
"100",0,1980-04-09
"101",0,1980-04-10
"102",0,1980-04-11
"103",0,1980-04-12
"104",0.0009765625,1980-04-13
"105",0.0244140625,1980-04-14
"106",0.193359375,1980-04-15
"107",2.484375,1980-04-16
"108",0.2060546875,1980-04-17
"109",27.728515625,1980-04-18
"110",0.7470703125,1980-04-19
"111",3.9970703125,1980-04-20
"112",1.26171875,1980-04-21
"113",7.810546875,1980-04-22
"114",11.60546875,1980-04-23
"115",4.92578125,1980-04-24
"116",0.6455078125,1980-04-25
"117",1.25390625,1980-04-26
"118",0.2265625,1980-04-27
"119",0.5087890625,1980-04-28
"120",0.009765625,1980-04-29
"121",0.00390625,1980-04-30
"122",0.015625,1980-05-01
"123",0.0029296875,1980-05-02
"124",0.01171875,1980-05-03
"125",0.00390625,1980-05-04
"126",0,1980-05-05
"127",0.0224609375,1980-05-06
"128",7.1337890625,1980-05-07
"129",0.2568359375,1980-05-08
"130",0.05078125,1980-05-09
"131",0.255859375,1980-05-10
"132",4.2548828125,1980-05-11
"133",9.5263671875,1980-05-12
"134",0.3203125,1980-05-13
"135",0.0185546875,1980-05-14
"136",0,1980-05-15
"137",0.171875,1980-05-16
"138",0.09375,1980-05-17
"139",0.0322265625,1980-05-18
"140",0.294921875,1980-05-19
"141",17.142578125,1980-05-20
"142",0.0654296875,1980-05-21
"143",0.029296875,1980-05-22
"144",0.0078125,1980-05-23
"145",0.0234375,1980-05-24
"146",0,1980-05-25
"147",0,1980-05-26
"148",0.4267578125,1980-05-27
"149",0.1044921875,1980-05-28
"150",0.017578125,1980-05-29
"151",2.3740234375,1980-05-30
"152",11.779296875,1980-05-31
"153",0.28515625,1980-06-01
"154",2.5810546875,1980-06-02
"155",4.439453125,1980-06-03
"156",19.6826171875,1980-06-04
"157",0.228515625,1980-06-05
"158",0,1980-06-06
"159",0.0078125,1980-06-07
"160",0.0146484375,1980-06-08
"161",8.1181640625,1980-06-09
"162",10.2412109375,1980-06-10
"163",1.7578125,1980-06-11
"164",0.3359375,1980-06-12
"165",0.6337890625,1980-06-13
"166",0,1980-06-14
"167",6.423828125,1980-06-15
"168",4.2470703125,1980-06-16
"169",19.6494140625,1980-06-17
"170",0.958984375,1980-06-18
"171",0.28125,1980-06-19
"172",2.837890625,1980-06-20
"173",0.927734375,1980-06-21
"174",0.0693359375,1980-06-22
"175",0,1980-06-23
"176",0,1980-06-24
"177",0,1980-06-25
"178",0,1980-06-26
"179",16.255859375,1980-06-27
"180",17.0380859375,1980-06-28
"181",5.9365234375,1980-06-29
"182",2.265625,1980-06-30
"183",2.3330078125,1980-07-01
"184",20.30859375,1980-07-02
"185",3.138671875,1980-07-03
"186",7.3115234375,1980-07-04
"187",1.3486328125,1980-07-05
"188",1.19921875,1980-07-06
"189",2.9072265625,1980-07-07
"190",3.6494140625,1980-07-08
"191",1.947265625,1980-07-09
"192",1.021484375,1980-07-10
"193",0.044921875,1980-07-11
"194",0.2158203125,1980-07-12
"195",2.42578125,1980-07-13
"196",0.71875,1980-07-14
"197",5.720703125,1980-07-15
"198",2.1005859375,1980-07-16
"199",3.34375,1980-07-17
"200",0.4873046875,1980-07-18
"201",0.3720703125,1980-07-19
"202",2.015625,1980-07-20
"203",2.8056640625,1980-07-21
"204",3.76953125,1980-07-22
"205",0.0576171875,1980-07-23
"206",0.01171875,1980-07-24
"207",0,1980-07-25
"208",0.099609375,1980-07-26
"209",6.22265625,1980-07-27
"210",15.998046875,1980-07-28
"211",8.0712890625,1980-07-29
"212",1.0498046875,1980-07-30
"213",0.5908203125,1980-07-31
"214",0.0185546875,1980-08-01
"215",5.369140625,1980-08-02
"216",0.0205078125,1980-08-03
"217",0.5400390625,1980-08-04
"218",0.0087890625,1980-08-05
"219",0,1980-08-06
"220",16.029296875,1980-08-07
"221",0.8369140625,1980-08-08
"222",0.015625,1980-08-09
"223",0.0068359375,1980-08-10
"224",2.5185546875,1980-08-11
"225",2.3427734375,1980-08-12
"226",1.8330078125,1980-08-13
"227",1.0302734375,1980-08-14
"228",10.037109375,1980-08-15
"229",0.0634765625,1980-08-16
"230",0.00390625,1980-08-17
"231",0.0009765625,1980-08-18
"232",0.0087890625,1980-08-19
"233",2.1669921875,1980-08-20
"234",9.3544921875,1980-08-21
"235",0.2412109375,1980-08-22
"236",0.09375,1980-08-23
"237",7.416015625,1980-08-24
"238",4.330078125,1980-08-25
"239",2.0537109375,1980-08-26
"240",0.0244140625,1980-08-27
"241",0.001953125,1980-08-28
"242",0.03515625,1980-08-29
"243",0.0595703125,1980-08-30
"244",3.0986328125,1980-08-31
"245",1.005859375,1980-09-01
"246",5.111328125,1980-09-02
"247",0.849609375,1980-09-03
"248",0.0244140625,1980-09-04
"249",0.0087890625,1980-09-05
"250",0,1980-09-06
"251",0,1980-09-07
"252",0,1980-09-08
