"","vapourpres_h15","time"
"1",12.4111328125,1980-01-01
"2",23.94140625,1980-01-02
"3",21.611328125,1980-01-03
"4",23.2412109375,1980-01-04
"5",22.220703125,1980-01-05
"6",22.640625,1980-01-06
"7",20.390625,1980-01-07
"8",16.19140625,1980-01-08
"9",17.37109375,1980-01-09
"10",19.390625,1980-01-10
"11",11.4912109375,1980-01-11
"12",9.640625,1980-01-12
"13",13.271484375,1980-01-13
"14",12.720703125,1980-01-14
"15",13.6806640625,1980-01-15
"16",13.291015625,1980-01-16
"17",16.0810546875,1980-01-17
"18",20.30078125,1980-01-18
"19",13.7412109375,1980-01-19
"20",8.7412109375,1980-01-20
"21",14.3505859375,1980-01-21
"22",13.5810546875,1980-01-22
"23",9.951171875,1980-01-23
"24",6.4609375,1980-01-24
"25",7.6513671875,1980-01-25
"26",16.6708984375,1980-01-26
"27",21.19140625,1980-01-27
"28",17.4814453125,1980-01-28
"29",23.7314453125,1980-01-29
"30",20.470703125,1980-01-30
"31",24.611328125,1980-01-31
"32",21.5234375,1980-02-01
"33",21.61328125,1980-02-02
"34",29.2626953125,1980-02-03
"35",13.953125,1980-02-04
"36",20.54296875,1980-02-05
"37",13.1533203125,1980-02-06
"38",15.5634765625,1980-02-07
"39",19.29296875,1980-02-08
"40",11.1533203125,1980-02-09
"41",16.892578125,1980-02-10
"42",15.6025390625,1980-02-11
"43",15.533203125,1980-02-12
"44",12.61328125,1980-02-13
"45",13.4228515625,1980-02-14
"46",10.9931640625,1980-02-15
"47",8.8427734375,1980-02-16
"48",14.5830078125,1980-02-17
"49",18.11328125,1980-02-18
"50",18.142578125,1980-02-19
"51",18.0029296875,1980-02-20
"52",18.033203125,1980-02-21
"53",15.802734375,1980-02-22
"54",21.4931640625,1980-02-23
"55",18.79296875,1980-02-24
"56",12.6025390625,1980-02-25
"57",15.7333984375,1980-02-26
"58",13.873046875,1980-02-27
"59",13.033203125,1980-02-28
"60",11.3134765625,1980-02-29
"61",15.78515625,1980-03-01
"62",15.64453125,1980-03-02
"63",15.6845703125,1980-03-03
"64",14.53515625,1980-03-04
"65",14.60546875,1980-03-05
"66",17.865234375,1980-03-06
"67",13.9052734375,1980-03-07
"68",17.64453125,1980-03-08
"69",24.8447265625,1980-03-09
"70",15.64453125,1980-03-10
"71",11.9052734375,1980-03-11
"72",13.724609375,1980-03-12
"73",10.89453125,1980-03-13
"74",11.71484375,1980-03-14
"75",10.0654296875,1980-03-15
"76",8.46484375,1980-03-16
"77",12.794921875,1980-03-17
"78",14.6650390625,1980-03-18
"79",13.455078125,1980-03-19
"80",12.3154296875,1980-03-20
"81",17.5048828125,1980-03-21
"82",15.85546875,1980-03-22
"83",14.615234375,1980-03-23
"84",7.4345703125,1980-03-24
"85",12.14453125,1980-03-25
"86",10.9248046875,1980-03-26
"87",8.865234375,1980-03-27
"88",8.5546875,1980-03-28
"89",9.0751953125,1980-03-29
"90",7.9345703125,1980-03-30
"91",8.615234375,1980-03-31
"92",11.478515625,1980-04-01
"93",13.359375,1980-04-02
"94",8.048828125,1980-04-03
"95",8.9892578125,1980-04-04
"96",6.109375,1980-04-05
"97",6.2392578125,1980-04-06
"98",8.5390625,1980-04-07
"99",8.7490234375,1980-04-08
"100",9.30859375,1980-04-09
"101",9.708984375,1980-04-10
"102",10.2685546875,1980-04-11
"103",11.55859375,1980-04-12
"104",10.8193359375,1980-04-13
"105",11.6494140625,1980-04-14
"106",13.37890625,1980-04-15
"107",14.0693359375,1980-04-16
"108",13.6591796875,1980-04-17
"109",12.5185546875,1980-04-18
"110",14.6591796875,1980-04-19
"111",17.0185546875,1980-04-20
"112",13.3486328125,1980-04-21
"113",11.8486328125,1980-04-22
"114",14.0986328125,1980-04-23
"115",12.6494140625,1980-04-24
"116",13.208984375,1980-04-25
"117",12.4189453125,1980-04-26
"118",8.4287109375,1980-04-27
"119",10.689453125,1980-04-28
"120",9.779296875,1980-04-29
"121",7.37890625,1980-04-30
"122",9.19921875,1980-05-01
"123",9.9091796875,1980-05-02
"124",13.21875,1980-05-03
"125",13.62890625,1980-05-04
"126",14.37890625,1980-05-05
"127",13.8193359375,1980-05-06
"128",16.12890625,1980-05-07
"129",19.109375,1980-05-08
"130",18.9287109375,1980-05-09
"131",17.0986328125,1980-05-10
"132",15.119140625,1980-05-11
"133",10.228515625,1980-05-12
"134",10.1591796875,1980-05-13
"135",11.8388671875,1980-05-14
"136",11.87890625,1980-05-15
"137",12.119140625,1980-05-16
"138",12.0185546875,1980-05-17
"139",9.0888671875,1980-05-18
"140",8.109375,1980-05-19
"141",7.359375,1980-05-20
"142",6.30859375,1980-05-21
"143",6.62890625,1980-05-22
"144",8.5791015625,1980-05-23
"145",8.978515625,1980-05-24
"146",7.798828125,1980-05-25
"147",13.6787109375,1980-05-26
"148",18.37890625,1980-05-27
"149",15.30859375,1980-05-28
"150",14.109375,1980-05-29
"151",12.689453125,1980-05-30
"152",13.55859375,1980-05-31
"153",14.0234375,1980-06-01
"154",11.54296875,1980-06-02
"155",7.0634765625,1980-06-03
