"","vapourpres_h15","time"
"1",23.4951171875,1980-01-01
"2",23.4052734375,1980-01-02
"3",28.1953125,1980-01-03
"4",29.85546875,1980-01-04
"5",27.525390625,1980-01-05
"6",22.115234375,1980-01-06
"7",16.044921875,1980-01-07
"8",8.1552734375,1980-01-08
"9",9.1953125,1980-01-09
"10",16.8447265625,1980-01-10
"11",23.3046875,1980-01-11
"12",16.9150390625,1980-01-12
"13",8.955078125,1980-01-13
"14",8.03515625,1980-01-14
"15",12.96484375,1980-01-15
"16",17.974609375,1980-01-16
"17",13.03515625,1980-01-17
"18",21.28515625,1980-01-18
"19",19.294921875,1980-01-19
"20",22.025390625,1980-01-20
"21",8.0546875,1980-01-21
"22",18.0947265625,1980-01-22
"23",24.71484375,1980-01-23
"24",21.9150390625,1980-01-24
"25",21.9150390625,1980-01-25
"26",21.125,1980-01-26
"27",24.3349609375,1980-01-27
"28",20.6953125,1980-01-28
"29",22.115234375,1980-01-29
"30",29.85546875,1980-01-30
"31",20.724609375,1980-01-31
"32",24.96484375,1980-02-01
"33",31.625,1980-02-02
"34",23.5947265625,1980-02-03
"35",23.9951171875,1980-02-04
"36",23.634765625,1980-02-05
"37",25.0654296875,1980-02-06
"38",26.525390625,1980-02-07
"39",28.1748046875,1980-02-08
"40",29.9150390625,1980-02-09
"41",28.125,1980-02-10
"42",26.53515625,1980-02-11
"43",28.1650390625,1980-02-12
"44",24.1845703125,1980-02-13
"45",16.974609375,1980-02-14
"46",10.025390625,1980-02-15
"47",14.625,1980-02-16
"48",11.5751953125,1980-02-17
"49",16.044921875,1980-02-18
"50",17.134765625,1980-02-19
"51",20.6953125,1980-02-20
"52",20.7646484375,1980-02-21
"53",24.794921875,1980-02-22
"54",11.4853515625,1980-02-23
"55",9.3251953125,1980-02-24
"56",11.525390625,1980-02-25
"57",8.0751953125,1980-02-26
"58",6.0947265625,1980-02-27
"59",18.4345703125,1980-02-28
"60",10.9052734375,1980-02-29
"61",11.390625,1980-03-01
"62",14.9208984375,1980-03-02
"63",20.5908203125,1980-03-03
"64",18.1005859375,1980-03-04
"65",19.30078125,1980-03-05
"66",18.19140625,1980-03-06
"67",19.470703125,1980-03-07
"68",24.6806640625,1980-03-08
"69",18.0107421875,1980-03-09
"70",17.951171875,1980-03-10
"71",10.6806640625,1980-03-11
"72",13.951171875,1980-03-12
"73",10.6806640625,1980-03-13
"74",13.0009765625,1980-03-14
"75",12.2314453125,1980-03-15
"76",12.2509765625,1980-03-16
"77",15.8212890625,1980-03-17
"78",19.220703125,1980-03-18
"79",21.94140625,1980-03-19
"80",19.1513671875,1980-03-20
"81",14.720703125,1980-03-21
"82",19.220703125,1980-03-22
"83",15.30078125,1980-03-23
"84",16.880859375,1980-03-24
"85",16.8310546875,1980-03-25
"86",17.970703125,1980-03-26
"87",19.28125,1980-03-27
"88",13.220703125,1980-03-28
"89",11.1513671875,1980-03-29
"90",6.361328125,1980-03-30
"91",8.130859375,1980-03-31
"92",9.47265625,1980-04-01
"93",13.2626953125,1980-04-02
"94",15.0234375,1980-04-03
"95",12.6025390625,1980-04-04
"96",11.1826171875,1980-04-05
"97",8.6728515625,1980-04-06
"98",9.533203125,1980-04-07
"99",5.953125,1980-04-08
"100",13.4833984375,1980-04-09
"101",13.2734375,1980-04-10
"102",8.3828125,1980-04-11
"103",14.1328125,1980-04-12
"104",15.123046875,1980-04-13
"105",13.283203125,1980-04-14
"106",15.0830078125,1980-04-15
"107",16.1533203125,1980-04-16
"108",15.11328125,1980-04-17
"109",18.3134765625,1980-04-18
