"","vapourpres_h15","time"
"1",29.1962890625,1980-01-01
"2",32.005859375,1980-01-02
"3",29.685546875,1980-01-03
"4",33.3564453125,1980-01-04
"5",31.56640625,1980-01-05
"6",32.265625,1980-01-06
"7",31.2158203125,1980-01-07
"8",30.6064453125,1980-01-08
"9",31.595703125,1980-01-09
"10",32.236328125,1980-01-10
"11",30.1162109375,1980-01-11
"12",32.3857421875,1980-01-12
"13",33.986328125,1980-01-13
"14",34.3857421875,1980-01-14
"15",32.6357421875,1980-01-15
"16",33.7861328125,1980-01-16
"17",33.9560546875,1980-01-17
"18",33.7861328125,1980-01-18
"19",32.416015625,1980-01-19
"20",31.9755859375,1980-01-20
"21",33.92578125,1980-01-21
"22",28.7958984375,1980-01-22
"23",30.1962890625,1980-01-23
"24",30.3359375,1980-01-24
"25",30.74609375,1980-01-25
"26",31.17578125,1980-01-26
"27",30.1962890625,1980-01-27
"28",31.095703125,1980-01-28
"29",31.255859375,1980-01-29
"30",30.24609375,1980-01-30
"31",34.435546875,1980-01-31
"32",31.3232421875,1980-02-01
"33",31.873046875,1980-02-02
"34",30.5732421875,1980-02-03
"35",30.4326171875,1980-02-04
"36",27.552734375,1980-02-05
"37",32.5927734375,1980-02-06
"38",31.9931640625,1980-02-07
"39",32.193359375,1980-02-08
"40",28.3232421875,1980-02-09
"41",30.6533203125,1980-02-10
"42",30.443359375,1980-02-11
"43",32.1533203125,1980-02-12
"44",33.0634765625,1980-02-13
"45",32.033203125,1980-02-14
"46",31.97265625,1980-02-15
"47",30.29296875,1980-02-16
"48",31.9326171875,1980-02-17
"49",31.2431640625,1980-02-18
"50",32.0029296875,1980-02-19
"51",32.1533203125,1980-02-20
"52",32.443359375,1980-02-21
"53",29.9931640625,1980-02-22
"54",31.8525390625,1980-02-23
"55",30.47265625,1980-02-24
"56",33.5234375,1980-02-25
"57",29.533203125,1980-02-26
"58",34.552734375,1980-02-27
"59",35.943359375,1980-02-28
"60",32.5830078125,1980-02-29
"61",31.826171875,1980-03-01
"62",33.166015625,1980-03-02
"63",33.1259765625,1980-03-03
"64",31.345703125,1980-03-04
"65",31.40625,1980-03-05
"66",28.015625,1980-03-06
"67",31.0859375,1980-03-07
"68",29.326171875,1980-03-08
"69",29.9462890625,1980-03-09
"70",31.646484375,1980-03-10
"71",30.2861328125,1980-03-11
"72",27.6357421875,1980-03-12
"73",24.646484375,1980-03-13
"74",29.986328125,1980-03-14
"75",19.3857421875,1980-03-15
"76",23.826171875,1980-03-16
"77",19.1259765625,1980-03-17
"78",22.7158203125,1980-03-18
"79",30.3564453125,1980-03-19
"80",30.185546875,1980-03-20
"81",31.7861328125,1980-03-21
"82",32.4658203125,1980-03-22
"83",28.67578125,1980-03-23
"84",23.935546875,1980-03-24
"85",27.505859375,1980-03-25
"86",31.1962890625,1980-03-26
"87",29.3564453125,1980-03-27
"88",31.1259765625,1980-03-28
"89",25.2158203125,1980-03-29
"90",22.236328125,1980-03-30
"91",23.826171875,1980-03-31
"92",26.6171875,1980-04-01
"93",26.1474609375,1980-04-02
"94",30.3671875,1980-04-03
"95",28.1767578125,1980-04-04
"96",26.13671875,1980-04-05
"97",24.8173828125,1980-04-06
"98",23.70703125,1980-04-07
"99",22.607421875,1980-04-08
"100",21.9873046875,1980-04-09
"101",21.8173828125,1980-04-10
"102",22.357421875,1980-04-11
"103",23.3369140625,1980-04-12
"104",19.3974609375,1980-04-13
