"","vapourpres_h15","time"
"1",22.8330078125,1980-01-01
"2",17.943359375,1980-01-02
"3",23.7333984375,1980-01-03
"4",26.7431640625,1980-01-04
"5",27.3232421875,1980-01-05
"6",21.193359375,1980-01-06
"7",15.5234375,1980-01-07
"8",8.052734375,1980-01-08
"9",4.7734375,1980-01-09
"10",4.302734375,1980-01-10
"11",14.7431640625,1980-01-11
"12",6.6025390625,1980-01-12
"13",9.47265625,1980-01-13
"14",7.6328125,1980-01-14
"15",6.8134765625,1980-01-15
"16",9.04296875,1980-01-16
"17",7.4130859375,1980-01-17
"18",12.6533203125,1980-01-18
"19",15.9130859375,1980-01-19
"20",12.72265625,1980-01-20
"21",7.7333984375,1980-01-21
"22",14.0634765625,1980-01-22
"23",12.9228515625,1980-01-23
"24",12.5732421875,1980-01-24
"25",12.8828125,1980-01-25
"26",17.7529296875,1980-01-26
"27",18.97265625,1980-01-27
"28",18.892578125,1980-01-28
"29",19.04296875,1980-01-29
"30",25.47265625,1980-01-30
"31",22.552734375,1980-01-31
"32",21.3876953125,1980-02-01
"33",22.98828125,1980-02-02
"34",24.7978515625,1980-02-03
"35",24.2080078125,1980-02-04
"36",29.1376953125,1980-02-05
"37",24.337890625,1980-02-06
"38",18.8779296875,1980-02-07
"39",22.6484375,1980-02-08
"40",22.4580078125,1980-02-09
"41",20.9482421875,1980-02-10
"42",25.4482421875,1980-02-11
"43",19.4580078125,1980-02-12
"44",16.4677734375,1980-02-13
"45",11.818359375,1980-02-14
"46",11.6884765625,1980-02-15
"47",11.1376953125,1980-02-16
"48",10.66796875,1980-02-17
"49",14.5078125,1980-02-18
"50",17.068359375,1980-02-19
"51",16.267578125,1980-02-20
"52",16.908203125,1980-02-21
"53",15.41796875,1980-02-22
"54",10.5576171875,1980-02-23
"55",6.5078125,1980-02-24
"56",9.677734375,1980-02-25
"57",11.658203125,1980-02-26
"58",15.34765625,1980-02-27
"59",15.677734375,1980-02-28
"60",9.8779296875,1980-02-29
"61",13.740234375,1980-03-01
"62",15.6904296875,1980-03-02
"63",21.1396484375,1980-03-03
"64",21.009765625,1980-03-04
"65",22.33984375,1980-03-05
"66",21.33984375,1980-03-06
