"","vapourpres_h15","time"
"1",28.8310546875,1980-01-01
"2",29.1806640625,1980-01-02
"3",27.6708984375,1980-01-03
"4",30.361328125,1980-01-04
"5",30.2314453125,1980-01-05
"6",31.5908203125,1980-01-06
"7",26.810546875,1980-01-07
"8",26.291015625,1980-01-08
"9",28.8310546875,1980-01-09
"10",28.03125,1980-01-10
"11",28.880859375,1980-01-11
"12",31.1611328125,1980-01-12
"13",31.1708984375,1980-01-13
"14",30.7109375,1980-01-14
"15",32.2509765625,1980-01-15
"16",31.5810546875,1980-01-16
"17",27.9912109375,1980-01-17
"18",30.791015625,1980-01-18
"19",32.951171875,1980-01-19
"20",29.791015625,1980-01-20
"21",28.4912109375,1980-01-21
"22",28.8212890625,1980-01-22
"23",26.3310546875,1980-01-23
"24",30.220703125,1980-01-24
"25",30.9111328125,1980-01-25
"26",33.361328125,1980-01-26
"27",28.12109375,1980-01-27
"28",30.37109375,1980-01-28
"29",30.791015625,1980-01-29
"30",29.44140625,1980-01-30
"31",30.041015625,1980-01-31
"32",27.9736328125,1980-02-01
"33",29.744140625,1980-02-02
"34",30.25390625,1980-02-03
"35",29.673828125,1980-02-04
"36",29.1240234375,1980-02-05
"37",31.07421875,1980-02-06
"38",28.32421875,1980-02-07
"39",31.484375,1980-02-08
"40",28.0341796875,1980-02-09
"41",31.5244140625,1980-02-10
"42",30.2841796875,1980-02-11
"43",31.1240234375,1980-02-12
"44",34.1337890625,1980-02-13
"45",30.2138671875,1980-02-14
"46",30.5439453125,1980-02-15
"47",31.7138671875,1980-02-16
"48",30.923828125,1980-02-17
"49",30.603515625,1980-02-18
"50",30.2744140625,1980-02-19
"51",31.173828125,1980-02-20
"52",31.7041015625,1980-02-21
"53",33.5537109375,1980-02-22
"54",30.59375,1980-02-23
"55",30.6240234375,1980-02-24
"56",29.904296875,1980-02-25
"57",32.3642578125,1980-02-26
"58",31.7236328125,1980-02-27
"59",32.3037109375,1980-02-28
"60",31.7841796875,1980-02-29
"61",30.1865234375,1980-03-01
"62",30.9873046875,1980-03-02
"63",29.9072265625,1980-03-03
"64",30.1572265625,1980-03-04
"65",29.38671875,1980-03-05
"66",27.0166015625,1980-03-06
"67",25.296875,1980-03-07
"68",26.0166015625,1980-03-08
"69",28.8271484375,1980-03-09
"70",25.0869140625,1980-03-10
"71",28.3466796875,1980-03-11
"72",24.8974609375,1980-03-12
"73",20.2265625,1980-03-13
"74",21.607421875,1980-03-14
"75",15.9365234375,1980-03-15
"76",16.607421875,1980-03-16
"77",17.45703125,1980-03-17
"78",26.70703125,1980-03-18
"79",32.287109375,1980-03-19
"80",28.537109375,1980-03-20
"81",29.02734375,1980-03-21
"82",30.4072265625,1980-03-22
"83",24.537109375,1980-03-23
"84",22.0966796875,1980-03-24
"85",24.8671875,1980-03-25
"86",23.0673828125,1980-03-26
"87",23.7373046875,1980-03-27
"88",23.3974609375,1980-03-28
"89",22.716796875,1980-03-29
"90",18.4169921875,1980-03-30
"91",22.5673828125,1980-03-31
"92",23.8154296875,1980-04-01
"93",22.9150390625,1980-04-02
"94",24.5146484375,1980-04-03
"95",23.6953125,1980-04-04
"96",22.4853515625,1980-04-05
"97",20.2548828125,1980-04-06
"98",18.8251953125,1980-04-07
"99",19.21484375,1980-04-08
"100",19.2646484375,1980-04-09
"101",18.4951171875,1980-04-10
"102",20.28515625,1980-04-11
"103",20.525390625,1980-04-12
"104",20.3447265625,1980-04-13
"105",24.5947265625,1980-04-14
"106",23.6845703125,1980-04-15
"107",24.455078125,1980-04-16
"108",25.474609375,1980-04-17
"109",22.2451171875,1980-04-18
"110",22.2548828125,1980-04-19
"111",23.21484375,1980-04-20
"112",26.615234375,1980-04-21
"113",27.7548828125,1980-04-22
"114",32.025390625,1980-04-23
"115",24.6953125,1980-04-24
"116",18.205078125,1980-04-25
"117",13.7451171875,1980-04-26
"118",13.9853515625,1980-04-27
"119",13.9150390625,1980-04-28
"120",24.0048828125,1980-04-29
"121",21.544921875,1980-04-30
"122",18.5791015625,1980-05-01
"123",14.728515625,1980-05-02
"124",16.189453125,1980-05-03
"125",17.87890625,1980-05-04
"126",19.2685546875,1980-05-05
"127",15.798828125,1980-05-06
"128",17.1494140625,1980-05-07
"129",14.96875,1980-05-08
"130",15.1591796875,1980-05-09
"131",12.1689453125,1980-05-10
"132",14.048828125,1980-05-11
"133",14.5693359375,1980-05-12
"134",14.1787109375,1980-05-13
"135",10.4189453125,1980-05-14
"136",12.7890625,1980-05-15
"137",12.19921875,1980-05-16
"138",14.619140625,1980-05-17
"139",12.6787109375,1980-05-18
"140",15.189453125,1980-05-19
"141",19.1787109375,1980-05-20
"142",19.8486328125,1980-05-21
"143",18.80859375,1980-05-22
"144",20.3388671875,1980-05-23
"145",17.458984375,1980-05-24
"146",18.888671875,1980-05-25
"147",23.0986328125,1980-05-26
"148",23.71875,1980-05-27
"149",20.8388671875,1980-05-28
"150",20.8291015625,1980-05-29
"151",18.458984375,1980-05-30
"152",14.548828125,1980-05-31
"153",14.884765625,1980-06-01
"154",14.025390625,1980-06-02
"155",12.365234375,1980-06-03
"156",10.8447265625,1980-06-04
"157",13.4345703125,1980-06-05
"158",9.384765625,1980-06-06
"159",15.5546875,1980-06-07
"160",17.5751953125,1980-06-08
"161",18.1748046875,1980-06-09
"162",17.60546875,1980-06-10
"163",16.0947265625,1980-06-11
"164",13.3349609375,1980-06-12
"165",14.4345703125,1980-06-13
"166",11.71484375,1980-06-14
"167",12.0849609375,1980-06-15
"168",11.78515625,1980-06-16
