"","vapourpres_h15","time"
"1",9.033203125,1980-01-01
"2",9.962890625,1980-01-02
"3",16.72265625,1980-01-03
"4",12.97265625,1980-01-04
"5",10.052734375,1980-01-05
"6",8.72265625,1980-01-06
"7",10.2529296875,1980-01-07
"8",10.97265625,1980-01-08
"9",8.9931640625,1980-01-09
"10",9.22265625,1980-01-10
"11",9.5732421875,1980-01-11
"12",13.3330078125,1980-01-12
"13",12.2333984375,1980-01-13
"14",13.2529296875,1980-01-14
"15",11.9130859375,1980-01-15
"16",8.7431640625,1980-01-16
"17",6.72265625,1980-01-17
"18",13.052734375,1980-01-18
"19",11.6826171875,1980-01-19
"20",12.9033203125,1980-01-20
"21",15.9033203125,1980-01-21
"22",12.7734375,1980-01-22
"23",12.6025390625,1980-01-23
"24",9.72265625,1980-01-24
"25",15.443359375,1980-01-25
"26",8.8232421875,1980-01-26
"27",8.962890625,1980-01-27
"28",7.6826171875,1980-01-28
"29",10.61328125,1980-01-29
"30",12.462890625,1980-01-30
"31",9.392578125,1980-01-31
"32",13.482421875,1980-02-01
"33",13.0615234375,1980-02-02
"34",8.8818359375,1980-02-03
"35",10.6923828125,1980-02-04
"36",11.1416015625,1980-02-05
"37",9.671875,1980-02-06
"38",8.171875,1980-02-07
"39",10.7021484375,1980-02-08
"40",7.7919921875,1980-02-09
"41",8.482421875,1980-02-10
"42",6.5615234375,1980-02-11
"43",12.08203125,1980-02-12
"44",12.671875,1980-02-13
"45",10.2421875,1980-02-14
"46",13.83203125,1980-02-15
"47",9.2216796875,1980-02-16
"48",11.6318359375,1980-02-17
"49",11.232421875,1980-02-18
"50",11.671875,1980-02-19
"51",13.90234375,1980-02-20
"52",16.4716796875,1980-02-21
"53",9.7724609375,1980-02-22
"54",10.2216796875,1980-02-23
"55",9.65234375,1980-02-24
"56",7.5224609375,1980-02-25
"57",8.732421875,1980-02-26
"58",12.8017578125,1980-02-27
"59",13.9716796875,1980-02-28
"60",11.6220703125,1980-02-29
"61",10.080078125,1980-03-01
"62",13.1201171875,1980-03-02
"63",11.8798828125,1980-03-03
"64",15.23046875,1980-03-04
"65",10.669921875,1980-03-05
"66",11.3701171875,1980-03-06
"67",18.080078125,1980-03-07
"68",11.1201171875,1980-03-08
"69",7.259765625,1980-03-09
"70",9.830078125,1980-03-10
"71",10.16015625,1980-03-11
"72",8.73046875,1980-03-12
"73",11.2998046875,1980-03-13
"74",12.23046875,1980-03-14
"75",14.4404296875,1980-03-15
"76",12.48046875,1980-03-16
"77",8.5595703125,1980-03-17
"78",7.5,1980-03-18
"79",14.330078125,1980-03-19
"80",8.4599609375,1980-03-20
"81",14.0595703125,1980-03-21
"82",8.0400390625,1980-03-22
"83",9.9501953125,1980-03-23
"84",11.9296875,1980-03-24
"85",11.2001953125,1980-03-25
"86",10.3798828125,1980-03-26
"87",10.5302734375,1980-03-27
"88",11.349609375,1980-03-28
"89",12.26953125,1980-03-29
"90",12.98046875,1980-03-30
"91",11.1103515625,1980-03-31
"92",11.517578125,1980-04-01
"93",9.4580078125,1980-04-02
"94",11.7080078125,1980-04-03
"95",10.91796875,1980-04-04
"96",11.6181640625,1980-04-05
"97",10.587890625,1980-04-06
"98",9.9677734375,1980-04-07
"99",6.5576171875,1980-04-08
"100",7.48828125,1980-04-09
"101",7.48828125,1980-04-10
"102",11.3876953125,1980-04-11
"103",13.34765625,1980-04-12
"104",12.587890625,1980-04-13
"105",7.9775390625,1980-04-14
"106",12.328125,1980-04-15
"107",14.73828125,1980-04-16
"108",14.427734375,1980-04-17
"109",22.1083984375,1980-04-18
"110",21.568359375,1980-04-19
"111",21.34765625,1980-04-20
"112",22.5283203125,1980-04-21
"113",23.0576171875,1980-04-22
"114",12.2880859375,1980-04-23
"115",12.2578125,1980-04-24
"116",12.568359375,1980-04-25
"117",14.1279296875,1980-04-26
"118",9.2177734375,1980-04-27
"119",10.0478515625,1980-04-28
"120",10.4580078125,1980-04-29
"121",11.078125,1980-04-30
"122",10.1845703125,1980-05-01
"123",10.21484375,1980-05-02
"124",12.3447265625,1980-05-03
"125",12.8154296875,1980-05-04
"126",13.375,1980-05-05
"127",16.3154296875,1980-05-06
"128",15.60546875,1980-05-07
"129",16.0048828125,1980-05-08
"130",15.125,1980-05-09
"131",15.8154296875,1980-05-10
"132",11.6552734375,1980-05-11
"133",13.224609375,1980-05-12
"134",12.3349609375,1980-05-13
"135",11.794921875,1980-05-14
