"","vapourpres_h15","time"
"1",10.6083984375,1980-01-01
"2",12.6279296875,1980-01-02
"3",16.4775390625,1980-01-03
"4",10.568359375,1980-01-04
"5",10.177734375,1980-01-05
"6",11.248046875,1980-01-06
"7",10.8681640625,1980-01-07
"8",15.0380859375,1980-01-08
"9",12.9677734375,1980-01-09
"10",12.908203125,1980-01-10
"11",11.2978515625,1980-01-11
"12",13.158203125,1980-01-12
"13",13.1884765625,1980-01-13
"14",16.2880859375,1980-01-14
"15",10.658203125,1980-01-15
"16",10.7275390625,1980-01-16
"17",11.9580078125,1980-01-17
"18",16.078125,1980-01-18
"19",11.2783203125,1980-01-19
"20",13.068359375,1980-01-20
"21",16.078125,1980-01-21
"22",16.8779296875,1980-01-22
"23",12.9677734375,1980-01-23
"24",12.6181640625,1980-01-24
"25",13.177734375,1980-01-25
"26",8.427734375,1980-01-26
"27",9.5478515625,1980-01-27
"28",12.41796875,1980-01-28
"29",10.767578125,1980-01-29
"30",9.6884765625,1980-01-30
"31",12.6279296875,1980-01-31
"32",14.1240234375,1980-02-01
"33",10.244140625,1980-02-02
"34",8.00390625,1980-02-03
"35",12.3740234375,1980-02-04
"36",11.904296875,1980-02-05
"37",9.50390625,1980-02-06
"38",9.09375,1980-02-07
"39",9.994140625,1980-02-08
"40",8.1640625,1980-02-09
"41",10.4638671875,1980-02-10
"42",12.6337890625,1980-02-11
"43",10.6640625,1980-02-12
"44",11.8642578125,1980-02-13
"45",17.654296875,1980-02-14
"46",13.8935546875,1980-02-15
"47",11.7138671875,1980-02-16
"48",13.5244140625,1980-02-17
"49",14.3642578125,1980-02-18
"50",10.484375,1980-02-19
"51",15.0439453125,1980-02-20
"52",17.09375,1980-02-21
"53",10.1943359375,1980-02-22
"54",11.763671875,1980-02-23
"55",10.3837890625,1980-02-24
"56",9.5537109375,1980-02-25
"57",9.8740234375,1980-02-26
"58",15.5341796875,1980-02-27
"59",14.654296875,1980-02-28
"60",11.59375,1980-02-29
"61",13.1357421875,1980-03-01
"62",8.6064453125,1980-03-02
"63",10.6162109375,1980-03-03
"64",15.0361328125,1980-03-04
"65",10.146484375,1980-03-05
"66",12.6357421875,1980-03-06
"67",15.0859375,1980-03-07
"68",9.40625,1980-03-08
"69",7.845703125,1980-03-09
"70",9.5556640625,1980-03-10
"71",12.40625,1980-03-11
"72",9.24609375,1980-03-12
"73",13.2158203125,1980-03-13
"74",13.3857421875,1980-03-14
"75",15.6162109375,1980-03-15
"76",13.3564453125,1980-03-16
"77",11.486328125,1980-03-17
"78",13.8359375,1980-03-18
"79",14.2255859375,1980-03-19
"80",13.17578125,1980-03-20
"81",11.755859375,1980-03-21
"82",10.935546875,1980-03-22
"83",12.65625,1980-03-23
"84",14.42578125,1980-03-24
"85",13.5263671875,1980-03-25
"86",13.67578125,1980-03-26
"87",14.515625,1980-03-27
"88",11.8359375,1980-03-28
"89",12.845703125,1980-03-29
"90",11.5361328125,1980-03-30
"91",12.185546875,1980-03-31
"92",12.6953125,1980-04-01
"93",16.2548828125,1980-04-02
"94",12.03515625,1980-04-03
"95",13.3251953125,1980-04-04
"96",11.275390625,1980-04-05
"97",10.96484375,1980-04-06
"98",11.6552734375,1980-04-07
"99",10.705078125,1980-04-08
"100",8.974609375,1980-04-09
"101",10.3154296875,1980-04-10
"102",15.775390625,1980-04-11
"103",14.0146484375,1980-04-12
"104",15.3447265625,1980-04-13
"105",9.974609375,1980-04-14
"106",14.455078125,1980-04-15
"107",13.4345703125,1980-04-16
"108",17.7451171875,1980-04-17
"109",21.4345703125,1980-04-18
"110",21.224609375,1980-04-19
"111",19.8046875,1980-04-20
"112",22.5654296875,1980-04-21
"113",18.5947265625,1980-04-22
"114",12.0546875,1980-04-23
"115",11.525390625,1980-04-24
"116",13.85546875,1980-04-25
"117",11.3046875,1980-04-26
"118",9.9853515625,1980-04-27
"119",10.46484375,1980-04-28
"120",10.9052734375,1980-04-29
"121",13.39453125,1980-04-30
"122",10.0947265625,1980-05-01
"123",10.384765625,1980-05-02
"124",13.724609375,1980-05-03
"125",15.3447265625,1980-05-04
"126",14.1552734375,1980-05-05
"127",16.4150390625,1980-05-06
"128",14.7548828125,1980-05-07
"129",14.044921875,1980-05-08
"130",17.294921875,1980-05-09
"131",14.89453125,1980-05-10
"132",13.3251953125,1980-05-11
"133",13.115234375,1980-05-12
"134",13.8251953125,1980-05-13
"135",12.125,1980-05-14
"136",14.6953125,1980-05-15
"137",10.5546875,1980-05-16
"138",9.025390625,1980-05-17
"139",9.525390625,1980-05-18
"140",13.0751953125,1980-05-19
"141",8.4345703125,1980-05-20
"142",9.4951171875,1980-05-21
"143",10.794921875,1980-05-22
"144",11.455078125,1980-05-23
"145",12.6953125,1980-05-24
"146",14.205078125,1980-05-25
"147",11.865234375,1980-05-26
"148",14.5146484375,1980-05-27
"149",14.6845703125,1980-05-28
"150",12.53515625,1980-05-29
"151",13.6748046875,1980-05-30
"152",13.7451171875,1980-05-31
"153",14.6064453125,1980-06-01
"154",10.8056640625,1980-06-02
"155",13.896484375,1980-06-03
"156",12.2861328125,1980-06-04
"157",10.505859375,1980-06-05
"158",11.65625,1980-06-06
"159",11.9755859375,1980-06-07
"160",11.3759765625,1980-06-08
"161",10.7861328125,1980-06-09
"162",11.166015625,1980-06-10
"163",10.7861328125,1980-06-11
"164",10.076171875,1980-06-12
"165",8.8857421875,1980-06-13
"166",8.986328125,1980-06-14
"167",12.666015625,1980-06-15
"168",9.576171875,1980-06-16
"169",11.15625,1980-06-17
"170",12.2861328125,1980-06-18
"171",12.17578125,1980-06-19
"172",11.5556640625,1980-06-20
"173",11.49609375,1980-06-21
"174",10.416015625,1980-06-22
