"","vapourpres_h15","time"
"1",24.2451171875,1980-01-01
"2",20.2353515625,1980-01-02
"3",20.9248046875,1980-01-03
"4",23.85546875,1980-01-04
"5",15.044921875,1980-01-05
"6",11.2646484375,1980-01-06
"7",6.455078125,1980-01-07
"8",6.724609375,1980-01-08
"9",4.974609375,1980-01-09
"10",6.1650390625,1980-01-10
"11",10.025390625,1980-01-11
"12",7.4150390625,1980-01-12
"13",9.7353515625,1980-01-13
"14",8.775390625,1980-01-14
"15",8.3154296875,1980-01-15
"16",10.455078125,1980-01-16
"17",5.9052734375,1980-01-17
"18",8.03515625,1980-01-18
"19",11.955078125,1980-01-19
"20",7.7548828125,1980-01-20
"21",7.615234375,1980-01-21
"22",7.5048828125,1980-01-22
"23",7.6953125,1980-01-23
"24",8.775390625,1980-01-24
"25",7.5849609375,1980-01-25
"26",7.64453125,1980-01-26
"27",11.1748046875,1980-01-27
"28",10.7548828125,1980-01-28
"29",8.8251953125,1980-01-29
"30",11.9150390625,1980-01-30
"31",13.275390625,1980-01-31
"32",18.279296875,1980-02-01
"33",22.0888671875,1980-02-02
"34",20.8388671875,1980-02-03
"35",18.359375,1980-02-04
"36",18.798828125,1980-02-05
"37",14.2587890625,1980-02-06
"38",8.6494140625,1980-02-07
"39",6.1591796875,1980-02-08
"40",5.37890625,1980-02-09
"41",7.4990234375,1980-02-10
"42",11.638671875,1980-02-11
"43",17.8388671875,1980-02-12
"44",14.548828125,1980-02-13
"45",10.62890625,1980-02-14
"46",9.478515625,1980-02-15
"47",8.4091796875,1980-02-16
"48",5.978515625,1980-02-17
"49",8.6494140625,1980-02-18
"50",11.4892578125,1980-02-19
"51",17.9892578125,1980-02-20
"52",17.939453125,1980-02-21
"53",11.638671875,1980-02-22
"54",9.2890625,1980-02-23
"55",10.228515625,1980-02-24
"56",7.8193359375,1980-02-25
"57",4.859375,1980-02-26
"58",6.958984375,1980-02-27
"59",10.029296875,1980-02-28
"60",9.728515625,1980-02-29
"61",11.0830078125,1980-03-01
"62",10.9228515625,1980-03-02
"63",14.052734375,1980-03-03
"64",11.2626953125,1980-03-04
"65",14.7529296875,1980-03-05
"66",13.86328125,1980-03-06
"67",14.712890625,1980-03-07
"68",14.7431640625,1980-03-08
"69",15.1328125,1980-03-09
"70",8.712890625,1980-03-10
"71",5.6826171875,1980-03-11
"72",6.0126953125,1980-03-12
"73",8.1533203125,1980-03-13
"74",9.453125,1980-03-14
"75",6.29296875,1980-03-15
"76",7.142578125,1980-03-16
"77",7.9130859375,1980-03-17
"78",8.283203125,1980-03-18
"79",9.1533203125,1980-03-19
"80",9.4033203125,1980-03-20
"81",9.3134765625,1980-03-21
"82",10.79296875,1980-03-22
"83",9.052734375,1980-03-23
"84",8.052734375,1980-03-24
"85",7.8828125,1980-03-25
"86",6.283203125,1980-03-26
"87",8.123046875,1980-03-27
"88",9.2626953125,1980-03-28
"89",7.392578125,1980-03-29
"90",9.54296875,1980-03-30
"91",7.22265625,1980-03-31
"92",4.7763671875,1980-04-01
"93",6.5361328125,1980-04-02
"94",4.3759765625,1980-04-03
"95",3.5556640625,1980-04-04
"96",5.74609375,1980-04-05
"97",8.595703125,1980-04-06
"98",5.6064453125,1980-04-07
"99",5.916015625,1980-04-08
"100",6.49609375,1980-04-09
"101",7.06640625,1980-04-10
"102",10.416015625,1980-04-11
"103",9.8056640625,1980-04-12
"104",11.1962890625,1980-04-13
"105",10.185546875,1980-04-14
"106",14.0361328125,1980-04-15
"107",15.8759765625,1980-04-16
"108",21.486328125,1980-04-17
"109",19.2861328125,1980-04-18
"110",23.4462890625,1980-04-19
"111",24.1259765625,1980-04-20
"112",23.1962890625,1980-04-21
"113",26.2060546875,1980-04-22
"114",9.505859375,1980-04-23
"115",11.0458984375,1980-04-24
"116",9.7060546875,1980-04-25
"117",8.5361328125,1980-04-26
"118",10.5263671875,1980-04-27
"119",8.185546875,1980-04-28
"120",7.0859375,1980-04-29
"121",7.505859375,1980-04-30
"122",6.2685546875,1980-05-01
"123",6.71875,1980-05-02
"124",6.189453125,1980-05-03
"125",8.69921875,1980-05-04
"126",15.6787109375,1980-05-05
"127",11.1591796875,1980-05-06
"128",10.7890625,1980-05-07
"129",8.619140625,1980-05-08
"130",8.439453125,1980-05-09
"131",8.9892578125,1980-05-10
"132",7.439453125,1980-05-11
"133",8.6494140625,1980-05-12
"134",10.5185546875,1980-05-13
"135",9.1689453125,1980-05-14
"136",8.388671875,1980-05-15
"137",7.96875,1980-05-16
"138",9.798828125,1980-05-17
"139",8.978515625,1980-05-18
"140",8.859375,1980-05-19
"141",6.6787109375,1980-05-20
"142",8.7490234375,1980-05-21
"143",10.55859375,1980-05-22
"144",9.5693359375,1980-05-23
"145",9.69921875,1980-05-24
"146",10.7587890625,1980-05-25
"147",14.888671875,1980-05-26
"148",12.94921875,1980-05-27
"149",10.048828125,1980-05-28
"150",9.2392578125,1980-05-29
"151",12.3291015625,1980-05-30
"152",12.62890625,1980-05-31
"153",9.787109375,1980-06-01
"154",9.2265625,1980-06-02
"155",8.9765625,1980-06-03
"156",11.556640625,1980-06-04
"157",9.3173828125,1980-06-05
"158",9.4169921875,1980-06-06
"159",11.376953125,1980-06-07
"160",9.126953125,1980-06-08
"161",7.716796875,1980-06-09
"162",9.8369140625,1980-06-10
"163",7.9365234375,1980-06-11
"164",7.1474609375,1980-06-12
"165",6.3974609375,1980-06-13
"166",6.13671875,1980-06-14
"167",8.0166015625,1980-06-15
"168",8.02734375,1980-06-16
"169",7.6171875,1980-06-17
"170",6.3974609375,1980-06-18
"171",5.45703125,1980-06-19
"172",6.8369140625,1980-06-20
"173",7.107421875,1980-06-21
"174",7.5166015625,1980-06-22
"175",7.0966796875,1980-06-23
"176",7.1669921875,1980-06-24
"177",7.9873046875,1980-06-25
"178",9.4873046875,1980-06-26
"179",9.966796875,1980-06-27
"180",8.0966796875,1980-06-28
"181",7.626953125,1980-06-29
"182",7.52734375,1980-06-30
"183",10.17578125,1980-07-01
"184",9.56640625,1980-07-02
"185",10.5556640625,1980-07-03
"186",8.736328125,1980-07-04
"187",8.826171875,1980-07-05
"188",8.095703125,1980-07-06
"189",7.99609375,1980-07-07
"190",7.6259765625,1980-07-08
"191",7.1962890625,1980-07-09
"192",6.255859375,1980-07-10
"193",5.7763671875,1980-07-11
"194",4.6357421875,1980-07-12
"195",9.095703125,1980-07-13
"196",8.99609375,1980-07-14
"197",11.49609375,1980-07-15
"198",8.7861328125,1980-07-16
"199",8.65625,1980-07-17
"200",7.736328125,1980-07-18
"201",6.5859375,1980-07-19
"202",6.6162109375,1980-07-20
"203",8.2060546875,1980-07-21
"204",6.99609375,1980-07-22
"205",6.2958984375,1980-07-23
"206",4.9462890625,1980-07-24
"207",5.8564453125,1980-07-25
"208",5.9560546875,1980-07-26
"209",10.765625,1980-07-27
"210",7.1259765625,1980-07-28
"211",5.6259765625,1980-07-29
"212",6.5556640625,1980-07-30
"213",6.896484375,1980-07-31
"214",6.3515625,1980-08-01
"215",4.9423828125,1980-08-02
"216",5.2119140625,1980-08-03
"217",5.2421875,1980-08-04
"218",4.662109375,1980-08-05
"219",4.482421875,1980-08-06
"220",6.4521484375,1980-08-07
"221",6.58203125,1980-08-08
"222",5.3115234375,1980-08-09
"223",5.8515625,1980-08-10
"224",6.1416015625,1980-08-11
"225",6.0224609375,1980-08-12
"226",6.322265625,1980-08-13
"227",4.751953125,1980-08-14
"228",5.421875,1980-08-15
"229",3.681640625,1980-08-16
"230",3.3720703125,1980-08-17
"231",4.671875,1980-08-18
"232",9.3515625,1980-08-19
"233",6.8115234375,1980-08-20
"234",6.5517578125,1980-08-21
"235",6.3017578125,1980-08-22
"236",13.0224609375,1980-08-23
"237",13.1220703125,1980-08-24
"238",7.0615234375,1980-08-25
"239",6.181640625,1980-08-26
"240",5.65234375,1980-08-27
"241",5.2724609375,1980-08-28
"242",5.572265625,1980-08-29
"243",3.15234375,1980-08-30
"244",7.181640625,1980-08-31
"245",8.5126953125,1980-09-01
