"","vapourpres_h15","time"
"1",24.19921875,1980-01-01
"2",24.638671875,1980-01-02
"3",24.5185546875,1980-01-03
"4",27.5087890625,1980-01-04
"5",20.9189453125,1980-01-05
"6",14.71875,1980-01-06
"7",13.5390625,1980-01-07
"8",8.3486328125,1980-01-08
"9",10.4091796875,1980-01-09
"10",18.548828125,1980-01-10
"11",22.80859375,1980-01-11
"12",18.8193359375,1980-01-12
"13",8.8388671875,1980-01-13
"14",6.7890625,1980-01-14
"15",10.4091796875,1980-01-15
"16",11.978515625,1980-01-16
"17",15.80859375,1980-01-17
"18",16.30859375,1980-01-18
"19",19.5693359375,1980-01-19
"20",15.9189453125,1980-01-20
"21",9.0888671875,1980-01-21
"22",8.69921875,1980-01-22
"23",18.37890625,1980-01-23
"24",20.029296875,1980-01-24
"25",18.0185546875,1980-01-25
"26",16.6689453125,1980-01-26
"27",17.478515625,1980-01-27
"28",17.30859375,1980-01-28
"29",26.7587890625,1980-01-29
"30",25.8388671875,1980-01-30
"31",23.958984375,1980-01-31
"32",25.7783203125,1980-02-01
"33",24.41796875,1980-02-02
"34",20.2275390625,1980-02-03
"35",24.1083984375,1980-02-04
"36",24.5283203125,1980-02-05
"37",24.66796875,1980-02-06
"38",27.2880859375,1980-02-07
"39",26.818359375,1980-02-08
"40",26.3779296875,1980-02-09
"41",23.177734375,1980-02-10
"42",24.1884765625,1980-02-11
"43",26.73828125,1980-02-12
"44",26.34765625,1980-02-13
"45",25.3076171875,1980-02-14
"46",19.3876953125,1980-02-15
"47",14.0478515625,1980-02-16
"48",16.568359375,1980-02-17
"49",14.9384765625,1980-02-18
"50",20.91796875,1980-02-19
"51",20.1982421875,1980-02-20
"52",18.3076171875,1980-02-21
"53",17.1484375,1980-02-22
"54",12.568359375,1980-02-23
"55",7.98828125,1980-02-24
"56",10.7783203125,1980-02-25
"57",12.248046875,1980-02-26
"58",13.3876953125,1980-02-27
"59",5.9677734375,1980-02-28
"60",10.1484375,1980-02-29
"61",6.6083984375,1980-03-01
"62",10.59765625,1980-03-02
"63",9.0283203125,1980-03-03
"64",14.34765625,1980-03-04
"65",12.6982421875,1980-03-05
"66",16.41796875,1980-03-06
"67",15.927734375,1980-03-07
"68",22.0283203125,1980-03-08
"69",18.5078125,1980-03-09
"70",17.0078125,1980-03-10
"71",10.3076171875,1980-03-11
"72",5.2080078125,1980-03-12
"73",9.1181640625,1980-03-13
"74",8.6181640625,1980-03-14
"75",8.337890625,1980-03-15
"76",8.2880859375,1980-03-16
"77",11.09765625,1980-03-17
"78",10.498046875,1980-03-18
"79",21.1083984375,1980-03-19
"80",20.908203125,1980-03-20
"81",15.0576171875,1980-03-21
"82",15.6376953125,1980-03-22
"83",12.658203125,1980-03-23
"84",7.2578125,1980-03-24
"85",9.408203125,1980-03-25
"86",11.7880859375,1980-03-26
"87",10.908203125,1980-03-27
"88",12.2177734375,1980-03-28
"89",10.7783203125,1980-03-29
"90",9.068359375,1980-03-30
"91",9.48828125,1980-03-31
"92",7.7001953125,1980-04-01
"93",8.509765625,1980-04-02
"94",15.8203125,1980-04-03
"95",12.83984375,1980-04-04
"96",10.2998046875,1980-04-05
"97",5.580078125,1980-04-06
"98",6.099609375,1980-04-07
"99",10.01953125,1980-04-08
"100",9.919921875,1980-04-09
"101",10.6396484375,1980-04-10
"102",11.1201171875,1980-04-11
"103",11.0400390625,1980-04-12
"104",12.9599609375,1980-04-13
"105",14.830078125,1980-04-14
"106",14.3798828125,1980-04-15
"107",17.5498046875,1980-04-16
"108",15.7998046875,1980-04-17
"109",25.9404296875,1980-04-18
"110",17.5,1980-04-19
"111",18.9501953125,1980-04-20
"112",19.1201171875,1980-04-21
"113",25.23046875,1980-04-22
"114",15.41015625,1980-04-23
"115",8.48046875,1980-04-24
"116",9.4404296875,1980-04-25
"117",8.3203125,1980-04-26
"118",8.3095703125,1980-04-27
"119",11,1980-04-28
"120",14.509765625,1980-04-29
"121",12.75,1980-04-30
"122",10.85546875,1980-05-01
"123",8.9951171875,1980-05-02
"124",7.9248046875,1980-05-03
"125",9.955078125,1980-05-04
"126",11.8251953125,1980-05-05
"127",10.5654296875,1980-05-06
"128",9.4345703125,1980-05-07
"129",6.6650390625,1980-05-08
"130",5.5947265625,1980-05-09
"131",7.9248046875,1980-05-10
"132",8.625,1980-05-11
"133",7.705078125,1980-05-12
"134",5.6748046875,1980-05-13
"135",6.0849609375,1980-05-14
"136",7.0546875,1980-05-15
"137",8.294921875,1980-05-16
"138",7.14453125,1980-05-17
"139",7.0849609375,1980-05-18
"140",7.0146484375,1980-05-19
"141",8.4248046875,1980-05-20
"142",12.14453125,1980-05-21
"143",11.2353515625,1980-05-22
"144",10.384765625,1980-05-23
"145",9.615234375,1980-05-24
"146",10.375,1980-05-25
"147",14.5146484375,1980-05-26
"148",17.1953125,1980-05-27
"149",15.134765625,1980-05-28
"150",11.14453125,1980-05-29
"151",8.53515625,1980-05-30
"152",6.2646484375,1980-05-31
"153",8.763671875,1980-06-01
"154",8.5439453125,1980-06-02
