"","vapourpres_h15","time"
"1",6.9384765625,1987-01-01
"2",9.5576171875,1987-01-02
"3",8.9580078125,1987-01-03
"4",7.2880859375,1987-01-04
"5",7.1279296875,1987-01-05
"6",6.8779296875,1987-01-06
"7",7.41796875,1987-01-07
"8",11.7880859375,1987-01-08
"9",14.267578125,1987-01-09
"10",16.3876953125,1987-01-10
"11",18.66796875,1987-01-11
"12",15.6982421875,1987-01-12
"13",11.818359375,1987-01-13
"14",8.0283203125,1987-01-14
"15",7.8583984375,1987-01-15
"16",12.1279296875,1987-01-16
"17",10.6982421875,1987-01-17
"18",15.8779296875,1987-01-18
"19",25.7978515625,1987-01-19
"20",29.158203125,1987-01-20
"21",25.318359375,1987-01-21
"22",18.7578125,1987-01-22
"23",15.66796875,1987-01-23
"24",14.1484375,1987-01-24
"25",13.23828125,1987-01-25
"26",15.078125,1987-01-26
"27",16.9677734375,1987-01-27
"28",10.3076171875,1987-01-28
"29",9.1181640625,1987-01-29
"30",9.09765625,1987-01-30
"31",9.068359375,1987-01-31
"32",6.7666015625,1987-02-01
"33",11.376953125,1987-02-02
"34",14.6572265625,1987-02-03
"35",21.876953125,1987-02-04
"36",25.5673828125,1987-02-05
"37",28.8974609375,1987-02-06
"38",27.9365234375,1987-02-07
"39",29.1767578125,1987-02-08
"40",27.45703125,1987-02-09
"41",24.02734375,1987-02-10
"42",16.4765625,1987-02-11
"43",13.7470703125,1987-02-12
"44",10.537109375,1987-02-13
"45",11.7470703125,1987-02-14
"46",10.716796875,1987-02-15
"47",10.6669921875,1987-02-16
"48",11.197265625,1987-02-17
"49",10.6572265625,1987-02-18
"50",11.8974609375,1987-02-19
"51",12.607421875,1987-02-20
"52",11.556640625,1987-02-21
"53",8.3671875,1987-02-22
"54",10.216796875,1987-02-23
"55",8.306640625,1987-02-24
"56",14.88671875,1987-02-25
"57",20.0166015625,1987-02-26
"58",16.216796875,1987-02-27
"59",12.6865234375,1987-02-28
"60",8.7568359375,1987-03-01
"61",7.88671875,1987-03-02
"62",9.5166015625,1987-03-03
"63",8.8466796875,1987-03-04
"64",8.6171875,1987-03-05
"65",6.0966796875,1987-03-06
"66",7.796875,1987-03-07
"67",7.6865234375,1987-03-08
"68",9.1474609375,1987-03-09
"69",10.0771484375,1987-03-10
"70",10.216796875,1987-03-11
"71",9.876953125,1987-03-12
"72",7.5771484375,1987-03-13
"73",6.537109375,1987-03-14
"74",10.3466796875,1987-03-15
"75",14.2568359375,1987-03-16
"76",11.0673828125,1987-03-17
"77",13.537109375,1987-03-18
"78",11.02734375,1987-03-19
"79",8.357421875,1987-03-20
"80",7.8974609375,1987-03-21
"81",9.2470703125,1987-03-22
"82",10.357421875,1987-03-23
"83",10.9873046875,1987-03-24
"84",12.1572265625,1987-03-25
"85",8.857421875,1987-03-26
"86",12.296875,1987-03-27
"87",12.716796875,1987-03-28
"88",12.0966796875,1987-03-29
"89",9.63671875,1987-03-30
"90",7.9072265625,1987-03-31
"91",8.015625,1987-04-01
"92",8.5859375,1987-04-02
"93",8.4658203125,1987-04-03
"94",7.4658203125,1987-04-04
"95",6.6962890625,1987-04-05
"96",8.3564453125,1987-04-06
"97",8.8857421875,1987-04-07
"98",10.7763671875,1987-04-08
"99",14.435546875,1987-04-09
"100",12.1162109375,1987-04-10
"101",14.326171875,1987-04-11
"102",14.005859375,1987-04-12
"103",13.845703125,1987-04-13
"104",13.765625,1987-04-14
"105",10.736328125,1987-04-15
"106",8.265625,1987-04-16
"107",9.24609375,1987-04-17
"108",7.2158203125,1987-04-18
"109",9.7763671875,1987-04-19
"110",10.6962890625,1987-04-20
"111",7.576171875,1987-04-21
"112",4.5361328125,1987-04-22
"113",6.06640625,1987-04-23
"114",7.31640625,1987-04-24
"115",6.826171875,1987-04-25
"116",13.1357421875,1987-04-26
"117",6.755859375,1987-04-27
"118",5.5458984375,1987-04-28
"119",17.236328125,1987-04-29
"120",20.6357421875,1987-04-30
"121",16.9208984375,1987-05-01
"122",9.6611328125,1987-05-02
"123",9.7314453125,1987-05-03
"124",13.78125,1987-05-04
"125",14.4111328125,1987-05-05
"126",13.69140625,1987-05-06
"127",13.4912109375,1987-05-07
"128",10.310546875,1987-05-08
"129",18.271484375,1987-05-09
"130",7.05078125,1987-05-10
"131",5.2412109375,1987-05-11
"132",6.1611328125,1987-05-12
"133",6.4609375,1987-05-13
"134",6.7412109375,1987-05-14
"135",7.8505859375,1987-05-15
"136",5.9013671875,1987-05-16
"137",6.7509765625,1987-05-17
"138",8.87109375,1987-05-18
"139",8.6611328125,1987-05-19
"140",5.861328125,1987-05-20
"141",5.0712890625,1987-05-21
"142",5.6708984375,1987-05-22
"143",7.060546875,1987-05-23
"144",5.390625,1987-05-24
"145",5.6005859375,1987-05-25
"146",7.9814453125,1987-05-26
"147",5.8212890625,1987-05-27
"148",4.880859375,1987-05-28
"149",3.8212890625,1987-05-29
"150",3.271484375,1987-05-30
"151",2.78125,1987-05-31
"152",4.6123046875,1987-06-01
"153",6.072265625,1987-06-02
"154",6.8623046875,1987-06-03
"155",13.662109375,1987-06-04
"156",15.2021484375,1987-06-05
"157",15.3515625,1987-06-06
"158",16.751953125,1987-06-07
"159",14.2919921875,1987-06-08
"160",12.9619140625,1987-06-09
"161",11.4521484375,1987-06-10
"162",10.3515625,1987-06-11
"163",8.7216796875,1987-06-12
"164",8.1416015625,1987-06-13
"165",8.1123046875,1987-06-14
"166",8.2919921875,1987-06-15
"167",7.912109375,1987-06-16
"168",5.76171875,1987-06-17
"169",10.072265625,1987-06-18
"170",9.931640625,1987-06-19
"171",9.9716796875,1987-06-20
"172",7.412109375,1987-06-21
"173",8.482421875,1987-06-22
"174",9.591796875,1987-06-23
"175",8.9921875,1987-06-24
"176",6.501953125,1987-06-25
"177",6.001953125,1987-06-26
"178",5.5517578125,1987-06-27
"179",5.8115234375,1987-06-28
"180",3.732421875,1987-06-29
"181",5.1220703125,1987-06-30
"182",5.2724609375,1987-07-01
"183",5.072265625,1987-07-02
"184",3.8115234375,1987-07-03
"185",10.9716796875,1987-07-04
"186",8.181640625,1987-07-05
"187",6.5224609375,1987-07-06
"188",4.681640625,1987-07-07
"189",4.40234375,1987-07-08
"190",5.4921875,1987-07-09
"191",6.421875,1987-07-10
"192",7.2119140625,1987-07-11
"193",8.1220703125,1987-07-12
"194",9.9619140625,1987-07-13
"195",9.0419921875,1987-07-14
"196",7.3818359375,1987-07-15
"197",6.33203125,1987-07-16
"198",6.2021484375,1987-07-17
"199",6.6416015625,1987-07-18
"200",6.1923828125,1987-07-19
"201",4.26171875,1987-07-20
"202",4.3515625,1987-07-21
"203",3.2421875,1987-07-22
"204",3.33203125,1987-07-23
"205",8.162109375,1987-07-24
"206",7.5517578125,1987-07-25
"207",6.5322265625,1987-07-26
"208",6.3720703125,1987-07-27
"209",4.2421875,1987-07-28
"210",6.8818359375,1987-07-29
"211",7.3017578125,1987-07-30
"212",8.58203125,1987-07-31
"213",7.513671875,1987-08-01
"214",5.8740234375,1987-08-02
"215",5.7744140625,1987-08-03
"216",4.4638671875,1987-08-04
"217",4.93359375,1987-08-05
"218",4.00390625,1987-08-06
"219",4.34375,1987-08-07
"220",5.7138671875,1987-08-08
"221",5.2041015625,1987-08-09
"222",5.814453125,1987-08-10
"223",5.6640625,1987-08-11
"224",5.244140625,1987-08-12
"225",10.2841796875,1987-08-13
"226",8.494140625,1987-08-14
"227",9.833984375,1987-08-15
"228",5.853515625,1987-08-16
"229",8.3740234375,1987-08-17
"230",4.6142578125,1987-08-18
"231",3.7138671875,1987-08-19
"232",3.1640625,1987-08-20
"233",6.814453125,1987-08-21
"234",7.064453125,1987-08-22
"235",5.994140625,1987-08-23
"236",3.9541015625,1987-08-24
"237",4.7236328125,1987-08-25
"238",8.3935546875,1987-08-26
"239",7.0244140625,1987-08-27
"240",6.404296875,1987-08-28
"241",3.484375,1987-08-29
"242",3.9140625,1987-08-30
"243",6.0537109375,1987-08-31
"244",10.7734375,1987-09-01
"245",8.6826171875,1987-09-02
"246",6.5126953125,1987-09-03
"247",4.2626953125,1987-09-04
"248",5.54296875,1987-09-05
"249",4.373046875,1987-09-06
"250",4.9931640625,1987-09-07
"251",4.0029296875,1987-09-08
"252",5.1826171875,1987-09-09
"253",6.123046875,1987-09-10
"254",4.1630859375,1987-09-11
"255",4.203125,1987-09-12
