"","vapourpres_h15","time"
"1",11.08203125,1980-01-01
"2",10.2421875,1980-01-02
"3",11.40234375,1980-01-03
"4",9.2724609375,1980-01-04
"5",8.662109375,1980-01-05
"6",6.6123046875,1980-01-06
"7",5.0419921875,1980-01-07
"8",4.162109375,1980-01-08
"9",8.4921875,1980-01-09
"10",7.0322265625,1980-01-10
"11",7.1416015625,1980-01-11
"12",19.671875,1980-01-12
"13",21.4716796875,1980-01-13
"14",15.921875,1980-01-14
"15",16.1318359375,1980-01-15
"16",14.7216796875,1980-01-16
"17",19.26171875,1980-01-17
"18",15.001953125,1980-01-18
"19",13.412109375,1980-01-19
"20",7.1220703125,1980-01-20
"21",5.671875,1980-01-21
"22",5.572265625,1980-01-22
"23",5.15234375,1980-01-23
"24",6.5419921875,1980-01-24
"25",11.181640625,1980-01-25
"26",7.8916015625,1980-01-26
"27",8.4619140625,1980-01-27
"28",9.6220703125,1980-01-28
"29",8.8818359375,1980-01-29
"30",6.6123046875,1980-01-30
"31",7.4921875,1980-01-31
"32",9.4384765625,1980-02-01
"33",12.4677734375,1980-02-02
"34",9.73828125,1980-02-03
"35",12.658203125,1980-02-04
"36",12.5478515625,1980-02-05
"37",14.2177734375,1980-02-06
"38",16.068359375,1980-02-07
"39",13.5078125,1980-02-08
"40",12.767578125,1980-02-09
"41",11.2578125,1980-02-10
"42",12.8984375,1980-02-11
"43",9.658203125,1980-02-12
"44",8.1083984375,1980-02-13
"45",6.7880859375,1980-02-14
"46",9.158203125,1980-02-15
"47",8.177734375,1980-02-16
"48",11.677734375,1980-02-17
"49",12.34765625,1980-02-18
"50",16.9482421875,1980-02-19
"51",18.41796875,1980-02-20
"52",16.23828125,1980-02-21
"53",16.4482421875,1980-02-22
"54",20.568359375,1980-02-23
"55",18.5478515625,1980-02-24
"56",16.1181640625,1980-02-25
"57",16.408203125,1980-02-26
"58",15.5576171875,1980-02-27
"59",15.48828125,1980-02-28
"60",11.3681640625,1980-02-29
"61",8.8017578125,1980-03-01
"62",12.2021484375,1980-03-02
"63",9.01171875,1980-03-03
"64",12.15234375,1980-03-04
"65",12.482421875,1980-03-05
"66",10.6015625,1980-03-06
"67",11.4521484375,1980-03-07
"68",11.5322265625,1980-03-08
"69",10.162109375,1980-03-09
"70",13.83203125,1980-03-10
"71",12.5322265625,1980-03-11
"72",9.2119140625,1980-03-12
"73",9.9423828125,1980-03-13
"74",9.572265625,1980-03-14
"75",7.591796875,1980-03-15
"76",7.76171875,1980-03-16
"77",11.4521484375,1980-03-17
"78",12.501953125,1980-03-18
"79",6.982421875,1980-03-19
"80",10.2724609375,1980-03-20
"81",8.6123046875,1980-03-21
"82",9.251953125,1980-03-22
"83",11.1416015625,1980-03-23
"84",10.482421875,1980-03-24
"85",10.40234375,1980-03-25
"86",10.7724609375,1980-03-26
"87",13.3623046875,1980-03-27
"88",10.4716796875,1980-03-28
"89",12.431640625,1980-03-29
"90",12.26171875,1980-03-30
"91",8.841796875,1980-03-31
"92",8.71484375,1980-04-01
"93",10.5849609375,1980-04-02
"94",6.705078125,1980-04-03
"95",6.6552734375,1980-04-04
