,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,12.0909090909091,52.5909090909091,34.0454545454545,7.95454545454545,-1164426.81818182,-2574193.63636364,3577,13.315107063559093,51.28469011208959,34.04801721326482,9,1987,249,0.6816387600233341,0.6304957812967532,,,,,,,11.730401061797632,0.021585692878673512,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,0.029296875,4.6123046875,27.078125,216.9150390625,119.8271484375,206.0361328125,208.8740234375,1.8339391651885624,12.059377581183796,11.053529085794121,26.71716378715711,27.09375,170.0537109375,172.337890625,407.3232421875,7.8857421875,76.0263671875,59.287109375,139.0263671875,1987-09-06,348.25
1,2,9.81818181818182,53.1818181818182,35.5,7.31818181818182,-1164426.81818182,-2574193.63636364,3577,9.485614500983832,53.00199258331722,36.13929726595582,9,1987,265,0.6816387600233341,0.6639040987988447,13.315107063559093,51.28469011208959,34.04801721326482,,,,12.083946255136514,0.022415637594258797,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,0.029296875,0.1044921875,25.3896484375,217.96875,124.9697265625,206.00390625,208.8564453125,3.3140923095240526,16.392349726412196,15.864682687852374,28.986233524514773,34.3642578125,191.873046875,201.9892578125,421.443359375,16.666015625,80.9658203125,73.86328125,169.5908203125,1987-09-22,348.25
2,3,10.9090909090909,49.5454545454545,38.1818181818182,7.31818181818182,-1164426.81818182,-2574193.63636364,3577,7.9586269669197875,53.76361670296872,36.89968439835757,10,1987,281,0.7401768531960371,0.6960368881687455,9.485614500983832,53.00199258331722,36.13929726595582,-0.5909090909091006,-1.5227272727273018,2.068181818181852,12.44370502571986,0.022409142245455982,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,0.0,0.1337890625,24.9052734375,192.451171875,150.9716796875,203.5859375,211.2734375,2.5499054912379515,17.35536052723774,17.436460509186627,42.283648195818685,33.123046875,205.27734375,212.716796875,498.1748046875,15.5859375,104.65625,109.8125,202.1474609375,1987-10-08,348.25
3,4,9.63636363636364,50.7727272727273,38.0454545454545,6.81818181818182,-1164426.81818182,-2574193.63636364,3577,7.8029408180890165,53.76351772459685,37.05738779378764,10,1987,297,0.7401768531960371,0.7268324141695728,7.9586269669197875,53.76361670296872,36.89968439835757,-0.09090909090908994,-1.2045454545454497,1.2727272727272485,12.7949689448236,0.021354339532017264,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,4.072265625,0.1337890625,24.9052734375,192.451171875,150.69921875,202.5234375,212.240234375,3.3252614937144975,19.83020892532597,20.71374616503015,43.37135851518336,36.443359375,221.126953125,238.41015625,520.7431640625,19.4560546875,98.716796875,117.83203125,263.31640625,1987-10-24,348.25
4,5,3.64285714285714,62.4285714285714,32.8571428571429,7.64285714285714,-1164437.14285714,-2574216.42857143,3577,8.286112066981389,53.18766458747759,37.152112274740055,11,1987,313,0.793577803248942,0.7562315107864898,7.8029408180890165,53.76351772459685,37.05738779378764,-3.6331168831168794,6.441558441558453,-2.6623376623376522,13.1167188232715,0.018708351754225916,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,4.072265625,0.029296875,5.4638671875,211.84375,150.4091796875,202.966796875,212.240234375,3.3711691885027344,18.082099163014732,24.92346403591092,51.60156433345833,37.060546875,205.306640625,258.8193359375,572.0859375,18.7626953125,103.2783203125,142.359375,277.4462890625,1987-11-09,348.25
5,6,8.04545454545454,50.6363636363636,39.9545454545455,7.09090909090909,-1164426.81818182,-2574193.63636364,3577,8.874456381854595,52.214039916610176,37.5350583028853,11,1987,329,0.793577803248942,0.7841776948996244,8.286112066981389,53.18766458747759,37.152112274740055,-0.7954545454545503,-0.0681818181818521,0.954545454545503,13.37780586730282,0.013819880140760077,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,0.0009765625,4.072265625,5.2763671875,212.052734375,120.2509765625,232.5380859375,210.80859375,3.991781340017643,23.444750488122004,24.664981488422995,51.85745266408573,39.8310546875,235.166015625,266.517578125,568.4384765625,21.9228515625,130.96875,147.181640625,308.5458984375,1987-11-25,348.25
6,7,9.27272727272727,49.0909090909091,40.2272727272727,6.27272727272727,-1164426.81818182,-2574193.63636364,3577,9.233049086734146,51.01264002271704,38.36892197907034,12,1987,345,0.8414709848078965,0.8106172748024666,8.874456381854595,52.214039916610176,37.5350583028853,2.8149350649350646,-6.668831168831151,3.6850649350649007,13.539734946100566,0.006516908849320657,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,0.0,4.0732421875,4.267578125,213.0615234375,119.8642578125,222.181640625,218.3916015625,4.482729153727353,26.47765874147437,22.63380009251979,60.305856070087856,39.935546875,238.71484375,242.861328125,623.6572265625,24.404296875,131.6328125,126.8642578125,344.478515625,1987-12-11,348.25
7,8,8.09090909090909,52.2727272727273,38.2272727272727,7.40909090909091,-1164426.81818182,-2574193.63636364,3577,9.225725161411937,49.7454749022364,39.627895043312705,12,1987,361,0.8414709848078965,0.8354994533572515,9.233049086734146,51.01264002271704,38.36892197907034,0.02272727272727515,0.8181818181818521,-0.8636363636364024,13.57038737712087,-0.0022338054680020036,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,38.349609375,4.0732421875,0.1337890625,216.4853515625,120.57421875,182.15234375,219.529296875,4.05995450602655,16.69527949616407,32.2419024743733,60.676930134850025,40.095703125,228.884765625,285.9306640625,599.0537109375,26.583984375,145.4638671875,186.158203125,328.708984375,1987-12-27,348.25
8,9,9.95454545454546,40.9545454545455,47.3636363636364,7.04545454545455,-1164426.81818182,-2574193.63636364,3577,9.039852492004258,47.2372419305926,42.267052536536795,1,1988,12,0.08323691620031025,0.03287079002849224,9.225725161411937,49.7454749022364,39.627895043312705,0.34090909090909527,-4.068181818181799,3.568181818181852,13.45897008949745,-0.010668071406774615,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,34.6044921875,3.7548828125,4.2060546875,208.7353515625,85.248046875,222.8056640625,214.6298828125,4.079715396146032,28.833432927059597,31.99846549187081,60.407811827787434,41.4453125,254.2001953125,284.41796875,631.443359375,27.2412109375,157.1552734375,179.3046875,407.32421875,1988-01-12,350.45
9,10,13.2727272727273,60.5454545454545,25.0,10.8181818181818,-1164426.81818182,-2574193.63636364,3577,8.58327585726839,47.058480360049444,42.872953390537745,1,1988,28,0.08323691620031025,0.07663711168828477,9.039852492004258,47.2372419305926,42.267052536536795,2.590909090909105,4.136363636363598,-6.613636363636349,13.232301887010548,-0.016865071379585928,10950,0.0,32.4,0.3,4.7,-0.0144480783059568,-0.1574567719299227,-0.8271881463789178,9.303605,24.25361019075797,335.08777707122096,9.7470703125,38.3505859375,4.1015625,135.4296875,157.9033203125,220.97265625,215.791015625,1.5840000881385021,22.862978281381437,36.96577991615024,73.4765672398651,31.2548828125,231.5703125,296.78515625,661.68359375,20.4306640625,156.8271484375,191.6162109375,418.283203125,1988-01-28,350.45
