,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,4.95652173913043,57.9565217391304,35.5652173913044,4.91304347826087,964340.217391304,-1916775.0,3577,7.533276332823083,53.529842884884495,37.401027104475496,9,1987,254,0.6816387600233341,0.6410690690149683,11.90957594161148,0.016113684553401342,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,0.0009765625,1.4794921875,61.9716796875,607.7080078125,545.708984375,576.494140625,846.2861328125,2.1282957391210586,12.968090176215107,16.260858129436663,35.73935115765684,32.154296875,194.50390625,218.296875,512.384765625,18.677734375,115.9677734375,119.3642578125,288.12890625,1987-09-11,348.25
1,2,6.65217391304348,47.9565217391304,44.0869565217391,5.30434782608696,964340.217391304,-1916775.0,3577,3.6478710392538902,52.8984692683598,42.061978102769885,9,1987,270,0.6816387600233341,0.6740855661712415,12.171956266264829,0.01655425269325761,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,0.791015625,0.5302734375,32.4345703125,638.1943359375,545.708984375,576.48828125,846.2919921875,2.785109031979686,15.934959015862525,19.618986374164294,35.92472526894533,34.5439453125,207.1640625,237.7080078125,511.453125,22.337890625,129.4169921875,140.4560546875,296.0361328125,1987-09-27,348.25
2,3,8.82608695652174,48.4782608695652,41.3478260869565,5.60869565217391,964340.217391304,-1916775.0,3577,4.853340288699479,52.303412072685084,41.589030498532686,10,1987,286,0.7401768531960371,0.7058069740145997,12.435987390542124,0.016342657591277288,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,4.326171875,0.0009765625,12.849609375,646.599609375,557.4189453125,576.4853515625,846.2919921875,1.879829756103671,15.632350543744495,22.58728163532694,43.823636969495546,35.30078125,218.5859375,251.3232421875,548.994140625,25.3291015625,128.84375,154.4599609375,337.037109375,1987-10-13,348.25
3,4,8.0,48.2173913043478,42.4782608695652,5.04347826086957,964340.217391304,-1916775.0,3577,9.131859296816469,51.58338220788864,38.14876903697517,11,1987,318,0.793577803248942,0.7651233475735113,12.914826869624001,0.012807209789604812,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,25.396484375,4.328125,1.48046875,560.5546875,594.1103515625,620.259765625,858.8427734375,4.239424598501489,14.580421239595847,20.062517912505598,50.052904107823736,38.5947265625,220.7900390625,260.2802734375,607.654296875,26.236328125,157.625,185.4560546875,389.7841796875,1987-11-14,348.25
4,5,9.95652173913044,48.6086956521739,40.1739130434783,4.69565217391304,964340.217391304,-1916775.0,3577,14.79594109627315,50.63946894948991,33.518465281830196,11,1987,334,0.793577803248942,0.7926043514935122,13.086675520747159,0.008630697355236805,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,62.3291015625,6.1474609375,1.48046875,558.7021484375,576.744140625,619.7568359375,838.5869140625,1.999009690210526,15.48594624156932,13.075501228530442,43.53962035084295,36.6650390625,222.9013671875,251.1142578125,594.1142578125,27.515625,160.947265625,182.251953125,417.8291015625,1987-11-30,348.25
5,6,17.4444444444444,77.2222222222222,4.88888888888889,22.3888888888889,964340.0,-1916785.0,3577,20.48843653674947,49.435139938499496,29.086077615352256,12,1987,357,0.8414709848078965,0.8294275814489923,13.185619297979546,-6.2362386561432e-06,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,36.22265625,68.267578125,0.53125,513.765625,573.099609375,633.44921875,830.8720703125,0.625032298392842,10.753878730717064,19.204823883359968,40.46597512824427,30.673828125,210.6630859375,270.24609375,592.6640625,23.90625,154.466796875,191.623046875,427.1767578125,1987-12-23,348.25
6,7,26.0,41.9090909090909,31.2727272727273,7.90909090909091,964337.727272727,-1916777.72727273,3577,25.18253428493703,47.99624118141917,25.850251238317398,2,1988,33,0.16589613269341502,0.09028783724052472,12.868609855349826,-0.01342709635984285,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,70.0341796875,220.76953125,6.2890625,288.541015625,565.603515625,715.7568359375,648.1806640625,1.6704178951461206,10.999873777362714,15.303351385179669,26.133378095113564,37.7333984375,216.6650390625,264.2021484375,567.3466796875,26.892578125,158.1572265625,191.5849609375,415.5078125,1988-02-02,350.45
7,8,32.6,33.35,32.95,12.1,964332.0,-1916779.5,3577,28.1817608245349,46.41099705023497,24.420318170019627,3,1988,65,0.24740395925452294,0.17714242182778436,12.371688391854875,-0.016663617214897286,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,211.025390625,224.82421875,73.8154296875,64.1640625,677.8408203125,619.2880859375,494.5341796875,2.412734717844417,13.661183091724196,9.628132359299991,20.070503993610778,38.88671875,226.390625,243.3505859375,530.0986328125,26.537109375,151.4609375,181.5322265625,407.3974609375,1988-03-05,350.45
8,9,31.0,38.6363636363636,28.9545454545455,10.6363636363636,964337.727272727,-1916777.72727273,3577,29.67910018519347,42.93919671550303,26.325507307510616,3,1988,81,0.24740395925452294,0.2201008047601089,12.10332552127173,-0.01675468734908847,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,40.330078125,374.5224609375,99.81640625,46.654296875,693.298828125,574.544921875,504.9755859375,3.199056626850904,16.47119740980571,16.8755381896421,30.262891587833245,37.5771484375,220.8310546875,250.787109375,585.08203125,27.3466796875,157.90234375,179.708984375,413.0048828125,1988-03-21,350.45
9,10,28.0,43.8636363636364,27.1363636363636,9.54545454545454,964337.727272727,-1916777.72727273,3577,28.659411033615932,41.17660203674775,29.033056638939534,4,1988,97,0.3271946967961522,0.26263631823147177,11.839385757713098,-0.016163809564710974,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,8.7236328125,277.7099609375,230.833984375,33.6123046875,696.9296875,546.94921875,522.4296875,2.2916648605791545,8.43799455497707,18.512538866736683,42.20325766728875,33.6728515625,201.8564453125,251.3486328125,583.6689453125,22.8779296875,153.0263671875,189.0986328125,420.072265625,1988-04-06,350.45
10,11,22.8260869565217,48.6521739130435,27.3478260869565,8.47826086956522,964340.217391304,-1916775.0,3577,25.10894400165798,41.05181471978054,32.585674633042444,4,1988,113,0.3271946967961522,0.30466724073398044,11.59096880793756,-0.014832158866919798,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,6.09765625,227.5302734375,280.9931640625,18.990234375,669.3681640625,588.6923828125,525.513671875,2.243467991616468,14.274723252748586,19.934639089562943,33.58482140247341,35.962890625,214.767578125,242.08203125,556.923828125,22.9775390625,140.5185546875,155.1669921875,412.5087890625,1988-04-22,350.45
11,12,19.0434782608696,44.8260869565217,34.8695652173913,8.34782608695652,964340.217391304,-1916775.0,3577,20.4442733348343,43.01086819127574,35.233712416317665,5,1988,129,0.40471456356112473,0.34611282020695194,11.371828562913516,-0.012517466929665488,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,1.6904296875,172.0029296875,335.130859375,15.404296875,677.7763671875,591.3408203125,523.39453125,1.4669848913123038,13.163170894716611,18.313214767355927,40.74888896156493,34.775390625,217.71875,244.40234375,565.748046875,23.537109375,144.072265625,167.1865234375,368.9384765625,1988-05-08,350.45
12,13,18.304347826087,45.5217391304348,34.8260869565217,7.52173913043478,964340.217391304,-1916775.0,3577,16.247049284898534,49.18285238991684,33.329156037323564,5,1988,145,0.40471456356112473,0.38689342918209935,11.199980324726615,-0.00896968934736364,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,2.341796875,31.181640625,421.3193359375,69.7490234375,677.8056640625,591.6015625,523.39453125,2.9639033597638273,12.542749025684442,16.146943456757388,38.175918541936355,34.0751953125,194.369140625,228.3359375,568.06640625,17.357421875,126.822265625,156.7890625,381.4296875,1988-05-24,350.45
13,14,12.4,42.75,43.7,6.4,964332.0,-1916779.5,3577,13.509635363961008,48.72008039745232,36.50935174664606,6,1988,161,0.479425538604203,0.4269307177680907,11.095476327744093,-0.004218721382581947,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,0.654296875,10.41796875,437.9462890625,75.5732421875,671.8662109375,547.525390625,573.4091796875,2.7475965130708473,12.4948313591541,16.45455351977497,36.58189442992153,32.7021484375,187.681640625,223.8515625,520.9404296875,17.9912109375,111.09765625,133.1044921875,337.8818359375,1988-06-09,350.45
14,15,13.0434782608696,52.3913043478261,33.1739130434783,6.78260869565217,964340.217391304,-1916775.0,3577,12.34830050821255,48.012096800755685,38.29826342051507,7,1988,193,0.5508090958869698,0.5044692225283575,11.137819110449547,0.006379073923055145,10950,0,41.7,6.2,0.0,-0.3380918110064402,0.2384680744609439,-1.5094411885146568,29.902037,27.812087136513668,810.1234556686046,0.095703125,2.3447265625,268.5693359375,252.1982421875,671.1748046875,545.693359375,577.150390625,1.2920343361853166,9.70241244953324,12.520539967394821,29.266337494422718,32.6298828125,178.4189453125,215.8759765625,461.4013671875,20.9453125,108.259765625,136.2998046875,247.4365234375,1988-07-11,350.45
