,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,20.0,35.68,42.88,9.04,832095.0,-3677445.0,3577,20.099254942431035,34.32910884477628,44.050914627977114,9,1987,271,0.6816387600233341,0.6761067413467257,,,,,,,12.282483821637369,0.0343810986012727,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,11.21875,48.7998046875,83.2431640625,147.4453125,151.529296875,199.7236328125,349.220703125,2.5556529800180723,10.43221109667391,7.367312239215864,7.801426512691945,34.0537109375,175.07421875,163.046875,271.591796875,17.5947265625,67.978515625,53.234375,109.17578125,1987-09-28,348.25
1,2,16.36,25.52,56.6,8.32,832095.0,-3677445.0,3577,16.753940445115088,29.27568427990392,52.544115623545565,10,1987,303,0.7401768531960371,0.7380238129201978,20.099254942431035,34.32910884477628,44.050914627977114,,,,13.356262257024207,0.03162559577935298,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,16.6123046875,45.466796875,92.875,114.2197265625,176.0791015625,192.052734375,325.58984375,1.7662661676160698,8.807694213734687,6.968529536724834,16.360569888514625,31.2255859375,162.396484375,158.6923828125,357.283203125,11.841796875,64.8125,68.21484375,139.685546875,1987-10-30,348.25
2,3,15.92,33.56,49.04,8.4,832095.0,-3677445.0,3577,15.838266151582486,26.856872858216896,55.90777732637861,1,1988,2,0.08323691620031025,0.005479424635297034,16.753940445115088,29.27568427990392,52.544115623545565,-2.04,-1.0599999999999987,3.0799999999999983,14.320754473347224,-0.008847934379671685,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,20.2626953125,32.4736328125,71.6259765625,126.3798828125,213.7060546875,196.361328125,261.43359375,1.5491319449060659,12.157405383326322,14.171080652706308,36.40381105919906,29.158203125,196.001953125,215.1005859375,519.2197265625,15.8017578125,101.6484375,105.7451171875,259.388671875,1988-01-02,350.45
3,4,18.68,19.52,60.4,8.2,832095.0,-3677445.0,3577,16.35659811848849,26.141880786608546,56.090194926585305,1,1988,18,0.08323691620031025,0.04929508207995412,15.838266151582486,26.856872858216896,55.90777732637861,1.1600000000000001,-3.0,1.8999999999999986,14.0745705662463,-0.020639759327302443,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,26.1865234375,25.9921875,75.1552734375,136.0712890625,213.7060546875,181.4658203125,239.802734375,1.8153771738475044,19.862589192738863,21.214760414073982,31.07031664800334,31.1884765625,230.6181640625,263.65625,498.2373046875,14.2822265625,133.181640625,133.404296875,250.958984375,1988-01-18,350.45
4,5,18.32,24.0,56.32,8.2,832095.0,-3677445.0,3577,17.500759945855567,26.364282793634477,54.68480846032286,3,1988,66,0.24740395925452294,0.17983815151477422,16.35659811848849,26.141880786608546,56.090194926585305,1.2000000000000002,-4.780000000000001,3.6400000000000006,12.628120335345123,-0.03466953661254735,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,1.1875,34.4169921875,46.650390625,143.0966796875,251.19921875,183.4443359375,234.384765625,1.8251409604522746,12.024010732616333,17.252059515356336,28.215503109313964,30.21484375,192.103515625,243.455078125,482.05078125,12.6357421875,95.466796875,107.7041015625,233.9609375,1988-03-06,350.45
5,6,12.2,29.04,57.28,5.36,832095.0,-3677445.0,3577,18.650032777073402,26.922022129512577,52.93020280979662,4,1988,98,0.3271946967961522,0.2652788769038835,17.500759945855567,26.364282793634477,54.68480846032286,-3.24,4.76,-1.5599999999999987,11.523026815605215,-0.033577642164084764,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,8.732421875,5.3828125,57.5302734375,162.4384765625,251.06640625,179.97265625,191.29296875,1.3622602478467565,6.064122629818719,11.047513582252773,29.97403586308589,28.6552734375,157.791015625,206.3251953125,474.3095703125,11.8212890625,78.5810546875,120.771484375,234.9375,1988-04-07,350.45
6,7,20.92,33.16,44.4,8.24,832095.0,-3677445.0,3577,19.37115529889889,27.377410566123004,51.71010770326008,7,1988,194,0.5508090958869698,0.5068328870254867,18.650032777073402,26.922022129512577,52.93020280979662,1.3000000000000007,4.579999999999998,-5.960000000000001,10.08995971383893,0.014336291106998189,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,43.4443359375,92.875,11.447265625,136.80859375,286.876953125,170.5478515625,220.4697265625,0.19728740939083816,2.2814613032318816,1.4655335635755815,6.523611179650628,15.322265625,97.2412109375,94.5771484375,273.0986328125,5.0166015625,60.462890625,37.7646484375,112.5732421875,1988-07-12,350.45
7,8,21.8,30.72,45.92,9.32,832095.0,-3677445.0,3577,19.418323741453243,27.457128397004084,51.55339771500721,7,1988,210,0.5508090958869698,0.5441221534109104,19.37115529889889,27.377410566123004,51.71010770326008,4.800000000000001,0.8399999999999999,-5.68,10.396419209819925,0.02295659570012809,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,24.7119140625,101.712890625,26.7734375,119.1484375,296.3583984375,175.0556640625,190.34765625,0.40662146417036893,3.392474807277932,3.3388890716626083,4.773923066675202,17.1318359375,100.4326171875,124.4140625,240.1845703125,3.197265625,46.9921875,53.0380859375,118.3974609375,1988-07-28,350.45
8,9,21.0,22.28,55.24,6.96,832095.0,-3677445.0,3577,18.423658395872007,26.297677190771054,53.66830508409019,8,1988,226,0.618369803069737,0.5803660231565494,19.418323741453243,27.457128397004084,51.55339771500721,0.03999999999999915,-5.439999999999998,5.420000000000002,10.816311443906818,0.02871864708973426,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,6.537109375,88.8427734375,56.2451171875,113.359375,296.2578125,157.7041015625,183.0732421875,0.5442832914176041,2.686956784317493,3.8180373893987514,8.389063128582766,15.9599609375,92.958984375,123.4130859375,277.9921875,5.6640625,21.5234375,35.8037109375,111.1220703125,1988-08-13,350.45
9,10,15.4117647058824,22.9411764705882,59.8823529411765,11.5294117647059,832102.058823529,-3677432.64705882,3577,17.148738291390995,25.596777485850325,55.64779212773283,9,1988,258,0.6816387600233341,0.649441180325217,18.423658395872007,26.297677190771054,53.66830508409019,-3.1941176470588006,-3.8894117647058994,6.981176470588249,11.837826467440749,0.03386286249526016,10950,0,11.7,1.4,15.0,-3.585089846721026,0.5080541220524606,3.245937973420409,83.26514,18.147361685257966,247.9419285973837,18.857421875,37.84375,113.78125,82.0966796875,294.421875,148.0244140625,213.3134765625,0.6733249702456952,5.679099285150072,6.58853893279222,13.785979152030228,16.603515625,134.57421875,157.3251953125,322.5595703125,6.9248046875,69.9296875,63.3828125,125.244140625,1988-09-14,350.45
