,Unnamed: 0,pv,npv,bs,ue,x,y,spatial_ref,pv_filter,npv_filter,bs_filter,month,year,dayofyear,month_cir,dayofyear_cir,pv_lag,npv_lag,bs_lag,pv_change,npv_change,bs_change,photoperiod,photoperiod_gradient,days_since_fire,fire_severity,grass,shrub,tree,SLGA_1,SLGA_2,SLGA_3,DER_000_999,MAT,MAP,precip_30,precip_90,precip_180,precip_365,precip_730,precip_1095,precip_1460,VPD_lag,VPD_7,VPD_14,VPD_30,tmax_lag,tmax_7,tmax_14,tmax_30,tmin_lag,tmin_7,tmin_14,tmin_30,time,CO2
0,1,18.3,34.8,45.25,8.1,-1739940.0,-2989425.0,3577,17.030890952872383,35.560061919504605,45.78002235982118,9,1987,245,0.6816387600233341,0.6219518703256062,,,,,,,11.574962422862898,0.024494892410826807,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,15.13671875,86.462890625,70.388671875,42.9033203125,257.4951171875,251.0556640625,366.3974609375,0.6297474302810628,4.810218234811614,5.809489080453372,21.668655422867456,22.77734375,132.5458984375,154.091796875,412.2353515625,14.669921875,58.1650390625,74.4765625,176.755859375,1987-09-02,348.25
1,2,14.5,32.65,51.25,6.95,-1739940.0,-2989425.0,3577,16.584543466509412,33.495057496682904,48.3327331809917,9,1987,261,0.6816387600233341,0.6556691338743984,17.030890952872383,35.560061919504605,45.78002235982118,,,,11.978285309618258,0.025679106655955408,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,11.349609375,54.1943359375,105.7919921875,24.6005859375,276.265625,233.298828125,372.6767578125,1.467171321815807,13.089736187623869,11.630384313945239,13.368897942871028,30.6767578125,184.2822265625,190.1279296875,356.48828125,11.150390625,88.7998046875,78.900390625,166.9921875,1987-09-18,348.25
2,3,16.05,35.15,47.3,8.0,-1739940.0,-2989425.0,3577,15.913209872342998,32.65275490763111,49.8908986739095,9,1987,270,0.6816387600233341,0.6740855661712415,16.584543466509412,33.495057496682904,48.3327331809917,-1.125,0.1750000000000007,1.0249999999999986,12.210852805245754,0.02592725686145947,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.7470703125,63.0,105.6533203125,27.283203125,272.5029296875,236.3701171875,373.3447265625,1.069103976431681,6.931914254322023,14.808970398148414,19.43454678955615,22.0068359375,158.65234375,216.359375,400.7666015625,14.3701171875,72.509765625,97.490234375,184.0244140625,1987-09-27,348.25
3,4,15.55,33.55,49.5,7.7,-1739940.0,-2989425.0,3577,15.131630452450882,32.64953305208727,50.71827343623008,10,1987,293,0.7401768531960371,0.7192621817455338,15.913209872342998,32.65275490763111,49.8908986739095,0.5250000000000004,0.4499999999999993,-0.875,12.801466869751598,0.025058829443302955,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,3.6943359375,34.091796875,131.474609375,7.314453125,292.720703125,157.2548828125,455.2978515625,1.1235820518049822,8.335276190271177,8.94948089803319,25.192004492572263,26.296875,156.80078125,195.83984375,452.6416015625,14.4580078125,81.2177734375,111.2666015625,194.5390625,1987-10-20,348.25
4,5,12.75,34.25,51.5,6.7,-1739940.0,-2989425.0,3577,14.337679460202676,33.1550968381464,51.04330008656634,10,1987,302,0.7401768531960371,0.7361723476763936,15.131630452450882,32.64953305208727,50.71827343623008,-1.6500000000000004,-0.4499999999999993,2.1000000000000014,13.021672260538745,0.0239080268640528,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.947265625,19.546875,93.48046875,61.6005859375,292.052734375,157.9228515625,454.9013671875,1.834975577525972,7.600366317752226,9.158082601601352,26.721919337356148,33.0771484375,161.171875,187.2880859375,472.8212890625,16.158203125,87.7978515625,91.3056640625,235.072265625,1987-10-29,348.25
5,6,15.1,34.45,48.95,7.9,-1739940.0,-2989425.0,3577,13.612365120259852,33.89247718226047,51.059109264488534,11,1987,309,0.793577803248942,0.7490157876964552,14.337679460202676,33.1550968381464,51.04330008656634,-0.22500000000000053,0.45000000000000284,-0.2749999999999986,13.183913532784466,0.02256754740476552,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.765625,17.0654296875,92.708984375,65.03515625,288.06640625,161.689453125,455.12109375,3.063904355637558,9.545100525036489,9.435341895278198,20.90302690446545,36.22265625,167.08984375,194.2490234375,432.8212890625,14.6318359375,87.8193359375,103.9560546875,234.228515625,1987-11-05,348.25
6,7,15.65,30.5,52.25,7.65,-1739940.0,-2989425.0,3577,13.019829628575756,34.63803100923843,50.92351963052429,11,1987,325,0.793577803248942,0.7773303443774742,13.612365120259852,33.89247718226047,51.059109264488534,1.4500000000000002,-1.875,0.375,13.506944054960003,0.01765616247313062,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.1796875,15.0439453125,90.3388671875,71.12890625,287.396484375,159.640625,421.97265625,1.4586422947933047,9.410877425248398,14.20987199790822,25.948965544776172,27.943359375,171.8984375,233.94140625,460.1875,13.0615234375,94.4521484375,123.7841796875,242.8115234375,1987-11-21,348.25
7,8,13.8,28.1,56.7,7.05,-1739940.0,-2989425.0,3577,12.607349152393706,35.22144125224094,50.75903786615102,11,1987,334,0.793577803248942,0.7926043514935122,13.019829628575756,34.63803100923843,50.92351963052429,-0.6499999999999995,-3.1750000000000007,3.875,13.646368460892838,0.01362317378366562,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.37890625,3.6943359375,101.599609375,71.2177734375,287.396484375,159.640625,421.97265625,1.5709710434100121,10.594440061752612,10.897933335089611,31.187110847607205,27.4033203125,181.4677734375,199.021484375,502.7421875,16.7119140625,97.7119140625,100.7138671875,264.09765625,1987-11-30,348.25
8,9,8.0,39.0,51.75,10.75,-1739962.5,-2989380.0,3577,12.068804260752922,35.90602307908273,50.61759401588367,12,1987,341,0.8414709848078965,0.8041514523449627,12.607349152393706,35.22144125224094,50.75903786615102,-3.825,4.25,-0.25,13.727042167540388,0.009881572844196995,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,1.37890625,3.6943359375,82.830078125,89.9873046875,287.396484375,159.6376953125,421.9755859375,1.6192840726416067,11.806888928307046,12.165411105162624,28.238594920909115,29.00390625,194.513671875,208.87109375,491.9990234375,19.4921875,103.30078125,114.423828125,260.58203125,1987-12-07,348.25
9,10,12.7,37.45,48.55,7.5,-1739940.0,-2989425.0,3577,11.88373097490567,36.20081621164672,50.50123839008534,12,1987,350,0.8414709848078965,0.818562561459001,12.068804260752922,35.90602307908273,50.61759401588367,-0.5500000000000007,4.675000000000001,-4.075000000000003,13.78930936565894,0.004466803000997999,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,0.19921875,4.8740234375,68.3681640625,104.44921875,287.396484375,159.6376953125,421.9755859375,1.5386364737748188,9.642130678722424,13.473980405203266,26.487259215167086,31.423828125,183.484375,226.3583984375,468.2099609375,16.2216796875,109.171875,130.943359375,244.7509765625,1987-12-16,348.25
10,11,11.8,43.65,43.15,7.4,-1739940.0,-2989425.0,3577,12.266314645105382,36.136246416117174,50.180900214329256,12,1987,357,0.8414709848078965,0.8294275814489923,11.88373097490567,36.20081621164672,50.50123839008534,1.9000000000000004,2.3249999999999993,-4.300000000000001,13.802736829827307,-9.867166257393478e-06,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,0.3095703125,4.8740234375,63.0,109.8173828125,287.396484375,159.62890625,421.2666015625,1.4302723748890072,14.057584726957572,11.180767152497243,29.06330628528074,32.75390625,220.54296875,214.908203125,495.546875,21.1220703125,122.3125,125.3935546875,274.98046875,1987-12-23,348.25
11,12,13.6,34.2,50.45,7.35,-1739940.0,-2989425.0,3577,12.839362340444012,35.165307447964736,50.52424386757997,1,1988,8,0.08323691620031025,0.021916053410854716,12.266314645105382,36.136246416117174,50.180900214329256,0.4500000000000002,-1.625,0.9500000000000028,13.713394946799713,-0.010128355632279096,10950,0,7.1,4.0,25.2,-2.02329683106692,2.047715736357726,1.6955399433384073,35.132004,22.489444237051615,231.01128724563952,0.18359375,1.392578125,37.7724609375,138.7255859375,284.4931640625,162.45703125,420.966796875,2.068503716556806,19.344589020497715,12.945937785175234,29.92324675121305,33.3701171875,238.390625,223.8681640625,531.013671875,18.89453125,125.7490234375,126.763671875,308.7216796875,1988-01-08,350.45
