"","tmin","time"
"1",17.6513671875,1980-01-01
"2",16.380859375,1980-01-02
"3",16.6611328125,1980-01-03
"4",15.12109375,1980-01-04
"5",13.4609375,1980-01-05
"6",12.37109375,1980-01-06
"7",12.94140625,1980-01-07
"8",16.5908203125,1980-01-08
"9",17.3212890625,1980-01-09
"10",19.951171875,1980-01-10
"11",14.861328125,1980-01-11
"12",13.0908203125,1980-01-12
"13",15.8408203125,1980-01-13
"14",20.861328125,1980-01-14
"15",18.1005859375,1980-01-15
"16",12.701171875,1980-01-16
"17",17.470703125,1980-01-17
"18",21.62109375,1980-01-18
"19",16.30078125,1980-01-19
"20",14.28125,1980-01-20
"21",13.4609375,1980-01-21
"22",17.451171875,1980-01-22
"23",17.4013671875,1980-01-23
"24",15.3505859375,1980-01-24
"25",18.69140625,1980-01-25
"26",16.62109375,1980-01-26
"27",12.3408203125,1980-01-27
"28",11.9609375,1980-01-28
"29",17.5810546875,1980-01-29
"30",14.28125,1980-01-30
"31",11.12109375,1980-01-31
"32",16.220703125,1980-02-01
"33",16.9912109375,1980-02-02
"34",16.271484375,1980-02-03
"35",15.7314453125,1980-02-04
"36",13.451171875,1980-02-05
"37",16.4306640625,1980-02-06
"38",12.0810546875,1980-02-07
"39",14.78125,1980-02-08
"40",13.53125,1980-02-09
"41",13.560546875,1980-02-10
"42",14.8505859375,1980-02-11
"43",18.8212890625,1980-02-12
"44",18.6806640625,1980-02-13
"45",18.470703125,1980-02-14
"46",17.9208984375,1980-02-15
"47",17.4912109375,1980-02-16
"48",17.3505859375,1980-02-17
"49",20.2412109375,1980-02-18
"50",24.8212890625,1980-02-19
"51",27.951171875,1980-02-20
"52",20.021484375,1980-02-21
"53",16.6806640625,1980-02-22
"54",11.53125,1980-02-23
"55",15.111328125,1980-02-24
"56",13.291015625,1980-02-25
"57",18.1611328125,1980-02-26
"58",21.1708984375,1980-02-27
"59",15.94140625,1980-02-28
"60",14.0712890625,1980-02-29
"61",10.732421875,1980-03-01
"62",14.662109375,1980-03-02
"63",10.2119140625,1980-03-03
"64",16.83203125,1980-03-04
"65",12.8515625,1980-03-05
"66",11.4716796875,1980-03-06
"67",15.3818359375,1980-03-07
"68",17.7822265625,1980-03-08
"69",11.732421875,1980-03-09
"70",9.171875,1980-03-10
"71",9.0517578125,1980-03-11
"72",16.90234375,1980-03-12
"73",15.322265625,1980-03-13
"74",13.681640625,1980-03-14
"75",10.83203125,1980-03-15
"76",12.482421875,1980-03-16
"77",16.482421875,1980-03-17
"78",18.572265625,1980-03-18
"79",16.232421875,1980-03-19
"80",16.3818359375,1980-03-20
"81",20.6220703125,1980-03-21
"82",15.76171875,1980-03-22
"83",12.5615234375,1980-03-23
"84",13.662109375,1980-03-24
"85",14.08203125,1980-03-25
"86",23.671875,1980-03-26
"87",15.7021484375,1980-03-27
"88",18.3115234375,1980-03-28
"89",13.7724609375,1980-03-29
"90",8.3115234375,1980-03-30
"91",5.9921875,1980-03-31
"92",10.890625,1980-04-01
"93",13.8212890625,1980-04-02
"94",13.7412109375,1980-04-03
"95",16.611328125,1980-04-04
"96",13.2314453125,1980-04-05
"97",9.0908203125,1980-04-06
"98",9.701171875,1980-04-07
"99",14.44140625,1980-04-08
"100",15.4013671875,1980-04-09
"101",13.4111328125,1980-04-10
"102",14.30078125,1980-04-11
"103",11.7509765625,1980-04-12
"104",14.6611328125,1980-04-13
"105",15.55078125,1980-04-14
"106",22.7607421875,1980-04-15
"107",8.2109375,1980-04-16
"108",17.19140625,1980-04-17
"109",19.6005859375,1980-04-18
"110",21.7412109375,1980-04-19
"111",19.0810546875,1980-04-20
"112",23.521484375,1980-04-21
"113",18.701171875,1980-04-22
"114",12.861328125,1980-04-23
"115",15.611328125,1980-04-24
"116",13.9814453125,1980-04-25
"117",11.4609375,1980-04-26
"118",11.140625,1980-04-27
"119",7.55078125,1980-04-28
"120",7.8505859375,1980-04-29
"121",8.5009765625,1980-04-30
"122",8.90234375,1980-05-01
"123",8.5517578125,1980-05-02
"124",6.2421875,1980-05-03
"125",7.072265625,1980-05-04
"126",11.2724609375,1980-05-05
"127",16.751953125,1980-05-06
"128",11.6923828125,1980-05-07
"129",9.9619140625,1980-05-08
"130",11.001953125,1980-05-09
"131",13.2119140625,1980-05-10
"132",12.421875,1980-05-11
"133",11.3515625,1980-05-12
"134",9.0224609375,1980-05-13
"135",9.51171875,1980-05-14
"136",13.4716796875,1980-05-15
"137",14.3115234375,1980-05-16
"138",10.7021484375,1980-05-17
"139",5.5419921875,1980-05-18
"140",4.8017578125,1980-05-19
"141",6.3115234375,1980-05-20
"142",9.0615234375,1980-05-21
"143",6.4921875,1980-05-22
"144",12.9423828125,1980-05-23
"145",15.83203125,1980-05-24
"146",16.5322265625,1980-05-25
"147",16.6015625,1980-05-26
"148",11.322265625,1980-05-27
"149",9.091796875,1980-05-28
"150",11.3916015625,1980-05-29
"151",14.5224609375,1980-05-30
"152",11.0419921875,1980-05-31
"153",10.994140625,1980-06-01
"154",11.333984375,1980-06-02
"155",14.494140625,1980-06-03
"156",8.68359375,1980-06-04
"157",7.763671875,1980-06-05
"158",8.2236328125,1980-06-06
"159",9.84375,1980-06-07
"160",8.4443359375,1980-06-08
"161",8.1337890625,1980-06-09
"162",6.9443359375,1980-06-10
"163",5.1435546875,1980-06-11
"164",4.18359375,1980-06-12
"165",4.34375,1980-06-13
"166",7.4638671875,1980-06-14
"167",10.2939453125,1980-06-15
"168",6.0537109375,1980-06-16
"169",5.3740234375,1980-06-17
"170",6.8037109375,1980-06-18
"171",3.0439453125,1980-06-19
"172",2.494140625,1980-06-20
"173",5.34375,1980-06-21
"174",9.07421875,1980-06-22
"175",9.68359375,1980-06-23
"176",7.1337890625,1980-06-24
"177",10.4443359375,1980-06-25
"178",12.314453125,1980-06-26
"179",10.2939453125,1980-06-27
"180",9.1640625,1980-06-28
"181",8.013671875,1980-06-29
"182",6.5439453125,1980-06-30
"183",8.6005859375,1980-07-01
"184",12.4208984375,1980-07-02
"185",9.630859375,1980-07-03
"186",11.220703125,1980-07-04
"187",8.6806640625,1980-07-05
"188",9.94140625,1980-07-06
"189",7.28125,1980-07-07
"190",7.4013671875,1980-07-08
"191",3.4912109375,1980-07-09
"192",6.9208984375,1980-07-10
"193",10.6708984375,1980-07-11
"194",6.9609375,1980-07-12
"195",8.4306640625,1980-07-13
"196",8.8505859375,1980-07-14
"197",7.87109375,1980-07-15
"198",4.6806640625,1980-07-16
"199",7.310546875,1980-07-17
"200",2.201171875,1980-07-18
"201",5.1611328125,1980-07-19
"202",9.9814453125,1980-07-20
"203",8.7509765625,1980-07-21
"204",3.5107421875,1980-07-22
"205",3.4306640625,1980-07-23
"206",-0.3291015625,1980-07-24
"207",1.7607421875,1980-07-25
"208",8.2607421875,1980-07-26
"209",13.060546875,1980-07-27
"210",6.4912109375,1980-07-28
"211",6.2509765625,1980-07-29
"212",4.1611328125,1980-07-30
"213",4.0908203125,1980-07-31
"214",5.3466796875,1980-08-01
"215",6.9873046875,1980-08-02
"216",2.1865234375,1980-08-03
"217",5.6474609375,1980-08-04
"218",8.7265625,1980-08-05
"219",12.2373046875,1980-08-06
"220",5.947265625,1980-08-07
"221",3.4765625,1980-08-08
"222",8.6669921875,1980-08-09
"223",12.6474609375,1980-08-10
"224",9.876953125,1980-08-11
"225",7.2373046875,1980-08-12
"226",2.947265625,1980-08-13
"227",3.5166015625,1980-08-14
"228",10.7265625,1980-08-15
"229",2.9365234375,1980-08-16
"230",2.5068359375,1980-08-17
"231",5.197265625,1980-08-18
"232",10.1669921875,1980-08-19
"233",8.5966796875,1980-08-20
"234",3.287109375,1980-08-21
"235",11.02734375,1980-08-22
"236",4.8369140625,1980-08-23
"237",4.806640625,1980-08-24
"238",7.107421875,1980-08-25
"239",5.796875,1980-08-26
"240",11.95703125,1980-08-27
"241",5.7265625,1980-08-28
"242",8.1865234375,1980-08-29
"243",13.8466796875,1980-08-30
"244",6.8671875,1980-08-31
"245",5.1748046875,1980-09-01
"246",7.8251953125,1980-09-02
"247",5.5048828125,1980-09-03
"248",14.4453125,1980-09-04
"249",7.9453125,1980-09-05
"250",13.21484375,1980-09-06
"251",12.6650390625,1980-09-07
"252",13.21484375,1980-09-08
"253",10.0048828125,1980-09-09
"254",8.9345703125,1980-09-10
"255",8.134765625,1980-09-11
"256",7.224609375,1980-09-12
"257",5.224609375,1980-09-13
"258",16.3154296875,1980-09-14
"259",8.9951171875,1980-09-15
"260",8.1953125,1980-09-16
"261",8.1845703125,1980-09-17
"262",7.5146484375,1980-09-18
"263",4.5947265625,1980-09-19
"264",7.39453125,1980-09-20
"265",7.78515625,1980-09-21
"266",5.5048828125,1980-09-22
"267",15.615234375,1980-09-23
"268",19.794921875,1980-09-24
"269",11.625,1980-09-25
"270",8.294921875,1980-09-26
"271",6.14453125,1980-09-27
"272",9.6748046875,1980-09-28
"273",19.7353515625,1980-09-29
"274",10.8046875,1980-09-30
"275",8.2392578125,1980-10-01
"276",12.478515625,1980-10-02
"277",6.6591796875,1980-10-03
"278",14.138671875,1980-10-04
"279",17.5390625,1980-10-05
"280",11.478515625,1980-10-06
"281",7.46875,1980-10-07
"282",7.1787109375,1980-10-08
"283",9.369140625,1980-10-09
"284",11.388671875,1980-10-10
"285",8.2890625,1980-10-11
"286",12.21875,1980-10-12
"287",11.8388671875,1980-10-13
"288",9.3193359375,1980-10-14
"289",16.2490234375,1980-10-15
"290",18.9892578125,1980-10-16
"291",14.0390625,1980-10-17
"292",12.2587890625,1980-10-18
"293",20.46875,1980-10-19
"294",13.4091796875,1980-10-20
"295",15.689453125,1980-10-21
"296",23.96875,1980-10-22
"297",13.94921875,1980-10-23
"298",8.3994140625,1980-10-24
"299",11.5888671875,1980-10-25
"300",17.359375,1980-10-26
"301",12.5087890625,1980-10-27
"302",9.5390625,1980-10-28
"303",6.87890625,1980-10-29
"304",6.619140625,1980-10-30
"305",9.728515625,1980-10-31
"306",9.2119140625,1980-11-01
"307",7.6416015625,1980-11-02
"308",14.6015625,1980-11-03
"309",16.8720703125,1980-11-04
"310",12.6923828125,1980-11-05
"311",11.9423828125,1980-11-06
"312",8.9921875,1980-11-07
"313",11.912109375,1980-11-08
"314",11.4921875,1980-11-09
"315",13.7119140625,1980-11-10
"316",18.83203125,1980-11-11
"317",20.591796875,1980-11-12
"318",19.2822265625,1980-11-13
"319",17.3115234375,1980-11-14
"320",17.90234375,1980-11-15
