"","tmin","time"
"1",22.1826171875,1980-01-01
"2",25.373046875,1980-01-02
"3",24.6328125,1980-01-03
"4",22.2431640625,1980-01-04
"5",22.3134765625,1980-01-05
"6",21.5927734375,1980-01-06
"7",22.3427734375,1980-01-07
"8",22.283203125,1980-01-08
"9",20.1533203125,1980-01-09
"10",20.2431640625,1980-01-10
"11",26.5126953125,1980-01-11
"12",22.47265625,1980-01-12
"13",17.5234375,1980-01-13
"14",21.3525390625,1980-01-14
"15",23.1826171875,1980-01-15
"16",24.7626953125,1980-01-16
"17",22.54296875,1980-01-17
"18",24.962890625,1980-01-18
"19",29.783203125,1980-01-19
"20",25.6630859375,1980-01-20
"21",22.5927734375,1980-01-21
"22",22.693359375,1980-01-22
"23",23.8134765625,1980-01-23
"24",27.86328125,1980-01-24
"25",26.2734375,1980-01-25
"26",29.443359375,1980-01-26
"27",24.8232421875,1980-01-27
"28",26.0830078125,1980-01-28
"29",27.1533203125,1980-01-29
"30",26.6533203125,1980-01-30
"31",27.1630859375,1980-01-31
"32",26.1923828125,1980-02-01
"33",29.232421875,1980-02-02
"34",27.931640625,1980-02-03
"35",24.091796875,1980-02-04
"36",22.3623046875,1980-02-05
"37",23.162109375,1980-02-06
"38",26.7119140625,1980-02-07
"39",24.921875,1980-02-08
"40",26.0322265625,1980-02-09
"41",23.3818359375,1980-02-10
"42",23.431640625,1980-02-11
"43",23.921875,1980-02-12
"44",24.5419921875,1980-02-13
"45",23.341796875,1980-02-14
"46",22.1318359375,1980-02-15
"47",21.251953125,1980-02-16
"48",21.1123046875,1980-02-17
"49",22.1923828125,1980-02-18
"50",25.2216796875,1980-02-19
"51",28.6923828125,1980-02-20
"52",29.2216796875,1980-02-21
"53",28.9716796875,1980-02-22
"54",23.5322265625,1980-02-23
"55",20.8916015625,1980-02-24
"56",20.40234375,1980-02-25
"57",19.0322265625,1980-02-26
"58",21.982421875,1980-02-27
"59",23.7822265625,1980-02-28
"60",23.26171875,1980-02-29
"61",21.392578125,1980-03-01
"62",21.873046875,1980-03-02
"63",23.033203125,1980-03-03
"64",23.033203125,1980-03-04
"65",21.6728515625,1980-03-05
"66",22.203125,1980-03-06
"67",24.4833984375,1980-03-07
"68",23.802734375,1980-03-08
"69",24.2734375,1980-03-09
"70",21.1630859375,1980-03-10
"71",18.0732421875,1980-03-11
"72",18.943359375,1980-03-12
"73",21.052734375,1980-03-13
"74",17.2626953125,1980-03-14
