"","tmin","time"
"1",25.8251953125,1980-01-01
"2",22.6953125,1980-01-02
"3",22.775390625,1980-01-03
"4",22.46484375,1980-01-04
"5",26.1845703125,1980-01-05
"6",25.544921875,1980-01-06
"7",22.705078125,1980-01-07
"8",19.5751953125,1980-01-08
"9",19.5947265625,1980-01-09
"10",17.1552734375,1980-01-10
"11",21.1650390625,1980-01-11
"12",25.134765625,1980-01-12
"13",22.9951171875,1980-01-13
"14",19.8349609375,1980-01-14
"15",21.89453125,1980-01-15
"16",21.60546875,1980-01-16
"17",20.78515625,1980-01-17
"18",20.1552734375,1980-01-18
"19",21.615234375,1980-01-19
"20",22.224609375,1980-01-20
"21",25.625,1980-01-21
"22",27.705078125,1980-01-22
"23",27.474609375,1980-01-23
"24",23.14453125,1980-01-24
"25",24.044921875,1980-01-25
"26",24.474609375,1980-01-26
"27",24.9853515625,1980-01-27
"28",24.6650390625,1980-01-28
"29",26.03515625,1980-01-29
"30",26.10546875,1980-01-30
"31",23.5751953125,1980-01-31
"32",24.1171875,1980-02-01
"33",23.7373046875,1980-02-02
"34",25.3671875,1980-02-03
"35",25.2666015625,1980-02-04
"36",22.9267578125,1980-02-05
"37",25.0869140625,1980-02-06
"38",27.6865234375,1980-02-07
"39",27.9169921875,1980-02-08
"40",29.63671875,1980-02-09
"41",24.546875,1980-02-10
"42",26.5068359375,1980-02-11
"43",23.38671875,1980-02-12
"44",25.0166015625,1980-02-13
"45",22.20703125,1980-02-14
"46",25.3369140625,1980-02-15
"47",24.6669921875,1980-02-16
"48",24.287109375,1980-02-17
"49",24.4873046875,1980-02-18
"50",21.3173828125,1980-02-19
"51",17.8173828125,1980-02-20
"52",19.4072265625,1980-02-21
"53",19.287109375,1980-02-22
"54",20.8466796875,1980-02-23
"55",21.5166015625,1980-02-24
"56",19.8671875,1980-02-25
"57",20.3369140625,1980-02-26
"58",20.77734375,1980-02-27
"59",20.0068359375,1980-02-28
"60",22.056640625,1980-02-29
"61",28.1923828125,1980-03-01
"62",26.0419921875,1980-03-02
"63",24.091796875,1980-03-03
"64",20.8515625,1980-03-04
"65",20.9921875,1980-03-05
"66",21.65234375,1980-03-06
"67",20.9423828125,1980-03-07
"68",19.7421875,1980-03-08
"69",20.5322265625,1980-03-09
"70",20.65234375,1980-03-10
"71",18.8115234375,1980-03-11
"72",17.40234375,1980-03-12
"73",21.4716796875,1980-03-13
"74",24.8623046875,1980-03-14
"75",24.1220703125,1980-03-15
"76",20.841796875,1980-03-16
"77",21.421875,1980-03-17
"78",21.26171875,1980-03-18
"79",18.2822265625,1980-03-19
"80",20.1015625,1980-03-20
"81",17.2822265625,1980-03-21
"82",20.8515625,1980-03-22
"83",21.3623046875,1980-03-23
"84",23.8623046875,1980-03-24
"85",22.26171875,1980-03-25
"86",23.08203125,1980-03-26
"87",24.90234375,1980-03-27
"88",29.251953125,1980-03-28
"89",25.3017578125,1980-03-29
"90",22.08203125,1980-03-30
"91",23.7119140625,1980-03-31
"92",22.6845703125,1980-04-01
"93",21.615234375,1980-04-02
"94",22.6552734375,1980-04-03
"95",16.8349609375,1980-04-04
"96",16.03515625,1980-04-05
"97",21.2451171875,1980-04-06
"98",19.0947265625,1980-04-07
"99",16.71484375,1980-04-08
"100",20.1650390625,1980-04-09
"101",18.1650390625,1980-04-10
"102",18.5947265625,1980-04-11
"103",17.3046875,1980-04-12
"104",15.9052734375,1980-04-13
"105",16.115234375,1980-04-14
"106",15.6845703125,1980-04-15
"107",13.3154296875,1980-04-16
"108",14.4248046875,1980-04-17
"109",14.615234375,1980-04-18
"110",16.1552734375,1980-04-19
"111",17.85546875,1980-04-20
"112",17.125,1980-04-21
"113",10.28515625,1980-04-22
"114",11.35546875,1980-04-23
"115",15.044921875,1980-04-24
"116",14.8251953125,1980-04-25
"117",15.9951171875,1980-04-26
"118",17.474609375,1980-04-27
"119",18.294921875,1980-04-28
"120",12.5947265625,1980-04-29
"121",12.9248046875,1980-04-30
"122",14.4951171875,1980-05-01
"123",17.21484375,1980-05-02
"124",19.21484375,1980-05-03
"125",18.275390625,1980-05-04
"126",20.0146484375,1980-05-05
"127",16.64453125,1980-05-06
"128",10.9052734375,1980-05-07
"129",11.974609375,1980-05-08
"130",16.275390625,1980-05-09
"131",11.1845703125,1980-05-10
"132",10.39453125,1980-05-11
"133",12.375,1980-05-12
"134",13.544921875,1980-05-13
"135",16.4951171875,1980-05-14
"136",16.6748046875,1980-05-15
"137",14.8349609375,1980-05-16
"138",18.53515625,1980-05-17
"139",14.0048828125,1980-05-18
"140",13.4052734375,1980-05-19
"141",16.794921875,1980-05-20
"142",13.865234375,1980-05-21
"143",14.3154296875,1980-05-22
"144",15.134765625,1980-05-23
"145",10.4453125,1980-05-24
"146",11.275390625,1980-05-25
"147",11.21484375,1980-05-26
"148",10.2548828125,1980-05-27
"149",16.4345703125,1980-05-28
"150",17.3046875,1980-05-29
"151",12.21484375,1980-05-30
"152",12.8251953125,1980-05-31
"153",13.2041015625,1980-06-01
"154",15.5244140625,1980-06-02
"155",10.75390625,1980-06-03
"156",9.0244140625,1980-06-04
"157",9.50390625,1980-06-05
"158",9.09375,1980-06-06
"159",7.75390625,1980-06-07
"160",5.244140625,1980-06-08
"161",8.2744140625,1980-06-09
"162",8.0244140625,1980-06-10
"163",9.734375,1980-06-11
"164",10.103515625,1980-06-12
"165",11.84375,1980-06-13
"166",11.7744140625,1980-06-14
"167",8.4541015625,1980-06-15
"168",9.763671875,1980-06-16
"169",9.4736328125,1980-06-17
"170",7.654296875,1980-06-18
"171",9.603515625,1980-06-19
"172",13.4638671875,1980-06-20
"173",16.654296875,1980-06-21
"174",12.083984375,1980-06-22
"175",13.5439453125,1980-06-23
"176",14.4541015625,1980-06-24
"177",13.404296875,1980-06-25
"178",11.4541015625,1980-06-26
"179",9.814453125,1980-06-27
"180",7.1240234375,1980-06-28
"181",7.244140625,1980-06-29
"182",13.0244140625,1980-06-30
"183",10.318359375,1980-07-01
"184",9.158203125,1980-07-02
"185",9.158203125,1980-07-03
"186",7.4775390625,1980-07-04
"187",7.8876953125,1980-07-05
"188",8.7578125,1980-07-06
"189",7.1376953125,1980-07-07
"190",8.2578125,1980-07-08
"191",10.4677734375,1980-07-09
"192",12.1376953125,1980-07-10
"193",9.3984375,1980-07-11
"194",9.1884765625,1980-07-12
"195",9.0576171875,1980-07-13
"196",8.7275390625,1980-07-14
"197",7.677734375,1980-07-15
"198",11.748046875,1980-07-16
"199",7.5283203125,1980-07-17
"200",10.498046875,1980-07-18
"201",7.677734375,1980-07-19
"202",8.8076171875,1980-07-20
"203",7.6982421875,1980-07-21
"204",8.828125,1980-07-22
"205",8.3076171875,1980-07-23
"206",9.0078125,1980-07-24
"207",12.73828125,1980-07-25
"208",13.6181640625,1980-07-26
"209",9.0078125,1980-07-27
"210",8.9677734375,1980-07-28
"211",7.5078125,1980-07-29
"212",6.73828125,1980-07-30
"213",9.158203125,1980-07-31
"214",8.140625,1980-08-01
"215",9.201171875,1980-08-02
"216",10.0009765625,1980-08-03
"217",14.8408203125,1980-08-04
"218",10.5810546875,1980-08-05
"219",11.2412109375,1980-08-06
"220",6.880859375,1980-08-07
"221",8.880859375,1980-08-08
"222",10.4912109375,1980-08-09
"223",11.201171875,1980-08-10
"224",7.2314453125,1980-08-11
"225",9.9013671875,1980-08-12
"226",11.5009765625,1980-08-13
"227",9.80078125,1980-08-14
"228",12.1611328125,1980-08-15
"229",11.4208984375,1980-08-16
"230",8.37109375,1980-08-17
"231",9.861328125,1980-08-18
"232",6.3310546875,1980-08-19
"233",5.201171875,1980-08-20
"234",10.361328125,1980-08-21
"235",10.771484375,1980-08-22
"236",8.640625,1980-08-23
"237",9.291015625,1980-08-24
"238",8.0009765625,1980-08-25
"239",15.1708984375,1980-08-26
"240",8.80078125,1980-08-27
"241",10.1806640625,1980-08-28
"242",8.6708984375,1980-08-29
"243",12.541015625,1980-08-30
"244",9.2412109375,1980-08-31
"245",8.8603515625,1980-09-01
