"","tmin","time"
"1",23.7109375,1980-01-01
"2",19.44140625,1980-01-02
"3",17.890625,1980-01-03
"4",18.201171875,1980-01-04
"5",22.87109375,1980-01-05
"6",20.2109375,1980-01-06
"7",19.451171875,1980-01-07
"8",15.94140625,1980-01-08
"9",18.5908203125,1980-01-09
"10",13.791015625,1980-01-10
"11",16.5712890625,1980-01-11
"12",21.521484375,1980-01-12
"13",20.5810546875,1980-01-13
"14",16.810546875,1980-01-14
"15",20.6806640625,1980-01-15
"16",18.310546875,1980-01-16
"17",15.5712890625,1980-01-17
"18",16.3212890625,1980-01-18
"19",17.7314453125,1980-01-19
"20",18.130859375,1980-01-20
"21",18.810546875,1980-01-21
"22",22.9814453125,1980-01-22
"23",23.140625,1980-01-23
"24",25.060546875,1980-01-24
"25",18.291015625,1980-01-25
"26",17.1513671875,1980-01-26
"27",16.1513671875,1980-01-27
"28",21.8212890625,1980-01-28
"29",18.6005859375,1980-01-29
"30",15.880859375,1980-01-30
"31",15.8212890625,1980-01-31
"32",16.806640625,1980-02-01
"33",16.77734375,1980-02-02
"34",17.037109375,1980-02-03
"35",17.626953125,1980-02-04
"36",17.63671875,1980-02-05
"37",18.4365234375,1980-02-06
"38",23.0966796875,1980-02-07
"39",22.9873046875,1980-02-08
"40",25.357421875,1980-02-09
"41",23.0966796875,1980-02-10
"42",21.4169921875,1980-02-11
"43",15.3173828125,1980-02-12
"44",14.8173828125,1980-02-13
"45",13.9765625,1980-02-14
"46",15.466796875,1980-02-15
"47",16.796875,1980-02-16
"48",17.8369140625,1980-02-17
"49",20.45703125,1980-02-18
"50",20.0166015625,1980-02-19
"51",16.8369140625,1980-02-20
"52",16.70703125,1980-02-21
"53",18.4873046875,1980-02-22
"54",18.6865234375,1980-02-23
"55",19.20703125,1980-02-24
"56",19.3369140625,1980-02-25
"57",19.27734375,1980-02-26
"58",16.357421875,1980-02-27
"59",14.8671875,1980-02-28
"60",15.5673828125,1980-02-29
"61",18.6806640625,1980-03-01
"62",17.5908203125,1980-03-02
"63",19.8505859375,1980-03-03
"64",14.8505859375,1980-03-04
"65",15.541015625,1980-03-05
"66",19.0810546875,1980-03-06
"67",17.220703125,1980-03-07
"68",17.4111328125,1980-03-08
"69",20.7109375,1980-03-09
"70",22.78125,1980-03-10
"71",15.4013671875,1980-03-11
"72",12.7607421875,1980-03-12
"73",15.28125,1980-03-13
"74",17.521484375,1980-03-14
"75",20.220703125,1980-03-15
"76",24.380859375,1980-03-16
"77",20.4111328125,1980-03-17
"78",19.62109375,1980-03-18
"79",12.9208984375,1980-03-19
"80",16.9912109375,1980-03-20
"81",11.701171875,1980-03-21
"82",14.271484375,1980-03-22
"83",13.5908203125,1980-03-23
"84",18.0107421875,1980-03-24
"85",17.701171875,1980-03-25
"86",18.7607421875,1980-03-26
"87",17.810546875,1980-03-27
"88",18.8310546875,1980-03-28
"89",21.5107421875,1980-03-29
"90",17.560546875,1980-03-30
"91",16.951171875,1980-03-31
"92",17.69921875,1980-04-01
"93",11.529296875,1980-04-02
"94",14.12890625,1980-04-03
"95",11.708984375,1980-04-04
"96",11.1494140625,1980-04-05
"97",12.6787109375,1980-04-06
"98",13.9189453125,1980-04-07
"99",13.5185546875,1980-04-08
"100",13.3291015625,1980-04-09
"101",10.3388671875,1980-04-10
"102",11.119140625,1980-04-11
"103",10.3994140625,1980-04-12
"104",14.619140625,1980-04-13
"105",16.12890625,1980-04-14
"106",8.779296875,1980-04-15
"107",9.7890625,1980-04-16
"108",13.2685546875,1980-04-17
"109",14.708984375,1980-04-18
"110",14.6689453125,1980-04-19
"111",16.0986328125,1980-04-20
"112",12.638671875,1980-04-21
"113",9.3486328125,1980-04-22
"114",11.30859375,1980-04-23
"115",9.619140625,1980-04-24
"116",8.478515625,1980-04-25
"117",11.7392578125,1980-04-26
"118",13.6689453125,1980-04-27
"119",13.779296875,1980-04-28
"120",15.548828125,1980-04-29
"121",12.6494140625,1980-04-30
"122",12.728515625,1980-05-01
"123",16.19921875,1980-05-02
"124",16.4892578125,1980-05-03
"125",12.9091796875,1980-05-04
"126",15.4091796875,1980-05-05
"127",15.4990234375,1980-05-06
"128",14.7490234375,1980-05-07
"129",14.5791015625,1980-05-08
"130",15.619140625,1980-05-09
"131",7.0791015625,1980-05-10
"132",5.888671875,1980-05-11
"133",8.8193359375,1980-05-12
"134",9.71875,1980-05-13
"135",12.7890625,1980-05-14
"136",11.80859375,1980-05-15
"137",11.8193359375,1980-05-16
"138",13.388671875,1980-05-17
"139",10.96875,1980-05-18
"140",9.80859375,1980-05-19
"141",10.439453125,1980-05-20
"142",14.5986328125,1980-05-21
"143",16.5986328125,1980-05-22
"144",10.8291015625,1980-05-23
"145",10.869140625,1980-05-24
"146",9.5888671875,1980-05-25
"147",7.55859375,1980-05-26
"148",11.94921875,1980-05-27
"149",14.3994140625,1980-05-28
"150",15.2392578125,1980-05-29
"151",14.71875,1980-05-30
"152",13.21875,1980-05-31
"153",13.4736328125,1980-06-01
"154",13.494140625,1980-06-02
"155",11.083984375,1980-06-03
"156",12.84375,1980-06-04
"157",10.4140625,1980-06-05
"158",7.7744140625,1980-06-06
"159",5.5439453125,1980-06-07
"160",6.244140625,1980-06-08
"161",6.314453125,1980-06-09
"162",3.994140625,1980-06-10
"163",3.013671875,1980-06-11
"164",6.0537109375,1980-06-12
"165",11.2744140625,1980-06-13
"166",10.09375,1980-06-14
"167",10.6240234375,1980-06-15
"168",11.3935546875,1980-06-16
"169",7.50390625,1980-06-17
"170",10.3642578125,1980-06-18
"171",10.84375,1980-06-19
"172",12.1943359375,1980-06-20
"173",14.4541015625,1980-06-21
"174",14.0439453125,1980-06-22
"175",12.603515625,1980-06-23
"176",14.3642578125,1980-06-24
"177",12.7236328125,1980-06-25
"178",10.9140625,1980-06-26
"179",4.984375,1980-06-27
"180",4.09375,1980-06-28
"181",6.173828125,1980-06-29
"182",10.2744140625,1980-06-30
"183",10.9609375,1980-07-01
"184",11.810546875,1980-07-02
"185",8.611328125,1980-07-03
"186",6.9208984375,1980-07-04
"187",6.880859375,1980-07-05
"188",8.720703125,1980-07-06
"189",9.2509765625,1980-07-07
"190",10.140625,1980-07-08
"191",12.521484375,1980-07-09
"192",11.8212890625,1980-07-10
"193",11.2607421875,1980-07-11
"194",7.5908203125,1980-07-12
"195",7.970703125,1980-07-13
"196",8.78125,1980-07-14
"197",9.7314453125,1980-07-15
"198",10.611328125,1980-07-16
"199",8.5810546875,1980-07-17
"200",8.5107421875,1980-07-18
"201",9.0107421875,1980-07-19
"202",4.9609375,1980-07-20
"203",5.041015625,1980-07-21
"204",8.6611328125,1980-07-22
"205",10.5908203125,1980-07-23
"206",11.060546875,1980-07-24
"207",12.361328125,1980-07-25
"208",9.880859375,1980-07-26
"209",9.451171875,1980-07-27
"210",9.810546875,1980-07-28
"211",7.0810546875,1980-07-29
"212",9.140625,1980-07-30
"213",11.9208984375,1980-07-31
"214",10.7470703125,1980-08-01
"215",8.8369140625,1980-08-02
"216",8.6669921875,1980-08-03
"217",10.537109375,1980-08-04
"218",11.2470703125,1980-08-05
"219",10.6767578125,1980-08-06
"220",11.2568359375,1980-08-07
"221",9.20703125,1980-08-08
"222",11.107421875,1980-08-09
"223",10.4765625,1980-08-10
"224",7.0673828125,1980-08-11
"225",5.7470703125,1980-08-12
"226",5.197265625,1980-08-13
"227",7.1767578125,1980-08-14
"228",10.8466796875,1980-08-15
"229",8.357421875,1980-08-16
"230",9.5966796875,1980-08-17
"231",7.4765625,1980-08-18
"232",6.787109375,1980-08-19
"233",9.63671875,1980-08-20
"234",12.02734375,1980-08-21
"235",12.126953125,1980-08-22
"236",7.88671875,1980-08-23
"237",6.52734375,1980-08-24
"238",8.3466796875,1980-08-25
"239",11.787109375,1980-08-26
"240",11.77734375,1980-08-27
"241",13.037109375,1980-08-28
"242",13.4072265625,1980-08-29
"243",11.9365234375,1980-08-30
"244",12.716796875,1980-08-31
"245",10.455078125,1980-09-01
"246",12.125,1980-09-02
"247",11.46484375,1980-09-03
"248",10.6748046875,1980-09-04
"249",9.78515625,1980-09-05
"250",13.7548828125,1980-09-06
"251",10.85546875,1980-09-07
"252",9.294921875,1980-09-08
"253",5.455078125,1980-09-09
"254",7.634765625,1980-09-10
