"","tmin","time"
"1",18.0595703125,1980-01-01
"2",18.5400390625,1980-01-02
"3",21.0703125,1980-01-03
"4",17.009765625,1980-01-04
"5",16.91015625,1980-01-05
"6",16.7099609375,1980-01-06
"7",18.58984375,1980-01-07
"8",15.349609375,1980-01-08
"9",19.919921875,1980-01-09
"10",16.2197265625,1980-01-10
"11",19.58984375,1980-01-11
"12",14.7802734375,1980-01-12
"13",15.3203125,1980-01-13
"14",16.7197265625,1980-01-14
"15",17.7998046875,1980-01-15
"16",14.6904296875,1980-01-16
"17",14.1201171875,1980-01-17
"18",18.3603515625,1980-01-18
"19",17.8701171875,1980-01-19
"20",14.759765625,1980-01-20
"21",15.849609375,1980-01-21
"22",17.9697265625,1980-01-22
"23",19.1904296875,1980-01-23
"24",17.26953125,1980-01-24
"25",19.1396484375,1980-01-25
"26",15.25,1980-01-26
"27",13.509765625,1980-01-27
"28",14.9697265625,1980-01-28
"29",17.9501953125,1980-01-29
"30",14.75,1980-01-30
"31",15.8203125,1980-01-31
"32",18.6103515625,1980-02-01
"33",19.2998046875,1980-02-02
"34",14.259765625,1980-02-03
"35",16.0302734375,1980-02-04
"36",15.0302734375,1980-02-05
"37",14.6904296875,1980-02-06
"38",12.900390625,1980-02-07
"39",11.9501953125,1980-02-08
"40",13.6201171875,1980-02-09
"41",13.4404296875,1980-02-10
"42",15.7197265625,1980-02-11
"43",20.0595703125,1980-02-12
"44",20.259765625,1980-02-13
"45",20.01953125,1980-02-14
"46",19.8798828125,1980-02-15
"47",19.7998046875,1980-02-16
"48",21.6904296875,1980-02-17
"49",23.9501953125,1980-02-18
"50",24.4404296875,1980-02-19
"51",28.5,1980-02-20
"52",26.490234375,1980-02-21
"53",18.009765625,1980-02-22
"54",12.2197265625,1980-02-23
"55",14.6796875,1980-02-24
"56",13.240234375,1980-02-25
"57",12.3798828125,1980-02-26
"58",18.9599609375,1980-02-27
"59",20.3798828125,1980-02-28
"60",15.5498046875,1980-02-29
"61",16.7802734375,1980-03-01
"62",18.0498046875,1980-03-02
"63",14.8798828125,1980-03-03
"64",16.8203125,1980-03-04
"65",17.3095703125,1980-03-05
"66",18.91015625,1980-03-06
"67",22.1103515625,1980-03-07
"68",18.490234375,1980-03-08
"69",12.1796875,1980-03-09
"70",11.08984375,1980-03-10
"71",13.33984375,1980-03-11
"72",16.4404296875,1980-03-12
"73",14.26953125,1980-03-13
"74",14.83984375,1980-03-14
"75",13.5400390625,1980-03-15
"76",15.009765625,1980-03-16
"77",13.01953125,1980-03-17
"78",13.7099609375,1980-03-18
"79",15.8896484375,1980-03-19
"80",18.16015625,1980-03-20
"81",20.25,1980-03-21
"82",17.33984375,1980-03-22
"83",14.76953125,1980-03-23
"84",13.3701171875,1980-03-24
"85",15.0498046875,1980-03-25
"86",13.5302734375,1980-03-26
"87",17.83984375,1980-03-27
"88",13.669921875,1980-03-28
"89",12.83984375,1980-03-29
"90",11.650390625,1980-03-30
"91",11.08984375,1980-03-31
"92",11.408203125,1980-04-01
"93",12.4482421875,1980-04-02
"94",14.677734375,1980-04-03
"95",13.498046875,1980-04-04
"96",16.0478515625,1980-04-05
"97",12.8779296875,1980-04-06
"98",11.4775390625,1980-04-07
"99",10.09765625,1980-04-08
"100",10.1181640625,1980-04-09
"101",14.7275390625,1980-04-10
"102",16.427734375,1980-04-11
"103",17.078125,1980-04-12
"104",14.6484375,1980-04-13
"105",14.828125,1980-04-14
"106",18.498046875,1980-04-15
"107",18.8583984375,1980-04-16
"108",20.09765625,1980-04-17
"109",21.587890625,1980-04-18
"110",20.7080078125,1980-04-19
"111",20.2080078125,1980-04-20
"112",20.6982421875,1980-04-21
"113",20.8779296875,1980-04-22
"114",15.7783203125,1980-04-23
"115",14.498046875,1980-04-24
"116",12.5380859375,1980-04-25
"117",11.7978515625,1980-04-26
"118",11.818359375,1980-04-27
"119",9.2978515625,1980-04-28
"120",8.09765625,1980-04-29
"121",8.9384765625,1980-04-30
"122",8.318359375,1980-05-01
"123",9.0283203125,1980-05-02
"124",9.6884765625,1980-05-03
"125",11.5380859375,1980-05-04
"126",13.3681640625,1980-05-05
"127",14.3876953125,1980-05-06
"128",18.59765625,1980-05-07
"129",14.1181640625,1980-05-08
"130",14.318359375,1980-05-09
"131",14.7275390625,1980-05-10
"132",10.5478515625,1980-05-11
"133",13.1083984375,1980-05-12
"134",8.5478515625,1980-05-13
"135",8.248046875,1980-05-14
"136",7.9580078125,1980-05-15
"137",9.767578125,1980-05-16
"138",9.34765625,1980-05-17
"139",6.59765625,1980-05-18
"140",3.73828125,1980-05-19
"141",8.1279296875,1980-05-20
"142",5.568359375,1980-05-21
"143",4.6484375,1980-05-22
"144",5.9384765625,1980-05-23
"145",7.84765625,1980-05-24
"146",8.3583984375,1980-05-25
"147",10.6982421875,1980-05-26
"148",13.59765625,1980-05-27
"149",13.5478515625,1980-05-28
"150",12.068359375,1980-05-29
"151",8.3076171875,1980-05-30
"152",11.6884765625,1980-05-31
"153",10.7099609375,1980-06-01
"154",8.7998046875,1980-06-02
"155",9.48046875,1980-06-03
"156",10.3701171875,1980-06-04
"157",6.6396484375,1980-06-05
"158",4.58984375,1980-06-06
"159",5.080078125,1980-06-07
"160",6.6298828125,1980-06-08
"161",8.7001953125,1980-06-09
"162",7.9697265625,1980-06-10
"163",8.7900390625,1980-06-11
"164",7.58984375,1980-06-12
"165",9.7099609375,1980-06-13
"166",5.580078125,1980-06-14
"167",9.6298828125,1980-06-15
"168",8.5498046875,1980-06-16
"169",6.6396484375,1980-06-17
"170",4.01953125,1980-06-18
"171",5.490234375,1980-06-19
"172",5.7900390625,1980-06-20
"173",6.23046875,1980-06-21
"174",3.2001953125,1980-06-22
"175",6.8798828125,1980-06-23
"176",4.849609375,1980-06-24
"177",5.5400390625,1980-06-25
"178",8.58984375,1980-06-26
"179",13.76953125,1980-06-27
"180",9.650390625,1980-06-28
"181",10.6796875,1980-06-29
"182",4.6103515625,1980-06-30
"183",8.3671875,1980-07-01
"184",11.4169921875,1980-07-02
"185",9.9072265625,1980-07-03
"186",10.306640625,1980-07-04
"187",9.107421875,1980-07-05
"188",9.9365234375,1980-07-06
"189",10.3173828125,1980-07-07
"190",6.046875,1980-07-08
"191",7.126953125,1980-07-09
"192",4.806640625,1980-07-10
"193",8.38671875,1980-07-11
"194",5.4765625,1980-07-12
"195",11.126953125,1980-07-13
"196",9.626953125,1980-07-14
"197",9.2470703125,1980-07-15
"198",5.2470703125,1980-07-16
"199",6.95703125,1980-07-17
"200",5.7666015625,1980-07-18
"201",3.0166015625,1980-07-19
"202",2.70703125,1980-07-20
"203",6.5068359375,1980-07-21
"204",6.0869140625,1980-07-22
"205",6.4970703125,1980-07-23
"206",5.2666015625,1980-07-24
"207",8.6767578125,1980-07-25
"208",9.6171875,1980-07-26
"209",10.2373046875,1980-07-27
"210",9.13671875,1980-07-28
"211",5.5673828125,1980-07-29
"212",5.3671875,1980-07-30
"213",3.9970703125,1980-07-31
"214",3.537109375,1980-08-01
"215",7.0771484375,1980-08-02
"216",1.1171875,1980-08-03
"217",2.4765625,1980-08-04
"218",2.296875,1980-08-05
"219",6.52734375,1980-08-06
"220",8.38671875,1980-08-07
"221",4.2470703125,1980-08-08
"222",4.056640625,1980-08-09
"223",4.5771484375,1980-08-10
"224",9.607421875,1980-08-11
"225",5.8173828125,1980-08-12
"226",7.5966796875,1980-08-13
"227",3.306640625,1980-08-14
"228",4.52734375,1980-08-15
"229",2.306640625,1980-08-16
"230",3.6669921875,1980-08-17
"231",2.966796875,1980-08-18
"232",8.9072265625,1980-08-19
"233",8.8173828125,1980-08-20
"234",6.6474609375,1980-08-21
"235",5.626953125,1980-08-22
"236",10.9765625,1980-08-23
"237",10.0869140625,1980-08-24
"238",6.447265625,1980-08-25
"239",3.45703125,1980-08-26
"240",6.9267578125,1980-08-27
"241",7.5966796875,1980-08-28
"242",6.1767578125,1980-08-29
"243",11.5068359375,1980-08-30
"244",11.3369140625,1980-08-31
"245",5.3232421875,1980-09-01
"246",6.0234375,1980-09-02
"247",5.5830078125,1980-09-03
"248",11.2431640625,1980-09-04
"249",9.3330078125,1980-09-05
"250",5.86328125,1980-09-06
"251",12.79296875,1980-09-07
"252",12.962890625,1980-09-08
"253",9.283203125,1980-09-09
"254",9.9130859375,1980-09-10
"255",7.1728515625,1980-09-11
"256",8.54296875,1980-09-12
"257",4.9228515625,1980-09-13
"258",10.2734375,1980-09-14
"259",10.97265625,1980-09-15
"260",6.2734375,1980-09-16
"261",13.4033203125,1980-09-17
"262",9.72265625,1980-09-18
"263",8.3330078125,1980-09-19
"264",5.5029296875,1980-09-20
"265",7.5634765625,1980-09-21
"266",7.462890625,1980-09-22
"267",8.7333984375,1980-09-23
"268",18.5029296875,1980-09-24
"269",15.5732421875,1980-09-25
"270",9.4326171875,1980-09-26
"271",8.1533203125,1980-09-27
"272",8.123046875,1980-09-28
"273",10.5830078125,1980-09-29
"274",16.47265625,1980-09-30
"275",12.4501953125,1980-10-01
"276",16.330078125,1980-10-02
"277",10.2001953125,1980-10-03
"278",9.169921875,1980-10-04
"279",15.3798828125,1980-10-05
"280",18.849609375,1980-10-06
"281",8.4599609375,1980-10-07
"282",7.5400390625,1980-10-08
"283",10.8896484375,1980-10-09
"284",8.849609375,1980-10-10
"285",11.9697265625,1980-10-11
"286",12.3798828125,1980-10-12
"287",9.849609375,1980-10-13
"288",10.5400390625,1980-10-14
"289",10.3603515625,1980-10-15
"290",14.9501953125,1980-10-16
"291",18.4501953125,1980-10-17
"292",14.2001953125,1980-10-18
"293",17.169921875,1980-10-19
"294",19.26953125,1980-10-20
"295",11.98046875,1980-10-21
"296",13.5400390625,1980-10-22
"297",21,1980-10-23
"298",9.23046875,1980-10-24
