"","tmin","time"
"1",24.2978515625,1980-01-01
"2",26.3583984375,1980-01-02
"3",27.2080078125,1980-01-03
"4",24.8984375,1980-01-04
"5",22.587890625,1980-01-05
"6",23.6083984375,1980-01-06
"7",23.3876953125,1980-01-07
"8",23.8583984375,1980-01-08
"9",24.568359375,1980-01-09
"10",24.59765625,1980-01-10
"11",25.8583984375,1980-01-11
"12",25.318359375,1980-01-12
"13",23.7578125,1980-01-13
"14",23.748046875,1980-01-14
"15",26.8876953125,1980-01-15
"16",26.0380859375,1980-01-16
"17",21.7783203125,1980-01-17
"18",25.2880859375,1980-01-18
"19",22.6083984375,1980-01-19
"20",24.7177734375,1980-01-20
"21",25.1484375,1980-01-21
"22",24.1982421875,1980-01-22
"23",23.017578125,1980-01-23
"24",23.0576171875,1980-01-24
"25",22.41796875,1980-01-25
"26",23.1484375,1980-01-26
"27",23.7783203125,1980-01-27
"28",24.4677734375,1980-01-28
"29",26.6484375,1980-01-29
"30",24.66796875,1980-01-30
"31",24.4384765625,1980-01-31
"32",24.1005859375,1980-02-01
"33",23.9912109375,1980-02-02
"34",25.37109375,1980-02-03
"35",25.6513671875,1980-02-04
"36",24.1611328125,1980-02-05
"37",23.4013671875,1980-02-06
"38",22.9306640625,1980-02-07
"39",23.8310546875,1980-02-08
"40",23.3310546875,1980-02-09
"41",22.4306640625,1980-02-10
"42",23.3408203125,1980-02-11
"43",22.720703125,1980-02-12
"44",24.771484375,1980-02-13
"45",22.2509765625,1980-02-14
"46",23.0712890625,1980-02-15
"47",23.271484375,1980-02-16
"48",23.4306640625,1980-02-17
"49",24.0107421875,1980-02-18
"50",24.0810546875,1980-02-19
"51",23.1005859375,1980-02-20
"52",23.1611328125,1980-02-21
"53",24.861328125,1980-02-22
"54",24.9306640625,1980-02-23
"55",22.44140625,1980-02-24
"56",23.970703125,1980-02-25
"57",23.8408203125,1980-02-26
"58",23.4912109375,1980-02-27
"59",24.6513671875,1980-02-28
"60",24.8408203125,1980-02-29
"61",24.654296875,1980-03-01
"62",23.7041015625,1980-03-02
"63",24.7939453125,1980-03-03
"64",26.744140625,1980-03-04
"65",24.1640625,1980-03-05
"66",20.84375,1980-03-06
"67",24.2841796875,1980-03-07
"68",23.4443359375,1980-03-08
"69",21.7138671875,1980-03-09
"70",23.34375,1980-03-10
"71",23.7841796875,1980-03-11
"72",22.6435546875,1980-03-12
"73",24.2138671875,1980-03-13
"74",22.1337890625,1980-03-14
"75",19.5244140625,1980-03-15
"76",18.43359375,1980-03-16
"77",18.853515625,1980-03-17
"78",20.333984375,1980-03-18
"79",23.564453125,1980-03-19
"80",24.09375,1980-03-20
"81",22.9140625,1980-03-21
"82",23.744140625,1980-03-22
"83",22.1640625,1980-03-23
"84",22.7236328125,1980-03-24
"85",22.673828125,1980-03-25
"86",22.103515625,1980-03-26
"87",22.234375,1980-03-27
"88",22.4541015625,1980-03-28
"89",23.43359375,1980-03-29
"90",23.3642578125,1980-03-30
"91",20.43359375,1980-03-31
"92",22.91015625,1980-04-01
"93",19.6904296875,1980-04-02
"94",19.2900390625,1980-04-03
"95",20.669921875,1980-04-04
"96",22.1396484375,1980-04-05
"97",22.01953125,1980-04-06
"98",22.1201171875,1980-04-07
"99",21.080078125,1980-04-08
"100",21.6396484375,1980-04-09
"101",20.740234375,1980-04-10
"102",20.73046875,1980-04-11
"103",21.8095703125,1980-04-12
"104",21.3896484375,1980-04-13
"105",21.25,1980-04-14
"106",23.7998046875,1980-04-15
"107",22.009765625,1980-04-16
"108",23.2001953125,1980-04-17
"109",23.400390625,1980-04-18
"110",23.9404296875,1980-04-19
"111",24.48046875,1980-04-20
"112",23.8203125,1980-04-21
"113",23.6396484375,1980-04-22
"114",22.75,1980-04-23
"115",16.0302734375,1980-04-24
"116",15.150390625,1980-04-25
"117",15.1796875,1980-04-26
"118",16.75,1980-04-27
"119",15.91015625,1980-04-28
"120",15.0400390625,1980-04-29
"121",18.3095703125,1980-04-30
"122",19.66796875,1980-05-01
"123",18.587890625,1980-05-02
"124",17.7177734375,1980-05-03
"125",15.7880859375,1980-05-04
"126",15.2783203125,1980-05-05
"127",16.818359375,1980-05-06
"128",17.6279296875,1980-05-07
"129",18.267578125,1980-05-08
"130",17.9580078125,1980-05-09
"131",18.078125,1980-05-10
"132",19.017578125,1980-05-11
"133",17.7080078125,1980-05-12
"134",16.578125,1980-05-13
"135",16.337890625,1980-05-14
"136",15.017578125,1980-05-15
"137",15.23828125,1980-05-16
"138",13.927734375,1980-05-17
"139",14.0576171875,1980-05-18
"140",15.8779296875,1980-05-19
"141",17.4384765625,1980-05-20
"142",14.91796875,1980-05-21
"143",15.3984375,1980-05-22
"144",12.908203125,1980-05-23
"145",14.4677734375,1980-05-24
"146",17.3076171875,1980-05-25
"147",19.2880859375,1980-05-26
"148",18.748046875,1980-05-27
"149",18.7783203125,1980-05-28
"150",18.9677734375,1980-05-29
"151",18.7880859375,1980-05-30
"152",18.5478515625,1980-05-31
"153",18.666015625,1980-06-01
"154",19.15625,1980-06-02
"155",16.3759765625,1980-06-03
"156",16.15625,1980-06-04
"157",13.1162109375,1980-06-05
"158",12.236328125,1980-06-06
"159",14.15625,1980-06-07
"160",13.7958984375,1980-06-08
"161",12.9462890625,1980-06-09
"162",14.0263671875,1980-06-10
"163",14.15625,1980-06-11
"164",16.6962890625,1980-06-12
"165",18.1259765625,1980-06-13
"166",15.166015625,1980-06-14
"167",15.255859375,1980-06-15
"168",16.076171875,1980-06-16
"169",14.9560546875,1980-06-17
"170",15.095703125,1980-06-18
"171",15.736328125,1980-06-19
"172",14.92578125,1980-06-20
"173",11.486328125,1980-06-21
"174",10.81640625,1980-06-22
"175",9.736328125,1980-06-23
"176",9.92578125,1980-06-24
"177",10.7763671875,1980-06-25
"178",13.255859375,1980-06-26
"179",13.40625,1980-06-27
"180",12.81640625,1980-06-28
"181",13.005859375,1980-06-29
"182",17.6357421875,1980-06-30
"183",13.8466796875,1980-07-01
"184",10.3974609375,1980-07-02
"185",9.447265625,1980-07-03
"186",9.38671875,1980-07-04
"187",9.7373046875,1980-07-05
"188",9.9970703125,1980-07-06
"189",10.697265625,1980-07-07
"190",11.7265625,1980-07-08
"191",12.1171875,1980-07-09
"192",12.8271484375,1980-07-10
"193",12.5673828125,1980-07-11
"194",11.9072265625,1980-07-12
"195",14.056640625,1980-07-13
"196",14.45703125,1980-07-14
"197",12.4970703125,1980-07-15
"198",13.796875,1980-07-16
"199",16.1171875,1980-07-17
"200",14.107421875,1980-07-18
"201",12.2373046875,1980-07-19
"202",12.8974609375,1980-07-20
"203",17.126953125,1980-07-21
"204",17.466796875,1980-07-22
"205",16.63671875,1980-07-23
"206",13.38671875,1980-07-24
"207",14.9169921875,1980-07-25
"208",13.5771484375,1980-07-26
"209",15.0869140625,1980-07-27
"210",17.9169921875,1980-07-28
"211",16.056640625,1980-07-29
"212",14.7373046875,1980-07-30
"213",13.5869140625,1980-07-31
"214",13.427734375,1980-08-01
"215",11.6982421875,1980-08-02
"216",8.5380859375,1980-08-03
"217",7.8583984375,1980-08-04
"218",9.818359375,1980-08-05
"219",11.4677734375,1980-08-06
"220",11.8583984375,1980-08-07
"221",16.5283203125,1980-08-08
"222",15.7177734375,1980-08-09
"223",14.158203125,1980-08-10
"224",15.5478515625,1980-08-11
"225",13.4384765625,1980-08-12
"226",18.4677734375,1980-08-13
"227",17.7880859375,1980-08-14
"228",19.34765625,1980-08-15
"229",18.84765625,1980-08-16
"230",16.5078125,1980-08-17
