"","tmin","time"
"1",22.8583984375,1980-01-01
"2",23.3876953125,1980-01-02
"3",24.3583984375,1980-01-03
"4",23.3583984375,1980-01-04
"5",22.837890625,1980-01-05
"6",21.6484375,1980-01-06
"7",20.8583984375,1980-01-07
"8",25.267578125,1980-01-08
"9",21.5478515625,1980-01-09
"10",26.158203125,1980-01-10
"11",26.4775390625,1980-01-11
"12",26.078125,1980-01-12
"13",23.248046875,1980-01-13
"14",19.3876953125,1980-01-14
"15",24.5478515625,1980-01-15
"16",26.7177734375,1980-01-16
"17",26.267578125,1980-01-17
"18",28.328125,1980-01-18
"19",26.9384765625,1980-01-19
"20",22.998046875,1980-01-20
"21",23.8779296875,1980-01-21
"22",23.8681640625,1980-01-22
"23",26.3876953125,1980-01-23
"24",24.4677734375,1980-01-24
"25",25.41796875,1980-01-25
"26",26.748046875,1980-01-26
"27",23.3984375,1980-01-27
"28",24.517578125,1980-01-28
"29",27.8779296875,1980-01-29
"30",24.84765625,1980-01-30
"31",23.908203125,1980-01-31
"32",26.3994140625,1980-02-01
"33",25.44921875,1980-02-02
"34",26.96875,1980-02-03
"35",26.859375,1980-02-04
"36",25.8486328125,1980-02-05
"37",25.87890625,1980-02-06
"38",26.9287109375,1980-02-07
"39",23.888671875,1980-02-08
"40",24.958984375,1980-02-09
"41",24.9189453125,1980-02-10
"42",25.869140625,1980-02-11
"43",25.888671875,1980-02-12
"44",24.869140625,1980-02-13
"45",23.888671875,1980-02-14
"46",22.869140625,1980-02-15
"47",21.80859375,1980-02-16
"48",22.2890625,1980-02-17
"49",24.298828125,1980-02-18
"50",25.87890625,1980-02-19
"51",26.8994140625,1980-02-20
"52",28.4091796875,1980-02-21
"53",28.439453125,1980-02-22
"54",27.869140625,1980-02-23
"55",25.3486328125,1980-02-24
"56",22.9091796875,1980-02-25
"57",22.3388671875,1980-02-26
"58",21.0791015625,1980-02-27
"59",24.859375,1980-02-28
"60",27.37890625,1980-02-29
"61",21.4169921875,1980-03-01
"62",24.3974609375,1980-03-02
"63",26.8466796875,1980-03-03
"64",20.947265625,1980-03-04
"65",23.4267578125,1980-03-05
"66",23.9365234375,1980-03-06
"67",25.947265625,1980-03-07
"68",24.45703125,1980-03-08
"69",23.4765625,1980-03-09
"70",24.9873046875,1980-03-10
"71",23.4365234375,1980-03-11
"72",19.0673828125,1980-03-12
"73",21.0869140625,1980-03-13
"74",19.9365234375,1980-03-14
"75",19.376953125,1980-03-15
"76",22.3974609375,1980-03-16
"77",22.8974609375,1980-03-17
"78",22.9765625,1980-03-18
"79",26.947265625,1980-03-19
"80",25.0068359375,1980-03-20
"81",21.8974609375,1980-03-21
"82",23.1767578125,1980-03-22
"83",24.2568359375,1980-03-23
"84",22.6171875,1980-03-24
"85",22.38671875,1980-03-25
"86",20.5869140625,1980-03-26
"87",20.7666015625,1980-03-27
"88",22.5966796875,1980-03-28
"89",21.4873046875,1980-03-29
"90",23.4169921875,1980-03-30
"91",22.9267578125,1980-03-31
"92",18.0849609375,1980-04-01
"93",23.4150390625,1980-04-02
"94",23.0654296875,1980-04-03
"95",20.9951171875,1980-04-04
"96",21.474609375,1980-04-05
"97",18.455078125,1980-04-06
"98",22.294921875,1980-04-07
"99",20.974609375,1980-04-08
"100",19.4345703125,1980-04-09
"101",19.5947265625,1980-04-10
"102",19.974609375,1980-04-11
"103",21.53515625,1980-04-12
"104",22.5751953125,1980-04-13
"105",20.4150390625,1980-04-14
"106",20.9853515625,1980-04-15
"107",21.9951171875,1980-04-16
"108",21.6953125,1980-04-17
"109",22.455078125,1980-04-18
"110",23.46484375,1980-04-19
"111",22.115234375,1980-04-20
"112",26.384765625,1980-04-21
"113",25.4248046875,1980-04-22
"114",26.3251953125,1980-04-23
"115",13.375,1980-04-24
"116",14.955078125,1980-04-25
"117",15.4951171875,1980-04-26
"118",15.5654296875,1980-04-27
"119",16.5146484375,1980-04-28
"120",19.53515625,1980-04-29
"121",21.96484375,1980-04-30
"122",18.482421875,1980-05-01
"123",19.912109375,1980-05-02
"124",14.4921875,1980-05-03
"125",17.0517578125,1980-05-04
"126",20.01171875,1980-05-05
"127",17.431640625,1980-05-06
"128",15.982421875,1980-05-07
"129",15.5224609375,1980-05-08
"130",16.162109375,1980-05-09
"131",13.4716796875,1980-05-10
"132",15.15234375,1980-05-11
"133",15.7724609375,1980-05-12
"134",13.9619140625,1980-05-13
"135",13.482421875,1980-05-14
"136",12.5224609375,1980-05-15
"137",15.931640625,1980-05-16
"138",15.9521484375,1980-05-17
"139",13.322265625,1980-05-18
"140",13.0322265625,1980-05-19
"141",16.8115234375,1980-05-20
"142",17.5615234375,1980-05-21
"143",12.591796875,1980-05-22
"144",12.412109375,1980-05-23
"145",12.9423828125,1980-05-24
"146",16.01171875,1980-05-25
"147",18.982421875,1980-05-26
"148",21.3720703125,1980-05-27
"149",18.482421875,1980-05-28
"150",11.3818359375,1980-05-29
"151",8.931640625,1980-05-30
"152",12.7724609375,1980-05-31
"153",14.1337890625,1980-06-01
"154",15.4443359375,1980-06-02
"155",7.0341796875,1980-06-03
"156",9.9638671875,1980-06-04
"157",9.6240234375,1980-06-05
"158",10.484375,1980-06-06
"159",8.9541015625,1980-06-07
"160",13.013671875,1980-06-08
"161",17.9140625,1980-06-09
"162",15.50390625,1980-06-10
"163",13.00390625,1980-06-11
"164",11.00390625,1980-06-12
"165",10.4541015625,1980-06-13
"166",7.9736328125,1980-06-14
"167",7.814453125,1980-06-15
"168",10.6337890625,1980-06-16
"169",13.083984375,1980-06-17
"170",11.9638671875,1980-06-18
"171",7.9736328125,1980-06-19
"172",6.5439453125,1980-06-20
"173",7.25390625,1980-06-21
"174",6.744140625,1980-06-22
"175",8.5439453125,1980-06-23
"176",11.564453125,1980-06-24
"177",11.0244140625,1980-06-25
"178",10.5341796875,1980-06-26
"179",13.494140625,1980-06-27
"180",14.6142578125,1980-06-28
"181",10.734375,1980-06-29
"182",9.00390625,1980-06-30
"183",12.015625,1980-07-01
"184",6.90625,1980-07-02
