"","tmin","time"
"1",24.453125,1980-01-01
"2",23.7529296875,1980-01-02
"3",24.7626953125,1980-01-03
"4",23.29296875,1980-01-04
"5",21.47265625,1980-01-05
"6",20.8828125,1980-01-06
"7",21.623046875,1980-01-07
"8",20.8330078125,1980-01-08
"9",18.6328125,1980-01-09
"10",20.142578125,1980-01-10
"11",20.453125,1980-01-11
"12",18.892578125,1980-01-12
"13",17.79296875,1980-01-13
"14",19.3134765625,1980-01-14
"15",19.302734375,1980-01-15
"16",20.443359375,1980-01-16
"17",18.533203125,1980-01-17
"18",22.443359375,1980-01-18
"19",23.712890625,1980-01-19
"20",20.142578125,1980-01-20
"21",18.9130859375,1980-01-21
"22",19.5234375,1980-01-22
"23",19.6533203125,1980-01-23
"24",21.703125,1980-01-24
"25",19.9033203125,1980-01-25
"26",24.1025390625,1980-01-26
"27",21.0927734375,1980-01-27
"28",22.892578125,1980-01-28
"29",26.04296875,1980-01-29
"30",22.892578125,1980-01-30
"31",24.623046875,1980-01-31
"32",27.3193359375,1980-02-01
"33",26.1787109375,1980-02-02
"34",23.7392578125,1980-02-03
"35",21.548828125,1980-02-04
"36",22.5791015625,1980-02-05
"37",22.189453125,1980-02-06
"38",19.6591796875,1980-02-07
"39",18.1591796875,1980-02-08
"40",20.888671875,1980-02-09
"41",15.388671875,1980-02-10
"42",20.8994140625,1980-02-11
"43",22.0185546875,1980-02-12
"44",22.62890625,1980-02-13
"45",22.279296875,1980-02-14
"46",21.30859375,1980-02-15
"47",18.689453125,1980-02-16
"48",20.359375,1980-02-17
"49",24.388671875,1980-02-18
"50",25.80859375,1980-02-19
"51",25.4287109375,1980-02-20
"52",27.4091796875,1980-02-21
"53",28.5693359375,1980-02-22
"54",21.958984375,1980-02-23
"55",20.619140625,1980-02-24
"56",17.9091796875,1980-02-25
"57",17.9189453125,1980-02-26
"58",23.87890625,1980-02-27
"59",20.7685546875,1980-02-28
"60",25.30859375,1980-02-29
"61",22.9580078125,1980-03-01
"62",25.6083984375,1980-03-02
"63",20.5478515625,1980-03-03
"64",22.6376953125,1980-03-04
"65",25.427734375,1980-03-05
"66",23.3876953125,1980-03-06
"67",24.7080078125,1980-03-07
"68",22.7978515625,1980-03-08
"69",20.9580078125,1980-03-09
"70",16.6083984375,1980-03-10
"71",19.3076171875,1980-03-11
"72",17.337890625,1980-03-12
"73",14.66796875,1980-03-13
"74",17.568359375,1980-03-14
"75",15.078125,1980-03-15
"76",16.078125,1980-03-16
"77",16.318359375,1980-03-17
"78",17.48828125,1980-03-18
"79",19.34765625,1980-03-19
"80",19.8984375,1980-03-20
"81",21.5380859375,1980-03-21
"82",21.7177734375,1980-03-22
"83",22.267578125,1980-03-23
"84",19.9384765625,1980-03-24
"85",16.4384765625,1980-03-25
"86",14.9384765625,1980-03-26
"87",15.3984375,1980-03-27
"88",17.767578125,1980-03-28
"89",13.3779296875,1980-03-29
"90",14.1484375,1980-03-30
"91",12.8681640625,1980-03-31
"92",12.6220703125,1980-04-01
"93",12.6318359375,1980-04-02
"94",12.751953125,1980-04-03
"95",15.671875,1980-04-04
"96",14.0419921875,1980-04-05
"97",16.3115234375,1980-04-06
"98",12.3515625,1980-04-07
"99",11.6220703125,1980-04-08
"100",14.931640625,1980-04-09
"101",15.6220703125,1980-04-10
"102",13.8916015625,1980-04-11
"103",15.3515625,1980-04-12
"104",15.7919921875,1980-04-13
"105",17.2724609375,1980-04-14
"106",18.8017578125,1980-04-15
"107",19.822265625,1980-04-16
"108",18.3720703125,1980-04-17
"109",19.90234375,1980-04-18
"110",21.7724609375,1980-04-19
"111",18.6123046875,1980-04-20
"112",16.8818359375,1980-04-21
"113",17.931640625,1980-04-22
"114",21.2119140625,1980-04-23
"115",10.6015625,1980-04-24
"116",11.6220703125,1980-04-25
"117",10.3017578125,1980-04-26
"118",10.232421875,1980-04-27
"119",7.2724609375,1980-04-28
"120",8.162109375,1980-04-29
"121",8.681640625,1980-04-30
"122",8.3974609375,1980-05-01
"123",8.8671875,1980-05-02
"124",13.1572265625,1980-05-03
"125",15.3173828125,1980-05-04
"126",14.6865234375,1980-05-05
"127",13.546875,1980-05-06
"128",14.787109375,1980-05-07
"129",14.6572265625,1980-05-08
"130",15.376953125,1980-05-09
"131",15.20703125,1980-05-10
"132",12.5673828125,1980-05-11
"133",8.8974609375,1980-05-12
"134",9.8671875,1980-05-13
"135",9.0166015625,1980-05-14
"136",8.7265625,1980-05-15
"137",9.95703125,1980-05-16
"138",9.306640625,1980-05-17
"139",7.88671875,1980-05-18
"140",4.20703125,1980-05-19
"141",3.9072265625,1980-05-20
"142",7.466796875,1980-05-21
"143",6.376953125,1980-05-22
"144",5.697265625,1980-05-23
"145",4.8271484375,1980-05-24
"146",8.8671875,1980-05-25
"147",11.6865234375,1980-05-26
"148",14.537109375,1980-05-27
"149",12.6865234375,1980-05-28
"150",9.1474609375,1980-05-29
"151",6.947265625,1980-05-30
"152",10.6171875,1980-05-31
"153",9.4775390625,1980-06-01
"154",7.23828125,1980-06-02
"155",4.8076171875,1980-06-03
"156",8.8583984375,1980-06-04
"157",5.0078125,1980-06-05
"158",2.66796875,1980-06-06
"159",2.9580078125,1980-06-07
"160",3.3876953125,1980-06-08
"161",7.66796875,1980-06-09
"162",8.7783203125,1980-06-10
"163",6.1083984375,1980-06-11
"164",4.8076171875,1980-06-12
