"","tmin","time"
"1",21.130859375,1987-01-01
"2",20.7509765625,1987-01-02
"3",20.4111328125,1987-01-03
"4",19.37109375,1987-01-04
"5",20.951171875,1987-01-05
"6",21.451171875,1987-01-06
"7",22.4208984375,1987-01-07
"8",21.55078125,1987-01-08
"9",22.9912109375,1987-01-09
"10",18.5810546875,1987-01-10
"11",20.8408203125,1987-01-11
"12",19.970703125,1987-01-12
"13",22.3408203125,1987-01-13
"14",21.7412109375,1987-01-14
"15",23.03125,1987-01-15
"16",19.19140625,1987-01-16
"17",21.111328125,1987-01-17
"18",21.271484375,1987-01-18
"19",19.880859375,1987-01-19
"20",22.130859375,1987-01-20
"21",23.380859375,1987-01-21
"22",24.2607421875,1987-01-22
"23",23.451171875,1987-01-23
"24",23.4814453125,1987-01-24
"25",20.4609375,1987-01-25
"26",22.37109375,1987-01-26
"27",22.3310546875,1987-01-27
"28",23.951171875,1987-01-28
"29",21.4013671875,1987-01-29
"30",22.130859375,1987-01-30
"31",20.0908203125,1987-01-31
"32",22.6298828125,1987-02-01
"33",21.580078125,1987-02-02
"34",21.0400390625,1987-02-03
"35",21.9599609375,1987-02-04
"36",20.51953125,1987-02-05
"37",21.990234375,1987-02-06
"38",21.2099609375,1987-02-07
"39",22.099609375,1987-02-08
"40",20.2900390625,1987-02-09
"41",19.8701171875,1987-02-10
"42",19.7197265625,1987-02-11
"43",20.4404296875,1987-02-12
"44",19.7998046875,1987-02-13
"45",20.9501953125,1987-02-14
"46",20.98046875,1987-02-15
"47",19.9599609375,1987-02-16
"48",21.9599609375,1987-02-17
"49",20.099609375,1987-02-18
"50",19.419921875,1987-02-19
"51",20.0400390625,1987-02-20
"52",20.849609375,1987-02-21
"53",21.349609375,1987-02-22
"54",19.2099609375,1987-02-23
"55",20.23046875,1987-02-24
"56",19.2001953125,1987-02-25
"57",20.4404296875,1987-02-26
"58",19.650390625,1987-02-27
"59",19.98046875,1987-02-28
"60",19.5380859375,1987-03-01
"61",21.1982421875,1987-03-02
"62",22.2978515625,1987-03-03
"63",21.078125,1987-03-04
"64",21.1484375,1987-03-05
"65",20.1279296875,1987-03-06
"66",21.2880859375,1987-03-07
"67",19.998046875,1987-03-08
"68",19.9580078125,1987-03-09
"69",19.9775390625,1987-03-10
"70",18.677734375,1987-03-11
"71",19.2177734375,1987-03-12
"72",17.3583984375,1987-03-13
"73",18.908203125,1987-03-14
"74",16.078125,1987-03-15
"75",17.9775390625,1987-03-16
