"","tmin","time"
"1",25.7353515625,1980-01-01
"2",22.2451171875,1980-01-02
"3",22.8046875,1980-01-03
"4",22.375,1980-01-04
"5",25.4052734375,1980-01-05
"6",25.0146484375,1980-01-06
"7",22.5947265625,1980-01-07
"8",19.78515625,1980-01-08
"9",19.4853515625,1980-01-09
"10",17.3251953125,1980-01-10
"11",21.0849609375,1980-01-11
"12",24.7548828125,1980-01-12
"13",22.955078125,1980-01-13
"14",20.1748046875,1980-01-14
"15",21.544921875,1980-01-15
"16",21.5751953125,1980-01-16
"17",21.294921875,1980-01-17
"18",20.46484375,1980-01-18
"19",21.53515625,1980-01-19
"20",21.474609375,1980-01-20
"21",25.205078125,1980-01-21
"22",27.3251953125,1980-01-22
"23",26.134765625,1980-01-23
"24",22.60546875,1980-01-24
"25",24.3447265625,1980-01-25
"26",24.0654296875,1980-01-26
"27",24.7646484375,1980-01-27
"28",24.544921875,1980-01-28
"29",25.6552734375,1980-01-29
"30",26.78515625,1980-01-30
"31",23.525390625,1980-01-31
"32",23.490234375,1980-02-01
"33",23.7099609375,1980-02-02
"34",24.490234375,1980-02-03
"35",24.83984375,1980-02-04
"36",22.830078125,1980-02-05
"37",24.919921875,1980-02-06
"38",27.2802734375,1980-02-07
"39",27.330078125,1980-02-08
"40",29.0595703125,1980-02-09
"41",23.8798828125,1980-02-10
"42",25.7099609375,1980-02-11
"43",23.48046875,1980-02-12
"44",24.3798828125,1980-02-13
"45",21.41015625,1980-02-14
"46",24.6298828125,1980-02-15
"47",23.9501953125,1980-02-16
"48",23.580078125,1980-02-17
"49",24.1103515625,1980-02-18
"50",21.7001953125,1980-02-19
"51",17.9404296875,1980-02-20
"52",19.0400390625,1980-02-21
"53",19.16015625,1980-02-22
"54",20.3798828125,1980-02-23
"55",21.1103515625,1980-02-24
"56",19.3603515625,1980-02-25
"57",19.4697265625,1980-02-26
"58",20.080078125,1980-02-27
"59",19.5302734375,1980-02-28
"60",21.1298828125,1980-02-29
"61",27.248046875,1980-03-01
"62",26.7177734375,1980-03-02
"63",23.8583984375,1980-03-03
"64",20.8779296875,1980-03-04
"65",20.6083984375,1980-03-05
"66",21.498046875,1980-03-06
"67",21.328125,1980-03-07
"68",19.748046875,1980-03-08
"69",20.6884765625,1980-03-09
"70",20.6884765625,1980-03-10
"71",19.6376953125,1980-03-11
"72",17.4677734375,1980-03-12
"73",20.9482421875,1980-03-13
"74",25.328125,1980-03-14
"75",23.318359375,1980-03-15
"76",20.498046875,1980-03-16
"77",21.8876953125,1980-03-17
"78",20.998046875,1980-03-18
"79",18.318359375,1980-03-19
"80",20.748046875,1980-03-20
"81",17.837890625,1980-03-21
"82",20.498046875,1980-03-22
"83",20.8779296875,1980-03-23
"84",23.2275390625,1980-03-24
"85",22.59765625,1980-03-25
"86",22.998046875,1980-03-26
"87",23.9384765625,1980-03-27
"88",28.7578125,1980-03-28
"89",23.9482421875,1980-03-29
"90",22.3076171875,1980-03-30
"91",23.6884765625,1980-03-31
"92",24.28125,1980-04-01
"93",22.630859375,1980-04-02
"94",23.1806640625,1980-04-03
"95",18.0810546875,1980-04-04
"96",17.521484375,1980-04-05
"97",22.1005859375,1980-04-06
"98",19.291015625,1980-04-07
"99",17.78125,1980-04-08
"100",20.890625,1980-04-09
"101",19.5908203125,1980-04-10
"102",19.291015625,1980-04-11
"103",18.7412109375,1980-04-12
"104",17.53125,1980-04-13
"105",17.4609375,1980-04-14
"106",17.12109375,1980-04-15
"107",15.111328125,1980-04-16
"108",16.9111328125,1980-04-17
"109",16.8212890625,1980-04-18
"110",17.201171875,1980-04-19
"111",19.0712890625,1980-04-20
"112",19.060546875,1980-04-21
"113",13.1513671875,1980-04-22
"114",12.890625,1980-04-23
"115",15.861328125,1980-04-24
"116",16.451171875,1980-04-25
"117",16.970703125,1980-04-26
"118",18.9208984375,1980-04-27
"119",18.5712890625,1980-04-28
"120",13.7314453125,1980-04-29
"121",14.05078125,1980-04-30
"122",15.6826171875,1980-05-01
"123",19.1328125,1980-05-02
"124",21.1826171875,1980-05-03
"125",20.54296875,1980-05-04
"126",22.0234375,1980-05-05
"127",18.8828125,1980-05-06
"128",13.5126953125,1980-05-07
"129",14.6826171875,1980-05-08
"130",18.962890625,1980-05-09
"131",13.4130859375,1980-05-10
"132",13.453125,1980-05-11
"133",14.5732421875,1980-05-12
"134",15.4130859375,1980-05-13
"135",18.3232421875,1980-05-14
"136",18.783203125,1980-05-15
"137",16.8134765625,1980-05-16
"138",21.1328125,1980-05-17
"139",16.2734375,1980-05-18
"140",15.3134765625,1980-05-19
"141",19.3525390625,1980-05-20
"142",15.5029296875,1980-05-21
"143",16.6826171875,1980-05-22
"144",16.8525390625,1980-05-23
"145",12.5732421875,1980-05-24
"146",13.533203125,1980-05-25
"147",13.8134765625,1980-05-26
"148",12.2333984375,1980-05-27
"149",19.123046875,1980-05-28
"150",19.47265625,1980-05-29
"151",14.3828125,1980-05-30
"152",15.3134765625,1980-05-31
"153",15.4814453125,1980-06-01
"154",18.2314453125,1980-06-02
"155",12.970703125,1980-06-03
"156",11.6005859375,1980-06-04
"157",11.9814453125,1980-06-05
"158",11.6005859375,1980-06-06
"159",10.0908203125,1980-06-07
"160",7.80078125,1980-06-08
"161",10.9814453125,1980-06-09
"162",11.3408203125,1980-06-10
"163",12.130859375,1980-06-11
"164",12.611328125,1980-06-12
"165",14.0009765625,1980-06-13
"166",13.62109375,1980-06-14
"167",10.701171875,1980-06-15
"168",12.1611328125,1980-06-16
"169",11.55078125,1980-06-17
