"","tmin","time"
"1",24.71484375,1980-01-01
"2",23.35546875,1980-01-02
"3",24.64453125,1980-01-03
"4",23.615234375,1980-01-04
"5",22.955078125,1980-01-05
"6",21.884765625,1980-01-06
"7",21.1845703125,1980-01-07
"8",21.3154296875,1980-01-08
"9",21.21484375,1980-01-09
"10",21.115234375,1980-01-10
"11",24.2548828125,1980-01-11
"12",26.5751953125,1980-01-12
"13",22.025390625,1980-01-13
"14",18.8154296875,1980-01-14
"15",19.9853515625,1980-01-15
"16",21.474609375,1980-01-16
"17",22.7646484375,1980-01-17
"18",25.4853515625,1980-01-18
"19",26.14453125,1980-01-19
"20",22.544921875,1980-01-20
"21",23.3154296875,1980-01-21
"22",22.03515625,1980-01-22
"23",23.3046875,1980-01-23
"24",23.5751953125,1980-01-24
"25",25.0751953125,1980-01-25
"26",24.5146484375,1980-01-26
"27",21.5849609375,1980-01-27
"28",22.625,1980-01-28
"29",22.9248046875,1980-01-29
"30",22.6748046875,1980-01-30
"31",23.6552734375,1980-01-31
"32",23.5634765625,1980-02-01
"33",24.7734375,1980-02-02
"34",25.2626953125,1980-02-03
"35",25.943359375,1980-02-04
"36",24.5732421875,1980-02-05
"37",25.4833984375,1980-02-06
"38",25.373046875,1980-02-07
"39",23.22265625,1980-02-08
"40",24.47265625,1980-02-09
"41",23.8134765625,1980-02-10
"42",23.623046875,1980-02-11
"43",23.703125,1980-02-12
"44",23.4833984375,1980-02-13
"45",21.7333984375,1980-02-14
"46",20.1630859375,1980-02-15
"47",21.0234375,1980-02-16
"48",21.1328125,1980-02-17
"49",21.552734375,1980-02-18
"50",25.54296875,1980-02-19
"51",24.7626953125,1980-02-20
"52",24.8134765625,1980-02-21
"53",26.203125,1980-02-22
"54",25.8330078125,1980-02-23
"55",26.443359375,1980-02-24
"56",24.47265625,1980-02-25
"57",24.2529296875,1980-02-26
"58",23.9130859375,1980-02-27
"59",24.533203125,1980-02-28
"60",25.7626953125,1980-02-29
"61",20.6533203125,1980-03-01
"62",23.212890625,1980-03-02
"63",21.0234375,1980-03-03
"64",20.533203125,1980-03-04
"65",21.033203125,1980-03-05
"66",23.892578125,1980-03-06
"67",23.123046875,1980-03-07
"68",23.22265625,1980-03-08
"69",21.3828125,1980-03-09
"70",22.4326171875,1980-03-10
"71",24.22265625,1980-03-11
"72",22.9033203125,1980-03-12
"73",21.4130859375,1980-03-13
"74",20.033203125,1980-03-14
"75",17.642578125,1980-03-15
"76",19.36328125,1980-03-16
"77",18.86328125,1980-03-17
"78",23.642578125,1980-03-18
"79",25.1728515625,1980-03-19
"80",22.0634765625,1980-03-20
"81",17.943359375,1980-03-21
"82",22.2431640625,1980-03-22
"83",19.79296875,1980-03-23
"84",20.802734375,1980-03-24
"85",17.8232421875,1980-03-25
"86",21.97265625,1980-03-26
"87",22.9833984375,1980-03-27
"88",20.462890625,1980-03-28
"89",19.953125,1980-03-29
"90",17.283203125,1980-03-30
"91",18.462890625,1980-03-31
"92",23.28515625,1980-04-01
"93",21.2646484375,1980-04-02
"94",19.7646484375,1980-04-03
"95",19.10546875,1980-04-04
"96",19.1650390625,1980-04-05
"97",16.4150390625,1980-04-06
"98",19.384765625,1980-04-07
"99",18.4052734375,1980-04-08
"100",18.78515625,1980-04-09
"101",20.14453125,1980-04-10
"102",21.0947265625,1980-04-11
"103",20.125,1980-04-12
"104",19.8251953125,1980-04-13
"105",21.3046875,1980-04-14
"106",19.865234375,1980-04-15
"107",20.5048828125,1980-04-16
"108",21.0654296875,1980-04-17
"109",21.9248046875,1980-04-18
"110",21.134765625,1980-04-19
"111",21.35546875,1980-04-20
"112",22.375,1980-04-21
"113",23.60546875,1980-04-22
"114",25.1650390625,1980-04-23
"115",12.89453125,1980-04-24
"116",11.4345703125,1980-04-25
"117",13.775390625,1980-04-26
"118",14.7548828125,1980-04-27
"119",17.865234375,1980-04-28
"120",20.6650390625,1980-04-29
"121",20.28515625,1980-04-30
"122",16.919921875,1980-05-01
"123",14.490234375,1980-05-02
"124",18.509765625,1980-05-03
"125",19.5400390625,1980-05-04
"126",18.3798828125,1980-05-05
"127",17.4501953125,1980-05-06
"128",16.3203125,1980-05-07
"129",14.3603515625,1980-05-08
"130",15.9697265625,1980-05-09
"131",14.0595703125,1980-05-10
"132",14.240234375,1980-05-11
"133",15.849609375,1980-05-12
"134",18.6103515625,1980-05-13
"135",17.5302734375,1980-05-14
"136",16.3203125,1980-05-15
"137",16.2998046875,1980-05-16
"138",13.4501953125,1980-05-17
"139",11.740234375,1980-05-18
"140",12.66015625,1980-05-19
"141",14.98046875,1980-05-20
"142",17.9697265625,1980-05-21
"143",17.1298828125,1980-05-22
"144",13.490234375,1980-05-23
"145",14.0595703125,1980-05-24
"146",17.0498046875,1980-05-25
"147",19.1103515625,1980-05-26
"148",18.8896484375,1980-05-27
"149",19.6103515625,1980-05-28
"150",14.330078125,1980-05-29
"151",10.599609375,1980-05-30
"152",13.759765625,1980-05-31
"153",14.912109375,1980-06-01
"154",10.921875,1980-06-02
"155",9.58203125,1980-06-03
"156",9.7724609375,1980-06-04
"157",8.7822265625,1980-06-05
"158",10.76171875,1980-06-06
"159",10.7822265625,1980-06-07
"160",11.4521484375,1980-06-08
"161",15.982421875,1980-06-09
"162",16.0322265625,1980-06-10
"163",12.251953125,1980-06-11
"164",11.3720703125,1980-06-12
"165",9.9619140625,1980-06-13
"166",10.7021484375,1980-06-14
"167",10.931640625,1980-06-15
"168",12.841796875,1980-06-16
"169",13.5419921875,1980-06-17
"170",10.232421875,1980-06-18
"171",7.322265625,1980-06-19
"172",5.2822265625,1980-06-20
"173",5.6416015625,1980-06-21
"174",8.2822265625,1980-06-22
"175",8.662109375,1980-06-23
"176",11.83203125,1980-06-24
"177",14.1220703125,1980-06-25
"178",14.7421875,1980-06-26
"179",14.0419921875,1980-06-27
"180",13.0615234375,1980-06-28
"181",7.671875,1980-06-29
"182",7.08203125,1980-06-30
"183",9.9306640625,1980-07-01
"184",8.7109375,1980-07-02
"185",4.771484375,1980-07-03
"186",6.9912109375,1980-07-04
"187",5.5908203125,1980-07-05
"188",5.0712890625,1980-07-06
"189",6.060546875,1980-07-07
"190",7.390625,1980-07-08
"191",6.451171875,1980-07-09
"192",3.2607421875,1980-07-10
"193",7.310546875,1980-07-11
"194",9.3310546875,1980-07-12
"195",11.7314453125,1980-07-13
"196",14.6005859375,1980-07-14
"197",15.9814453125,1980-07-15
"198",12.3310546875,1980-07-16
"199",10.0712890625,1980-07-17
"200",10.4912109375,1980-07-18
"201",8.4912109375,1980-07-19
"202",11.2412109375,1980-07-20
"203",13.521484375,1980-07-21
"204",14.630859375,1980-07-22
"205",14.5009765625,1980-07-23
"206",10.9306640625,1980-07-24
"207",8.0009765625,1980-07-25
"208",5.810546875,1980-07-26
"209",4.8310546875,1980-07-27
"210",7.37109375,1980-07-28
"211",10.5712890625,1980-07-29
"212",15.041015625,1980-07-30
"213",6.2412109375,1980-07-31
