"","tmin","time"
"1",23.8798828125,1980-01-01
"2",24.1796875,1980-01-02
"3",23.5498046875,1980-01-03
"4",22.490234375,1980-01-04
"5",23.650390625,1980-01-05
"6",24.2001953125,1980-01-06
"7",25.1201171875,1980-01-07
"8",24.6904296875,1980-01-08
"9",24.51953125,1980-01-09
"10",27.26953125,1980-01-10
"11",28.3203125,1980-01-11
"12",24.009765625,1980-01-12
"13",23.1396484375,1980-01-13
"14",21.8203125,1980-01-14
"15",25.58984375,1980-01-15
"16",26.3798828125,1980-01-16
"17",23.8798828125,1980-01-17
"18",25.830078125,1980-01-18
"19",25.009765625,1980-01-19
"20",23.41015625,1980-01-20
"21",24.5,1980-01-21
"22",25.4404296875,1980-01-22
"23",23.9296875,1980-01-23
"24",23.919921875,1980-01-24
"25",24.740234375,1980-01-25
"26",24.8701171875,1980-01-26
"27",24.66015625,1980-01-27
"28",24.169921875,1980-01-28
"29",27.2001953125,1980-01-29
"30",23.4404296875,1980-01-30
"31",23.240234375,1980-01-31
"32",24.541015625,1980-02-01
"33",23.6513671875,1980-02-02
"34",24.2412109375,1980-02-03
"35",25.451171875,1980-02-04
"36",23.80078125,1980-02-05
"37",23.80078125,1980-02-06
"38",24.6513671875,1980-02-07
"39",23.880859375,1980-02-08
"40",23.4208984375,1980-02-09
"41",23.7509765625,1980-02-10
"42",22.890625,1980-02-11
"43",23.2314453125,1980-02-12
"44",23.8310546875,1980-02-13
"45",22.1708984375,1980-02-14
"46",23.271484375,1980-02-15
"47",21.80078125,1980-02-16
"48",23.701171875,1980-02-17
"49",22.8505859375,1980-02-18
"50",23.890625,1980-02-19
"51",24.4208984375,1980-02-20
"52",24.390625,1980-02-21
"53",24.0107421875,1980-02-22
"54",24.810546875,1980-02-23
"55",24.6611328125,1980-02-24
"56",24.5712890625,1980-02-25
"57",23.4111328125,1980-02-26
"58",24.19140625,1980-02-27
"59",23.1513671875,1980-02-28
"60",22.4912109375,1980-02-29
"61",24.3583984375,1980-03-01
"62",20.427734375,1980-03-02
"63",21.59765625,1980-03-03
"64",26.158203125,1980-03-04
"65",22.1181640625,1980-03-05
"66",23.6376953125,1980-03-06
"67",24.498046875,1980-03-07
"68",24.6884765625,1980-03-08
"69",21.7978515625,1980-03-09
"70",23.3583984375,1980-03-10
"71",21.767578125,1980-03-11
"72",22.1484375,1980-03-12
"73",20.0283203125,1980-03-13
"74",21.8984375,1980-03-14
"75",18.5380859375,1980-03-15
"76",18.7080078125,1980-03-16
"77",23.3876953125,1980-03-17
"78",22.5078125,1980-03-18
"79",25.3779296875,1980-03-19
"80",24.9482421875,1980-03-20
"81",22.8876953125,1980-03-21
"82",20.34765625,1980-03-22
"83",20.3681640625,1980-03-23
"84",21.748046875,1980-03-24
"85",21.5478515625,1980-03-25
"86",18.8779296875,1980-03-26
"87",20.2578125,1980-03-27
"88",19.3583984375,1980-03-28
"89",17.4384765625,1980-03-29
"90",18.5380859375,1980-03-30
"91",20.7578125,1980-03-31
"92",18.3466796875,1980-04-01
"93",18.126953125,1980-04-02
"94",20.52734375,1980-04-03
"95",22.6572265625,1980-04-04
"96",20.9072265625,1980-04-05
"97",19.787109375,1980-04-06
"98",19.38671875,1980-04-07
"99",21.6572265625,1980-04-08
"100",18.376953125,1980-04-09
"101",20.5673828125,1980-04-10
"102",19.126953125,1980-04-11
"103",20.046875,1980-04-12
"104",20.037109375,1980-04-13
"105",18.6669921875,1980-04-14
"106",20.6669921875,1980-04-15
"107",21.9169921875,1980-04-16
"108",21.8271484375,1980-04-17
"109",22.88671875,1980-04-18
"110",21.6572265625,1980-04-19
"111",22.5673828125,1980-04-20
"112",23.1171875,1980-04-21
"113",26.4970703125,1980-04-22
"114",24.9365234375,1980-04-23
"115",17.9873046875,1980-04-24
"116",14.8671875,1980-04-25
"117",16.5673828125,1980-04-26
"118",16.4970703125,1980-04-27
"119",16.5771484375,1980-04-28
"120",18.376953125,1980-04-29
"121",20.02734375,1980-04-30
"122",20.126953125,1980-05-01
"123",19.0771484375,1980-05-02
"124",14.857421875,1980-05-03
"125",13.626953125,1980-05-04
"126",20.1572265625,1980-05-05
"127",20.3671875,1980-05-06
"128",15.45703125,1980-05-07
"129",15.6572265625,1980-05-08
"130",15.6171875,1980-05-09
"131",13.02734375,1980-05-10
"132",14.5673828125,1980-05-11
"133",17.3271484375,1980-05-12
"134",16.376953125,1980-05-13
"135",16.9765625,1980-05-14
"136",13.716796875,1980-05-15
"137",13.046875,1980-05-16
"138",13.4873046875,1980-05-17
"139",15.197265625,1980-05-18
"140",11.857421875,1980-05-19
"141",17.787109375,1980-05-20
"142",14.9072265625,1980-05-21
"143",11.966796875,1980-05-22
"144",11.3369140625,1980-05-23
"145",13.2265625,1980-05-24
"146",16.876953125,1980-05-25
"147",16.2666015625,1980-05-26
"148",19.3671875,1980-05-27
"149",20.0068359375,1980-05-28
"150",18.20703125,1980-05-29
"151",16.2265625,1980-05-30
"152",12.947265625,1980-05-31
"153",11.470703125,1980-06-01
"154",15.1708984375,1980-06-02
"155",11.3212890625,1980-06-03
"156",10.28125,1980-06-04
"157",11.201171875,1980-06-05
"158",13.041015625,1980-06-06
"159",12.630859375,1980-06-07
"160",14.140625,1980-06-08
"161",15.4111328125,1980-06-09
"162",17.03125,1980-06-10
"163",15.9306640625,1980-06-11
"164",14.521484375,1980-06-12
"165",12.62109375,1980-06-13
"166",11.8408203125,1980-06-14
"167",10.390625,1980-06-15
"168",9.7314453125,1980-06-16
"169",12.4208984375,1980-06-17
"170",13.6611328125,1980-06-18
"171",13.1806640625,1980-06-19
"172",11.4111328125,1980-06-20
"173",7.5107421875,1980-06-21
"174",5.880859375,1980-06-22
"175",6.5712890625,1980-06-23
"176",10.4609375,1980-06-24
"177",13.4814453125,1980-06-25
"178",13.69140625,1980-06-26
"179",12.310546875,1980-06-27
"180",13.87109375,1980-06-28
"181",11.541015625,1980-06-29
"182",8.8310546875,1980-06-30
"183",14.3896484375,1980-07-01
"184",11.66015625,1980-07-02
"185",10.4697265625,1980-07-03
"186",10.169921875,1980-07-04
"187",7.830078125,1980-07-05
"188",6.76953125,1980-07-06
"189",8.33984375,1980-07-07
"190",7.740234375,1980-07-08
"191",12,1980-07-09
"192",8.83984375,1980-07-10
"193",7.1396484375,1980-07-11
"194",6.419921875,1980-07-12
"195",9.509765625,1980-07-13
"196",11.6904296875,1980-07-14
"197",17.1298828125,1980-07-15
"198",14.2998046875,1980-07-16
"199",13.240234375,1980-07-17
"200",12.08984375,1980-07-18
"201",12.5302734375,1980-07-19
"202",11.2099609375,1980-07-20
"203",10.51953125,1980-07-21
"204",12.23046875,1980-07-22
"205",11.25,1980-07-23
"206",11.3203125,1980-07-24
"207",7,1980-07-25
"208",4.1796875,1980-07-26
"209",5.1201171875,1980-07-27
"210",7.759765625,1980-07-28
"211",10.1298828125,1980-07-29
"212",12.7802734375,1980-07-30
"213",9.4599609375,1980-07-31
"214",5.365234375,1980-08-01
"215",6.1953125,1980-08-02
"216",8.865234375,1980-08-03
"217",8.5751953125,1980-08-04
"218",11.35546875,1980-08-05
"219",12.2451171875,1980-08-06
"220",13.8154296875,1980-08-07
"221",12.5146484375,1980-08-08
"222",15.125,1980-08-09
"223",14.10546875,1980-08-10
"224",9.89453125,1980-08-11
"225",15.0751953125,1980-08-12
"226",16.7353515625,1980-08-13
"227",12.5546875,1980-08-14
"228",16.0146484375,1980-08-15
"229",15.0048828125,1980-08-16
"230",13.865234375,1980-08-17
"231",13.8447265625,1980-08-18
"232",19.8154296875,1980-08-19
"233",20.125,1980-08-20
"234",19.9052734375,1980-08-21
"235",21.0048828125,1980-08-22
"236",20.14453125,1980-08-23
"237",18.6845703125,1980-08-24
"238",21.705078125,1980-08-25
"239",13.375,1980-08-26
"240",11.5048828125,1980-08-27
"241",13.6748046875,1980-08-28
"242",11.21484375,1980-08-29
"243",12.4052734375,1980-08-30
"244",12.3447265625,1980-08-31
"245",13.7197265625,1980-09-01
"246",12.5302734375,1980-09-02
"247",14.2802734375,1980-09-03
"248",18.5595703125,1980-09-04
"249",14.4404296875,1980-09-05
"250",12.8896484375,1980-09-06
