"","tmin","time"
"1",16.2578125,1980-01-01
"2",16.828125,1980-01-02
"3",14.2275390625,1980-01-03
"4",15.4384765625,1980-01-04
"5",13.91796875,1980-01-05
"6",13.568359375,1980-01-06
"7",16.998046875,1980-01-07
"8",24.2177734375,1980-01-08
"9",28.4482421875,1980-01-09
"10",17.568359375,1980-01-10
"11",11.48828125,1980-01-11
"12",11.16796875,1980-01-12
"13",19.517578125,1980-01-13
"14",18.908203125,1980-01-14
"15",17.5283203125,1980-01-15
"16",16.5283203125,1980-01-16
"17",22.8984375,1980-01-17
"18",18.5380859375,1980-01-18
"19",13.59765625,1980-01-19
"20",12.677734375,1980-01-20
"21",15.1884765625,1980-01-21
"22",18.5283203125,1980-01-22
"23",18.9677734375,1980-01-23
"24",18.318359375,1980-01-24
"25",19.0283203125,1980-01-25
"26",16.0576171875,1980-01-26
"27",14.0078125,1980-01-27
"28",15.23828125,1980-01-28
"29",14.9384765625,1980-01-29
"30",11.158203125,1980-01-30
"31",12.2578125,1980-01-31
"32",15.0419921875,1980-02-01
"33",17.8916015625,1980-02-02
"34",15.431640625,1980-02-03
"35",13.6923828125,1980-02-04
"36",15.0224609375,1980-02-05
"37",15.3916015625,1980-02-06
"38",13.6923828125,1980-02-07
"39",17.6318359375,1980-02-08
"40",15.2822265625,1980-02-09
"41",17.7021484375,1980-02-10
"42",18.3017578125,1980-02-11
"43",21.322265625,1980-02-12
"44",14.8017578125,1980-02-13
"45",16.8017578125,1980-02-14
"46",16.08203125,1980-02-15
"47",17.2119140625,1980-02-16
"48",17.8818359375,1980-02-17
"49",19.4716796875,1980-02-18
"50",22.7919921875,1980-02-19
"51",19.58203125,1980-02-20
"52",17.9921875,1980-02-21
"53",14.3515625,1980-02-22
"54",14.181640625,1980-02-23
"55",19.931640625,1980-02-24
"56",17.4921875,1980-02-25
"57",22.181640625,1980-02-26
"58",17.8515625,1980-02-27
"59",14.1123046875,1980-02-28
"60",13.5419921875,1980-02-29
"61",12.275390625,1980-03-01
"62",16.3251953125,1980-03-02
"63",15.60546875,1980-03-03
"64",17.2548828125,1980-03-04
"65",14.2548828125,1980-03-05
"66",14.8046875,1980-03-06
"67",16.53515625,1980-03-07
"68",17.1650390625,1980-03-08
"69",13.53515625,1980-03-09
"70",12.3046875,1980-03-10
"71",15.1953125,1980-03-11
"72",15.7451171875,1980-03-12
"73",16.6650390625,1980-03-13
"74",12.5849609375,1980-03-14
"75",12.375,1980-03-15
"76",13.5947265625,1980-03-16
"77",16.974609375,1980-03-17
"78",16.71484375,1980-03-18
"79",16.525390625,1980-03-19
"80",17.1650390625,1980-03-20
"81",17.4345703125,1980-03-21
"82",16.705078125,1980-03-22
"83",13.3154296875,1980-03-23
"84",14.14453125,1980-03-24
"85",16.5849609375,1980-03-25
"86",16.9853515625,1980-03-26
"87",18.615234375,1980-03-27
"88",17.5751953125,1980-03-28
"89",15.9453125,1980-03-29
"90",8.8046875,1980-03-30
"91",11.1650390625,1980-03-31
"92",12.251953125,1980-04-01
"93",16.6220703125,1980-04-02
"94",13.8017578125,1980-04-03
"95",16.4619140625,1980-04-04
"96",9.4716796875,1980-04-05
"97",8.421875,1980-04-06
"98",11.0419921875,1980-04-07
"99",16.6015625,1980-04-08
"100",16.341796875,1980-04-09
