"","tmin","time"
"1",24.86328125,1987-01-01
"2",24.3828125,1987-01-02
"3",24.9326171875,1987-01-03
"4",23.2431640625,1987-01-04
"5",23.9033203125,1987-01-05
"6",23.61328125,1987-01-06
"7",22.7333984375,1987-01-07
"8",23.54296875,1987-01-08
"9",25.0234375,1987-01-09
"10",25.212890625,1987-01-10
"11",23.97265625,1987-01-11
"12",21.4833984375,1987-01-12
"13",24.533203125,1987-01-13
"14",24.3232421875,1987-01-14
"15",23.47265625,1987-01-15
"16",22.79296875,1987-01-16
"17",22.943359375,1987-01-17
"18",22.642578125,1987-01-18
"19",23.1630859375,1987-01-19
"20",23.7529296875,1987-01-20
"21",23.783203125,1987-01-21
"22",23.4228515625,1987-01-22
"23",24.0634765625,1987-01-23
"24",23.54296875,1987-01-24
"25",23.123046875,1987-01-25
"26",23.1630859375,1987-01-26
"27",23.5927734375,1987-01-27
"28",23.302734375,1987-01-28
"29",23.8525390625,1987-01-29
"30",23.3828125,1987-01-30
"31",23.0732421875,1987-01-31
"32",22.9091796875,1987-02-01
"33",21.888671875,1987-02-02
"34",21.458984375,1987-02-03
"35",22.8291015625,1987-02-04
"36",23.5185546875,1987-02-05
"37",22.689453125,1987-02-06
"38",23.798828125,1987-02-07
"39",23.5791015625,1987-02-08
"40",22.69921875,1987-02-09
"41",21.5390625,1987-02-10
"42",21.8291015625,1987-02-11
"43",23.8388671875,1987-02-12
"44",22.5185546875,1987-02-13
"45",22.859375,1987-02-14
"46",23.7490234375,1987-02-15
"47",23.9892578125,1987-02-16
"48",23.3193359375,1987-02-17
"49",24.0390625,1987-02-18
"50",24.1494140625,1987-02-19
"51",24.4189453125,1987-02-20
"52",23.3193359375,1987-02-21
"53",23.2587890625,1987-02-22
"54",23.279296875,1987-02-23
"55",23.609375,1987-02-24
"56",24.8388671875,1987-02-25
"57",24.609375,1987-02-26
"58",23.55859375,1987-02-27
"59",24.388671875,1987-02-28
"60",24.4267578125,1987-03-01
"61",23.7568359375,1987-03-02
"62",23.63671875,1987-03-03
"63",23.537109375,1987-03-04
"64",22.7265625,1987-03-05
"65",24.296875,1987-03-06
"66",23.8974609375,1987-03-07
"67",22.5673828125,1987-03-08
"68",23.9765625,1987-03-09
"69",23.9873046875,1987-03-10
"70",23.13671875,1987-03-11
"71",22.95703125,1987-03-12
"72",23.1767578125,1987-03-13
"73",24.1669921875,1987-03-14
"74",24.046875,1987-03-15
"75",22.6572265625,1987-03-16
"76",23.6669921875,1987-03-17
"77",23.13671875,1987-03-18
"78",23.8173828125,1987-03-19
"79",23.447265625,1987-03-20
"80",22.0966796875,1987-03-21
"81",22.3271484375,1987-03-22
"82",21.2373046875,1987-03-23
"83",20.6865234375,1987-03-24
"84",23.2568359375,1987-03-25
"85",21.38671875,1987-03-26
"86",21.8369140625,1987-03-27
"87",22.3466796875,1987-03-28
"88",23.3466796875,1987-03-29
"89",22.7470703125,1987-03-30
"90",20.8671875,1987-03-31
"91",20.3203125,1987-04-01
"92",20.5,1987-04-02
