"","tmin","time"
"1",12.3759765625,1987-01-01
"2",11.416015625,1987-01-02
"3",11.765625,1987-01-03
"4",12.81640625,1987-01-04
"5",12.6962890625,1987-01-05
"6",13.236328125,1987-01-06
"7",16.5361328125,1987-01-07
"8",12.8359375,1987-01-08
"9",12.3759765625,1987-01-09
"10",13.4755859375,1987-01-10
"11",17.2255859375,1987-01-11
"12",11.896484375,1987-01-12
"13",11.845703125,1987-01-13
"14",15.005859375,1987-01-14
"15",12.99609375,1987-01-15
"16",17.2958984375,1987-01-16
"17",14.265625,1987-01-17
"18",13.2060546875,1987-01-18
"19",14.255859375,1987-01-19
"20",17.7861328125,1987-01-20
"21",15.3662109375,1987-01-21
"22",13.92578125,1987-01-22
"23",13.666015625,1987-01-23
"24",19.515625,1987-01-24
"25",18.7861328125,1987-01-25
"26",16.2158203125,1987-01-26
"27",11.67578125,1987-01-27
"28",12.236328125,1987-01-28
"29",12.095703125,1987-01-29
"30",13.2158203125,1987-01-30
"31",17.505859375,1987-01-31
"32",16.6611328125,1987-02-01
"33",17.271484375,1987-02-02
"34",13.8310546875,1987-02-03
"35",12.87109375,1987-02-04
"36",13.03125,1987-02-05
"37",16.380859375,1987-02-06
"38",22.4609375,1987-02-07
"39",19.5009765625,1987-02-08
"40",17.1005859375,1987-02-09
"41",16.9013671875,1987-02-10
"42",13.4306640625,1987-02-11
"43",14.380859375,1987-02-12
"44",14.4111328125,1987-02-13
"45",19.8212890625,1987-02-14
"46",17.8310546875,1987-02-15
"47",16.060546875,1987-02-16
"48",17.6611328125,1987-02-17
"49",20.2314453125,1987-02-18
"50",22.4306640625,1987-02-19
"51",16.1005859375,1987-02-20
"52",14.6513671875,1987-02-21
"53",12.78125,1987-02-22
"54",11.611328125,1987-02-23
"55",14.7412109375,1987-02-24
"56",11.791015625,1987-02-25
"57",10.9609375,1987-02-26
"58",17.390625,1987-02-27
"59",12.94140625,1987-02-28
"60",11.9072265625,1987-03-01
"61",12.2666015625,1987-03-02
"62",13.0869140625,1987-03-03
"63",13.6669921875,1987-03-04
"64",14.697265625,1987-03-05
"65",13.8173828125,1987-03-06
"66",9.7265625,1987-03-07
"67",12.02734375,1987-03-08
"68",10.876953125,1987-03-09
"69",10.796875,1987-03-10
"70",11.0771484375,1987-03-11
"71",11.70703125,1987-03-12
"72",13.4365234375,1987-03-13
"73",9.8974609375,1987-03-14
"74",13.4267578125,1987-03-15
"75",18.1572265625,1987-03-16
"76",18.9765625,1987-03-17
"77",21.1572265625,1987-03-18
"78",11.5673828125,1987-03-19
"79",11.63671875,1987-03-20
"80",12.5869140625,1987-03-21
"81",14.0068359375,1987-03-22
"82",12.1572265625,1987-03-23
"83",11.9970703125,1987-03-24
"84",11.216796875,1987-03-25
"85",12.5771484375,1987-03-26
"86",14.4169921875,1987-03-27
"87",14.0771484375,1987-03-28
"88",10.5869140625,1987-03-29
"89",12.376953125,1987-03-30
"90",12.8173828125,1987-03-31
"91",10.7568359375,1987-04-01
"92",12.1767578125,1987-04-02
"93",14.4267578125,1987-04-03
"94",13.0673828125,1987-04-04
"95",17.1171875,1987-04-05
"96",10.2470703125,1987-04-06
"97",13.0166015625,1987-04-07
"98",11.697265625,1987-04-08
"99",10.046875,1987-04-09
"100",14.2373046875,1987-04-10
"101",13.38671875,1987-04-11
"102",16.4873046875,1987-04-12
"103",15.0673828125,1987-04-13
"104",13.0869140625,1987-04-14
"105",11.13671875,1987-04-15
"106",9.107421875,1987-04-16
"107",9.45703125,1987-04-17
"108",7.5771484375,1987-04-18
"109",9.287109375,1987-04-19
"110",9.2265625,1987-04-20
"111",8.376953125,1987-04-21
"112",8.5771484375,1987-04-22
"113",8.376953125,1987-04-23
"114",8.447265625,1987-04-24
"115",8.7568359375,1987-04-25
"116",11.2568359375,1987-04-26
"117",16.0068359375,1987-04-27
"118",10.4267578125,1987-04-28
"119",9.63671875,1987-04-29
"120",9.466796875,1987-04-30
"121",9.1826171875,1987-05-01
"122",13.54296875,1987-05-02
"123",9.8427734375,1987-05-03
"124",10.97265625,1987-05-04
"125",8.7333984375,1987-05-05
"126",10.6025390625,1987-05-06
"127",10.283203125,1987-05-07
"128",10.9931640625,1987-05-08
"129",10.7734375,1987-05-09
"130",12.5234375,1987-05-10
"131",16.533203125,1987-05-11
"132",13.79296875,1987-05-12
"133",8.0927734375,1987-05-13
"134",11.6630859375,1987-05-14
"135",9.0029296875,1987-05-15
"136",8.283203125,1987-05-16
"137",8.86328125,1987-05-17
"138",9.2333984375,1987-05-18
"139",8.3525390625,1987-05-19
"140",7.283203125,1987-05-20
"141",8.642578125,1987-05-21
"142",7.623046875,1987-05-22
"143",11.1728515625,1987-05-23
"144",8.1328125,1987-05-24
"145",8.052734375,1987-05-25
"146",9.3330078125,1987-05-26
"147",3.373046875,1987-05-27
"148",4.142578125,1987-05-28
"149",3.3828125,1987-05-29
"150",4.8330078125,1987-05-30
"151",7.8232421875,1987-05-31
"152",3.9599609375,1987-06-01
"153",4.4599609375,1987-06-02
"154",3.7998046875,1987-06-03
"155",5.83984375,1987-06-04
"156",5.759765625,1987-06-05
"157",5.509765625,1987-06-06
"158",5.6103515625,1987-06-07
"159",8.1904296875,1987-06-08
"160",11.349609375,1987-06-09
"161",13.740234375,1987-06-10
