"","tmin","time"
"1",14.2490234375,1980-01-01
"2",14.958984375,1980-01-02
"3",15.1494140625,1980-01-03
"4",14.5888671875,1980-01-04
"5",18.888671875,1980-01-05
"6",22.4189453125,1980-01-06
"7",21.029296875,1980-01-07
"8",15.978515625,1980-01-08
"9",15.689453125,1980-01-09
"10",10.94921875,1980-01-10
"11",12.0986328125,1980-01-11
"12",18.8486328125,1980-01-12
"13",15.30859375,1980-01-13
"14",14.8994140625,1980-01-14
"15",18.8291015625,1980-01-15
"16",19.0693359375,1980-01-16
"17",16.62890625,1980-01-17
"18",16.228515625,1980-01-18
"19",18.189453125,1980-01-19
"20",24.55859375,1980-01-20
"21",23.888671875,1980-01-21
"22",18.4287109375,1980-01-22
"23",19.048828125,1980-01-23
"24",19.0185546875,1980-01-24
"25",15.6494140625,1980-01-25
"26",13.458984375,1980-01-26
"27",17.0693359375,1980-01-27
"28",16.5087890625,1980-01-28
"29",12.888671875,1980-01-29
"30",10.6689453125,1980-01-30
"31",11.0693359375,1980-01-31
"32",12.720703125,1980-02-01
"33",13.630859375,1980-02-02
"34",11.9013671875,1980-02-03
"35",12.890625,1980-02-04
"36",13.19140625,1980-02-05
"37",13.5009765625,1980-02-06
"38",19.05078125,1980-02-07
"39",19.12109375,1980-02-08
"40",19.1513671875,1980-02-09
"41",19.8212890625,1980-02-10
"42",19.05078125,1980-02-11
"43",14.3212890625,1980-02-12
"44",10.380859375,1980-02-13
"45",12.0810546875,1980-02-14
"46",10.6513671875,1980-02-15
"47",13.3212890625,1980-02-16
"48",15.451171875,1980-02-17
"49",22.0009765625,1980-02-18
"50",17.6611328125,1980-02-19
"51",15.03125,1980-02-20
"52",14.130859375,1980-02-21
"53",14.361328125,1980-02-22
"54",17.720703125,1980-02-23
"55",17.87109375,1980-02-24
"56",18.2314453125,1980-02-25
"57",17.0107421875,1980-02-26
"58",13.3212890625,1980-02-27
"59",15.9814453125,1980-02-28
"60",16.69140625,1980-02-29
"61",19.15625,1980-03-01
"62",15.06640625,1980-03-02
"63",18.0556640625,1980-03-03
"64",12.396484375,1980-03-04
"65",15.06640625,1980-03-05
"66",19.3662109375,1980-03-06
"67",16.81640625,1980-03-07
"68",15.095703125,1980-03-08
"69",15.4560546875,1980-03-09
"70",17.5859375,1980-03-10
"71",15.345703125,1980-03-11
"72",9.4755859375,1980-03-12
"73",14.4560546875,1980-03-13
"74",15.185546875,1980-03-14
"75",17.9462890625,1980-03-15
"76",23.8056640625,1980-03-16
"77",18.5361328125,1980-03-17
"78",12.765625,1980-03-18
"79",12.9560546875,1980-03-19
"80",16.1064453125,1980-03-20
"81",8.2861328125,1980-03-21
