"","tmin","time"
"1",22.517578125,1980-01-01
"2",23.23828125,1980-01-02
"3",24.2783203125,1980-01-03
"4",23.328125,1980-01-04
"5",24.267578125,1980-01-05
"6",22.48828125,1980-01-06
"7",21.1982421875,1980-01-07
"8",23.7978515625,1980-01-08
"9",23.267578125,1980-01-09
"10",27.177734375,1980-01-10
"11",25.078125,1980-01-11
"12",24.248046875,1980-01-12
"13",22.328125,1980-01-13
"14",18.6484375,1980-01-14
"15",24.587890625,1980-01-15
"16",26.3681640625,1980-01-16
"17",26.0078125,1980-01-17
"18",27.2275390625,1980-01-18
"19",26.1376953125,1980-01-19
"20",23.078125,1980-01-20
"21",23.4482421875,1980-01-21
"22",25.1484375,1980-01-22
"23",24.1279296875,1980-01-23
"24",23.267578125,1980-01-24
"25",24.3984375,1980-01-25
"26",24.587890625,1980-01-26
"27",23.6083984375,1980-01-27
"28",23.4677734375,1980-01-28
"29",24.517578125,1980-01-29
"30",23.1884765625,1980-01-30
"31",24.16796875,1980-01-31
"32",25.0029296875,1980-02-01
"33",24.61328125,1980-02-02
"34",25.5029296875,1980-02-03
"35",26.193359375,1980-02-04
"36",26.123046875,1980-02-05
"37",24.86328125,1980-02-06
"38",25.953125,1980-02-07
"39",24.86328125,1980-02-08
"40",22.86328125,1980-02-09
"41",24.54296875,1980-02-10
"42",24.2734375,1980-02-11
"43",24.1533203125,1980-02-12
"44",24.6025390625,1980-02-13
"45",23.623046875,1980-02-14
"46",23.4033203125,1980-02-15
"47",22.962890625,1980-02-16
"48",23.5634765625,1980-02-17
"49",24.0927734375,1980-02-18
"50",25.783203125,1980-02-19
"51",26.4931640625,1980-02-20
"52",27.5234375,1980-02-21
"53",27.61328125,1980-02-22
"54",27.1533203125,1980-02-23
"55",26.72265625,1980-02-24
"56",22.9326171875,1980-02-25
"57",23.2626953125,1980-02-26
"58",23.8828125,1980-02-27
"59",23.3427734375,1980-02-28
"60",25.9033203125,1980-02-29
"61",21.4619140625,1980-03-01
"62",21.7021484375,1980-03-02
"63",25.2724609375,1980-03-03
"64",23.732421875,1980-03-04
"65",23.6416015625,1980-03-05
"66",23.9521484375,1980-03-06
"67",25.2724609375,1980-03-07
"68",24.171875,1980-03-08
"69",23.26171875,1980-03-09
"70",24.15234375,1980-03-10
"71",23.3916015625,1980-03-11
"72",18.232421875,1980-03-12
"73",22.08203125,1980-03-13
"74",19.9921875,1980-03-14
"75",19.341796875,1980-03-15
"76",22.7919921875,1980-03-16
"77",22.341796875,1980-03-17
"78",20.9423828125,1980-03-18
"79",24.9423828125,1980-03-19
"80",24.681640625,1980-03-20
"81",23.091796875,1980-03-21
"82",20.5419921875,1980-03-22
"83",22.01171875,1980-03-23
"84",21.9423828125,1980-03-24
"85",20.9521484375,1980-03-25
"86",20.0419921875,1980-03-26
"87",20.431640625,1980-03-27
"88",21.5517578125,1980-03-28
"89",20.0517578125,1980-03-29
"90",21.4921875,1980-03-30
"91",22.8818359375,1980-03-31
"92",18.0537109375,1980-04-01
"93",21.3935546875,1980-04-02
"94",23.1337890625,1980-04-03
"95",22.2939453125,1980-04-04
"96",22.4541015625,1980-04-05
"97",21.7841796875,1980-04-06
"98",22.4541015625,1980-04-07
"99",21.1240234375,1980-04-08
"100",18.494140625,1980-04-09
"101",18.744140625,1980-04-10
"102",19.6142578125,1980-04-11
"103",19.2841796875,1980-04-12
"104",20.603515625,1980-04-13
"105",20.9443359375,1980-04-14
"106",19.923828125,1980-04-15
"107",21.833984375,1980-04-16
"108",22.3642578125,1980-04-17
"109",22.853515625,1980-04-18
"110",23.154296875,1980-04-19
"111",24.1943359375,1980-04-20
"112",26.0244140625,1980-04-21
"113",25.744140625,1980-04-22
"114",26.7138671875,1980-04-23
"115",14.9541015625,1980-04-24
"116",14.423828125,1980-04-25
