"","tmax","time"
"1",36.7734375,1980-01-01
"2",37.123046875,1980-01-02
"3",37.2431640625,1980-01-03
"4",35.7734375,1980-01-04
"5",34.703125,1980-01-05
"6",34.892578125,1980-01-06
"7",31.8427734375,1980-01-07
"8",33.3525390625,1980-01-08
"9",33.72265625,1980-01-09
"10",34.443359375,1980-01-10
"11",35.302734375,1980-01-11
"12",35.79296875,1980-01-12
"13",36.3232421875,1980-01-13
"14",38.142578125,1980-01-14
"15",39.22265625,1980-01-15
"16",38.392578125,1980-01-16
"17",35.0830078125,1980-01-17
"18",36.2626953125,1980-01-18
"19",34.5732421875,1980-01-19
"20",33.642578125,1980-01-20
"21",34.3330078125,1980-01-21
"22",36.0029296875,1980-01-22
"23",34.6533203125,1980-01-23
"24",35.962890625,1980-01-24
"25",34.4326171875,1980-01-25
"26",31.3525390625,1980-01-26
"27",36.212890625,1980-01-27
"28",35.302734375,1980-01-28
"29",35.802734375,1980-01-29
"30",32.8427734375,1980-01-30
"31",34.0234375,1980-01-31
"32",32.4482421875,1980-02-01
"33",33.8076171875,1980-02-02
"34",33.7177734375,1980-02-03
"35",33.7080078125,1980-02-04
"36",32.1484375,1980-02-05
"37",31.0078125,1980-02-06
"38",30.0380859375,1980-02-07
"39",31.7080078125,1980-02-08
"40",31.5283203125,1980-02-09
"41",32.587890625,1980-02-10
"42",30.6982421875,1980-02-11
"43",33.748046875,1980-02-12
"44",31.4775390625,1980-02-13
"45",27.84765625,1980-02-14
"46",30.7177734375,1980-02-15
"47",30.5283203125,1980-02-16
"48",31.408203125,1980-02-17
"49",32.16796875,1980-02-18
"50",32.318359375,1980-02-19
"51",32.7783203125,1980-02-20
"52",34.1181640625,1980-02-21
"53",33.6083984375,1980-02-22
"54",33.908203125,1980-02-23
"55",34.0283203125,1980-02-24
"56",34.3076171875,1980-02-25
"57",34.828125,1980-02-26
"58",34.3984375,1980-02-27
"59",36.587890625,1980-02-28
"60",37.09765625,1980-02-29
"61",36.947265625,1980-03-01
"62",36.7373046875,1980-03-02
"63",36.0673828125,1980-03-03
"64",35.1474609375,1980-03-04
"65",35.6171875,1980-03-05
"66",37.27734375,1980-03-06
"67",37.197265625,1980-03-07
"68",35.857421875,1980-03-08
"69",31.9765625,1980-03-09
"70",34.4267578125,1980-03-10
"71",34.1572265625,1980-03-11
"72",34.5869140625,1980-03-12
"73",35.5771484375,1980-03-13
"74",36.0869140625,1980-03-14
"75",35.947265625,1980-03-15
"76",36.5966796875,1980-03-16
"77",36.70703125,1980-03-17
"78",36.947265625,1980-03-18
"79",35.857421875,1980-03-19
"80",30.2666015625,1980-03-20
"81",32.4267578125,1980-03-21
"82",33.0068359375,1980-03-22
"83",33.3466796875,1980-03-23
"84",34.4765625,1980-03-24
"85",35.4873046875,1980-03-25
"86",35.2666015625,1980-03-26
"87",36.3671875,1980-03-27
"88",36.1865234375,1980-03-28
"89",36.2470703125,1980-03-29
"90",36.376953125,1980-03-30
"91",35.966796875,1980-03-31
"92",35.2060546875,1980-04-01
"93",35.74609375,1980-04-02
"94",36.3359375,1980-04-03
"95",35.7861328125,1980-04-04
"96",35.2158203125,1980-04-05
"97",34.0859375,1980-04-06
"98",35.3662109375,1980-04-07
"99",34.986328125,1980-04-08
"100",34.646484375,1980-04-09
"101",34.935546875,1980-04-10
"102",35.435546875,1980-04-11
"103",35.4658203125,1980-04-12
"104",35.5458984375,1980-04-13
"105",34.90625,1980-04-14
"106",34.7861328125,1980-04-15
"107",33.486328125,1980-04-16
"108",33.2861328125,1980-04-17
"109",34.0458984375,1980-04-18
"110",33.67578125,1980-04-19
"111",34.576171875,1980-04-20
"112",34.015625,1980-04-21
"113",34.185546875,1980-04-22
"114",32.5556640625,1980-04-23
"115",32.6357421875,1980-04-24
"116",32.646484375,1980-04-25
"117",32.42578125,1980-04-26
"118",31.06640625,1980-04-27
"119",30.505859375,1980-04-28
"120",32.2255859375,1980-04-29
"121",33.6259765625,1980-04-30
"122",35.2080078125,1980-05-01
"123",34.998046875,1980-05-02
"124",33.6982421875,1980-05-03
"125",33.7080078125,1980-05-04
"126",34.587890625,1980-05-05
"127",34.2978515625,1980-05-06
"128",35.248046875,1980-05-07
"129",34.908203125,1980-05-08
"130",34.7275390625,1980-05-09
"131",34.5078125,1980-05-10
"132",34.48828125,1980-05-11
"133",33.328125,1980-05-12
"134",34.318359375,1980-05-13
"135",34.177734375,1980-05-14
"136",33.6181640625,1980-05-15
"137",33.1884765625,1980-05-16
"138",32.9580078125,1980-05-17
"139",32.1982421875,1980-05-18
"140",31.998046875,1980-05-19
"141",30.59765625,1980-05-20
"142",30.2978515625,1980-05-21
"143",29.1181640625,1980-05-22
