"","tmax","time"
"1",32.919921875,1980-01-01
"2",33.759765625,1980-01-02
"3",32.1904296875,1980-01-03
"4",27.0302734375,1980-01-04
"5",29.419921875,1980-01-05
"6",26.7001953125,1980-01-06
"7",33.3701171875,1980-01-07
"8",37.1298828125,1980-01-08
"9",37.5595703125,1980-01-09
"10",38.0498046875,1980-01-10
"11",37.75,1980-01-11
"12",36.7197265625,1980-01-12
"13",36.6201171875,1980-01-13
"14",38.2099609375,1980-01-14
"15",39.740234375,1980-01-15
"16",40.259765625,1980-01-16
"17",41.1396484375,1980-01-17
"18",39.1904296875,1980-01-18
"19",39.6396484375,1980-01-19
"20",35.759765625,1980-01-20
"21",37.599609375,1980-01-21
"22",37.7001953125,1980-01-22
"23",36.4697265625,1980-01-23
"24",37.98046875,1980-01-24
"25",38,1980-01-25
"26",38.099609375,1980-01-26
"27",35.5498046875,1980-01-27
"28",37.16015625,1980-01-28
"29",36.0400390625,1980-01-29
"30",34.7099609375,1980-01-30
"31",35.7099609375,1980-01-31
"32",35.7578125,1980-02-01
"33",37.1083984375,1980-02-02
"34",37.5576171875,1980-02-03
"35",37.177734375,1980-02-04
"36",35.1884765625,1980-02-05
"37",35.66796875,1980-02-06
"38",36.9677734375,1980-02-07
"39",33.767578125,1980-02-08
"40",34.837890625,1980-02-09
"41",32.1982421875,1980-02-10
"42",32.3583984375,1980-02-11
"43",31.3876953125,1980-02-12
"44",33.7978515625,1980-02-13
"45",34.427734375,1980-02-14
"46",34.6884765625,1980-02-15
"47",35.068359375,1980-02-16
"48",36.427734375,1980-02-17
"49",37.248046875,1980-02-18
"50",37.1484375,1980-02-19
"51",38.087890625,1980-02-20
"52",39.087890625,1980-02-21
"53",39.658203125,1980-02-22
"54",39.7578125,1980-02-23
"55",39.078125,1980-02-24
"56",39.4384765625,1980-02-25
"57",39.767578125,1980-02-26
"58",39.517578125,1980-02-27
"59",39.0078125,1980-02-28
"60",39.4482421875,1980-02-29
"61",37.1865234375,1980-03-01
"62",36.8369140625,1980-03-02
"63",34.2373046875,1980-03-03
"64",34.9267578125,1980-03-04
"65",34.796875,1980-03-05
"66",36.0771484375,1980-03-06
"67",36.0771484375,1980-03-07
"68",36.056640625,1980-03-08
"69",36.447265625,1980-03-09
"70",35.716796875,1980-03-10
"71",36.8671875,1980-03-11
"72",37.056640625,1980-03-12
"73",35.4365234375,1980-03-13
"74",34.4169921875,1980-03-14
"75",35.9873046875,1980-03-15
"76",35.8671875,1980-03-16
"77",35.287109375,1980-03-17
"78",35.787109375,1980-03-18
"79",35.056640625,1980-03-19
"80",35.5166015625,1980-03-20
"81",35.7666015625,1980-03-21
"82",36.0068359375,1980-03-22
"83",36.0068359375,1980-03-23
"84",36.3671875,1980-03-24
"85",36.6865234375,1980-03-25
"86",35.9765625,1980-03-26
"87",35.3369140625,1980-03-27
"88",36.287109375,1980-03-28
"89",38.1572265625,1980-03-29
"90",37.056640625,1980-03-30
"91",36.38671875,1980-03-31
"92",37.263671875,1980-04-01
"93",36.7841796875,1980-04-02
"94",37.1337890625,1980-04-03
"95",37.32421875,1980-04-04
"96",38.244140625,1980-04-05
"97",38.064453125,1980-04-06
"98",37.083984375,1980-04-07
"99",36.263671875,1980-04-08
"100",34.68359375,1980-04-09
"101",34.8642578125,1980-04-10
"102",34.6640625,1980-04-11
"103",33.904296875,1980-04-12
"104",34.234375,1980-04-13
"105",34.1142578125,1980-04-14
"106",34.4638671875,1980-04-15
"107",34.404296875,1980-04-16
"108",35.1640625,1980-04-17
"109",35.6337890625,1980-04-18
"110",36.013671875,1980-04-19
"111",36.244140625,1980-04-20
"112",36.6240234375,1980-04-21
"113",38.2236328125,1980-04-22
"114",30.1640625,1980-04-23
"115",27.564453125,1980-04-24
"116",29.263671875,1980-04-25
"117",29.7236328125,1980-04-26
"118",31.75390625,1980-04-27
"119",33.744140625,1980-04-28
"120",31.93359375,1980-04-29
"121",32.57421875,1980-04-30
"122",32.333984375,1980-05-01
"123",32.173828125,1980-05-02
"124",33.07421875,1980-05-03
"125",33.763671875,1980-05-04
"126",33.564453125,1980-05-05
"127",32.8935546875,1980-05-06
"128",33.84375,1980-05-07
"129",33.5439453125,1980-05-08
"130",32.9541015625,1980-05-09
"131",33.1142578125,1980-05-10
"132",34.564453125,1980-05-11
"133",33.234375,1980-05-12
"134",33.103515625,1980-05-13
"135",33.3837890625,1980-05-14
"136",33.083984375,1980-05-15
