"","tmax","time"
"1",31.7861328125,1980-01-01
"2",30.3056640625,1980-01-02
"3",32.515625,1980-01-03
"4",31.31640625,1980-01-04
"5",31.7763671875,1980-01-05
"6",31.3857421875,1980-01-06
"7",33.576171875,1980-01-07
"8",34.65625,1980-01-08
"9",34.2060546875,1980-01-09
"10",35.6064453125,1980-01-10
"11",36.076171875,1980-01-11
"12",33.9658203125,1980-01-12
"13",35.2255859375,1980-01-13
"14",35.396484375,1980-01-14
"15",35.396484375,1980-01-15
"16",35.236328125,1980-01-16
"17",32.005859375,1980-01-17
"18",30.486328125,1980-01-18
"19",32.65625,1980-01-19
"20",35.0458984375,1980-01-20
"21",34.515625,1980-01-21
"22",33.4462890625,1980-01-22
"23",32.416015625,1980-01-23
"24",31.666015625,1980-01-24
"25",31.935546875,1980-01-25
"26",31.3662109375,1980-01-26
"27",31.345703125,1980-01-27
"28",31.2060546875,1980-01-28
"29",31.9755859375,1980-01-29
"30",30.6064453125,1980-01-30
"31",30.5556640625,1980-01-31
"32",32.341796875,1980-02-01
"33",31.76171875,1980-02-02
"34",30.58203125,1980-02-03
"35",29.1923828125,1980-02-04
"36",30.322265625,1980-02-05
"37",31.1923828125,1980-02-06
"38",30.33203125,1980-02-07
"39",33.322265625,1980-02-08
"40",32.431640625,1980-02-09
"41",29.1416015625,1980-02-10
"42",31.671875,1980-02-11
"43",30.8720703125,1980-02-12
"44",31.341796875,1980-02-13
"45",30.15234375,1980-02-14
"46",30.7021484375,1980-02-15
"47",31.5224609375,1980-02-16
"48",31.072265625,1980-02-17
"49",31.9521484375,1980-02-18
"50",30.482421875,1980-02-19
"51",33.5419921875,1980-02-20
"52",33.3515625,1980-02-21
"53",32.591796875,1980-02-22
"54",32.9521484375,1980-02-23
"55",32.501953125,1980-02-24
"56",31.3017578125,1980-02-25
"57",34.2724609375,1980-02-26
"58",34.90234375,1980-02-27
"59",35.0224609375,1980-02-28
"60",35.0517578125,1980-02-29
"61",34.9560546875,1980-03-01
"62",33.15625,1980-03-02
"63",34.56640625,1980-03-03
"64",33.5556640625,1980-03-04
"65",35.265625,1980-03-05
"66",35.015625,1980-03-06
"67",34.3759765625,1980-03-07
"68",33.8759765625,1980-03-08
"69",31.74609375,1980-03-09
"70",34.67578125,1980-03-10
"71",33.4755859375,1980-03-11
"72",32.9462890625,1980-03-12
"73",36.24609375,1980-03-13
"74",34.505859375,1980-03-14
"75",31.3359375,1980-03-15
"76",31.2861328125,1980-03-16
"77",28.2158203125,1980-03-17
"78",31.9462890625,1980-03-18
"79",31.5458984375,1980-03-19
"80",31.505859375,1980-03-20
"81",30.646484375,1980-03-21
"82",32.3857421875,1980-03-22
"83",33.2958984375,1980-03-23
"84",34.505859375,1980-03-24
"85",32.2861328125,1980-03-25
"86",33.515625,1980-03-26
"87",34.505859375,1980-03-27
"88",35.1162109375,1980-03-28
"89",33.1357421875,1980-03-29
"90",34.8359375,1980-03-30
"91",34.0458984375,1980-03-31
