"","tmax","time"
"1",33.5615234375,1980-01-01
"2",35.501953125,1980-01-02
"3",38.1123046875,1980-01-03
"4",39.171875,1980-01-04
"5",39.072265625,1980-01-05
"6",39.482421875,1980-01-06
"7",42.5517578125,1980-01-07
"8",44.51171875,1980-01-08
"9",38.421875,1980-01-09
"10",37.1318359375,1980-01-10
"11",33.841796875,1980-01-11
"12",36.08203125,1980-01-12
"13",39.6220703125,1980-01-13
"14",41.841796875,1980-01-14
"15",32.6015625,1980-01-15
"16",36.4521484375,1980-01-16
"17",35.8818359375,1980-01-17
"18",36.2919921875,1980-01-18
"19",38.921875,1980-01-19
"20",38.8017578125,1980-01-20
"21",41.912109375,1980-01-21
"22",43.4716796875,1980-01-22
"23",42.8623046875,1980-01-23
"24",44.51171875,1980-01-24
"25",38.681640625,1980-01-25
"26",36.2724609375,1980-01-26
"27",43.2421875,1980-01-27
"28",38.662109375,1980-01-28
"29",30.341796875,1980-01-29
"30",34.1220703125,1980-01-30
"31",36.3818359375,1980-01-31
"32",36.123046875,1980-02-01
"33",22.892578125,1980-02-02
"34",19.1728515625,1980-02-03
"35",19.5927734375,1980-02-04
"36",19.54296875,1980-02-05
"37",23.892578125,1980-02-06
"38",30.5029296875,1980-02-07
"39",34.4033203125,1980-02-08
"40",37.8232421875,1980-02-09
"41",41.5634765625,1980-02-10
"42",41.5126953125,1980-02-11
"43",36.2333984375,1980-02-12
"44",33.6728515625,1980-02-13
"45",35.4033203125,1980-02-14
"46",31.8828125,1980-02-15
"47",34.4130859375,1980-02-16
"48",33.1728515625,1980-02-17
"49",31.9326171875,1980-02-18
"50",35.7333984375,1980-02-19
"51",34.552734375,1980-02-20
"52",35.2333984375,1980-02-21
"53",36.5830078125,1980-02-22
"54",39.462890625,1980-02-23
"55",38.5830078125,1980-02-24
"56",41.8427734375,1980-02-25
"57",38.8427734375,1980-02-26
"58",40.79296875,1980-02-27
"59",42.5234375,1980-02-28
"60",40.7626953125,1980-02-29
"61",41.9443359375,1980-03-01
"62",39.34375,1980-03-02
"63",41.18359375,1980-03-03
"64",39.833984375,1980-03-04
"65",40.43359375,1980-03-05
"66",41.2939453125,1980-03-06
"67",38.25390625,1980-03-07
"68",32.263671875,1980-03-08
"69",32.7841796875,1980-03-09
"70",39.404296875,1980-03-10
"71",33.1640625,1980-03-11
"72",35.6435546875,1980-03-12
"73",35.2236328125,1980-03-13
"74",35.7939453125,1980-03-14
"75",37.314453125,1980-03-15
"76",39.5537109375,1980-03-16
"77",38.814453125,1980-03-17
"78",38.9140625,1980-03-18
"79",39.8837890625,1980-03-19
"80",40.7236328125,1980-03-20
"81",27.994140625,1980-03-21
"82",31.484375,1980-03-22
"83",36.8037109375,1980-03-23
"84",39.263671875,1980-03-24
"85",39.353515625,1980-03-25
"86",40.34375,1980-03-26
"87",38.603515625,1980-03-27
"88",35.25390625,1980-03-28
"89",31.994140625,1980-03-29
"90",34.43359375,1980-03-30
"91",34.654296875,1980-03-31
"92",36.775390625,1980-04-01
"93",37.5146484375,1980-04-02
"94",38.0048828125,1980-04-03
"95",30.8447265625,1980-04-04
"96",35.1748046875,1980-04-05
"97",36.134765625,1980-04-06
"98",35.775390625,1980-04-07
"99",35.9052734375,1980-04-08
"100",21.724609375,1980-04-09
"101",28.9345703125,1980-04-10
"102",21.7353515625,1980-04-11
"103",29.4052734375,1980-04-12
"104",31.724609375,1980-04-13
"105",32.455078125,1980-04-14
"106",26.6953125,1980-04-15
"107",31.4248046875,1980-04-16
"108",25.64453125,1980-04-17
"109",25.3251953125,1980-04-18
"110",29.275390625,1980-04-19
"111",19.0654296875,1980-04-20
"112",21.455078125,1980-04-21
"113",16.625,1980-04-22
"114",20.5048828125,1980-04-23
"115",22.1953125,1980-04-24
"116",21.884765625,1980-04-25
"117",22.0654296875,1980-04-26
"118",22.9951171875,1980-04-27
"119",23.85546875,1980-04-28
"120",24.0751953125,1980-04-29
"121",27.0751953125,1980-04-30
"122",29.6142578125,1980-05-01
"123",26.3642578125,1980-05-02
"124",30.1240234375,1980-05-03
"125",29.2041015625,1980-05-04
"126",21.984375,1980-05-05
"127",23.0244140625,1980-05-06
"128",24.154296875,1980-05-07
"129",26.1435546875,1980-05-08
"130",22.853515625,1980-05-09
"131",17.583984375,1980-05-10
"132",21.083984375,1980-05-11
"133",26.814453125,1980-05-12
"134",27.6240234375,1980-05-13
"135",27.0439453125,1980-05-14
"136",21.6240234375,1980-05-15
"137",23.8740234375,1980-05-16
"138",18.8037109375,1980-05-17
"139",16.814453125,1980-05-18
"140",17.904296875,1980-05-19
"141",20.2841796875,1980-05-20
"142",22.4736328125,1980-05-21
"143",22.8037109375,1980-05-22
"144",17.3837890625,1980-05-23
"145",19.173828125,1980-05-24
"146",19.494140625,1980-05-25
"147",19.6142578125,1980-05-26
"148",21.7138671875,1980-05-27
"149",22.75390625,1980-05-28
"150",18.923828125,1980-05-29
"151",19.7939453125,1980-05-30
"152",19.00390625,1980-05-31
"153",20.4052734375,1980-06-01
"154",16.0947265625,1980-06-02
"155",17.4951171875,1980-06-03
"156",18.5546875,1980-06-04
"157",17.64453125,1980-06-05
"158",16.4853515625,1980-06-06
"159",13.28515625,1980-06-07
"160",13.5947265625,1980-06-08
"161",13.71484375,1980-06-09
"162",13.28515625,1980-06-10
"163",14.8447265625,1980-06-11
"164",15.0146484375,1980-06-12
"165",19.044921875,1980-06-13
"166",17.634765625,1980-06-14
"167",16.4453125,1980-06-15
"168",15.615234375,1980-06-16
"169",15.4951171875,1980-06-17
"170",16.625,1980-06-18
"171",19.0654296875,1980-06-19
"172",21.544921875,1980-06-20
"173",20.4150390625,1980-06-21
"174",20.3349609375,1980-06-22
"175",23.0947265625,1980-06-23
"176",21.1845703125,1980-06-24
"177",16.6845703125,1980-06-25
"178",14.544921875,1980-06-26
"179",14.0048828125,1980-06-27
"180",15.025390625,1980-06-28
"181",20.375,1980-06-29
"182",14.60546875,1980-06-30
"183",16.3447265625,1980-07-01
"184",17.775390625,1980-07-02
"185",15.474609375,1980-07-03
"186",16.455078125,1980-07-04
"187",20.474609375,1980-07-05
"188",20.9345703125,1980-07-06
"189",17.3251953125,1980-07-07
"190",21.5654296875,1980-07-08
"191",20.3046875,1980-07-09
"192",16.71484375,1980-07-10
"193",16.9345703125,1980-07-11
"194",13.0751953125,1980-07-12
"195",14.5849609375,1980-07-13
