"","tmax","time"
"1",28.4775390625,1980-01-01
"2",32.2080078125,1980-01-02
"3",31.677734375,1980-01-03
"4",29.0283203125,1980-01-04
"5",29.4580078125,1980-01-05
"6",30.4482421875,1980-01-06
"7",28.998046875,1980-01-07
"8",32.2177734375,1980-01-08
"9",31.498046875,1980-01-09
"10",34.837890625,1980-01-10
"11",24.498046875,1980-01-11
"12",25.8779296875,1980-01-12
"13",30.767578125,1980-01-13
"14",34.0380859375,1980-01-14
"15",26.4677734375,1980-01-15
"16",29.267578125,1980-01-16
"17",38.3779296875,1980-01-17
"18",29.7177734375,1980-01-18
"19",26.427734375,1980-01-19
"20",27.177734375,1980-01-20
"21",30.2978515625,1980-01-21
"22",36.4384765625,1980-01-22
"23",30.927734375,1980-01-23
"24",30.1982421875,1980-01-24
"25",27.3984375,1980-01-25
"26",25.66796875,1980-01-26
"27",30.2080078125,1980-01-27
"28",37.9580078125,1980-01-28
"29",27.578125,1980-01-29
"30",27.2880859375,1980-01-30
"31",33.2578125,1980-01-31
"32",34.9462890625,1980-02-01
"33",29.2861328125,1980-02-02
"34",22.435546875,1980-02-03
"35",23.40625,1980-02-04
"36",29.6162109375,1980-02-05
"37",25.67578125,1980-02-06
"38",27.1064453125,1980-02-07
"39",26.486328125,1980-02-08
"40",24.916015625,1980-02-09
"41",28.31640625,1980-02-10
"42",34.6962890625,1980-02-11
"43",37.986328125,1980-02-12
"44",35.576171875,1980-02-13
"45",39.5859375,1980-02-14
"46",33.7763671875,1980-02-15
"47",34.255859375,1980-02-16
"48",36.0556640625,1980-02-17
"49",37.5859375,1980-02-18
"50",40.3564453125,1980-02-19
"51",44.345703125,1980-02-20
"52",29.40625,1980-02-21
"53",24.9755859375,1980-02-22
"54",27.0556640625,1980-02-23
"55",25.81640625,1980-02-24
"56",26.986328125,1980-02-25
"57",32.4462890625,1980-02-26
"58",34.515625,1980-02-27
"59",33.56640625,1980-02-28
"60",30.40625,1980-02-29
"61",29.8564453125,1980-03-01
"62",25.92578125,1980-03-02
"63",29.3759765625,1980-03-03
"64",32.166015625,1980-03-04
"65",28.095703125,1980-03-05
"66",32.92578125,1980-03-06
"67",33.1259765625,1980-03-07
"68",20.576171875,1980-03-08
"69",22.2158203125,1980-03-09
"70",25.4560546875,1980-03-10
"71",28.486328125,1980-03-11
"72",29.67578125,1980-03-12
"73",32.896484375,1980-03-13
"74",24.8662109375,1980-03-14
"75",28.185546875,1980-03-15
"76",26.666015625,1980-03-16
"77",32.916015625,1980-03-17
"78",37.92578125,1980-03-18
"79",30.0859375,1980-03-19
"80",36.2763671875,1980-03-20
"81",33.2763671875,1980-03-21
"82",25.8056640625,1980-03-22
"83",26.146484375,1980-03-23
"84",26.916015625,1980-03-24
"85",30.515625,1980-03-25
"86",33.345703125,1980-03-26
"87",26.765625,1980-03-27
"88",25.095703125,1980-03-28
"89",22.435546875,1980-03-29
"90",23.40625,1980-03-30
"91",23.576171875,1980-03-31
"92",24.71875,1980-04-01
"93",32.9189453125,1980-04-02
"94",25.138671875,1980-04-03
"95",27.37890625,1980-04-04
"96",23.5185546875,1980-04-05
"97",22.05859375,1980-04-06
"98",23.6787109375,1980-04-07
"99",26.2890625,1980-04-08
"100",29.359375,1980-04-09
"101",31.109375,1980-04-10
"102",33.7587890625,1980-04-11
"103",29.0087890625,1980-04-12
"104",31.4287109375,1980-04-13
"105",32.7685546875,1980-04-14
"106",31.609375,1980-04-15
"107",28.458984375,1980-04-16
"108",31.6591796875,1980-04-17
"109",21.869140625,1980-04-18
"110",23.369140625,1980-04-19
"111",25.208984375,1980-04-20
"112",20.708984375,1980-04-21
"113",25.388671875,1980-04-22
"114",21.109375,1980-04-23
"115",20.939453125,1980-04-24
"116",20.369140625,1980-04-25
"117",20.3291015625,1980-04-26
"118",17.3994140625,1980-04-27
"119",17.9287109375,1980-04-28
"120",18.0390625,1980-04-29
"121",20.2685546875,1980-04-30
"122",18.890625,1980-05-01
"123",21.451171875,1980-05-02
"124",23.951171875,1980-05-03
"125",25.791015625,1980-05-04
"126",26.19140625,1980-05-05
"127",25.4111328125,1980-05-06
