"","tmax","time"
"1",17.521484375,1980-01-01
"2",18.69140625,1980-01-02
"3",17.1005859375,1980-01-03
"4",18.03125,1980-01-04
"5",17.4013671875,1980-01-05
"6",17.2109375,1980-01-06
"7",15.1005859375,1980-01-07
"8",14.7314453125,1980-01-08
"9",16.361328125,1980-01-09
"10",16.78125,1980-01-10
"11",20.060546875,1980-01-11
"12",17.6806640625,1980-01-12
"13",19.451171875,1980-01-13
"14",22.05078125,1980-01-14
"15",14.701171875,1980-01-15
"16",16.111328125,1980-01-16
"17",17.9306640625,1980-01-17
"18",13.951171875,1980-01-18
"19",12.6708984375,1980-01-19
"20",15.44140625,1980-01-20
"21",16.111328125,1980-01-21
"22",13.201171875,1980-01-22
"23",12.7314453125,1980-01-23
"24",14.0009765625,1980-01-24
"25",12.470703125,1980-01-25
"26",10.5712890625,1980-01-26
"27",14.611328125,1980-01-27
"28",18.5712890625,1980-01-28
"29",13.05078125,1980-01-29
"30",14.1611328125,1980-01-30
"31",16.62109375,1980-01-31
"32",19.85546875,1980-02-01
"33",14.7646484375,1980-02-02
"34",12.7548828125,1980-02-03
"35",13.9853515625,1980-02-04
"36",15.705078125,1980-02-05
"37",10.5048828125,1980-02-06
"38",12.3154296875,1980-02-07
"39",9.1650390625,1980-02-08
"40",10.64453125,1980-02-09
"41",14.1845703125,1980-02-10
"42",20.4951171875,1980-02-11
"43",24.384765625,1980-02-12
"44",23.3251953125,1980-02-13
"45",25.3447265625,1980-02-14
"46",24.10546875,1980-02-15
"47",21.1650390625,1980-02-16
"48",21.0546875,1980-02-17
"49",20.8251953125,1980-02-18
"50",22.955078125,1980-02-19
"51",17.4951171875,1980-02-20
"52",20.1650390625,1980-02-21
"53",15.2646484375,1980-02-22
"54",13.89453125,1980-02-23
"55",11.1650390625,1980-02-24
"56",14.8349609375,1980-02-25
"57",14.7548828125,1980-02-26
"58",18.8251953125,1980-02-27
"59",20.384765625,1980-02-28
"60",17.6748046875,1980-02-29
"61",15.193359375,1980-03-01
"62",14.5029296875,1980-03-02
"63",15.462890625,1980-03-03
"64",15.8828125,1980-03-04
"65",17.0234375,1980-03-05
"66",19.302734375,1980-03-06
"67",20.2333984375,1980-03-07
"68",10.3525390625,1980-03-08
"69",10.1533203125,1980-03-09
"70",11.79296875,1980-03-10
"71",14.5634765625,1980-03-11
"72",15.5732421875,1980-03-12
"73",14.04296875,1980-03-13
"74",11.533203125,1980-03-14
"75",13.22265625,1980-03-15
"76",12.0830078125,1980-03-16
"77",15.6826171875,1980-03-17
"78",20.5927734375,1980-03-18
"79",13.302734375,1980-03-19
"80",18.203125,1980-03-20
"81",15.6630859375,1980-03-21
"82",13.4833984375,1980-03-22
"83",13.8232421875,1980-03-23
"84",13.373046875,1980-03-24
"85",15.3427734375,1980-03-25
"86",16.7734375,1980-03-26
"87",13.443359375,1980-03-27
"88",10.052734375,1980-03-28
"89",8.4033203125,1980-03-29
"90",8.943359375,1980-03-30
"91",13.5927734375,1980-03-31
"92",9.9765625,1980-04-01
"93",9.8466796875,1980-04-02
"94",10.9267578125,1980-04-03
"95",12.1767578125,1980-04-04
"96",9.70703125,1980-04-05
"97",9.3369140625,1980-04-06
"98",12.2373046875,1980-04-07
"99",14.7568359375,1980-04-08
"100",15.537109375,1980-04-09
"101",16.45703125,1980-04-10
"102",16.5673828125,1980-04-11
"103",17.046875,1980-04-12
"104",15.77734375,1980-04-13
"105",18.8466796875,1980-04-14
"106",19.4873046875,1980-04-15
"107",12.88671875,1980-04-16
"108",16.787109375,1980-04-17
"109",15.5166015625,1980-04-18
"110",13.2373046875,1980-04-19
"111",15.7470703125,1980-04-20
"112",13.966796875,1980-04-21
"113",13.13671875,1980-04-22
"114",12.27734375,1980-04-23
"115",6.6171875,1980-04-24
"116",8.466796875,1980-04-25
"117",4.9072265625,1980-04-26
"118",5.88671875,1980-04-27
"119",8.056640625,1980-04-28
"120",10.546875,1980-04-29
"121",9.6669921875,1980-04-30
"122",9.0693359375,1980-05-01
"123",10.189453125,1980-05-02
"124",8.8388671875,1980-05-03
"125",12.0791015625,1980-05-04
"126",13.6591796875,1980-05-05
"127",12.5185546875,1980-05-06
"128",10.3291015625,1980-05-07
"129",13.0888671875,1980-05-08
"130",13.798828125,1980-05-09
"131",13.0087890625,1980-05-10
"132",10.798828125,1980-05-11
"133",9.638671875,1980-05-12
"134",10.4892578125,1980-05-13
"135",11.0185546875,1980-05-14
"136",11.21875,1980-05-15
"137",10.708984375,1980-05-16
"138",7.1494140625,1980-05-17
"139",6.119140625,1980-05-18
"140",6.3388671875,1980-05-19
"141",3.9892578125,1980-05-20
"142",6.9990234375,1980-05-21
"143",9.8193359375,1980-05-22
"144",9.619140625,1980-05-23
"145",9.6787109375,1980-05-24
"146",8.9892578125,1980-05-25
"147",8.779296875,1980-05-26
"148",9.6591796875,1980-05-27
"149",10.05859375,1980-05-28
"150",8.689453125,1980-05-29
"151",9.19921875,1980-05-30
"152",10.1787109375,1980-05-31
"153",9.4150390625,1980-06-01
"154",5.7353515625,1980-06-02
"155",2.96484375,1980-06-03
"156",6.875,1980-06-04
"157",6.7548828125,1980-06-05
"158",7.9052734375,1980-06-06
"159",4.9052734375,1980-06-07
"160",6.1650390625,1980-06-08
"161",5.9345703125,1980-06-09
"162",4.1552734375,1980-06-10
"163",5.4951171875,1980-06-11
"164",6.4052734375,1980-06-12
"165",5.2451171875,1980-06-13
"166",6.0751953125,1980-06-14
"167",7.025390625,1980-06-15
"168",7.35546875,1980-06-16
"169",6.6650390625,1980-06-17
"170",7.21484375,1980-06-18
"171",6.224609375,1980-06-19
"172",6.0146484375,1980-06-20
"173",6.7548828125,1980-06-21
"174",5.8046875,1980-06-22
"175",6.384765625,1980-06-23
"176",7.0546875,1980-06-24
"177",8.3447265625,1980-06-25
"178",7.634765625,1980-06-26
"179",7.71484375,1980-06-27
"180",4.544921875,1980-06-28
"181",7.5947265625,1980-06-29
"182",7.4248046875,1980-06-30
"183",4.267578125,1980-07-01
"184",4.8076171875,1980-07-02
"185",3.8876953125,1980-07-03
"186",4.0576171875,1980-07-04
"187",6.5078125,1980-07-05
"188",6.2578125,1980-07-06
"189",4.5380859375,1980-07-07
"190",2.328125,1980-07-08
"191",3.8984375,1980-07-09
"192",5.16796875,1980-07-10
"193",4.9775390625,1980-07-11
"194",4.017578125,1980-07-12
"195",6.0380859375,1980-07-13
"196",5.9775390625,1980-07-14
"197",6.8681640625,1980-07-15
"198",6.6982421875,1980-07-16
"199",6.1083984375,1980-07-17
"200",4.2275390625,1980-07-18
"201",5.587890625,1980-07-19
"202",2.998046875,1980-07-20
"203",4.837890625,1980-07-21
"204",5.9775390625,1980-07-22
"205",6.568359375,1980-07-23
"206",8.3681640625,1980-07-24
"207",5.2578125,1980-07-25
"208",5.517578125,1980-07-26
"209",6.318359375,1980-07-27
"210",5.9677734375,1980-07-28
"211",4.6884765625,1980-07-29
"212",3.2880859375,1980-07-30
"213",4.517578125,1980-07-31
"214",5.548828125,1980-08-01
"215",5.6787109375,1980-08-02
"216",7.3291015625,1980-08-03
"217",7.87890625,1980-08-04
"218",7.3486328125,1980-08-05
"219",6.96875,1980-08-06
"220",5.0087890625,1980-08-07
"221",5.7587890625,1980-08-08
"222",7.05859375,1980-08-09
"223",7.3994140625,1980-08-10
"224",7.0888671875,1980-08-11
"225",5.529296875,1980-08-12
"226",4.369140625,1980-08-13
"227",5.1494140625,1980-08-14
"228",3.3388671875,1980-08-15
"229",7.458984375,1980-08-16
"230",6.609375,1980-08-17
"231",7.8193359375,1980-08-18
"232",11.029296875,1980-08-19
"233",9.298828125,1980-08-20
"234",8.8486328125,1980-08-21
"235",9.2685546875,1980-08-22
"236",7.939453125,1980-08-23
"237",5.94921875,1980-08-24
"238",5.0693359375,1980-08-25
"239",6.44921875,1980-08-26
"240",5.4189453125,1980-08-27
"241",7.4892578125,1980-08-28
"242",6.7587890625,1980-08-29
"243",7.2587890625,1980-08-30
"244",4.69921875,1980-08-31
"245",6.5224609375,1980-09-01
"246",6.0419921875,1980-09-02
"247",8.51171875,1980-09-03
"248",7.162109375,1980-09-04
"249",9.8115234375,1980-09-05
"250",10.8818359375,1980-09-06
"251",9.7421875,1980-09-07
"252",6.7216796875,1980-09-08
"253",5.1015625,1980-09-09
"254",8.7919921875,1980-09-10
"255",8.90234375,1980-09-11
"256",5.421875,1980-09-12
"257",6.171875,1980-09-13
"258",9.251953125,1980-09-14
"259",6.1416015625,1980-09-15
"260",9.5224609375,1980-09-16
"261",7.2724609375,1980-09-17
"262",6.7421875,1980-09-18
"263",6.1318359375,1980-09-19
"264",7.751953125,1980-09-20
"265",8.0224609375,1980-09-21
"266",10.8515625,1980-09-22
"267",9.6123046875,1980-09-23
"268",14.0419921875,1980-09-24
"269",6.572265625,1980-09-25
"270",7.2021484375,1980-09-26
"271",9.0224609375,1980-09-27
"272",11.341796875,1980-09-28
"273",15.4521484375,1980-09-29
"274",15.0419921875,1980-09-30
"275",10.763671875,1980-10-01
"276",11.904296875,1980-10-02
"277",8.2841796875,1980-10-03
"278",10.103515625,1980-10-04
"279",12.6337890625,1980-10-05
"280",5.673828125,1980-10-06
"281",4.93359375,1980-10-07
"282",11.6640625,1980-10-08
"283",11.833984375,1980-10-09
"284",12.2841796875,1980-10-10
