"","tmax","time"
"1",29.41796875,1980-01-01
"2",35.828125,1980-01-02
"3",37.9677734375,1980-01-03
"4",34.98828125,1980-01-04
"5",37.7578125,1980-01-05
"6",38.4580078125,1980-01-06
"7",38.1083984375,1980-01-07
"8",38.248046875,1980-01-08
"9",40.7578125,1980-01-09
"10",44.6279296875,1980-01-10
"11",33.5478515625,1980-01-11
"12",33.2578125,1980-01-12
"13",36.4580078125,1980-01-13
"14",43.2783203125,1980-01-14
"15",42.0576171875,1980-01-15
"16",40.158203125,1980-01-16
"17",42.8876953125,1980-01-17
"18",46.3583984375,1980-01-18
"19",39.068359375,1980-01-19
"20",35.3583984375,1980-01-20
"21",35.7978515625,1980-01-21
"22",39.5078125,1980-01-22
"23",42.1279296875,1980-01-23
"24",43.4384765625,1980-01-24
"25",45.7177734375,1980-01-25
"26",37.2578125,1980-01-26
"27",40.7275390625,1980-01-27
"28",44.0576171875,1980-01-28
"29",39.0576171875,1980-01-29
"30",33.8583984375,1980-01-30
"31",31.6982421875,1980-01-31
"32",41.052734375,1980-02-01
"33",41.61328125,1980-02-02
"34",33.6533203125,1980-02-03
"35",38.9833984375,1980-02-04
"36",36.3330078125,1980-02-05
"37",37.123046875,1980-02-06
"38",38.0126953125,1980-02-07
"39",38.4033203125,1980-02-08
"40",37.47265625,1980-02-09
"41",37.1328125,1980-02-10
"42",39.873046875,1980-02-11
"43",39.2333984375,1980-02-12
"44",41.2734375,1980-02-13
"45",41.8828125,1980-02-14
"46",40.9033203125,1980-02-15
"47",42.193359375,1980-02-16
"48",42.033203125,1980-02-17
"49",42.783203125,1980-02-18
"50",44.3134765625,1980-02-19
"51",44.4130859375,1980-02-20
"52",38.22265625,1980-02-21
"53",35.9130859375,1980-02-22
"54",35.0126953125,1980-02-23
"55",35.802734375,1980-02-24
"56",35.4228515625,1980-02-25
"57",38.0927734375,1980-02-26
"58",43.203125,1980-02-27
"59",40.6025390625,1980-02-28
"60",35.203125,1980-02-29
"61",38.5009765625,1980-03-01
"62",38.880859375,1980-03-02
"63",38.37109375,1980-03-03
"64",38.861328125,1980-03-04
"65",39.5712890625,1980-03-05
"66",40.021484375,1980-03-06
"67",40.7509765625,1980-03-07
"68",40.7314453125,1980-03-08
"69",34.291015625,1980-03-09
"70",32.9208984375,1980-03-10
"71",33.6513671875,1980-03-11
"72",35.970703125,1980-03-12
"73",37.0107421875,1980-03-13
"74",35.2509765625,1980-03-14
"75",33.521484375,1980-03-15
"76",34.3310546875,1980-03-16
"77",38.4111328125,1980-03-17
"78",39.7509765625,1980-03-18
"79",40.701171875,1980-03-19
"80",40.1708984375,1980-03-20
"81",40.62109375,1980-03-21
"82",40.7314453125,1980-03-22
"83",38.861328125,1980-03-23
"84",40.2314453125,1980-03-24
"85",40.220703125,1980-03-25
"86",40.451171875,1980-03-26
"87",41.0712890625,1980-03-27
"88",39.201171875,1980-03-28
"89",35.28125,1980-03-29
"90",31.4111328125,1980-03-30
"91",32.0009765625,1980-03-31
"92",33.0048828125,1980-04-01
"93",34.64453125,1980-04-02
"94",36.35546875,1980-04-03
"95",37.4052734375,1980-04-04
"96",35.9853515625,1980-04-05
"97",34.5849609375,1980-04-06
"98",33.384765625,1980-04-07
"99",33.60546875,1980-04-08
"100",33.7548828125,1980-04-09
"101",36.9453125,1980-04-10
"102",35.89453125,1980-04-11
"103",35.955078125,1980-04-12
"104",32.8154296875,1980-04-13
"105",35.1845703125,1980-04-14
"106",34.8447265625,1980-04-15
"107",33.865234375,1980-04-16
"108",29.3251953125,1980-04-17
"109",32.96484375,1980-04-18
"110",28.78515625,1980-04-19
"111",32.5849609375,1980-04-20
"112",37.14453125,1980-04-21
"113",37.2353515625,1980-04-22
"114",23.525390625,1980-04-23
"115",23.955078125,1980-04-24
"116",23.724609375,1980-04-25
"117",24.224609375,1980-04-26
"118",24.5546875,1980-04-27
"119",23.5546875,1980-04-28
"120",24.7646484375,1980-04-29
"121",27.275390625,1980-04-30
"122",26.556640625,1980-05-01
"123",25.9873046875,1980-05-02
"124",26.126953125,1980-05-03
"125",28.296875,1980-05-04
"126",30.607421875,1980-05-05
"127",33.0068359375,1980-05-06
"128",33.3369140625,1980-05-07
"129",31.5966796875,1980-05-08
"130",32.4072265625,1980-05-09
"131",33.1171875,1980-05-10
"132",23.546875,1980-05-11
"133",25.9365234375,1980-05-12
"134",28.0771484375,1980-05-13
"135",28.3173828125,1980-05-14
"136",26.6572265625,1980-05-15
"137",27.70703125,1980-05-16
"138",25.4765625,1980-05-17
"139",20.947265625,1980-05-18
"140",24.6474609375,1980-05-19
"141",21.0673828125,1980-05-20
"142",18.45703125,1980-05-21
"143",20.6474609375,1980-05-22
"144",23.63671875,1980-05-23
"145",25.9765625,1980-05-24
"146",25.306640625,1980-05-25
"147",23.0166015625,1980-05-26
"148",24.4169921875,1980-05-27
"149",22.7265625,1980-05-28
"150",26.306640625,1980-05-29
"151",26.447265625,1980-05-30
"152",24.8466796875,1980-05-31
"153",24.4716796875,1980-06-01
"154",21.912109375,1980-06-02
"155",28.251953125,1980-06-03
"156",21.072265625,1980-06-04
"157",20.9921875,1980-06-05
"158",21.232421875,1980-06-06
"159",22.681640625,1980-06-07
"160",26.0224609375,1980-06-08
"161",20.4921875,1980-06-09
"162",18.751953125,1980-06-10
"163",19.7724609375,1980-06-11
"164",17.3720703125,1980-06-12
"165",18.091796875,1980-06-13
"166",19.662109375,1980-06-14
"167",23.8818359375,1980-06-15
"168",22.681640625,1980-06-16
"169",19.091796875,1980-06-17
"170",19.4921875,1980-06-18
"171",18.501953125,1980-06-19
"172",18.1923828125,1980-06-20
"173",18.5615234375,1980-06-21
"174",21.3623046875,1980-06-22
"175",25.6416015625,1980-06-23
"176",26.662109375,1980-06-24
"177",26.8916015625,1980-06-25
"178",28.6923828125,1980-06-26
"179",19.4423828125,1980-06-27
"180",17.4521484375,1980-06-28
"181",20.0322265625,1980-06-29
"182",25.01171875,1980-06-30
"183",20.5,1980-07-01
