"","tmax","time"
"1",29.7734375,1980-01-01
"2",28.4228515625,1980-01-02
"3",30.4130859375,1980-01-03
"4",29.54296875,1980-01-04
"5",30.72265625,1980-01-05
"6",32.2333984375,1980-01-06
"7",33.302734375,1980-01-07
"8",25.5634765625,1980-01-08
"9",28.052734375,1980-01-09
"10",32.203125,1980-01-10
"11",38.642578125,1980-01-11
"12",25.392578125,1980-01-12
"13",25.2333984375,1980-01-13
"14",25.9228515625,1980-01-14
"15",27.5830078125,1980-01-15
"16",29.302734375,1980-01-16
"17",28.6728515625,1980-01-17
"18",27.712890625,1980-01-18
"19",31.4931640625,1980-01-19
"20",35.22265625,1980-01-20
"21",39.033203125,1980-01-21
"22",30.8134765625,1980-01-22
"23",28.873046875,1980-01-23
"24",30.453125,1980-01-24
"25",35.3330078125,1980-01-25
"26",35.1533203125,1980-01-26
"27",27.1328125,1980-01-27
"28",33.0634765625,1980-01-28
"29",36.3427734375,1980-01-29
"30",37.29296875,1980-01-30
"31",34.5927734375,1980-01-31
"32",33.099609375,1980-02-01
"33",32.150390625,1980-02-02
"34",33.259765625,1980-02-03
"35",34.9296875,1980-02-04
"36",35.9404296875,1980-02-05
"37",34,1980-02-06
"38",34.7900390625,1980-02-07
"39",33.4501953125,1980-02-08
"40",35.349609375,1980-02-09
"41",36.349609375,1980-02-10
"42",28.58984375,1980-02-11
"43",33.349609375,1980-02-12
"44",34.9404296875,1980-02-13
"45",35.51953125,1980-02-14
"46",37.25,1980-02-15
"47",36.830078125,1980-02-16
"48",35.66015625,1980-02-17
"49",29.1298828125,1980-02-18
"50",25.0400390625,1980-02-19
"51",24.8798828125,1980-02-20
"52",24.419921875,1980-02-21
"53",25.8603515625,1980-02-22
"54",27.990234375,1980-02-23
"55",26.650390625,1980-02-24
"56",27.349609375,1980-02-25
"57",28.3603515625,1980-02-26
"58",27.66015625,1980-02-27
"59",30.91015625,1980-02-28
"60",35.2099609375,1980-02-29
"61",40.80859375,1980-03-01
"62",40.0693359375,1980-03-02
"63",33.7890625,1980-03-03
"64",32.3994140625,1980-03-04
"65",33.048828125,1980-03-05
"66",34.978515625,1980-03-06
"67",32.8486328125,1980-03-07
"68",31.9990234375,1980-03-08
"69",29.478515625,1980-03-09
"70",25.5986328125,1980-03-10
"71",26.4287109375,1980-03-11
"72",32.2890625,1980-03-12
"73",37.5087890625,1980-03-13
"74",38.779296875,1980-03-14
"75",35.30859375,1980-03-15
"76",28.728515625,1980-03-16
"77",29.439453125,1980-03-17
"78",30.0791015625,1980-03-18
"79",27.37890625,1980-03-19
"80",25.548828125,1980-03-20
"81",31.478515625,1980-03-21
"82",37.1689453125,1980-03-22
"83",35.9287109375,1980-03-23
"84",27.728515625,1980-03-24
"85",28.5693359375,1980-03-25
"86",33.3291015625,1980-03-26
"87",39.5087890625,1980-03-27
"88",33.888671875,1980-03-28
"89",29.5791015625,1980-03-29
"90",32.87890625,1980-03-30
"91",34.208984375,1980-03-31
"92",34.0478515625,1980-04-01
"93",35.427734375,1980-04-02
"94",29.91796875,1980-04-03
"95",30.248046875,1980-04-04
"96",30.3076171875,1980-04-05
"97",32.1376953125,1980-04-06
"98",27.7080078125,1980-04-07
"99",28.568359375,1980-04-08
"100",28.4775390625,1980-04-09
"101",28.8984375,1980-04-10
"102",26.34765625,1980-04-11
"103",28.5478515625,1980-04-12
"104",28.7177734375,1980-04-13
"105",27.7275390625,1980-04-14
"106",24.8681640625,1980-04-15
"107",23.41796875,1980-04-16
"108",23.6884765625,1980-04-17
"109",22.818359375,1980-04-18
"110",24.3583984375,1980-04-19
"111",22.6484375,1980-04-20
"112",21.748046875,1980-04-21
"113",22.6181640625,1980-04-22
"114",25.8876953125,1980-04-23
"115",27.158203125,1980-04-24
"116",28.8779296875,1980-04-25
"117",29.7080078125,1980-04-26
"118",29.9677734375,1980-04-27
"119",29.5283203125,1980-04-28
"120",27.677734375,1980-04-29
"121",28.2978515625,1980-04-30
"122",34.1416015625,1980-05-01
"123",31.8115234375,1980-05-02
"124",27.1015625,1980-05-03
"125",25.83203125,1980-05-04
"126",24.5615234375,1980-05-05
"127",25.251953125,1980-05-06
"128",22.8818359375,1980-05-07
"129",23.3115234375,1980-05-08
"130",25.08203125,1980-05-09
"131",24.2919921875,1980-05-10
"132",23.6318359375,1980-05-11
"133",24.76171875,1980-05-12
"134",24.1015625,1980-05-13
"135",22.6015625,1980-05-14
"136",26.072265625,1980-05-15
"137",25.591796875,1980-05-16
"138",25.5419921875,1980-05-17
"139",24.2421875,1980-05-18
"140",28.482421875,1980-05-19
"141",30.7421875,1980-05-20
"142",29.3115234375,1980-05-21
"143",26.091796875,1980-05-22
"144",22.5322265625,1980-05-23
"145",21.982421875,1980-05-24
"146",21.841796875,1980-05-25
"147",23.482421875,1980-05-26
"148",26.0224609375,1980-05-27
"149",23.8017578125,1980-05-28
"150",22.982421875,1980-05-29
"151",22.2021484375,1980-05-30
"152",24.482421875,1980-05-31
"153",22.7548828125,1980-06-01
"154",21.724609375,1980-06-02
"155",22.1552734375,1980-06-03
"156",21.6650390625,1980-06-04
"157",22.875,1980-06-05
"158",21.294921875,1980-06-06
"159",20.724609375,1980-06-07
"160",18.365234375,1980-06-08
"161",20.5751953125,1980-06-09
"162",20.28515625,1980-06-10
"163",21.3154296875,1980-06-11
"164",19.125,1980-06-12
"165",19.9453125,1980-06-13
"166",19.3251953125,1980-06-14
"167",19.0849609375,1980-06-15
"168",21.6650390625,1980-06-16
"169",22.0146484375,1980-06-17
"170",22.365234375,1980-06-18
"171",17.39453125,1980-06-19
"172",21.525390625,1980-06-20
"173",21.455078125,1980-06-21
"174",22.28515625,1980-06-22
"175",24.1953125,1980-06-23
"176",21.544921875,1980-06-24
"177",21.0751953125,1980-06-25
"178",20.5751953125,1980-06-26
"179",20.14453125,1980-06-27
"180",18.0654296875,1980-06-28
"181",21.0546875,1980-06-29
"182",20.0849609375,1980-06-30
"183",21.1748046875,1980-07-01
"184",22.0546875,1980-07-02
"185",22.64453125,1980-07-03
"186",21.53515625,1980-07-04
"187",20.3046875,1980-07-05
"188",21.9853515625,1980-07-06
"189",23.0546875,1980-07-07
"190",22.9052734375,1980-07-08
"191",24.4345703125,1980-07-09
"192",19.4248046875,1980-07-10
"193",20.5751953125,1980-07-11
"194",19.384765625,1980-07-12
"195",18.775390625,1980-07-13
"196",21.634765625,1980-07-14
"197",21.1953125,1980-07-15
"198",20.134765625,1980-07-16
"199",21.9853515625,1980-07-17
"200",18.6552734375,1980-07-18
"201",20.2451171875,1980-07-19
"202",18.8447265625,1980-07-20
"203",20.5546875,1980-07-21
"204",21.615234375,1980-07-22
"205",22.9052734375,1980-07-23
"206",22.4951171875,1980-07-24
"207",22.224609375,1980-07-25
"208",18.865234375,1980-07-26
"209",19.9453125,1980-07-27
"210",19.1552734375,1980-07-28
"211",20.8447265625,1980-07-29
"212",21.5751953125,1980-07-30
"213",20.025390625,1980-07-31
"214",23.1640625,1980-08-01
"215",24.68359375,1980-08-02
"216",28.5439453125,1980-08-03
"217",21.353515625,1980-08-04
"218",21.673828125,1980-08-05
"219",20.3837890625,1980-08-06
"220",24.32421875,1980-08-07
"221",21.814453125,1980-08-08
"222",22.673828125,1980-08-09
"223",21.4638671875,1980-08-10
"224",24.583984375,1980-08-11
"225",24.8935546875,1980-08-12
"226",22.103515625,1980-08-13
"227",27.2236328125,1980-08-14
