"","tmax","time"
"1",21.875,1980-01-01
"2",22.2548828125,1980-01-02
"3",22.375,1980-01-03
"4",24.28515625,1980-01-04
"5",22.294921875,1980-01-05
"6",21.2353515625,1980-01-06
"7",18.8046875,1980-01-07
"8",18.0947265625,1980-01-08
"9",19.4150390625,1980-01-09
"10",19.455078125,1980-01-10
"11",25.0654296875,1980-01-11
"12",20.544921875,1980-01-12
"13",21.375,1980-01-13
"14",24.85546875,1980-01-14
"15",21.8447265625,1980-01-15
"16",21.60546875,1980-01-16
"17",24.0947265625,1980-01-17
"18",21.025390625,1980-01-18
"19",21.474609375,1980-01-19
"20",21.53515625,1980-01-20
"21",22.14453125,1980-01-21
"22",18.71484375,1980-01-22
"23",20.4248046875,1980-01-23
"24",21.3154296875,1980-01-24
"25",18.5546875,1980-01-25
"26",18.4853515625,1980-01-26
"27",22.4150390625,1980-01-27
"28",25.9150390625,1980-01-28
"29",20.85546875,1980-01-29
"30",20.775390625,1980-01-30
"31",23.9248046875,1980-01-31
"32",28.169921875,1980-02-01
"33",22.330078125,1980-02-02
"34",19.5302734375,1980-02-03
"35",22.5,1980-02-04
"36",21.919921875,1980-02-05
"37",17.9599609375,1980-02-06
"38",19.0703125,1980-02-07
"39",16.7099609375,1980-02-08
"40",16.990234375,1980-02-09
"41",19.3896484375,1980-02-10
"42",25.01953125,1980-02-11
"43",28.7099609375,1980-02-12
"44",27.150390625,1980-02-13
"45",30.33984375,1980-02-14
"46",29.6796875,1980-02-15
"47",25.6396484375,1980-02-16
"48",25.259765625,1980-02-17
"49",24.419921875,1980-02-18
"50",28.0400390625,1980-02-19
"51",22.5400390625,1980-02-20
"52",23.490234375,1980-02-21
"53",20.4599609375,1980-02-22
"54",19.8798828125,1980-02-23
"55",18.830078125,1980-02-24
"56",21.0595703125,1980-02-25
"57",21.6103515625,1980-02-26
"58",23.3701171875,1980-02-27
"59",24.830078125,1980-02-28
"60",21.08984375,1980-02-29
"61",20.7880859375,1980-03-01
"62",22.177734375,1980-03-02
"63",21.767578125,1980-03-03
"64",21.748046875,1980-03-04
