"","tmax","time"
"1",26.263671875,1987-01-01
"2",28.734375,1987-01-02
"3",27.0341796875,1987-01-03
"4",26.6435546875,1987-01-04
"5",28.8837890625,1987-01-05
"6",33.423828125,1987-01-06
"7",34.4443359375,1987-01-07
"8",32.833984375,1987-01-08
"9",28.513671875,1987-01-09
"10",30.0439453125,1987-01-10
"11",33.5341796875,1987-01-11
"12",30.59375,1987-01-12
"13",29.314453125,1987-01-13
"14",32.50390625,1987-01-14
"15",33.484375,1987-01-15
"16",38.4736328125,1987-01-16
"17",38.8837890625,1987-01-17
"18",38.314453125,1987-01-18
"19",33.9638671875,1987-01-19
"20",30.484375,1987-01-20
"21",21.0537109375,1987-01-21
"22",25.4443359375,1987-01-22
"23",29.404296875,1987-01-23
"24",33.1337890625,1987-01-24
"25",34.68359375,1987-01-25
"26",34.244140625,1987-01-26
"27",29.2041015625,1987-01-27
"28",27.1435546875,1987-01-28
"29",32.3837890625,1987-01-29
"30",33.6142578125,1987-01-30
"31",36.4736328125,1987-01-31
"32",39.015625,1987-02-01
"33",39.1962890625,1987-02-02
"34",35.486328125,1987-02-03
"35",30.5361328125,1987-02-04
"36",32.49609375,1987-02-05
"37",32.326171875,1987-02-06
"38",34.2861328125,1987-02-07
"39",35.0263671875,1987-02-08
"40",34.6962890625,1987-02-09
"41",29.8857421875,1987-02-10
"42",24.986328125,1987-02-11
"43",30.49609375,1987-02-12
"44",31.646484375,1987-02-13
"45",31.65625,1987-02-14
"46",30.24609375,1987-02-15
"47",29.1962890625,1987-02-16
"48",30.076171875,1987-02-17
"49",30.1357421875,1987-02-18
"50",31.65625,1987-02-19
"51",26.4462890625,1987-02-20
"52",24.6259765625,1987-02-21
"53",23.755859375,1987-02-22
"54",29.845703125,1987-02-23
"55",31.4560546875,1987-02-24
"56",28.92578125,1987-02-25
"57",30.42578125,1987-02-26
"58",33.166015625,1987-02-27
"59",33.5263671875,1987-02-28
"60",21.953125,1987-03-01
"61",15.142578125,1987-03-02
"62",16.1328125,1987-03-03
"63",17.8525390625,1987-03-04
"64",25.54296875,1987-03-05
"65",25.962890625,1987-03-06
"66",24.0927734375,1987-03-07
"67",20.4326171875,1987-03-08
"68",21.7626953125,1987-03-09
"69",24.3427734375,1987-03-10
"70",26.033203125,1987-03-11
"71",29.052734375,1987-03-12
"72",27.392578125,1987-03-13
"73",27.04296875,1987-03-14
"74",26.6826171875,1987-03-15
"75",27.533203125,1987-03-16
"76",26.2529296875,1987-03-17
"77",29.3330078125,1987-03-18
"78",29.79296875,1987-03-19
