"","tmax","time"
"1",36.1171875,1980-01-01
"2",37.3466796875,1980-01-02
"3",35.296875,1980-01-03
"4",34.607421875,1980-01-04
"5",33.6865234375,1980-01-05
"6",37.787109375,1980-01-06
"7",39.447265625,1980-01-07
"8",41.3671875,1980-01-08
"9",39.9365234375,1980-01-09
"10",39.63671875,1980-01-10
"11",40.20703125,1980-01-11
"12",35.1572265625,1980-01-12
"13",39.806640625,1980-01-13
"14",39.857421875,1980-01-14
"15",41.3369140625,1980-01-15
"16",40.3974609375,1980-01-16
"17",39.546875,1980-01-17
"18",40.216796875,1980-01-18
"19",37.447265625,1980-01-19
"20",39.216796875,1980-01-20
"21",38.5869140625,1980-01-21
"22",31.0869140625,1980-01-22
"23",36.4169921875,1980-01-23
"24",36.3974609375,1980-01-24
"25",38.626953125,1980-01-25
"26",37.6474609375,1980-01-26
"27",36.447265625,1980-01-27
"28",40.70703125,1980-01-28
"29",37.697265625,1980-01-29
"30",37.4765625,1980-01-30
"31",37.5966796875,1980-01-31
"32",35.361328125,1980-02-01
"33",37.560546875,1980-02-02
"34",38.6806640625,1980-02-03
"35",36.0908203125,1980-02-04
"36",28.78125,1980-02-05
"37",33.6513671875,1980-02-06
"38",35.201171875,1980-02-07
"39",33.80078125,1980-02-08
"40",34.7109375,1980-02-09
"41",34.2412109375,1980-02-10
"42",31.8310546875,1980-02-11
"43",35.55078125,1980-02-12
"44",33.970703125,1980-02-13
"45",34.0107421875,1980-02-14
"46",35.12109375,1980-02-15
"47",37.0712890625,1980-02-16
"48",37.03125,1980-02-17
"49",37.62109375,1980-02-18
"50",38.8212890625,1980-02-19
"51",38.9912109375,1980-02-20
"52",37.6005859375,1980-02-21
"53",35.291015625,1980-02-22
"54",37.111328125,1980-02-23
"55",37.0908203125,1980-02-24
"56",35.9306640625,1980-02-25
"57",38.0107421875,1980-02-26
"58",40.611328125,1980-02-27
"59",41.4013671875,1980-02-28
"60",41.3212890625,1980-02-29
"61",38.8271484375,1980-03-01
"62",39.77734375,1980-03-02
"63",41.4970703125,1980-03-03
"64",41.466796875,1980-03-04
"65",40.45703125,1980-03-05
"66",37.6572265625,1980-03-06
"67",37.5771484375,1980-03-07
"68",37.27734375,1980-03-08
"69",34.8466796875,1980-03-09
"70",37.4970703125,1980-03-10
"71",38.046875,1980-03-11
"72",36.8974609375,1980-03-12
"73",38.27734375,1980-03-13
"74",34.8369140625,1980-03-14
"75",35.7568359375,1980-03-15
"76",35.0673828125,1980-03-16
"77",32.966796875,1980-03-17
"78",36.4169921875,1980-03-18
"79",36.20703125,1980-03-19
"80",34.107421875,1980-03-20
"81",35.037109375,1980-03-21
"82",34.8173828125,1980-03-22
"83",36.3173828125,1980-03-23
"84",36.02734375,1980-03-24
"85",36.3173828125,1980-03-25
"86",37.02734375,1980-03-26
"87",37.357421875,1980-03-27
"88",36.357421875,1980-03-28
"89",37.7373046875,1980-03-29
"90",38.2666015625,1980-03-30
"91",36.2568359375,1980-03-31
"92",36.013671875,1980-04-01
"93",36.59375,1980-04-02
"94",36.7939453125,1980-04-03
"95",36.00390625,1980-04-04
"96",36.7138671875,1980-04-05
"97",36.314453125,1980-04-06
"98",36.9140625,1980-04-07
"99",36.1142578125,1980-04-08
"100",36.0439453125,1980-04-09
"101",35.0244140625,1980-04-10
"102",36.5244140625,1980-04-11
"103",35.814453125,1980-04-12
"104",35.314453125,1980-04-13
"105",35.32421875,1980-04-14
"106",34.93359375,1980-04-15
"107",35.3935546875,1980-04-16
"108",35.50390625,1980-04-17
"109",35.423828125,1980-04-18
"110",36.8837890625,1980-04-19
"111",35.423828125,1980-04-20
"112",37.50390625,1980-04-21
"113",36.32421875,1980-04-22
"114",35.1943359375,1980-04-23
"115",30.513671875,1980-04-24
"116",29.3837890625,1980-04-25
"117",28.484375,1980-04-26
"118",28.763671875,1980-04-27
"119",31.244140625,1980-04-28
"120",28.173828125,1980-04-29
"121",32.333984375,1980-04-30
"122",32.9013671875,1980-05-01
"123",32.4208984375,1980-05-02
"124",31.810546875,1980-05-03
"125",32.9111328125,1980-05-04
"126",34.0009765625,1980-05-05
"127",33.5107421875,1980-05-06
"128",34.0009765625,1980-05-07
"129",34.5009765625,1980-05-08
"130",33.12109375,1980-05-09
"131",33.111328125,1980-05-10
"132",33.390625,1980-05-11
"133",33.2109375,1980-05-12
"134",33.201171875,1980-05-13
"135",32.4111328125,1980-05-14
"136",32.0107421875,1980-05-15
"137",31.9111328125,1980-05-16
"138",31.12109375,1980-05-17
"139",30.4111328125,1980-05-18
"140",30.4912109375,1980-05-19
"141",27.05078125,1980-05-20
"142",21.2314453125,1980-05-21
"143",25.6513671875,1980-05-22
"144",28.140625,1980-05-23
"145",29.021484375,1980-05-24
"146",30.810546875,1980-05-25
"147",33.9111328125,1980-05-26
"148",32.951171875,1980-05-27
"149",32.6611328125,1980-05-28
"150",31.861328125,1980-05-29
"151",31.640625,1980-05-30
"152",32.4111328125,1980-05-31
"153",31.884765625,1980-06-01
"154",29.9150390625,1980-06-02
"155",27.10546875,1980-06-03
"156",30.14453125,1980-06-04
"157",28.4052734375,1980-06-05
"158",28.6748046875,1980-06-06
"159",29.78515625,1980-06-07
"160",30.2646484375,1980-06-08
