"","tmax","time"
"1",28.966796875,1980-01-01
"2",27.95703125,1980-01-02
"3",29.1572265625,1980-01-03
"4",29.0673828125,1980-01-04
"5",24.8466796875,1980-01-05
"6",18.876953125,1980-01-06
"7",21.4072265625,1980-01-07
"8",27.697265625,1980-01-08
"9",26.77734375,1980-01-09
"10",30.7373046875,1980-01-10
"11",34.8974609375,1980-01-11
"12",34.0166015625,1980-01-12
"13",29.1865234375,1980-01-13
"14",31.20703125,1980-01-14
"15",32.037109375,1980-01-15
"16",34.7568359375,1980-01-16
"17",27.9267578125,1980-01-17
"18",29.8369140625,1980-01-18
"19",36.4267578125,1980-01-19
"20",34.537109375,1980-01-20
"21",30.5771484375,1980-01-21
"22",32.8369140625,1980-01-22
"23",35.4169921875,1980-01-23
"24",38.0068359375,1980-01-24
"25",36.2666015625,1980-01-25
"26",35.5068359375,1980-01-26
"27",28.107421875,1980-01-27
"28",25.3369140625,1980-01-28
"29",29.4365234375,1980-01-29
"30",30.357421875,1980-01-30
"31",29.9267578125,1980-01-31
"32",29.3017578125,1980-02-01
"33",29.3623046875,1980-02-02
"34",30.2919921875,1980-02-03
"35",30.431640625,1980-02-04
"36",26.7216796875,1980-02-05
"37",30.3623046875,1980-02-06
"38",26.0419921875,1980-02-07
"39",26.9521484375,1980-02-08
"40",29.162109375,1980-02-09
"41",18.732421875,1980-02-10
"42",22.0419921875,1980-02-11
"43",24.5419921875,1980-02-12
"44",24.2421875,1980-02-13
"45",24.1015625,1980-02-14
"46",25.01171875,1980-02-15
"47",25.7919921875,1980-02-16
"48",26.671875,1980-02-17
"49",25.5419921875,1980-02-18
"50",25.9716796875,1980-02-19
"51",26.591796875,1980-02-20
"52",29.7021484375,1980-02-21
"53",33.6416015625,1980-02-22
"54",30.6220703125,1980-02-23
"55",29.6416015625,1980-02-24
"56",26.1220703125,1980-02-25
"57",20.3115234375,1980-02-26
"58",23.931640625,1980-02-27
"59",31.7021484375,1980-02-28
"60",27.7421875,1980-02-29
"61",26.166015625,1980-03-01
"62",27.576171875,1980-03-02
"63",28.7060546875,1980-03-03
"64",30.5361328125,1980-03-04
"65",27.5361328125,1980-03-05
"66",26.3857421875,1980-03-06
"67",25.7255859375,1980-03-07
"68",27.826171875,1980-03-08
"69",29.3056640625,1980-03-09
"70",21.505859375,1980-03-10
"71",17.4560546875,1980-03-11
"72",16.0458984375,1980-03-12
"73",21.3662109375,1980-03-13
"74",26.0361328125,1980-03-14
"75",29.4755859375,1980-03-15
"76",29.9658203125,1980-03-16
"77",26.99609375,1980-03-17
"78",27.56640625,1980-03-18
"79",28.7255859375,1980-03-19
"80",29.185546875,1980-03-20
"81",27.345703125,1980-03-21
"82",29.2158203125,1980-03-22
"83",28.505859375,1980-03-23
"84",29.0458984375,1980-03-24
"85",29.6962890625,1980-03-25
"86",30.396484375,1980-03-26
"87",32.67578125,1980-03-27
"88",32.6162109375,1980-03-28
"89",29.5263671875,1980-03-29
"90",29.49609375,1980-03-30
"91",29.1259765625,1980-03-31
"92",27.185546875,1980-04-01
"93",27.935546875,1980-04-02
"94",28.8056640625,1980-04-03
"95",30.90625,1980-04-04
"96",29.9560546875,1980-04-05
"97",30.0263671875,1980-04-06
"98",27.1259765625,1980-04-07
"99",23.755859375,1980-04-08
"100",23.916015625,1980-04-09
"101",23.81640625,1980-04-10
"102",23.8359375,1980-04-11
"103",24.0263671875,1980-04-12
"104",23.345703125,1980-04-13
"105",22.7958984375,1980-04-14
"106",22.1259765625,1980-04-15
"107",24.0458984375,1980-04-16
"108",23.236328125,1980-04-17
"109",23.3056640625,1980-04-18
"110",22.65625,1980-04-19
"111",18.1259765625,1980-04-20
"112",22.8759765625,1980-04-21
"113",25.736328125,1980-04-22
"114",26.1962890625,1980-04-23
"115",21.3359375,1980-04-24
"116",24.9462890625,1980-04-25
"117",24.7158203125,1980-04-26
"118",24.755859375,1980-04-27
"119",22.146484375,1980-04-28
"120",23.6064453125,1980-04-29
"121",23.7060546875,1980-04-30
"122",23.4921875,1980-05-01
"123",21.7119140625,1980-05-02
"124",17.8017578125,1980-05-03
"125",21.7021484375,1980-05-04
"126",20.5517578125,1980-05-05
"127",20.001953125,1980-05-06
"128",19.9921875,1980-05-07
"129",20.0517578125,1980-05-08
"130",21.921875,1980-05-09
"131",24.58203125,1980-05-10
"132",25.8017578125,1980-05-11
"133",26.6015625,1980-05-12
"134",24.5322265625,1980-05-13
"135",21.431640625,1980-05-14
"136",21.0322265625,1980-05-15
"137",20.572265625,1980-05-16
"138",21.9716796875,1980-05-17
"139",21.3115234375,1980-05-18
"140",21.2421875,1980-05-19
"141",22.482421875,1980-05-20
"142",17.9716796875,1980-05-21
"143",16.2724609375,1980-05-22
"144",15.572265625,1980-05-23
"145",20.5322265625,1980-05-24
"146",21.251953125,1980-05-25
"147",16.591796875,1980-05-26
"148",19.01171875,1980-05-27
"149",18.1923828125,1980-05-28
"150",16.4619140625,1980-05-29
