"","tmax","time"
"1",36.455078125,1980-01-01
"2",38.724609375,1980-01-02
"3",37.4345703125,1980-01-03
"4",29.5146484375,1980-01-04
"5",32.5947265625,1980-01-05
"6",35.85546875,1980-01-06
"7",35.5146484375,1980-01-07
"8",34.9853515625,1980-01-08
"9",36.025390625,1980-01-09
"10",39.0947265625,1980-01-10
"11",42.9951171875,1980-01-11
"12",29.9345703125,1980-01-12
"13",32.7646484375,1980-01-13
"14",35.224609375,1980-01-14
"15",37.3154296875,1980-01-15
"16",34.1845703125,1980-01-16
"17",39.6650390625,1980-01-17
"18",44.044921875,1980-01-18
"19",37.5546875,1980-01-19
"20",32.85546875,1980-01-20
"21",33.544921875,1980-01-21
"22",37.384765625,1980-01-22
"23",40.294921875,1980-01-23
"24",38.5146484375,1980-01-24
"25",42.9052734375,1980-01-25
"26",37.0947265625,1980-01-26
"27",36.955078125,1980-01-27
"28",40.4052734375,1980-01-28
"29",40.525390625,1980-01-29
"30",36.9453125,1980-01-30
"31",40.294921875,1980-01-31
"32",39.9853515625,1980-02-01
"33",39.8251953125,1980-02-02
"34",33.5654296875,1980-02-03
"35",33.14453125,1980-02-04
"36",35.974609375,1980-02-05
"37",35.974609375,1980-02-06
"38",34.7451171875,1980-02-07
"39",37.8154296875,1980-02-08
"40",31.64453125,1980-02-09
"41",35.3447265625,1980-02-10
"42",34.525390625,1980-02-11
"43",34.8251953125,1980-02-12
"44",35.1953125,1980-02-13
"45",35.205078125,1980-02-14
"46",35.60546875,1980-02-15
"47",37.85546875,1980-02-16
"48",38.625,1980-02-17
"49",39.275390625,1980-02-18
"50",38.64453125,1980-02-19
"51",38.794921875,1980-02-20
"52",43.3447265625,1980-02-21
"53",38.294921875,1980-02-22
"54",36.78515625,1980-02-23
"55",34.7353515625,1980-02-24
"56",32.275390625,1980-02-25
"57",37.974609375,1980-02-26
"58",37.955078125,1980-02-27
"59",37.634765625,1980-02-28
"60",37.615234375,1980-02-29
"61",37.666015625,1980-03-01
"62",38.3056640625,1980-03-02
"63",34.396484375,1980-03-03
"64",38.236328125,1980-03-04
"65",37.4658203125,1980-03-05
"66",34.326171875,1980-03-06
"67",35.9755859375,1980-03-07
"68",37.826171875,1980-03-08
"69",27.736328125,1980-03-09
"70",30.416015625,1980-03-10
"71",28.826171875,1980-03-11
"72",26.15625,1980-03-12
"73",29.0859375,1980-03-13
"74",31.486328125,1980-03-14
"75",30.146484375,1980-03-15
"76",32.396484375,1980-03-16
"77",34.8564453125,1980-03-17
"78",37.146484375,1980-03-18
"79",38.74609375,1980-03-19
"80",39.576171875,1980-03-20
"81",38.9755859375,1980-03-21
"82",38.595703125,1980-03-22
"83",38.0361328125,1980-03-23
"84",36.1064453125,1980-03-24
"85",35.0263671875,1980-03-25
"86",36.8056640625,1980-03-26
"87",38.185546875,1980-03-27
"88",30.2255859375,1980-03-28
"89",28.3564453125,1980-03-29
"90",29.005859375,1980-03-30
"91",29.185546875,1980-03-31
"92",31.32421875,1980-04-01
"93",32.423828125,1980-04-02
"94",34.484375,1980-04-03
"95",33.4638671875,1980-04-04
"96",33.4443359375,1980-04-05
"97",29.173828125,1980-04-06
"98",27.43359375,1980-04-07
"99",29.333984375,1980-04-08
"100",30.7138671875,1980-04-09
"101",30.4443359375,1980-04-10
"102",31.603515625,1980-04-11
"103",31.6435546875,1980-04-12
"104",31.59375,1980-04-13
"105",30.984375,1980-04-14
"106",29.8037109375,1980-04-15
"107",31.734375,1980-04-16
"108",30.853515625,1980-04-17
"109",30.2841796875,1980-04-18
"110",28.7939453125,1980-04-19
"111",21.833984375,1980-04-20
"112",26.4443359375,1980-04-21
"113",31.00390625,1980-04-22
"114",27.1337890625,1980-04-23
"115",23.404296875,1980-04-24
"116",22.43359375,1980-04-25
"117",22.1435546875,1980-04-26
"118",21.57421875,1980-04-27
"119",23.1435546875,1980-04-28
"120",24.994140625,1980-04-29
"121",23.603515625,1980-04-30
"122",22.0283203125,1980-05-01
"123",25.1376953125,1980-05-02
"124",27.5078125,1980-05-03
"125",26.16796875,1980-05-04
"126",27.267578125,1980-05-05
"127",27.59765625,1980-05-06
